SA2_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1951,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2010,Korea_Rep_Sth_2011_2015,Korea_Republic_South_2016,Korea_Republic_South_2017,Korea_Republic_South_2018,Korea_Republic_South_2019,Korea_Republic_South_2020,Korea_Republic_South_2021,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_NS,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_NS,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_NS,Pakistan_Tot
206021110,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,4,15,6,0,0,0,0,0,0,0,32,6,78,61,16,0,0,0,10,0,0,0,0,3,0,4,177,0,0,0,0,3,10,3,0,5,0,0,0,0,0,0,25,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,14,0,4,8,3,0,0,0,0,0,0,0,0,0,0,0,22,0,0,4,4,15,9,12,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,4,0,8,4,7,0,0,0,23,0,4,0,0,0,3,9,0,0,0,0,0,0,0,0,17,0,3,5,17,16,10,33,24,0,0,0,3,0,0,0,116,0,3,14,12,4,0,4,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
206021112,0,0,0,0,0,0,0,33,0,0,0,0,5,4,3,4,0,0,0,0,0,0,0,14,0,0,4,11,16,9,27,22,4,0,0,0,0,0,0,88,12,208,203,31,5,8,3,19,3,0,4,3,0,0,40,543,0,0,0,0,6,6,19,5,0,0,4,0,0,0,0,41,0,0,0,0,0,6,6,0,5,0,0,0,0,0,0,26,0,10,42,38,24,12,8,4,0,0,0,0,0,0,27,160,0,0,4,11,25,10,15,6,0,3,8,0,0,0,0,92,0,0,0,0,0,0,13,3,13,12,13,7,3,0,0,62,0,0,6,0,3,0,4,0,0,0,0,0,0,0,0,18,0,0,8,18,47,64,136,88,16,14,6,8,6,0,3,412,0,6,25,44,8,4,11,4,0,0,0,0,0,0,9,104,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,16
206021499,0,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,5,4,9,10,21,13,6,0,0,0,4,0,0,75,8,89,78,17,4,9,19,13,4,3,0,4,0,0,19,262,0,0,0,0,3,7,12,0,0,0,0,0,0,0,0,31,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,10,0,3,12,16,8,6,0,0,0,0,0,0,0,0,0,49,0,0,3,4,19,10,6,12,0,0,3,5,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,5,6,0,0,0,0,0,0,0,20,0,4,9,31,47,51,74,46,8,7,9,18,0,0,3,307,5,3,9,8,6,0,4,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
206021500,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,5,8,19,0,0,3,3,0,0,0,54,3,80,74,3,0,0,9,15,0,3,0,0,0,0,4,199,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,36,0,0,0,0,5,0,6,5,0,3,0,0,0,0,0,15,0,5,4,13,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,9,9,11,24,9,5,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,17,0,0,3,20,29,44,54,37,5,15,16,18,9,3,0,258,0,0,5,9,3,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,9
206031113,4,3,5,0,0,0,0,42,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,11,0,0,3,9,8,8,25,13,0,0,0,0,0,0,0,75,4,117,123,25,7,4,8,13,0,3,0,0,0,0,5,297,0,0,0,0,3,3,11,6,3,0,0,0,0,0,0,32,0,0,0,0,3,3,13,4,0,3,0,3,0,0,0,34,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,12,26,18,35,15,0,0,0,5,3,0,5,127,0,0,0,0,0,0,3,4,6,12,26,21,5,0,0,79,0,11,0,0,3,4,3,0,6,0,0,0,0,0,0,27,0,0,10,18,39,34,69,34,3,5,15,3,5,0,3,233,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,4,7,8,0,3,0,0,0,0,0,24
206031115,5,0,5,0,6,5,3,54,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,30,3,22,22,3,0,0,0,4,0,0,0,0,0,0,4,71,0,0,0,0,4,6,13,8,4,0,0,4,0,0,5,41,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,23,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,14,22,10,26,26,9,9,5,0,5,0,0,123,0,0,0,0,0,4,3,7,6,9,10,9,0,0,0,48,0,6,0,0,0,4,3,0,0,0,0,0,0,0,0,16,0,4,4,0,10,23,53,31,4,8,8,14,0,0,0,163,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,5,3,4,5,0,6,4,0,20
206031116,5,0,10,9,0,0,0,50,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,19,0,3,3,4,12,3,23,11,0,4,3,0,0,6,0,63,15,226,227,27,11,7,5,27,4,4,4,4,0,0,20,582,0,0,0,0,0,13,13,5,0,0,0,0,0,0,0,41,0,0,0,0,4,5,13,21,9,6,0,5,7,0,0,63,0,0,6,15,0,0,0,0,0,0,0,0,0,0,3,30,0,0,7,11,14,14,40,21,4,9,6,0,0,0,6,136,0,0,0,0,0,0,6,17,6,30,47,37,6,0,0,157,0,12,6,0,0,0,0,7,7,0,0,0,0,0,0,29,0,0,7,21,29,34,84,65,20,9,10,10,0,0,6,299,0,0,13,9,7,7,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,18
206031501,0,0,0,0,0,0,0,33,0,0,0,0,0,6,11,8,0,4,0,0,0,0,4,34,0,0,8,5,16,3,6,8,0,0,0,0,0,0,0,56,14,204,177,23,6,10,8,22,0,5,0,0,0,0,4,468,0,0,0,0,0,6,10,0,0,4,3,0,0,0,0,21,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,20,0,0,13,19,3,6,3,0,0,0,0,0,0,0,0,49,0,0,3,4,21,10,20,0,8,0,0,4,0,0,0,80,0,0,0,0,0,3,11,7,3,6,15,14,0,0,0,64,0,9,0,3,0,0,5,0,0,0,0,0,0,0,0,17,0,3,6,14,20,19,42,27,5,6,3,0,0,0,0,156,0,0,7,3,8,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,7,7,8,3,4,0,5,0,0,0,46
206031502,0,3,3,0,0,0,0,37,0,0,0,0,0,9,5,0,3,3,0,0,0,0,0,20,0,4,0,0,4,6,11,3,0,0,3,0,0,0,0,34,3,100,95,14,3,0,9,12,8,0,0,4,0,0,3,253,0,0,0,3,5,4,12,6,5,5,4,0,0,0,0,43,0,0,0,0,3,7,7,11,10,0,0,0,0,0,0,35,0,0,15,9,4,10,3,0,0,0,0,0,0,0,0,40,0,0,4,6,14,5,27,8,10,5,0,0,3,0,5,82,0,0,0,0,0,0,29,34,23,34,49,48,12,0,5,231,0,6,0,0,5,0,6,0,0,0,0,0,0,0,0,21,0,0,10,14,23,31,37,35,6,11,0,4,7,3,4,186,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,16,0,0,0,0,0,4,0,4,4,6,0,3,0,0,0,21
206041117,6,16,17,20,4,9,0,98,0,0,0,0,3,0,3,3,0,0,0,4,0,0,0,26,0,0,0,0,8,0,5,5,0,3,4,5,5,0,0,42,12,50,23,8,4,0,10,19,5,8,10,11,9,0,31,212,0,0,0,0,0,5,23,21,0,15,9,11,12,4,4,108,0,0,0,0,5,10,47,32,9,11,17,14,13,3,0,153,0,0,5,3,0,4,5,0,0,0,0,0,0,0,0,20,0,0,0,16,26,19,124,131,57,84,63,85,41,6,5,651,0,0,0,0,0,0,0,3,5,12,28,59,14,0,3,120,0,9,8,0,0,0,4,3,0,0,3,5,0,0,0,36,0,0,5,4,18,33,62,36,12,13,25,37,14,45,8,311,0,0,0,4,0,7,6,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,7,13,3,10,6,9,8,0,0,52
206041118,13,7,8,20,3,9,0,148,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,15,0,0,0,5,0,7,4,11,0,4,0,7,0,0,0,39,0,16,22,6,4,4,6,31,3,7,9,9,0,0,4,120,0,0,0,0,4,4,22,16,3,9,8,18,9,3,8,104,0,0,0,0,4,21,98,63,28,26,22,28,8,4,5,311,0,0,3,0,3,5,4,0,0,0,0,0,0,0,0,14,0,0,4,15,25,21,110,88,33,35,36,10,11,0,3,392,0,0,0,0,0,0,3,0,3,9,8,5,4,0,0,36,0,4,3,0,0,4,4,3,0,0,0,0,0,0,0,17,0,0,5,16,25,33,58,62,18,22,14,32,11,25,6,321,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,3,13,3,5,4,8,6,3,0,56
206041119,0,0,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,10,0,6,9,7,0,3,3,0,0,0,40,5,19,4,0,0,4,0,0,0,0,3,4,0,0,4,45,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,15,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,16,8,17,7,0,0,0,0,3,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17,0,3,8,10,21,20,25,21,4,4,5,18,10,5,4,144,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041121,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,10,9,22,12,0,7,0,0,0,0,0,57,0,20,26,9,0,0,0,12,3,0,0,4,4,0,3,88,0,0,0,0,0,7,8,9,0,0,4,0,0,0,0,33,0,0,0,0,3,0,5,4,0,0,0,0,0,0,0,24,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,12,19,24,42,19,0,5,12,7,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,17,0,4,0,0,0,0,6,0,0,0,0,0,3,0,0,24,0,0,5,12,23,34,77,49,12,10,10,17,5,10,5,273,0,0,0,6,0,5,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12
206041124,0,10,7,11,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,3,4,4,0,0,0,0,0,3,0,30,4,15,3,0,0,0,9,5,0,0,0,0,3,0,4,44,0,0,0,0,5,0,9,5,0,0,0,3,4,0,0,34,0,0,0,0,0,5,10,18,3,3,6,0,4,0,0,49,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,13,18,46,43,10,11,4,13,9,6,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,9,0,0,0,7,6,11,30,22,4,8,10,12,14,18,10,167,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,8,5,0,4,4,0,0,0,0,24
206041125,0,0,0,0,9,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,4,4,4,3,10,9,8,9,10,0,4,65,0,8,4,0,0,0,5,3,0,0,3,5,0,0,0,28,0,0,3,3,4,0,8,3,3,3,12,4,0,3,0,49,0,0,0,0,0,3,5,3,0,0,4,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,6,21,20,6,6,6,4,0,0,0,81,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,12,28,17,44,24,4,6,8,3,0,0,0,164,0,0,0,0,0,0,4,4,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,0,0,0,10,0,12,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,5,0,0,0,4,0,3,0,0,23,0,5,8,0,0,0,5,15,0,4,6,9,0,0,3,56,0,0,0,0,7,10,19,15,5,10,8,4,9,0,3,86,0,0,0,0,7,9,44,63,14,7,7,16,6,0,3,170,0,0,0,4,0,4,5,0,0,0,0,0,0,0,0,13,0,0,0,16,34,28,124,124,80,75,79,71,23,0,12,677,0,0,0,0,0,0,6,5,4,11,46,46,14,0,0,135,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,8,9,14,16,41,37,7,10,7,12,3,9,0,177,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,6,4,6,0,0,0,0,23
206041504,0,7,4,9,6,0,0,56,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,7,0,0,4,5,0,0,6,3,3,0,0,28,0,3,3,0,0,0,10,12,9,7,9,8,10,5,0,71,0,0,0,0,3,4,31,14,17,12,19,25,17,0,3,140,0,0,0,0,5,21,135,102,30,31,41,62,16,4,3,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,29,34,219,308,191,224,237,207,61,12,22,1552,0,0,0,0,0,5,3,11,9,13,47,47,21,0,3,168,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,3,14,20,49,48,13,16,17,29,15,30,3,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,9,0,0,4,9,7,0,0,42
206041505,0,5,9,8,3,16,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,9,9,0,4,0,3,5,3,0,36,0,4,8,3,0,0,7,22,3,3,13,23,4,0,3,95,0,0,0,0,0,7,26,24,11,6,28,26,10,3,8,143,0,0,0,0,6,14,129,103,37,45,52,50,10,0,9,465,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,13,0,0,3,5,29,25,147,202,92,106,105,79,42,5,10,844,0,0,0,0,0,0,13,18,6,18,44,44,8,0,4,153,0,0,0,0,0,0,3,6,0,0,4,4,0,0,0,18,0,0,5,11,13,54,47,47,12,20,21,20,16,19,4,292,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,13,7,6,3,9,5,0,3,58
206041506,7,10,9,3,6,0,0,67,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,15,0,0,4,9,5,5,11,13,0,0,3,11,0,0,0,64,0,27,15,3,0,5,9,14,6,6,3,4,6,0,3,98,0,0,0,0,4,10,23,15,4,13,6,9,4,0,0,85,0,0,0,0,4,9,52,27,10,7,8,4,5,0,0,130,0,0,6,0,3,4,3,0,0,0,0,5,0,0,0,20,0,0,4,14,37,42,106,77,20,20,37,30,15,6,3,416,0,0,0,0,0,3,0,5,3,11,4,11,0,0,0,38,0,5,0,4,0,5,0,3,5,0,0,0,0,0,0,21,0,0,0,15,25,66,79,73,14,16,6,22,4,10,4,334,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,10,7,0,4,0,4,0,0,0,34
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,0,8,8,9,8,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,7,0,0,0,4,0,0,0,27,0,3,12,0,0,0,0,16,0,0,5,0,0,0,6,51,0,0,0,0,3,7,19,9,5,8,9,14,14,9,4,100,0,0,0,0,0,5,38,27,18,3,11,12,6,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,18,24,70,29,8,8,10,9,0,0,0,194,0,0,0,0,0,4,0,4,0,4,3,11,0,0,0,27,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,0,0,14,5,19,49,30,5,8,3,6,10,10,3,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,5,0,3,0,0,0,19
206041509,9,11,14,16,18,4,3,194,0,0,0,0,0,0,4,3,0,0,0,5,0,0,0,20,0,0,0,6,4,3,16,12,3,4,15,25,11,0,0,103,0,11,11,0,0,6,15,52,12,16,10,17,4,0,0,143,0,0,0,0,3,7,21,14,7,9,16,27,9,4,3,117,0,0,0,0,5,16,135,64,20,23,22,26,12,0,3,332,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,11,19,41,37,171,154,52,43,41,39,17,0,9,631,0,0,0,0,0,5,9,9,6,3,5,8,0,0,5,57,0,3,0,0,0,0,5,0,0,0,0,9,0,0,0,23,0,0,4,11,28,46,73,81,30,35,30,57,16,24,10,437,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,19,0,0,0,0,0,5,3,11,0,12,6,0,4,0,0,49
206041510,5,9,7,4,0,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,20,0,11,3,3,0,0,4,16,0,11,6,7,4,0,4,64,0,0,0,0,0,5,15,6,3,5,8,3,4,0,4,57,0,0,0,0,0,9,48,57,13,11,20,17,10,0,5,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,22,15,74,37,27,24,18,12,9,3,0,246,0,0,0,0,0,6,5,3,0,8,13,3,3,0,0,39,0,5,0,0,0,0,5,5,0,4,0,0,0,0,0,10,0,0,3,0,6,26,33,27,12,5,6,11,7,4,3,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,5,0,0,19
206051128,5,3,16,13,0,4,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,6,8,7,35,26,8,7,23,50,11,0,0,183,8,39,30,3,4,5,15,12,7,0,0,6,4,0,4,135,0,4,0,3,4,6,13,3,0,4,5,4,0,9,0,64,0,0,0,0,0,4,21,8,0,3,0,3,0,0,0,51,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,5,9,20,20,52,42,6,5,16,7,5,3,0,205,0,0,0,0,0,4,5,4,0,0,3,3,0,0,0,18,3,12,8,0,4,7,9,0,4,0,0,10,0,0,0,60,0,0,19,24,47,52,78,62,6,18,11,17,0,10,5,345,0,0,0,7,0,0,10,0,4,0,0,3,0,0,0,21,0,0,0,0,0,4,4,3,0,0,0,4,0,0,0,20
206051129,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,6,18,9,44,40,0,14,10,21,3,0,8,163,10,21,15,12,9,0,14,27,6,10,5,4,0,0,3,141,0,4,0,0,0,0,6,7,0,0,3,4,0,0,0,27,0,0,0,0,5,0,3,7,0,0,5,8,0,0,0,25,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,5,12,11,4,10,4,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,3,0,3,0,3,10,9,5,0,0,3,0,0,0,45,0,0,14,33,55,58,87,47,9,8,13,18,4,0,0,343,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,11
206051130,5,0,5,5,0,0,0,48,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,5,8,18,10,35,33,11,11,15,3,0,0,5,146,4,42,34,7,4,3,13,23,3,9,4,8,6,0,3,160,0,0,0,0,5,7,3,7,5,0,0,0,0,0,0,19,0,0,0,3,3,0,11,7,0,0,0,5,0,0,3,27,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,22,0,0,4,18,22,23,27,11,0,4,0,3,3,0,0,122,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,8,5,6,3,3,7,9,0,0,0,0,0,0,0,40,0,3,14,38,49,61,89,69,17,10,10,6,17,3,10,398,0,0,3,6,3,0,0,0,0,0,3,0,0,0,0,28,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8
206051134,0,0,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,15,7,38,50,10,18,27,52,13,0,0,230,0,17,13,6,0,4,6,22,8,6,8,5,0,0,0,104,0,0,0,0,3,10,18,11,0,0,5,8,0,0,0,48,0,0,0,3,8,3,7,7,0,0,0,0,0,0,0,36,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,6,19,11,23,9,0,0,0,5,0,0,4,78,0,0,0,0,0,0,8,10,14,21,22,28,3,0,3,125,0,7,4,3,0,0,4,6,3,0,0,0,0,0,0,28,0,4,7,28,44,52,99,80,18,17,16,16,7,3,7,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,8,5,0,0,0,19
