SA2_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
206011495,1379,1493,3382,2201,1429,1037,705,514,214,12352,4,0,0,0,0,0,0,4,0,9,0,0,0,3,0,5,4,0,0,16,16,51,80,40,25,23,35,21,17,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,51,79,52,30,36,42,23,17,339,18,52,79,52,30,36,39,27,18,348,1390,1553,3458,2254,1456,1071,745,539,230,12695
206011496,1172,1449,3862,2267,1358,1000,684,409,211,12408,0,0,0,0,0,0,3,0,0,5,0,0,0,4,0,0,3,0,0,8,14,40,98,62,45,33,27,7,0,332,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,50,103,69,50,37,32,7,0,357,14,50,108,68,50,36,35,8,0,366,1183,1499,3968,2330,1411,1034,715,424,217,12778
206011497,1618,1376,2557,2115,1569,1213,866,567,270,12152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,14,26,46,41,29,26,19,10,0,207,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,48,43,29,25,22,10,0,225,16,34,48,43,29,25,21,6,0,230,1638,1406,2605,2153,1603,1239,887,576,275,12380
206011498,2368,1494,2296,2170,2020,1384,989,617,332,13665,5,3,0,0,5,0,0,0,5,15,0,0,3,0,0,0,0,0,0,3,11,27,35,17,35,21,13,42,51,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,29,37,19,42,26,17,42,51,279,18,34,37,22,47,29,18,44,51,291,2382,1531,2337,2191,2063,1406,1009,658,384,13956
206021110,1376,969,1490,1323,1254,1069,676,336,155,8643,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,7,21,25,16,19,17,3,3,0,114,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,25,16,19,20,7,3,0,125,7,21,24,22,20,20,9,3,0,133,1386,988,1517,1342,1276,1089,688,342,154,8777
206021112,2706,1782,3685,3190,2585,1802,1189,823,470,18229,0,0,4,0,9,0,0,0,0,19,0,6,0,3,3,0,0,0,0,19,31,51,75,49,55,24,8,15,3,314,0,3,4,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,57,86,45,57,33,9,16,4,352,36,63,91,49,65,34,10,16,8,373,2739,1842,3778,3240,2649,1834,1204,832,479,18604
206021499,2235,1463,2754,2251,2172,1586,1007,683,307,14453,0,3,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,5,28,38,71,23,26,28,17,8,10,251,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,44,72,25,32,30,22,8,10,273,28,46,69,25,32,30,22,6,12,277,2266,1510,2823,2274,2207,1622,1027,690,315,14734
206021500,1433,933,2200,1643,1530,947,582,391,194,9845,0,0,3,0,0,0,5,0,0,10,0,0,0,0,0,0,3,0,0,9,13,19,48,21,24,13,7,0,0,152,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,54,21,26,13,13,0,0,167,13,21,59,21,26,9,20,0,0,174,1444,953,2261,1658,1557,958,599,395,203,10020
206031113,2609,1551,2541,2436,2093,1626,1060,531,219,14662,4,0,3,0,7,8,0,0,0,13,0,0,4,0,0,0,0,0,0,12,31,42,44,33,35,25,18,7,4,245,0,0,3,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,53,55,38,40,29,20,10,4,275,35,53,57,38,41,35,22,10,4,291,2643,1605,2594,2475,2134,1661,1079,540,222,14954
206031115,1153,1034,2297,1424,1026,767,619,263,114,8705,0,0,0,3,6,4,5,3,0,21,0,0,0,5,0,0,0,0,0,13,15,36,50,33,21,16,12,0,5,190,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,62,42,29,20,16,0,5,218,11,41,61,44,29,26,21,5,4,244,1169,1079,2355,1469,1053,794,640,268,122,8946
206031116,2194,1764,3027,2368,2077,1825,1282,708,402,15654,4,3,0,0,3,5,3,3,0,24,4,0,3,9,0,7,0,0,0,18,23,45,56,29,38,29,27,13,6,270,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,55,65,36,41,38,32,13,6,307,29,57,65,36,44,47,34,16,5,330,2224,1823,3093,2403,2124,1864,1318,722,411,15981
206031501,2531,2213,1881,2050,2441,2019,1321,698,442,15598,0,0,3,0,0,0,4,0,0,11,0,7,4,0,0,0,0,0,0,13,27,34,37,19,30,22,23,8,4,206,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,43,40,23,33,29,20,11,4,234,31,43,43,23,33,31,23,9,5,247,2558,2257,1927,2080,2478,2052,1350,706,451,15840
206031502,1675,1492,2195,1752,1580,1387,1028,486,211,11809,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,6,0,0,16,28,28,42,23,23,25,12,5,6,201,0,0,4,4,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,34,32,51,28,32,39,23,9,6,246,34,32,51,28,32,39,16,9,6,257,1712,1527,2248,1782,1613,1430,1049,489,216,12068
206041117,866,4864,5377,1740,997,806,639,420,200,15911,4,14,4,7,4,6,0,3,7,44,0,12,12,3,0,9,0,0,0,29,21,142,134,54,36,28,13,8,0,453,0,9,3,5,0,6,0,0,0,21,0,5,4,0,0,0,0,0,0,6,0,12,0,0,4,0,3,0,0,15,0,3,0,0,0,0,0,0,0,7,4,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,181,159,61,39,43,19,8,0,545,27,194,159,71,46,47,19,14,5,588,894,5058,5533,1810,1045,847,660,430,210,16499
206041118,1192,1750,5918,2827,1324,1124,649,185,42,15016,0,0,0,0,3,4,0,0,0,9,3,4,7,16,17,22,4,0,0,76,15,64,123,58,35,36,26,9,0,372,3,0,6,6,3,4,0,0,0,30,0,0,0,0,5,0,0,0,0,9,0,0,8,0,0,3,5,0,0,19,0,0,3,3,3,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,75,146,89,65,68,45,7,0,518,20,76,154,89,68,71,45,7,0,529,1212,1829,6067,2910,1392,1196,693,194,43,15544
206041119,276,346,1097,743,528,614,581,301,119,4607,0,0,0,0,0,0,0,0,0,6,0,0,4,0,7,7,10,0,0,31,69,31,81,92,69,85,106,57,34,613,0,24,23,10,7,7,5,0,0,77,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,74,54,109,112,87,101,120,62,37,748,74,54,109,112,91,98,124,64,37,748,354,395,1202,854,614,719,706,362,157,5362
206041120,3,9,36,16,11,3,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,3,9,35,17,12,5,0,0,0,80
206041121,1512,1073,2455,2052,1282,924,636,287,120,10340,11,0,0,12,0,0,0,0,0,29,0,0,0,0,6,0,8,0,0,16,10,29,44,17,12,12,10,6,0,144,4,0,5,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,34,48,27,21,15,12,11,0,179,22,34,46,36,25,20,15,13,0,208,1537,1108,2509,2087,1305,940,654,296,125,10545
206041124,463,2571,1628,731,422,380,330,230,146,6901,0,26,0,0,0,0,0,0,0,26,0,70,3,4,5,7,5,0,0,99,122,441,182,178,131,146,111,110,90,1508,4,24,10,3,4,0,0,0,0,37,8,19,4,4,0,0,0,0,0,35,0,14,0,0,0,0,0,0,0,23,9,19,7,11,0,4,0,0,0,53,0,21,3,0,0,3,0,0,0,22,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,142,619,209,192,138,163,114,115,90,1789,141,645,209,192,138,164,119,115,90,1817,604,3213,1840,928,565,544,443,351,238,8721
206041125,543,507,1450,949,642,601,625,482,240,6025,0,0,0,3,0,0,0,4,4,8,0,3,8,0,0,6,3,3,0,26,7,36,59,32,58,62,77,44,20,380,0,0,0,5,0,0,3,0,0,7,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,43,66,36,61,74,82,46,20,429,6,43,66,34,61,74,82,49,17,439,549,550,1521,986,696,675,705,533,256,6466
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,424,2070,3460,1602,766,580,370,157,41,9475,0,0,9,0,0,0,0,0,0,8,35,49,74,39,47,19,4,0,0,259,106,133,232,211,143,95,56,19,0,998,6,13,11,10,13,23,0,0,0,90,0,0,4,7,4,0,3,0,0,20,3,0,5,5,5,4,0,0,0,23,0,9,10,4,5,4,3,0,0,30,0,0,0,0,0,0,0,0,0,10,4,6,0,6,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,151,212,348,280,217,142,74,24,3,1454,151,211,347,279,219,144,74,25,3,1459,577,2280,3808,1881,988,727,437,180,42,10934
206041504,443,6235,6560,1738,666,399,232,65,13,16359,0,14,13,9,4,0,0,0,0,32,0,5,15,3,5,4,0,0,0,38,25,163,164,127,86,45,16,5,3,638,0,13,8,7,4,0,4,0,0,33,0,8,4,4,0,0,0,0,0,11,0,11,8,0,12,9,0,0,0,32,0,7,6,0,3,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,216,204,140,109,50,27,5,3,779,29,223,217,142,111,50,27,4,3,813,470,6458,6777,1883,778,453,260,75,15,17176
206041505,509,3617,6990,2285,836,544,276,81,12,15162,0,4,11,3,0,0,0,0,0,19,0,8,6,14,6,21,6,0,0,56,29,140,217,140,89,77,29,3,3,730,0,15,15,4,9,3,0,0,0,50,0,0,7,5,0,4,0,0,0,21,0,0,3,4,3,0,0,0,0,14,0,0,4,0,0,6,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,40,163,255,165,112,104,42,7,3,890,40,171,266,171,112,104,43,7,3,911,544,3793,7260,2461,948,650,316,82,18,16071
206041506,1722,2760,4411,2366,1472,1090,750,321,119,15012,3,5,3,4,0,0,0,0,0,24,0,7,5,3,0,5,4,3,0,33,31,97,153,92,75,60,47,6,8,566,0,0,4,0,4,0,4,0,0,18,3,4,5,0,0,5,3,0,0,24,0,5,0,0,6,3,3,0,0,15,0,0,0,4,3,4,8,0,0,24,4,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,42,112,167,105,92,77,61,11,8,687,48,119,172,110,94,77,61,11,10,707,1770,2877,4579,2477,1568,1173,813,332,123,15718
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5
206041508,469,680,2311,1189,581,498,317,165,35,6245,0,0,0,3,0,0,3,0,0,10,0,0,17,4,4,9,0,0,0,38,32,65,68,60,39,42,15,6,4,337,5,0,5,6,5,3,7,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,38,73,100,72,53,57,23,6,3,428,38,73,102,75,52,58,25,6,3,434,505,755,2418,1261,632,558,342,171,40,6680
206041509,852,2486,6845,2875,1081,728,476,172,28,15537,0,0,0,0,6,3,6,0,0,15,0,12,15,13,17,3,0,0,0,57,32,76,151,76,42,33,12,13,0,429,0,5,8,5,8,13,0,0,0,35,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,93,179,98,64,47,16,16,0,548,33,94,185,98,69,50,20,15,0,568,880,2579,7026,2978,1143,781,501,185,28,16101
206041510,549,1158,2875,1252,633,389,205,76,15,7168,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,9,36,52,36,15,8,5,0,0,167,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,41,58,39,15,15,5,5,0,192,9,47,61,39,23,15,10,5,0,196,565,1205,2939,1290,655,406,212,83,15,7364
206051128,2021,1369,2472,2391,2169,1863,1467,996,270,15025,4,3,0,0,0,0,0,5,0,18,3,20,16,12,3,16,0,0,0,68,33,132,116,104,65,75,41,15,9,593,0,120,57,18,3,8,8,0,0,208,0,7,10,14,3,0,0,0,0,40,0,31,16,4,3,0,0,0,0,60,0,0,3,5,3,4,0,0,0,19,0,0,3,0,0,0,0,0,0,10,3,3,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,35,321,227,147,93,105,54,20,9,1007,44,327,227,147,93,109,53,23,8,1027,2068,1693,2704,2539,2265,1971,1523,1019,275,16051
206051129,1875,1147,3046,2648,2277,1640,959,391,131,14103,0,0,0,0,0,0,0,0,0,10,0,0,3,0,3,0,0,3,0,12,13,30,67,49,22,32,9,4,0,223,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,30,71,51,23,29,14,9,0,247,13,36,71,50,30,32,13,7,3,258,1888,1177,3116,2692,2300,1674,976,399,134,14358
206051130,2239,1135,2068,2730,2639,2013,1514,851,223,15418,5,0,0,10,4,5,0,3,3,29,0,0,0,0,5,5,4,0,0,16,48,35,61,62,55,38,43,12,7,355,0,0,0,0,3,4,6,4,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,32,61,68,66,43,60,20,10,403,54,32,61,69,71,50,62,25,10,434,2292,1168,2131,2802,2707,2064,1578,873,234,15842
206051134,1863,1578,4234,2829,1952,1320,902,429,160,15260,0,0,3,0,0,0,0,3,0,12,0,0,3,3,0,0,0,0,0,15,25,38,77,32,31,32,18,6,3,266,0,0,6,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,38,82,36,32,37,24,12,3,295,25,38,82,36,35,38,28,17,3,305,1888,1614,4317,2865,1983,1360,925,444,164,15566
206051511,170,213,745,357,206,113,29,11,0,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3,6,8,4,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,8,3,9,0,0,0,42,8,3,6,8,3,9,0,0,0,42,175,221,751,363,212,117,29,11,0,1885
206051512,1286,954,2336,1932,1574,1297,939,553,274,11143,0,0,0,3,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,10,22,59,79,56,54,53,39,7,4,381,0,3,0,0,0,3,4,0,0,16,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,63,88,57,61,66,44,6,4,421,22,63,88,64,64,65,46,8,4,427,1311,1024,2423,1989,1634,1361,987,568,280,11571
206051513,816,943,3780,2313,1419,1121,683,276,68,11407,0,0,0,0,0,4,5,3,0,7,0,5,0,0,0,0,0,0,0,11,17,31,100,57,34,30,19,0,0,289,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,38,104,63,36,34,17,0,0,314,17,38,104,66,39,38,21,7,0,323,827,985,3878,2374,1458,1156,703,281,71,11731
206051514,986,1076,3554,2409,1814,1574,988,499,262,13173,0,0,4,0,5,3,0,0,0,18,0,8,3,4,7,9,0,0,0,26,18,42,94,62,38,49,38,15,17,367,0,0,5,0,3,0,6,5,0,17,0,3,0,4,3,3,7,0,0,23,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,20,41,105,71,55,65,56,22,17,449,20,46,110,73,60,69,56,22,17,464,1012,1122,3657,2480,1877,1643,1045,520,282,13642
206061135,1131,924,1838,1314,1134,830,836,625,202,8835,0,0,0,0,4,0,3,0,4,12,0,0,0,0,0,3,0,0,0,3,31,30,39,30,21,15,16,14,0,203,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,42,35,31,20,23,15,4,218,31,29,46,38,30,20,26,16,8,235,1164,957,1880,1346,1158,849,859,639,208,9066
