SA2_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
206041120,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,20,11,0,11,0,31,51,..,..,..,..,51,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,5,0,5
206041121,0,9,..,67,4,70,0,67,..,51,13,61,0,63,..,30,0,29,0,29,..,5,0,5,0,5,..,15,0,16,0,13,..,9,0,5,0,5,..,4,0,4,0,4,..,10,0,10,0,10,..,13,0,9,0,9,..,13,0,13,0,13,..,14,0,14,0,14,..,0,0,0,0,0,..,6,0,10,0,10,..,8,0,8,0,8,..,21,0,25,0,25,..,18,0,18,0,18,..,11,0,11,0,11,..,57,0,54,0,54,..,77,8,86,0,92,..,10,0,9,0,9,..,24,9,30,0,30,..,12,0,16,0,16,..,123,58,179,8,181,..,183,36,216,8,225,..,1151,269,1416,17,1436,..,18,0,24,183,200,3876,1169,265,1437,200,5505,7680,..,..,..,..,7680,..,3,0,3,0,3,..,86,23,109,0,109,..,0,0,0,0,0,..,256,83,344,4,342,..,246,105,353,4,353
206041124,0,10,..,96,0,94,0,98,..,29,7,39,0,39,..,26,3,26,0,26,..,5,0,5,0,5,..,23,9,33,0,33,..,3,0,3,0,3,..,4,0,4,0,4,..,19,0,19,0,19,..,12,0,12,0,12,..,13,6,21,0,21,..,10,0,10,0,10,..,0,0,0,0,0,..,8,0,8,0,8,..,9,0,9,0,9,..,21,3,27,0,27,..,8,0,8,0,8,..,15,0,15,0,15,..,52,3,56,0,56,..,63,0,60,0,60,..,17,0,17,0,21,..,6,0,6,0,6,..,13,0,13,0,13,..,44,13,56,0,56,..,124,15,132,0,132,..,976,126,1096,6,1101,..,12,4,13,224,244,2483,984,129,1115,232,3826,4764,..,..,..,..,4764,..,7,0,7,0,7,..,57,7,67,0,67,..,0,0,0,0,0,..,145,47,200,3,203,..,394,48,439,0,442
206041125,0,0,..,32,3,36,0,37,..,24,0,26,0,26,..,22,7,30,0,30,..,0,0,0,0,0,..,9,0,16,0,16,..,3,0,3,0,3,..,6,0,6,0,6,..,10,4,12,0,12,..,15,0,15,0,15,..,21,0,21,0,21,..,5,0,5,0,5,..,0,0,0,0,0,..,4,0,4,0,4,..,14,0,14,0,14,..,17,0,17,0,17,..,8,0,8,0,8,..,4,0,4,0,4,..,38,0,38,0,38,..,70,5,71,0,75,..,4,0,4,0,4,..,11,0,11,0,11,..,8,0,8,0,8,..,15,0,19,0,19,..,55,4,54,0,55,..,619,62,681,5,690,..,3,0,3,253,257,2432,625,62,684,256,3373,4641,..,..,..,..,4641,..,7,0,7,0,7,..,18,0,18,0,18,..,0,0,0,0,0,..,66,5,71,0,75,..,225,61,290,0,290
206041127,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
206041503,0,38,..,251,4,253,6,256,..,24,0,23,0,23,..,48,7,55,0,55,..,9,0,9,0,9,..,82,24,105,0,105,..,0,0,0,0,0,..,19,0,21,0,21,..,13,6,19,0,19,..,5,0,5,0,5,..,21,0,23,0,23,..,14,0,14,0,14,..,0,0,0,0,0,..,10,0,10,0,10,..,39,0,39,0,39,..,149,4,155,0,152,..,56,0,51,0,51,..,37,3,37,0,37,..,280,9,286,0,287,..,82,10,93,0,96,..,28,0,35,0,34,..,95,19,121,0,122,..,3,0,3,0,3,..,125,3,128,0,128,..,124,15,144,4,145,..,2250,321,2566,10,2577,..,11,4,15,507,524,1768,2261,323,2583,514,4874,3967,..,..,..,..,3967,..,0,0,0,0,0,..,66,4,70,0,70,..,0,0,0,0,0,..,350,64,412,3,418,..,1233,350,1580,0,1587
206041504,0,48,..,369,8,376,3,380,..,33,3,35,0,35,..,78,18,104,3,107,..,21,0,22,0,22,..,186,35,224,0,224,..,6,0,6,0,6,..,20,0,20,0,20,..,28,3,29,0,29,..,8,0,14,0,14,..,26,0,26,0,26,..,23,0,23,0,23,..,3,0,3,0,3,..,6,0,6,0,6,..,63,0,63,0,63,..,492,7,504,0,503,..,50,0,50,0,50,..,64,0,64,0,69,..,676,9,686,3,684,..,139,12,158,0,158,..,45,4,47,0,46,..,232,76,304,0,304,..,4,0,4,0,4,..,285,28,309,0,309,..,173,11,183,0,190,..,5534,735,6272,15,6286,..,34,4,37,665,704,1625,5563,739,6307,677,8608,3845,..,..,..,..,3845,..,0,0,0,0,0,..,80,9,89,0,89,..,0,0,0,0,0,..,754,99,859,0,860,..,4585,920,5503,10,5512
206041505,0,68,..,547,14,560,3,567,..,38,0,37,0,37,..,77,13,91,0,91,..,12,0,12,0,12,..,152,57,210,0,210,..,0,0,0,0,0,..,45,0,48,0,48,..,19,3,23,0,23,..,11,0,11,0,11,..,31,0,33,0,33,..,17,0,16,0,16,..,3,0,3,0,4,..,4,0,4,0,4,..,105,0,105,0,108,..,209,3,219,0,219,..,99,0,104,0,104,..,49,0,49,0,49,..,470,8,475,0,476,..,223,16,239,0,239,..,73,0,73,0,77,..,306,90,398,0,392,..,15,0,15,0,12,..,233,14,250,0,250,..,252,37,289,9,294,..,4373,564,4932,27,4961,..,22,7,29,630,664,2104,4394,571,4963,654,7727,4985,..,..,..,..,4985,..,15,0,15,0,15,..,117,8,124,0,130,..,0,0,0,0,0,..,560,81,637,0,638,..,2388,481,2871,12,2884
206041506,0,19,..,164,0,164,0,169,..,87,3,93,0,94,..,68,7,72,0,72,..,7,0,7,0,7,..,60,12,70,0,70,..,8,0,8,0,8,..,32,0,29,0,29,..,27,0,28,0,28,..,19,0,19,0,19,..,29,0,29,0,29,..,23,4,24,0,24,..,0,0,0,0,0,..,22,6,28,0,28,..,36,0,42,0,42,..,57,5,63,0,63,..,30,0,30,0,31,..,15,0,15,0,24,..,144,4,155,3,154,..,132,15,150,0,150,..,30,0,32,0,32,..,34,6,34,0,34,..,35,3,38,0,38,..,209,65,275,0,277,..,414,77,494,14,506,..,2741,479,3218,20,3237,..,35,4,41,670,712,4082,2779,483,3254,689,8034,8376,..,..,..,..,8376,..,7,0,7,0,7,..,233,53,289,5,292,..,0,0,0,0,0,..,403,155,561,0,561,..,1221,235,1460,3,1461
206041507,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
206041508,0,30,..,221,4,222,0,223,..,22,0,20,0,20,..,41,12,48,0,48,..,0,0,0,0,0,..,53,13,62,0,69,..,3,0,4,0,4,..,13,0,13,0,13,..,29,4,34,0,34,..,6,0,6,0,6,..,20,5,23,0,23,..,19,0,16,0,16,..,0,0,0,0,0,..,7,0,7,0,7,..,17,0,17,0,17,..,62,3,63,0,63,..,22,0,22,0,22,..,15,0,15,0,15,..,112,3,119,0,119,..,99,19,119,0,117,..,27,6,30,0,30,..,33,8,49,0,49,..,11,0,11,0,11,..,45,6,50,0,50,..,93,13,106,0,106,..,1424,186,1608,3,1615,..,11,0,10,215,227,1338,1435,185,1624,218,3180,2988,..,..,..,..,2988,..,5,0,5,0,5,..,57,9,65,0,65,..,4,0,4,0,4,..,167,22,188,0,189,..,582,129,713,9,728
206041509,0,63,..,542,13,554,3,555,..,67,0,67,3,69,..,56,9,65,3,69,..,5,0,5,0,5,..,151,33,180,4,188,..,9,0,10,0,10,..,42,0,39,0,39,..,79,8,84,0,84,..,9,0,10,0,10,..,83,5,94,0,94,..,56,6,58,0,58,..,0,0,0,0,0,..,15,5,20,0,20,..,52,0,52,0,52,..,197,10,206,0,205,..,57,0,57,0,54,..,42,0,42,0,42,..,352,10,356,3,359,..,439,45,486,3,487,..,51,0,51,0,52,..,66,14,81,0,81,..,21,6,29,0,24,..,134,13,152,0,152,..,214,15,229,5,229,..,3862,345,4203,31,4236,..,23,5,27,379,405,3301,3884,347,4236,410,7937,7222,..,..,..,..,7222,..,18,0,18,0,18,..,178,18,196,4,199,..,0,0,0,0,0,..,464,39,503,6,511,..,1675,208,1886,7,1893
206041510,0,18,..,169,7,176,0,172,..,32,0,30,0,30,..,39,3,43,0,43,..,0,0,0,0,0,..,62,26,87,3,95,..,5,0,8,0,8,..,16,0,16,0,16,..,13,0,12,0,12,..,6,0,6,0,6,..,23,0,23,0,23,..,23,0,18,0,18,..,0,0,0,0,0,..,3,0,3,0,3,..,15,0,15,0,15,..,29,3,35,0,38,..,27,0,25,0,25,..,10,0,10,0,10,..,84,0,87,0,90,..,135,21,156,0,156,..,23,0,23,0,25,..,45,7,53,4,55,..,8,0,13,0,13,..,76,11,86,0,89,..,84,12,93,3,101,..,1579,212,1788,18,1805,..,10,3,10,173,186,1636,1584,214,1802,186,3620,3486,..,..,..,..,3486,..,0,0,0,0,0,..,74,3,78,0,78,..,6,0,6,0,6,..,216,40,254,0,254,..,873,184,1055,9,1059
206051128,0,15,..,147,4,145,0,145,..,94,3,96,0,102,..,28,3,31,0,35,..,4,0,9,0,9,..,18,3,26,0,26,..,11,4,14,0,14,..,4,0,4,0,4,..,43,0,45,0,45,..,24,0,28,0,28,..,62,0,62,0,59,..,40,5,49,3,48,..,0,0,0,0,0,..,3,0,3,0,3,..,9,0,9,0,9,..,40,0,40,0,40,..,25,0,25,0,25,..,5,0,5,0,5,..,81,0,79,0,79,..,136,5,139,5,146,..,24,0,21,0,21,..,19,4,24,0,24,..,11,0,11,0,11,..,46,5,50,0,50,..,160,22,181,5,183,..,1793,235,2022,18,2039,..,29,3,27,326,355,5763,1815,231,2049,342,8159,11290,..,..,..,..,11290,..,15,0,15,0,15,..,64,4,62,0,62,..,0,0,0,0,0,..,114,12,122,0,122,..,466,74,535,0,539
206051129,0,3,..,37,0,40,0,40,..,88,8,95,0,95,..,17,5,16,0,16,..,0,0,0,0,0,..,14,0,13,0,13,..,14,0,14,0,14,..,8,0,8,0,8,..,7,0,15,0,15,..,45,4,43,0,43,..,39,0,37,0,40,..,67,16,83,0,83,..,3,0,3,0,3,..,16,0,16,0,16,..,6,0,6,0,6,..,5,0,3,0,3,..,6,0,6,0,6,..,0,0,0,0,0,..,26,0,23,0,23,..,114,3,113,0,113,..,6,0,11,0,11,..,15,0,13,0,13,..,10,0,11,0,11,..,14,5,19,0,19,..,177,10,188,4,194,..,1061,93,1152,10,1165,..,17,0,18,416,436,6226,1079,96,1168,429,7824,11813,..,..,..,..,11813,..,19,0,19,0,13,..,28,0,35,0,35,..,0,0,0,0,0,..,31,3,34,0,34,..,72,14,88,0,88
206051130,0,0,..,47,0,53,0,53,..,119,9,130,0,129,..,19,0,19,0,23,..,0,0,0,0,0,..,17,0,18,0,18,..,25,0,25,0,25,..,0,0,0,0,0,..,12,0,16,0,16,..,37,3,45,0,45,..,22,6,31,0,30,..,58,25,81,0,81,..,0,0,0,0,0,..,31,0,34,0,34,..,8,0,8,0,8,..,20,6,22,0,22,..,16,0,16,0,16,..,8,0,8,0,8,..,45,6,50,0,50,..,84,13,92,0,97,..,7,0,7,0,7,..,32,0,31,0,31,..,28,7,37,0,37,..,52,17,68,0,67,..,193,34,226,5,226,..,1489,239,1729,18,1747,..,29,6,28,423,455,6325,1512,243,1757,444,8530,12117,..,..,..,..,12117,..,18,0,18,0,18,..,101,3,105,0,105,..,3,0,3,0,3,..,91,13,104,0,105,..,176,56,235,3,233
206051134,0,8,..,159,7,169,0,167,..,70,9,75,0,75,..,32,6,41,0,42,..,0,0,0,0,0,..,10,0,10,0,15,..,5,0,5,0,5,..,4,0,4,0,4,..,7,0,7,0,7,..,32,0,35,0,35,..,32,5,36,5,37,..,114,43,151,0,154,..,3,0,3,0,3,..,21,0,21,0,21,..,23,0,23,0,23,..,13,0,12,0,12,..,28,0,31,0,31,..,12,0,12,0,14,..,75,9,83,0,83,..,129,6,135,0,136,..,5,0,5,0,5,..,36,5,45,0,45,..,13,0,13,0,13,..,36,5,41,0,41,..,327,30,355,7,366,..,1537,167,1707,19,1721,..,27,3,30,405,439,5879,1565,177,1741,418,8040,11490,..,..,..,..,11490,..,15,0,15,0,15,..,28,3,31,0,31,..,0,0,0,0,0,..,82,15,93,0,93,..,147,35,183,0,184
206051511,0,0,..,19,0,19,0,19,..,12,0,12,0,12,..,5,0,5,0,5,..,0,0,0,0,0,..,8,0,8,0,8,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,7,0,7,0,7,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,4,0,4,0,4,..,12,0,12,0,12,..,4,0,4,0,4,..,20,0,20,0,20,..,33,0,36,0,41,..,4,0,4,0,4,..,4,0,4,0,4,..,6,0,6,0,6,..,11,0,14,0,14,..,17,0,18,0,24,..,296,17,312,4,316,..,5,0,5,131,137,459,298,17,314,136,912,1029,..,..,..,..,1029,..,3,0,3,0,3,..,15,0,15,0,15,..,3,0,3,0,3,..,31,7,35,0,35,..,148,21,170,0,170
206051512,0,9,..,72,0,74,0,74,..,57,5,64,0,63,..,31,0,38,0,38,..,0,0,0,0,0,..,33,5,41,0,41,..,8,0,7,0,7,..,8,0,9,0,9,..,27,0,28,0,28,..,17,6,25,0,25,..,29,0,28,0,33,..,45,48,88,5,97,..,0,0,0,0,0,..,15,3,12,0,12,..,13,0,13,0,13,..,30,0,35,0,35,..,13,0,13,0,13,..,14,0,14,0,14,..,76,3,81,0,81,..,103,4,112,0,110,..,17,0,17,0,17,..,33,8,38,0,38,..,17,8,23,0,23,..,52,13,59,0,59,..,143,32,178,3,183,..,1245,254,1498,14,1515,..,29,3,31,320,350,4100,1276,254,1530,334,5966,8270,..,..,..,..,8270,..,11,0,11,0,11,..,65,6,78,0,78,..,0,0,0,0,0,..,132,30,158,0,157,..,293,52,348,8,351
206051513,0,12,..,106,3,104,0,104,..,51,0,55,0,55,..,27,3,30,0,30,..,0,0,0,0,0,..,17,3,19,0,19,..,0,0,0,0,0,..,7,4,5,0,5,..,21,0,24,0,24,..,26,10,34,0,34,..,55,0,61,0,61,..,68,36,104,0,103,..,5,0,5,0,5,..,15,4,19,0,19,..,16,0,16,0,16,..,11,0,12,0,12,..,24,0,25,0,25,..,13,0,13,0,13,..,66,0,67,0,67,..,140,5,144,0,144,..,16,0,16,0,16,..,20,0,18,0,18,..,15,0,19,0,21,..,30,4,33,0,33,..,143,13,149,4,157,..,1192,134,1324,15,1337,..,18,0,24,378,394,4139,1210,138,1343,387,5879,8382,..,..,..,..,8382,..,5,0,5,0,5,..,30,5,36,0,36,..,4,0,4,0,4,..,66,16,79,0,79,..,161,25,184,6,192
206051514,0,12,..,150,8,160,0,161,..,64,0,61,0,62,..,34,0,30,0,35,..,0,0,4,0,4,..,23,3,29,0,29,..,3,0,8,0,8,..,3,0,3,0,3,..,18,3,17,0,17,..,29,7,36,0,37,..,56,0,59,0,59,..,53,44,103,0,101,..,0,0,0,0,0,..,16,0,12,0,12,..,22,0,22,0,22,..,19,0,21,0,21,..,11,0,11,0,11,..,17,0,16,0,16,..,69,4,73,0,73,..,179,3,184,0,182,..,12,0,12,0,12,..,34,3,36,0,36,..,12,0,16,0,16,..,39,3,42,0,44,..,147,19,157,3,160,..,1412,148,1563,17,1580,..,17,4,19,648,668,4696,1430,151,1582,665,6947,9512,..,..,..,..,9512,..,13,0,13,0,13,..,38,3,39,0,39,..,0,0,0,0,0,..,81,10,87,0,87,..,323,50,374,0,371
206061135,0,14,..,83,4,83,0,87,..,33,0,36,0,37,..,24,6,26,0,26,..,0,0,0,0,0,..,12,0,15,0,15,..,9,0,9,0,9,..,4,0,4,0,4,..,22,0,22,0,22,..,21,8,24,0,24,..,7,0,8,0,8,..,23,4,28,0,28,..,0,0,0,0,0,..,12,0,11,0,11,..,7,0,6,0,6,..,18,0,18,0,18,..,10,0,10,0,10,..,3,0,3,0,3,..,35,0,36,0,36,..,37,5,42,0,42,..,3,0,3,0,3,..,26,5,31,0,31,..,3,0,5,0,5,..,22,5,27,0,27,..,87,6,97,4,100,..,865,116,981,13,996,..,13,0,21,194,212,3878,882,116,1000,204,5087,7182,..,..,..,..,7182,..,8,0,8,0,8,..,11,0,14,0,14,..,0,0,0,0,0,..,95,17,106,0,111,..,300,51,348,4,355
206061136,0,11,..,110,0,109,0,111,..,71,5,81,0,79,..,30,3,34,0,34,..,6,3,11,0,11,..,16,7,16,0,16,..,9,0,14,0,14,..,4,0,4,0,4,..,20,0,15,0,15,..,29,3,35,3,37,..,40,0,40,0,40,..,50,42,89,0,92,..,0,0,0,0,0,..,17,0,15,0,15,..,18,0,20,0,20,..,34,0,36,0,36,..,16,0,16,0,16,..,3,0,3,0,3,..,78,4,82,0,82,..,143,9,152,3,149,..,16,0,16,0,16,..,41,4,45,0,45,..,41,24,68,0,65,..,48,10,58,0,58,..,166,21,180,0,188,..,1688,378,2065,18,2086,..,23,8,34,458,490,7171,1714,386,2097,478,9747,14316,..,..,..,..,14316,..,19,0,19,0,19,..,66,0,61,0,67,..,0,0,0,0,0,..,129,21,152,0,152,..,281,76,349,0,356
206061138,0,3,..,81,4,85,0,85,..,59,3,60,0,66,..,22,3,32,0,32,..,0,0,0,0,0,..,12,0,12,0,12,..,6,0,7,0,7,..,6,0,6,0,6,..,18,0,19,0,19,..,21,0,25,0,25,..,11,0,11,0,11,..,32,4,36,0,36,..,0,0,0,0,0,..,15,4,18,0,15,..,8,0,8,0,8,..,13,0,12,0,12,..,11,0,11,0,11,..,3,0,8,0,8,..,43,3,45,0,45,..,67,7,69,4,74,..,13,0,16,0,16,..,12,3,17,0,17,..,6,0,9,0,9,..,31,0,36,0,36,..,108,10,121,0,121,..,1259,167,1426,8,1433,..,16,3,17,387,403,5091,1275,169,1443,396,6932,9590,..,..,..,..,9590,..,9,0,9,0,9,..,42,0,39,0,39,..,0,0,0,0,0,..,188,19,204,3,209,..,668,147,816,3,825
206061515,0,13,..,125,3,128,0,128,..,48,0,48,0,48,..,41,3,44,0,48,..,6,0,6,0,6,..,22,3,27,0,27,..,3,0,3,0,3,..,11,0,11,0,11,..,50,3,53,0,53,..,16,0,16,0,16,..,24,0,28,0,28,..,25,0,25,0,25,..,0,0,0,0,0,..,19,5,24,0,24,..,19,0,19,0,19,..,46,0,49,0,51,..,19,0,19,0,19,..,17,0,21,0,21,..,97,4,102,0,101,..,107,7,117,0,115,..,18,0,22,0,22,..,49,13,56,0,61,..,9,0,9,0,9,..,50,0,53,0,53,..,102,6,109,0,109,..,1585,137,1721,10,1724,..,11,0,11,441,449,3654,1595,137,1729,445,5831,7253,..,..,..,..,7253,..,21,0,21,0,21,..,63,3,67,0,67,..,0,0,0,0,0,..,171,7,182,3,182,..,748,123,871,0,871
