SA2_CODE_2021,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_SAR_Ch_0_4,F_Hong_Kong_SAR_Ch_5_14,F_Hong_Kong_SAR_Ch_15_24,F_Hong_Kong_SAR_Ch_25_44,F_Hong_Kong_SAR_Ch_45_54,F_Hong_Kong_SAR_Ch_55_64,F_Hong_Kong_SAR_Ch_65_74,F_Hong_Kong_SAR_Ch_75_84,F_Hong_Kong_SAR_Ch_85ov,F_Hong_Kong_SAR_Ch_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot
205041098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,14,10,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
205041493,0,0,0,0,0,0,0,0,0,0,0,0,3,16,7,7,4,0,0,31,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,21,13,32,42,41,26,171,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,11,9,8,34,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,35,0,3,0,0,0,57,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,9,0,0,0,0,0,3,5,5,0,18,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10
205041494,0,0,0,0,0,0,0,0,0,5,0,0,0,23,0,3,0,0,0,36,0,0,0,0,4,0,0,0,0,8,0,0,0,3,0,0,3,0,0,6,0,10,5,24,15,60,61,36,16,221,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,3,23,11,6,43,0,0,0,0,0,0,3,7,0,14,0,3,0,4,0,0,0,0,0,7,0,9,16,65,10,4,0,0,0,109,0,0,0,3,0,0,5,0,0,13,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,4,4,22,0,0,0,0,4,5,18,14,14,57,3,0,0,3,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,6,11,7,0,7,0,0,34
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051100,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,40,35,18,3,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,4,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5
205051101,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,20,20,55,52,32,14,196,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,5,9,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,3,3,0,0,16,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,12
205051102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,21,8,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051103,0,0,0,0,0,0,0,0,0,3,0,0,0,14,3,7,0,0,0,21,0,0,0,0,3,0,0,8,0,13,0,0,0,5,0,0,0,0,0,5,4,5,9,22,23,49,51,48,25,227,0,0,0,5,3,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,7,3,28,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,3,4,4,50,5,3,3,0,0,73,0,0,0,4,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,9,4,0,0,5,0,20,0,0,0,0,0,0,3,14,4,23,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,9,4,0,0,34
205051104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,27,32,22,12,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3
206011106,0,0,0,7,3,0,0,0,0,10,0,0,19,48,5,10,8,4,0,95,0,0,0,5,0,0,4,0,0,15,0,0,0,0,0,3,0,0,0,8,0,3,25,154,35,27,16,6,0,254,0,0,0,4,0,0,0,0,0,6,0,0,0,24,0,0,0,0,0,24,0,0,3,27,3,0,0,0,0,41,0,0,0,0,7,9,21,41,13,97,0,0,5,20,3,0,0,0,0,25,0,0,11,40,0,0,3,0,0,58,0,0,3,20,0,3,3,0,0,30,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3,0,0,0,36,0,0,0,26,4,16,37,68,51,198,0,0,0,23,10,6,0,0,0,44,0,0,0,18,0,0,0,0,0,17,0,0,0,5,3,12,12,6,0,47,0,0,10,49,4,0,11,0,0,80
206011107,0,0,0,14,0,5,0,0,0,24,0,0,6,55,11,18,12,5,0,111,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,4,7,4,8,15,75,26,27,10,8,4,170,0,0,0,10,0,3,3,0,0,10,0,0,0,23,0,3,0,0,0,31,0,0,4,20,4,5,5,0,0,34,0,0,0,5,5,16,43,78,35,177,0,0,4,11,4,6,0,0,0,28,0,12,9,79,9,4,4,4,0,113,0,3,0,30,3,0,0,0,0,42,0,0,0,11,0,3,0,0,0,12,0,0,0,5,0,0,0,0,0,3,0,0,0,20,0,0,0,0,0,24,0,3,0,17,3,21,54,66,65,227,0,5,3,19,7,0,0,0,0,28,0,0,3,19,0,0,0,0,0,26,0,0,0,9,16,16,10,6,0,54,0,3,3,42,16,8,10,0,0,92
206011109,0,0,0,4,0,0,0,0,0,5,0,0,3,20,3,13,8,0,0,54,0,0,0,0,0,0,4,0,0,6,0,0,0,0,3,0,5,0,4,25,0,4,6,24,12,9,8,4,6,72,0,0,0,3,0,0,5,0,0,9,0,0,0,3,0,0,0,0,0,7,0,0,0,10,0,4,5,3,0,20,0,0,0,3,3,23,40,51,8,136,0,0,0,0,0,0,0,0,0,4,0,6,0,34,3,0,5,0,0,48,0,0,0,6,4,0,0,0,0,13,0,0,0,3,5,0,0,0,0,10,0,0,0,3,0,0,0,0,0,6,0,0,0,7,0,0,0,0,3,17,0,0,0,3,8,40,58,91,63,266,0,0,0,5,4,0,0,0,0,10,0,0,0,3,5,0,0,0,0,7,0,0,0,0,10,3,11,0,0,37,0,0,0,11,5,4,5,0,0,17
206011495,0,0,0,8,0,0,3,0,0,11,0,0,7,39,4,17,9,6,0,81,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,4,0,0,17,0,7,14,91,30,23,10,0,0,179,0,0,0,0,0,0,0,0,0,5,0,0,0,21,0,3,0,0,0,22,0,0,5,16,3,3,0,5,0,39,0,0,0,4,3,14,62,112,41,240,0,3,5,12,3,0,0,0,0,24,0,0,5,35,0,9,0,0,0,55,0,3,4,28,5,0,0,0,0,37,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,13,0,4,0,0,0,22,0,0,0,22,8,21,40,67,58,214,0,0,0,23,6,0,0,0,0,25,0,0,0,15,5,0,0,0,0,21,0,0,0,3,10,12,25,8,0,70,0,0,6,37,13,4,3,0,0,70
206011496,0,0,0,12,0,3,0,0,0,22,0,0,20,45,12,10,9,4,0,100,0,0,0,0,3,5,0,4,0,11,0,0,0,3,3,0,4,0,0,14,0,3,25,131,26,30,20,4,0,249,0,0,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,0,33,0,0,0,27,5,0,3,0,0,42,0,0,0,7,0,4,24,56,31,120,0,0,0,15,0,0,0,0,0,16,0,0,8,41,3,3,0,0,0,56,0,0,5,18,4,5,0,0,0,32,0,0,0,12,0,4,0,0,0,13,0,0,0,4,0,0,0,0,0,7,0,0,0,25,6,0,0,0,0,31,0,0,0,27,4,14,35,43,55,175,0,0,3,20,4,0,0,0,0,35,0,0,0,15,5,0,0,0,0,22,0,0,0,8,3,16,10,7,0,47,0,0,9,38,11,6,4,0,0,71
206011497,0,0,0,4,0,0,0,0,0,12,0,0,6,40,21,26,22,10,0,119,0,0,0,0,0,5,3,5,0,18,0,3,0,3,5,3,0,0,0,18,0,6,15,81,30,21,14,4,0,164,0,0,0,5,3,0,0,0,0,11,0,0,0,10,5,5,4,0,0,25,0,0,3,14,0,0,3,0,0,24,0,0,0,3,7,9,34,59,25,138,0,0,0,12,5,0,0,0,0,14,0,0,3,33,4,9,5,0,0,59,0,0,5,14,0,0,0,0,0,29,0,0,0,7,0,0,0,0,0,10,0,0,0,3,0,0,9,0,0,18,0,3,0,12,4,0,0,3,0,27,0,0,0,11,7,27,72,134,85,329,0,0,3,18,7,0,0,0,0,32,0,0,0,4,0,0,0,0,0,12,0,0,3,16,36,45,38,15,4,160,0,4,4,25,8,4,4,0,0,47
206011498,0,0,0,4,0,0,0,0,0,10,0,6,3,36,10,11,4,5,0,68,0,0,0,4,0,0,5,8,8,25,0,0,0,0,0,3,3,0,5,17,0,0,8,50,30,20,9,6,6,128,0,0,0,0,3,4,0,0,0,5,0,0,0,8,0,0,3,0,0,11,0,3,0,11,10,5,0,0,0,28,0,0,0,8,13,31,62,90,35,230,0,0,0,17,0,0,3,0,0,22,0,3,5,37,9,4,0,4,0,58,0,3,0,12,3,0,0,0,0,17,0,0,0,7,0,4,0,0,0,7,0,0,0,4,0,5,0,0,0,11,0,0,0,8,0,4,0,0,0,9,0,0,0,9,6,31,82,121,69,317,0,0,0,11,6,0,0,0,0,15,0,0,0,4,0,0,0,0,0,7,0,0,0,24,29,44,47,21,4,170,0,0,0,21,3,0,7,0,0,34
206021110,0,0,0,0,0,0,0,0,0,5,0,0,0,25,14,12,7,0,0,65,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,19,3,37,24,20,21,3,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,3,5,0,3,5,0,0,32,0,0,0,5,0,20,37,48,29,139,0,6,0,9,4,0,0,0,0,11,0,0,0,17,5,5,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,9,3,0,0,6,3,11,25,32,30,113,0,0,0,11,3,0,0,0,0,21,0,0,0,11,0,0,0,0,0,7,0,0,0,4,3,0,6,0,0,14,0,0,0,13,4,8,6,0,0,36
206021112,0,0,0,3,3,6,0,0,0,12,0,0,3,37,14,26,12,6,3,98,0,0,0,0,3,8,9,0,0,21,0,0,0,0,0,0,5,6,0,12,4,14,14,125,39,32,9,7,10,252,0,0,0,3,4,3,0,0,0,15,0,0,0,9,0,0,0,0,0,15,0,0,0,23,10,3,8,5,0,40,0,0,5,8,14,37,115,163,108,449,0,0,0,18,5,0,0,0,0,25,0,3,3,58,10,9,5,0,0,90,0,0,3,6,4,0,3,0,0,21,0,0,0,9,0,0,0,0,0,16,0,0,0,0,0,0,4,0,0,3,0,5,0,26,6,4,0,0,0,38,0,0,0,18,7,26,43,133,88,313,0,0,0,16,8,3,0,0,0,27,0,0,0,9,3,5,0,0,0,17,0,0,0,14,5,18,26,15,10,81,0,0,4,17,8,7,9,0,0,48
206021499,0,0,0,3,0,0,0,0,0,9,0,6,7,17,11,11,6,11,4,67,0,0,0,0,3,0,5,3,5,18,0,0,0,0,3,3,6,0,0,9,4,13,14,104,40,35,14,14,6,247,0,0,0,0,0,0,0,0,0,3,0,4,0,23,0,3,0,0,0,31,0,0,3,18,10,5,8,0,0,38,0,0,3,0,10,24,80,155,48,318,0,0,0,9,0,5,0,0,0,14,0,0,4,23,7,7,5,3,0,38,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,8,5,0,0,29,0,0,0,14,0,14,30,43,35,151,0,0,0,11,8,3,0,0,0,23,0,0,0,5,0,0,0,0,0,10,0,0,0,3,4,4,9,3,0,29,0,0,0,29,0,0,3,0,0,37
206021500,0,0,0,6,0,0,0,0,0,9,0,0,3,26,4,6,3,0,3,48,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,3,0,18,10,84,42,15,16,11,4,196,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,13,0,0,6,9,3,0,6,3,0,23,0,0,0,4,5,21,32,69,29,165,0,0,0,9,0,0,0,0,0,14,0,0,0,14,6,4,0,4,5,35,0,0,0,5,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,33,0,0,0,6,4,9,18,35,33,110,0,0,0,15,10,0,0,0,0,27,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,10,0,0,4,26,6,5,0,0,0,47
206031113,0,0,0,11,4,0,3,0,0,19,0,0,8,46,24,20,9,15,10,140,0,0,0,3,4,3,5,0,0,14,0,4,4,5,0,0,0,0,0,22,0,10,5,40,34,38,18,8,3,153,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,12,0,0,0,14,6,3,3,3,0,31,0,0,0,0,3,9,13,37,10,77,0,0,0,16,0,7,3,0,0,31,0,4,3,55,9,3,5,0,0,81,0,0,0,14,4,0,0,0,0,16,0,3,4,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,12,8,4,3,0,0,32,0,0,0,12,0,23,36,46,43,162,0,0,0,13,5,3,0,0,0,19,0,0,5,13,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,41,10,4,16,5,0,74
206031115,0,0,0,6,0,0,3,0,0,10,0,0,9,49,8,14,15,9,7,126,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,12,0,3,12,31,12,12,4,0,0,77,0,0,0,0,0,0,7,0,0,4,0,0,0,5,0,0,0,0,0,6,0,0,0,3,0,3,0,3,0,16,0,0,0,0,0,3,5,4,0,19,0,0,0,15,3,0,0,0,0,21,5,0,14,74,8,5,0,0,0,103,0,0,0,17,8,4,6,4,0,32,0,0,0,17,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,6,0,0,0,7,8,0,0,0,0,11,0,0,0,9,0,0,10,13,3,37,0,0,0,16,7,3,0,0,0,24,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,6,0,0,3,42,10,3,6,5,0,76
206031116,0,0,0,9,4,0,5,0,0,18,0,4,12,69,18,16,12,4,8,140,0,0,0,7,0,9,3,6,4,23,0,0,0,4,3,6,3,5,3,20,0,3,7,66,32,22,26,12,17,181,0,0,0,3,0,4,0,0,0,5,0,0,0,10,0,0,0,0,0,16,0,0,0,9,5,5,8,3,0,28,0,0,0,7,3,0,21,44,17,88,0,0,0,13,0,6,0,0,0,25,0,9,10,128,11,13,11,9,6,193,0,0,3,8,3,0,4,0,0,24,0,0,4,17,0,6,0,0,0,22,0,0,0,5,3,3,5,0,0,13,0,0,0,12,8,3,9,5,0,31,0,0,6,21,6,34,78,121,75,327,0,0,0,20,11,0,4,0,0,32,0,0,0,19,3,0,0,0,0,33,0,0,0,0,5,6,0,3,0,19,0,0,7,46,13,7,8,8,0,76
206031501,0,0,0,0,4,0,0,0,0,10,0,3,10,52,32,23,9,7,5,133,0,0,0,0,0,7,6,5,0,27,0,0,0,8,3,3,3,3,0,23,0,6,11,29,20,26,21,14,13,134,0,0,0,10,3,0,0,0,0,14,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,4,6,3,24,0,0,0,5,3,11,12,19,4,57,0,0,0,14,11,5,5,0,0,33,5,19,18,116,26,15,21,13,3,223,0,0,0,3,6,0,0,0,0,13,0,0,0,7,0,0,3,0,0,13,0,0,0,8,3,0,0,0,0,12,0,0,0,9,0,5,0,3,0,23,0,0,3,7,8,26,78,67,51,249,0,0,0,12,6,0,0,0,0,14,0,0,0,0,5,0,0,0,0,8,0,0,0,4,8,3,0,4,0,26,0,3,3,18,7,6,9,0,0,40
206031502,0,0,0,9,0,0,0,3,0,9,0,5,7,44,23,8,12,0,0,97,0,0,0,4,0,6,6,3,0,19,0,0,0,6,0,5,3,13,0,24,0,6,7,38,18,29,16,3,3,122,0,0,0,0,0,0,6,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,0,4,0,3,6,4,0,19,0,0,0,6,0,7,14,13,11,53,0,0,0,14,0,3,5,0,0,27,4,18,0,109,11,14,10,5,0,169,0,0,0,8,0,0,0,0,0,11,0,0,0,10,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,18,0,0,0,8,0,17,37,38,33,131,0,0,0,12,8,0,0,0,0,26,0,0,0,20,5,0,0,0,0,27,0,0,0,3,7,0,6,4,0,18,0,0,6,35,5,0,3,0,0,51
206041117,0,0,0,22,0,4,4,0,0,32,0,11,728,482,40,42,22,3,6,1324,0,0,0,0,0,5,7,0,0,7,0,0,3,3,0,4,0,0,0,17,0,3,37,49,20,14,18,7,4,150,0,0,0,0,0,0,0,0,0,8,0,0,6,23,0,3,0,0,0,31,0,0,4,11,0,5,0,5,0,29,0,0,0,4,0,0,8,4,3,18,0,4,48,58,10,5,3,4,0,128,3,9,110,201,3,9,5,6,0,347,0,0,97,65,7,0,0,5,0,180,0,0,0,43,0,0,0,0,0,48,0,0,0,7,0,0,0,0,0,5,0,0,0,19,0,0,0,0,0,24,0,0,4,26,5,3,12,10,41,103,0,0,9,34,11,0,0,0,0,57,0,0,20,63,0,3,0,0,0,88,0,0,0,0,0,0,0,4,0,8,0,0,122,168,12,22,9,7,0,340
206041118,0,0,0,12,3,3,0,0,0,20,0,7,259,678,77,88,13,7,4,1136,0,0,0,3,0,6,0,0,0,6,0,0,0,5,0,3,3,0,0,14,0,0,8,34,16,20,20,9,0,119,0,0,0,13,4,0,0,0,0,17,0,3,0,19,3,0,0,0,0,29,0,0,0,19,3,3,5,0,0,31,0,0,0,4,5,0,6,0,0,16,0,3,18,80,14,10,3,0,0,125,44,44,39,799,18,17,0,4,0,961,0,0,13,57,3,0,8,0,0,88,0,0,6,62,4,0,0,0,0,72,0,0,0,3,0,0,0,0,0,8,0,0,0,8,0,6,5,0,0,15,0,0,0,25,3,0,10,5,0,47,0,4,3,60,10,0,0,0,0,81,0,0,15,136,10,3,0,0,0,167,0,0,0,5,0,0,0,0,0,3,0,5,37,137,12,9,14,0,0,206
206041119,0,0,0,4,0,0,0,0,0,4,0,0,7,33,11,6,0,0,0,57,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,32,13,19,20,10,5,96,0,0,0,4,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,10,0,0,0,3,0,0,0,5,0,13,0,0,0,0,0,3,3,0,0,10,0,0,0,3,3,0,0,0,0,15,0,0,0,3,0,3,6,0,0,10,0,0,0,3,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,7,0,0,0,12,0,4,0,0,0,21,0,0,0,3,0,5,7,3,4,18,0,0,0,7,0,0,0,0,0,11,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,8,4,0,0,35
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
