SA2_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
201031016,0,4,0,19,0,0,0,0,0,0,0,3,0,8,18,29,0,0,0,0,0,3,0,0,0,24,11,43,96,35,6,104,7,68,7,75,13,581,42,1043
201031017,0,3,0,23,0,0,0,0,0,0,0,4,0,0,14,22,5,0,0,0,0,0,0,0,0,11,12,28,87,26,8,93,9,64,10,62,15,324,28,721
202011018,0,10,0,117,0,0,0,0,0,0,0,0,0,3,49,55,0,0,0,0,0,0,0,0,0,16,11,32,295,70,9,228,23,127,22,137,22,489,68,1491
202011019,0,0,0,28,0,0,0,3,0,7,0,0,0,7,46,58,0,0,0,0,0,0,0,0,0,11,5,25,238,65,6,185,35,108,20,80,22,496,66,1320
202011020,0,13,0,108,0,0,0,0,0,0,0,0,0,9,45,60,0,0,0,0,0,0,0,0,0,17,6,18,231,94,15,217,30,123,17,131,28,701,58,1636
202011021,0,6,0,66,0,0,0,0,0,0,0,0,0,3,28,35,0,0,0,0,0,0,0,0,0,0,6,11,165,47,8,147,16,66,12,95,11,313,34,921
202011022,0,10,0,85,3,0,0,4,0,0,0,0,0,10,69,87,0,0,0,0,0,0,0,0,0,21,25,48,380,99,10,332,28,156,23,147,32,997,108,2313
202011023,0,0,0,19,0,0,0,0,0,0,0,0,0,3,15,21,0,0,0,0,0,0,0,0,0,5,5,11,89,24,5,89,5,46,4,40,9,182,20,513
202011024,5,8,0,85,0,0,0,0,0,0,0,0,0,4,35,45,0,0,0,0,0,0,0,0,0,10,7,13,202,40,5,141,13,77,9,89,13,490,43,1130
202011025,0,0,0,41,0,3,7,0,0,4,0,0,0,8,43,62,0,0,4,0,0,0,3,0,0,17,5,32,307,70,11,233,26,128,19,101,19,490,57,1461
202021026,0,5,0,65,0,0,0,0,0,0,0,0,0,5,25,28,0,0,0,0,0,0,0,0,0,3,7,13,198,67,14,147,27,74,15,82,20,331,35,1007
202021027,0,14,0,79,0,0,0,0,0,0,0,3,0,5,44,53,0,0,0,0,0,0,0,0,0,12,4,21,154,104,10,175,15,119,17,135,16,593,55,1399
202021028,0,4,0,97,0,5,0,0,0,4,0,0,0,3,32,50,0,0,0,3,0,4,0,0,0,10,10,26,172,94,19,177,22,118,26,157,29,521,52,1386
202021029,0,0,0,32,0,0,0,0,0,0,0,0,4,8,27,41,0,0,5,0,0,0,0,0,0,5,11,24,82,42,7,88,11,65,17,51,7,300,49,723
202021030,6,4,0,159,0,0,6,3,0,3,0,0,0,3,31,53,0,0,0,0,0,0,0,3,0,9,6,16,220,94,18,177,23,120,21,122,20,457,50,1312
202021031,0,12,0,136,0,0,0,0,0,0,0,0,0,8,28,41,0,0,0,0,0,0,0,0,0,4,0,7,149,36,9,102,21,94,16,74,18,343,41,900
202031032,0,4,0,19,0,0,0,0,0,0,0,4,0,0,14,21,0,0,0,0,0,0,0,0,0,5,5,12,107,29,4,82,23,57,8,41,5,215,20,606
202031033,0,4,3,35,0,0,0,0,0,0,0,0,0,3,22,31,4,5,0,7,0,3,0,0,0,11,11,36,163,56,12,126,19,81,6,62,19,359,44,955
203011034,0,0,0,49,0,0,0,0,0,3,0,0,0,3,18,30,0,0,0,0,0,0,0,6,0,3,5,18,145,35,8,117,26,58,5,45,9,251,33,720
203011035,0,0,0,57,0,0,0,0,0,3,0,0,0,0,21,32,0,0,5,0,0,0,0,0,0,6,0,11,177,40,12,147,16,89,16,79,17,250,30,882
203011036,0,9,0,74,0,0,0,0,0,0,0,0,0,9,29,39,0,0,0,0,0,0,0,0,4,4,7,19,152,44,9,145,16,64,7,80,13,234,36,795
203021037,5,3,0,101,5,0,0,0,0,0,0,0,0,5,26,42,0,0,0,0,0,0,0,0,0,18,3,27,332,76,9,259,26,118,15,103,20,505,44,1509
203021039,0,11,0,171,0,0,0,0,0,7,0,0,0,3,38,47,0,0,0,0,0,0,0,0,0,10,9,20,361,96,11,261,26,144,16,117,21,452,54,1552
203021040,0,9,0,251,0,0,0,4,3,0,0,0,0,4,52,69,0,0,0,0,0,0,0,0,5,6,13,24,583,101,11,368,51,201,18,153,28,626,73,2210
203021042,0,20,0,297,0,0,0,3,0,0,0,4,0,3,62,74,0,0,0,0,0,0,0,0,0,13,7,29,382,134,16,359,40,209,20,223,32,979,72,2464
203021043,4,3,0,162,0,0,0,0,0,4,0,0,0,10,53,76,3,0,0,0,0,0,0,0,0,15,9,31,445,52,13,304,50,190,20,123,33,677,74,1981
203021044,0,7,0,72,0,0,0,0,0,0,0,3,0,6,37,53,0,0,0,0,0,0,0,0,0,10,8,22,247,79,3,213,36,110,16,113,17,672,51,1558
203021045,0,8,0,50,0,0,3,0,0,0,0,0,0,9,41,54,0,0,0,0,0,0,0,5,0,27,9,38,268,89,4,212,24,120,16,134,32,783,61,1752
203021046,0,18,0,173,0,0,0,0,0,0,0,4,0,0,26,34,0,0,0,0,0,4,0,0,0,7,4,16,190,61,9,181,27,88,10,95,17,384,30,1079
203021047,0,3,0,110,0,0,3,3,0,0,0,0,0,3,42,56,0,0,0,0,0,0,0,0,0,11,14,29,325,74,16,222,23,132,16,128,14,707,77,1725
203021485,0,5,0,62,0,0,0,0,0,0,0,0,0,3,37,44,0,0,0,0,0,0,0,0,0,3,6,11,340,62,3,206,31,63,13,39,13,244,46,1065
203021486,0,3,0,39,0,0,0,0,0,0,0,4,0,11,38,54,4,0,0,0,0,0,0,0,0,18,16,44,218,68,6,211,29,159,18,125,27,558,69,1477
203021487,0,7,0,125,5,0,0,0,0,3,0,4,0,6,63,84,0,0,10,6,0,0,0,0,0,25,12,40,521,125,20,413,52,174,21,176,20,949,89,2556
203021488,0,0,0,14,0,0,0,0,0,0,0,0,4,0,19,32,0,0,0,0,0,0,0,0,0,11,12,25,114,28,10,75,18,74,17,52,14,250,32,685
203031048,0,3,0,105,0,0,0,3,3,0,0,0,0,12,65,82,0,0,0,3,0,0,0,0,0,18,13,44,288,111,12,274,47,175,10,192,26,1073,88,2294
203031049,0,27,0,146,0,0,0,3,0,0,0,0,0,0,30,40,0,0,0,0,0,0,0,0,0,4,0,11,108,80,7,112,7,62,12,96,13,396,41,934
203031051,4,10,0,95,3,0,0,0,0,4,0,0,0,4,56,72,0,0,0,0,0,0,0,0,0,20,14,36,152,80,21,158,16,125,15,151,37,900,86,1750
203031052,0,27,0,108,0,0,0,0,0,0,0,0,0,3,33,35,0,0,0,0,0,0,0,3,0,8,0,16,81,59,8,66,0,51,12,102,8,550,40,989
203031053,4,32,5,368,5,0,0,0,0,0,3,0,0,0,67,83,3,0,0,4,0,0,0,0,0,20,9,37,500,140,17,330,49,192,30,210,36,1001,86,2578
203031489,0,25,0,160,0,0,0,0,4,0,0,0,0,3,29,38,0,0,0,0,0,0,0,0,0,3,0,7,246,82,5,183,25,84,11,85,17,397,37,1180
203031490,0,26,0,254,0,0,0,0,0,5,0,0,0,14,73,93,0,0,0,0,0,0,0,0,0,22,7,33,296,132,20,300,49,151,32,201,44,1037,91,2355
204011054,0,5,0,53,0,0,0,3,0,3,0,0,0,7,39,61,0,0,3,3,0,0,0,0,0,8,6,25,142,69,20,132,17,72,13,89,25,417,56,1050
204011055,0,11,0,61,0,0,0,3,0,4,0,0,0,4,41,56,0,0,4,0,0,3,0,0,0,14,9,29,142,61,15,122,13,78,15,89,14,396,53,997
204011056,0,4,0,84,0,0,0,0,0,0,0,0,4,0,60,68,4,0,6,0,0,0,0,4,0,24,15,44,321,49,17,229,40,159,15,126,20,611,87,1664
204011057,0,14,0,84,6,0,0,3,3,0,0,0,0,0,58,72,0,5,0,0,0,0,0,0,0,11,11,34,199,105,24,180,35,82,34,133,26,559,83,1448
204011058,3,4,0,52,0,0,0,0,0,5,0,0,0,3,24,30,0,0,0,0,0,0,0,0,0,5,5,21,98,46,3,85,11,70,12,48,10,249,40,672
204011059,0,0,0,29,0,0,0,0,0,0,0,0,0,6,35,41,0,0,0,0,0,0,0,0,0,7,4,16,100,27,7,88,16,55,14,63,8,281,43,696
204011060,0,4,0,54,3,0,0,0,0,4,0,0,0,0,25,29,0,0,0,0,0,0,0,0,0,5,6,14,132,31,10,82,11,63,9,37,11,126,27,543
204011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,3,0,0,0,13,0,20
204011062,0,0,0,56,0,3,0,0,0,0,0,0,0,0,20,29,0,0,0,0,0,0,0,0,0,10,0,13,76,34,8,89,16,54,3,47,10,235,22,608
204021063,0,3,0,67,0,0,0,0,0,0,0,5,0,11,46,71,0,0,0,0,0,0,0,0,0,18,7,36,225,76,11,183,19,113,22,108,20,636,70,1485
204021064,0,6,0,34,0,0,0,0,0,0,0,0,0,3,22,30,0,0,0,0,0,0,0,0,0,0,0,9,123,49,14,102,7,42,9,49,12,181,25,606
204021065,0,5,0,26,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,8,5,96,27,9,73,10,46,12,25,7,226,22,542
204021066,0,8,0,92,4,0,0,4,0,0,0,0,0,13,65,89,3,0,0,0,0,0,0,0,0,29,21,55,378,112,9,343,39,137,29,161,25,915,96,2251
204021067,0,4,0,69,0,0,0,3,0,0,0,0,0,5,46,56,0,0,0,0,0,0,0,3,0,7,6,15,258,101,23,239,35,111,23,121,25,413,58,1415
204031068,0,3,0,49,0,0,0,3,0,0,0,0,0,0,25,22,0,0,0,0,0,0,0,0,0,8,0,12,102,48,8,87,17,59,17,64,13,263,26,702
204031069,0,9,0,83,0,0,0,0,0,0,0,0,0,0,42,47,3,0,0,0,0,0,0,0,0,12,9,21,202,87,11,152,18,63,31,117,27,434,60,1200
204031070,0,0,0,20,0,0,0,0,0,0,0,0,0,0,13,18,0,0,0,0,0,0,0,0,0,7,5,8,72,25,8,84,10,38,11,36,9,139,23,435
204031071,0,6,0,32,0,0,0,3,0,0,0,0,0,0,18,25,0,0,0,0,0,0,0,0,0,6,7,16,113,52,8,100,22,49,11,58,14,240,26,699
204031072,0,5,0,53,0,0,0,0,0,0,0,0,0,3,31,41,5,0,0,0,0,0,0,0,0,9,11,25,175,63,10,160,13,63,19,65,15,303,44,929
204031073,0,3,0,78,0,0,0,0,0,0,0,0,0,4,56,67,5,0,3,0,0,0,0,0,0,17,3,22,313,75,6,280,34,118,19,105,25,604,63,1646
204031075,0,4,0,46,0,0,0,0,0,0,0,0,0,0,24,23,3,0,0,3,0,0,0,0,0,13,4,15,136,52,8,102,10,51,14,76,10,193,35,687
204031491,0,6,0,73,0,0,0,0,0,0,0,0,0,0,38,46,4,0,0,0,0,0,0,0,0,5,4,16,302,60,12,203,27,128,16,78,15,378,50,1265
204031492,0,7,0,56,0,0,0,0,0,0,0,0,0,5,54,62,0,0,0,0,0,0,0,0,0,13,15,27,288,64,8,234,15,155,24,112,14,648,76,1636
205011076,3,0,0,105,4,0,0,0,0,0,3,0,0,7,75,101,4,0,3,6,0,0,0,0,4,29,22,62,402,93,26,327,53,176,19,167,34,895,114,2300
205011077,0,3,0,52,3,0,0,0,0,0,0,0,0,9,18,38,0,0,0,0,0,0,0,0,0,7,7,17,136,61,6,134,14,66,7,68,18,319,28,865
205011078,0,9,0,72,3,0,0,0,0,0,0,0,0,9,16,34,8,0,0,0,0,0,0,5,0,4,11,28,183,57,3,140,12,103,14,93,16,425,31,1082
205011079,5,17,0,189,4,0,0,0,0,7,0,5,0,6,62,76,6,0,3,3,0,0,0,3,0,19,5,40,505,120,25,367,28,218,33,197,49,1028,87,2665
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021081,0,9,0,60,0,0,0,0,0,0,0,4,0,11,61,81,0,0,0,0,0,4,0,0,0,22,19,48,223,84,23,240,24,122,21,156,32,861,98,1868
205021082,0,7,0,50,0,3,5,5,0,0,0,0,0,3,42,57,3,5,0,0,0,0,0,0,0,15,8,32,187,81,15,168,17,98,18,98,17,415,55,1160
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,0,9,0,53,0,0,0,0,0,0,0,0,0,0,61,63,0,0,0,0,0,0,0,0,0,20,9,35,133,101,15,153,13,84,14,187,35,922,90,1743
205021085,0,5,0,26,0,0,0,0,0,0,0,0,0,4,41,53,3,0,0,0,0,0,0,0,0,10,13,33,103,56,11,106,19,55,8,94,9,405,66,938
205021086,0,9,0,53,0,0,0,0,0,5,0,0,0,6,38,51,0,0,4,0,0,0,0,0,0,20,11,42,111,65,9,104,9,84,14,120,8,816,56,1402
205031087,0,8,0,89,5,0,0,0,0,0,0,0,0,4,56,69,0,0,0,0,0,3,0,0,0,13,20,50,145,111,14,173,17,73,26,132,21,628,90,1428
205031088,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,5,4,20
205031089,0,5,0,52,0,0,0,0,0,0,0,0,0,4,37,48,0,0,0,0,0,3,0,0,0,11,13,33,186,87,10,171,33,108,19,109,26,463,56,1268
205031090,0,7,0,84,0,0,0,3,0,0,0,3,0,10,49,59,0,0,5,0,0,0,0,0,0,9,3,26,213,106,21,192,21,89,13,114,23,600,69,1465
205031091,0,16,0,109,0,0,0,0,0,6,0,0,5,7,58,70,0,0,0,0,0,0,0,0,0,15,17,46,183,126,25,199,31,121,23,167,42,929,92,1937
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205031093,9,30,0,199,0,0,0,0,0,4,0,6,0,19,111,138,3,0,3,8,0,0,0,0,0,39,28,94,398,237,42,421,50,242,49,323,67,1823,164,3821
205041094,0,9,0,86,3,0,0,0,0,0,0,7,0,4,57,66,0,0,0,0,0,0,0,3,0,14,11,29,193,57,11,213,34,139,26,126,34,604,73,1509
205041095,0,6,0,78,3,0,0,0,0,0,0,3,0,7,43,57,0,0,0,0,0,0,0,4,0,14,19,45,224,68,16,249,25,140,21,137,29,805,84,1796
205041096,0,8,0,41,0,0,6,0,5,0,0,0,3,6,51,64,5,0,0,5,0,0,0,0,0,29,20,52,140,50,15,159,22,131,17,134,30,663,80,1443
205041098,0,3,0,36,0,0,0,5,0,0,0,0,0,0,17,25,0,0,0,0,0,0,0,0,0,10,6,14,86,27,5,100,9,63,13,43,17,193,24,590
205041493,0,4,0,94,0,0,0,5,0,4,0,3,0,7,35,46,0,3,0,0,0,0,0,0,0,10,3,14,215,34,6,193,23,122,21,92,19,479,53,1250
205041494,4,10,0,137,0,0,0,0,0,0,0,0,0,13,66,87,0,0,0,0,0,0,0,0,0,10,5,23,391,71,11,257,29,152,18,128,34,689,83,1858
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
205051100,0,3,0,40,0,0,0,0,0,0,0,0,0,5,29,33,0,0,0,0,0,0,0,0,0,3,7,11,76,26,5,75,12,68,8,68,10,329,42,727
205051101,0,5,0,84,0,0,0,0,0,0,0,3,0,15,62,85,0,0,0,4,0,0,0,0,0,18,21,42,294,74,19,260,28,159,18,163,28,743,98,1875
205051102,0,4,0,36,0,0,0,0,0,0,0,0,0,3,15,26,0,0,0,0,0,0,0,0,0,6,5,11,105,16,11,95,14,44,4,37,8,145,24,500
205051103,9,3,0,118,3,0,0,0,0,5,0,3,0,5,59,69,0,0,0,0,0,0,0,0,0,18,17,33,244,66,18,226,25,178,16,137,30,684,79,1703
205051104,0,0,0,31,0,0,0,5,0,0,0,0,0,3,27,36,0,0,0,0,0,0,0,0,0,6,9,20,108,46,8,112,8,61,10,84,16,356,46,861
206011106,0,0,0,346,4,0,0,0,0,0,0,0,0,0,36,37,0,0,0,0,6,0,0,0,0,0,5,9,686,98,14,325,46,154,19,68,9,184,41,1640
206011107,0,6,0,231,3,0,0,0,0,0,0,0,0,0,29,44,0,0,0,0,0,0,0,0,0,4,5,14,507,101,8,281,49,134,13,92,12,275,43,1515
206011109,0,3,0,117,0,0,0,0,0,0,0,0,4,0,22,28,0,0,0,3,0,0,0,0,0,3,3,17,213,33,0,149,19,73,14,59,12,264,28,868
206011495,0,4,0,286,0,0,0,0,0,0,0,0,0,3,37,41,3,0,0,0,0,0,0,0,0,0,4,10,578,95,7,294,36,118,27,77,8,261,38,1556
206011496,0,0,0,376,0,0,0,5,0,0,0,0,0,0,49,55,0,0,0,0,0,0,0,0,0,4,5,7,712,102,4,327,40,142,11,87,13,188,52,1678
206011497,0,4,0,206,3,0,0,0,0,0,0,6,0,3,38,47,0,0,0,0,0,0,0,0,0,3,4,16,412,78,5,244,30,133,16,77,13,294,47,1356
206011498,0,0,0,212,3,0,0,0,0,0,0,0,0,3,35,47,5,0,0,3,0,0,0,0,0,0,10,19,363,66,12,191,29,111,21,82,13,364,43,1293
206021110,0,3,0,176,0,0,0,0,0,0,0,0,0,0,25,31,0,0,3,0,0,0,0,0,0,0,3,10,274,50,8,140,8,76,10,68,11,206,30,876
206021112,0,4,0,350,4,0,0,0,0,3,3,0,5,0,44,52,0,0,0,0,0,0,0,0,0,4,6,11,668,121,14,333,43,150,34,116,21,379,55,1932
206021499,3,8,0,347,4,0,0,0,0,0,0,0,0,3,45,55,0,0,0,0,0,0,0,0,0,3,4,14,493,83,8,239,41,126,11,92,13,327,55,1495
206021500,0,0,0,276,0,0,4,0,5,0,0,0,0,0,34,42,0,0,0,0,0,0,0,0,0,3,0,3,467,51,5,192,21,74,15,62,13,183,36,1116
206031113,0,8,0,350,0,0,0,0,0,0,0,0,0,0,31,35,0,0,0,0,0,0,0,0,0,11,4,17,483,70,10,252,28,121,13,95,17,324,47,1464
206031115,0,3,0,171,0,0,0,0,0,0,0,0,0,6,33,40,0,0,0,0,0,0,0,0,0,3,5,10,322,76,10,180,24,87,20,56,9,136,44,956
206031116,0,4,0,368,0,0,0,0,0,0,0,0,0,0,52,58,3,0,0,0,0,0,0,0,0,9,6,17,606,85,12,298,44,180,25,106,14,396,64,1826
206031501,5,18,0,247,3,0,0,0,0,0,0,0,0,3,39,51,0,0,0,0,0,3,0,0,0,7,6,21,315,72,11,206,29,125,21,106,13,468,49,1409
206031502,0,19,0,211,0,0,0,0,0,0,0,0,0,0,31,40,0,0,3,0,0,4,0,0,0,11,3,15,385,86,9,189,38,110,10,88,21,298,40,1271
206041117,0,16,0,252,0,0,0,0,0,3,0,0,0,4,44,51,0,0,0,0,0,0,0,0,0,0,3,5,468,129,14,221,33,155,22,135,27,270,54,1526
206041118,5,18,0,566,0,0,0,0,0,0,0,0,0,0,68,82,0,0,0,0,0,0,0,0,0,0,7,10,872,171,29,367,93,435,12,151,27,294,86,2535
206041119,0,39,0,356,0,0,0,0,0,0,0,0,0,0,34,36,0,0,0,0,0,0,0,0,0,4,0,8,274,40,6,136,17,103,16,68,11,165,31,858
206041120,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,7
206041121,0,0,0,351,0,0,0,0,0,0,3,0,0,0,35,39,0,0,0,0,0,0,0,0,0,0,5,5,597,65,7,210,27,87,14,66,8,177,41,1294
206041124,0,12,0,117,0,0,0,0,0,0,0,0,0,0,19,22,0,0,0,0,0,0,0,0,0,0,0,0,162,37,9,107,11,64,11,52,0,85,19,558
206041125,0,37,0,327,0,0,0,0,4,0,0,0,0,0,39,48,0,0,0,4,0,0,0,0,0,3,3,10,313,72,8,144,20,93,15,63,8,181,43,963
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,0,17,0,224,0,0,0,0,0,0,0,0,0,0,57,56,0,0,0,0,0,0,0,0,0,0,5,8,328,135,13,198,23,137,20,80,19,158,62,1170
206041504,0,3,0,153,0,0,0,0,0,3,0,4,0,0,59,70,0,0,0,0,0,0,0,0,0,0,7,9,421,261,12,284,36,263,50,210,47,284,66,1933
206041505,5,0,0,250,3,0,0,3,3,0,0,0,0,0,64,73,0,0,0,0,0,0,0,0,0,0,11,13,596,260,27,341,46,270,59,184,37,206,73,2100
206041506,0,3,0,366,0,0,5,0,0,0,0,0,0,0,36,45,0,0,0,0,0,0,0,0,0,0,9,13,614,130,19,287,35,169,26,91,14,208,49,1637
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,0,13,0,264,0,0,0,0,0,0,0,0,0,0,29,33,0,0,0,0,0,0,0,0,0,0,7,6,379,70,3,141,24,140,13,63,9,126,31,1015
206041509,0,21,0,493,0,0,0,0,0,0,0,0,0,3,78,82,0,0,0,0,0,0,0,0,0,0,8,14,974,279,34,425,62,307,32,150,23,227,82,2580
206041510,0,0,0,203,0,0,0,0,0,0,0,0,0,0,30,34,0,0,0,0,0,0,0,0,0,0,0,0,396,103,9,195,32,109,11,76,3,102,38,1083
206051128,0,58,0,648,0,0,0,3,0,4,0,0,0,10,68,81,0,0,0,0,0,3,0,3,0,8,8,26,620,121,6,284,46,232,13,159,17,521,83,2111
206051129,0,23,5,475,6,0,0,0,0,0,0,0,0,0,52,60,4,0,0,0,0,0,0,0,0,5,8,12,662,106,19,293,50,143,23,102,9,210,65,1690
206051130,5,25,0,704,3,0,0,0,0,4,0,0,0,7,76,91,0,0,0,0,0,0,0,0,0,5,10,16,735,96,14,291,45,199,21,122,23,448,96,2088
206051134,0,10,0,435,5,0,5,0,0,4,0,3,0,4,52,63,0,0,5,0,0,0,0,0,0,0,7,12,791,127,21,359,39,154,27,92,16,169,66,1860
206051511,0,0,0,64,0,0,0,0,0,4,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,5,5,104,14,0,46,12,34,0,3,0,16,9,241
206051512,4,24,0,519,0,0,0,0,0,0,0,0,0,0,48,54,0,0,0,0,0,0,0,0,0,3,8,8,630,67,11,236,23,138,14,93,20,290,55,1579
206051513,4,9,0,360,0,0,0,3,0,3,0,0,0,0,39,52,0,0,0,0,0,0,0,0,0,4,5,10,689,140,21,312,46,145,26,77,15,118,48,1640
206051514,0,16,0,357,0,0,0,0,3,0,0,0,0,0,69,83,0,0,0,0,0,0,0,0,0,0,4,8,660,100,19,307,55,187,25,114,17,189,78,1747
