SA2_CODE_2021,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
206011109,8,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,198,27,8,0,241,0,0,0,247,14,0,257,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,203,27,8,0,245,0,0,0,244,14,0,260,21,8,0,0,26,0,0,0,32,7,0,37,0,0,0,0,0,0,0,0,0,0,0,0,226,40,8,3,271,3,5,6,277,17,0,297,80,12,0,0,90,0,0,0,90,0,0,89,61,15,0,0,70,0,0,0,75,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,23,0,0,165,0,0,0,170,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
206011495,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,90,12,0,0,102,0,0,0,102,7,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,9,0,0,103,0,0,0,100,7,0,109,3,0,0,0,8,0,0,0,8,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,93,9,0,0,108,0,0,0,106,10,0,120,30,5,0,0,33,0,0,0,33,5,0,36,26,0,0,0,26,0,0,0,29,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,5,0,0,63,0,0,0,60,4,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206011496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,5,4,0,95,0,0,0,97,3,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,5,4,0,96,0,0,0,99,3,0,99,9,0,0,0,9,0,0,0,9,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,94,5,4,0,106,0,0,0,109,5,0,116,26,7,0,0,37,0,0,0,37,5,0,43,18,3,0,0,20,0,0,0,20,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,3,0,59,0,0,0,59,7,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206011497,0,0,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,112,21,0,0,129,0,0,4,131,10,0,148,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,3,0,8,4,0,0,0,4,0,0,0,3,3,0,8,115,21,0,0,132,3,0,0,135,15,0,152,23,3,3,0,31,0,0,0,29,6,5,35,0,0,0,0,0,0,0,0,0,0,0,0,136,27,4,0,162,0,0,3,166,19,5,186,22,8,0,0,30,0,0,3,29,8,0,38,39,13,0,0,54,0,0,0,54,3,0,64,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,63,22,0,0,88,0,0,3,88,11,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206011498,5,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,210,38,0,0,251,4,0,4,252,6,0,262,4,0,0,0,4,0,0,0,4,0,0,3,5,0,0,0,5,0,0,0,5,0,0,3,8,0,0,0,8,0,0,0,8,5,0,9,214,38,0,0,257,4,0,4,258,9,0,269,35,6,4,0,38,0,0,0,43,10,0,48,0,0,0,0,0,0,0,0,0,0,0,0,249,44,0,0,292,6,0,6,299,17,0,316,62,6,0,0,70,0,4,3,75,0,0,80,54,6,3,0,63,4,0,4,70,0,0,70,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,116,16,4,0,136,3,4,10,140,5,0,146,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0
206021110,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,161,21,0,0,186,5,0,3,188,4,0,196,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,8,161,21,0,0,189,5,0,3,193,6,0,197,8,3,0,0,12,0,0,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,167,30,0,0,201,5,0,3,200,8,0,211,29,12,0,0,38,0,0,0,38,3,0,49,52,5,0,0,54,0,0,4,62,0,0,62,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,84,16,0,0,106,0,0,4,105,3,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
206021112,3,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,255,46,6,0,305,0,0,0,308,10,0,323,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,4,8,0,0,4,3,0,0,0,3,3,0,3,4,0,0,5,261,46,6,0,312,4,0,4,314,13,0,328,19,5,0,0,23,0,0,0,27,10,0,39,0,0,0,0,0,0,0,0,0,0,0,0,279,47,6,0,333,6,0,6,343,20,0,370,62,10,0,0,79,3,0,3,80,3,0,87,73,12,0,0,89,0,0,0,85,6,0,96,3,0,4,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,136,26,3,0,172,3,0,3,172,11,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206021499,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,230,51,4,0,284,7,0,4,288,5,0,295,5,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,5,0,0,0,5,0,0,5,239,46,4,5,291,7,0,4,295,5,0,297,20,5,0,0,25,0,0,3,23,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,249,53,4,5,314,3,0,4,323,8,0,330,60,10,0,0,74,0,0,0,74,4,0,72,57,14,0,3,74,0,0,0,74,3,0,81,7,0,0,0,7,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,124,21,0,3,145,0,0,0,145,10,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206021500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,37,0,0,186,0,0,4,189,9,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,37,0,0,186,0,0,4,189,9,0,198,17,6,0,0,24,0,0,0,24,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,165,40,4,0,206,0,0,4,213,11,0,222,45,7,0,0,54,0,0,0,54,5,0,58,34,6,0,0,39,0,0,0,39,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,12,3,0,96,0,0,0,96,5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206031113,8,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,194,23,4,0,224,3,3,8,231,6,0,237,3,0,0,0,3,0,0,0,3,0,0,3,0,4,0,0,4,0,0,0,3,0,0,4,3,0,0,0,7,0,0,0,7,0,0,11,195,29,4,0,228,3,0,5,234,6,0,248,16,3,0,0,21,0,0,0,21,7,0,29,0,0,0,0,0,0,0,0,0,0,0,0,218,33,4,0,247,3,6,11,257,10,0,271,61,4,0,0,76,0,0,0,76,13,0,84,54,4,0,0,61,0,0,3,65,5,0,65,4,0,0,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,125,10,6,0,141,0,0,3,139,11,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
206031115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,11,0,0,61,0,0,0,60,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,11,0,0,61,0,0,3,60,5,0,65,3,0,0,0,9,0,0,0,6,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,49,11,0,0,66,0,0,3,67,9,0,75,17,3,0,0,23,0,0,0,25,5,0,26,10,7,0,0,16,5,0,5,18,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7,0,0,38,4,0,4,45,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206031116,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,237,25,0,0,258,3,0,3,261,7,0,272,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,5,0,0,0,5,0,0,5,236,25,0,0,266,3,0,3,267,7,0,272,46,0,0,0,53,0,0,0,53,5,0,59,0,0,0,0,0,0,0,0,0,0,3,3,286,21,3,0,316,3,0,3,322,11,3,336,94,4,6,0,102,4,0,4,102,9,0,110,70,9,0,0,83,0,0,0,83,3,0,86,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,17,5,0,191,4,0,4,191,11,0,206,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
206031501,8,0,0,0,6,0,0,0,6,0,0,6,0,0,0,3,3,0,0,0,3,0,0,3,319,31,8,9,369,6,0,10,377,12,0,391,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,0,0,5,4,0,0,0,0,0,0,0,5,0,0,5,323,31,8,4,376,6,4,10,386,12,0,398,55,3,0,0,64,0,0,0,60,19,0,74,0,0,0,6,6,0,0,0,6,0,0,6,380,39,11,11,438,8,4,8,448,25,0,477,135,18,3,0,149,8,0,10,158,6,0,164,142,14,3,0,163,0,0,0,163,5,0,169,7,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,278,32,5,5,322,8,4,8,328,12,0,341,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
206031502,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,186,25,6,0,210,0,0,0,216,12,0,221,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,9,5,0,0,0,5,0,0,0,5,0,0,5,191,25,6,0,215,0,0,0,220,12,0,226,31,3,0,0,34,0,0,0,34,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,220,25,3,0,253,0,0,0,255,14,5,273,65,16,0,0,81,6,0,6,78,0,0,83,59,12,0,0,71,0,0,0,71,3,0,74,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,3,3,127,24,0,0,150,6,0,4,157,3,3,163,4,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,5,0,0,0
206041117,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,4,4,0,0,0,4,0,0,4,27,7,3,4,41,0,0,0,41,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0,0,4,26,7,3,4,40,0,0,4,44,4,0,51,0,10,0,5,16,0,0,0,16,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,28,16,3,8,55,0,0,4,56,13,0,68,10,4,0,0,11,0,0,0,11,0,0,11,10,7,0,0,22,0,0,0,19,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,0,29,0,0,0,30,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0,0,28,0,0,0,28,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,4,0,0,4,19,8,0,0,24,0,0,3,28,0,0,27,6,0,0,0,6,0,0,0,6,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,24,8,0,0,33,0,0,3,34,10,0,42,9,0,0,0,9,0,0,0,9,3,0,14,6,3,0,0,10,0,0,0,10,0,0,10,4,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,24,0,0,0,24,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,19,0,0,0,19,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,20,0,0,0,20,0,0,22,3,0,0,0,6,0,0,0,6,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,0,27,0,0,0,27,6,0,33,7,0,0,0,10,0,0,0,10,0,0,10,3,0,0,0,8,0,0,0,8,0,0,8,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041121,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,84,13,3,0,95,6,0,6,100,10,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,10,3,0,98,6,0,6,106,10,0,119,15,0,0,0,19,0,0,0,15,9,0,24,0,0,0,0,0,0,0,0,0,0,0,0,104,13,3,3,121,4,0,4,122,18,3,142,21,4,0,0,32,0,0,0,32,0,0,31,27,3,0,0,29,0,0,0,29,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,8,0,0,65,0,0,0,65,4,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,11,0,0,44,0,0,0,44,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,11,0,0,44,0,0,0,44,0,0,44,6,0,0,0,8,0,0,0,8,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,41,11,0,0,53,0,0,0,58,5,0,58,21,0,0,0,22,0,0,0,22,0,0,22,3,4,0,0,5,0,0,0,5,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,27,0,0,0,27,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,25,0,0,0,31,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,25,0,0,0,31,0,0,30,4,0,0,0,4,0,0,0,8,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,33,3,0,3,38,6,0,38,8,0,0,0,8,0,0,0,8,0,0,5,6,4,0,0,5,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,14,0,0,0,14,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,8,0,0,0,6,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,14,0,0,0,14,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,14,0,0,0,14,0,0,10,0,0,0,3,3,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,16,0,0,0,18,4,0,18,9,0,0,0,9,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,4,0,4,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,8,0,0,0,13,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,8,0,0,0,13,5,0,18,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,13,0,0,0,18,5,0,22,4,0,0,0,5,0,0,0,5,0,0,8,3,3,0,0,4,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,13,0,0,0,13,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
