SA2_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
206041509,16,0,0,0,16,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,35,14,0,0,51,4,0,4,56,6,0,57,6,0,0,0,7,0,0,0,7,3,0,10,3,3,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,16,0,0,0,16,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,14,0,0,0,16,3,0,18,7,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,3,3,0,21,0,0,0,23,3,0,26,5,0,0,0,11,0,0,0,11,0,0,11,3,3,0,0,4,0,0,0,4,0,0,9
206041510,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,52,4,0,0,58,0,0,0,59,4,0,63,17,0,0,0,23,0,0,0,21,3,0,22,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,28,0,0,0,35,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,28,3,0,3,33,3,0,34,7,0,0,0,11,0,0,0,11,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,34,4,0,0,39,3,0,3,43,0,0,48,18,3,0,0,25,0,0,0,27,0,0,30,4,0,0,0,4,0,0,0,4,0,0,8
206051128,55,5,0,5,61,3,0,57,0,0,0,0,0,0,0,0,0,0,3,5,283,36,3,0,325,3,0,3,332,8,3,343,83,10,0,0,98,0,0,0,98,9,0,103,61,4,0,0,67,0,0,0,67,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,19,0,0,165,0,0,0,165,11,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,150,18,0,0,166,0,0,0,166,11,0,179,20,0,0,0,28,0,0,0,28,5,0,29,0,0,0,0,0,0,0,0,0,0,0,0,170,26,0,0,192,0,0,0,192,17,0,207,103,10,0,0,114,4,0,0,121,7,0,128,83,17,0,0,95,0,0,4,100,0,0,100
206051129,25,0,0,0,25,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,198,35,0,5,238,3,0,3,243,10,0,253,63,5,0,0,74,0,0,3,79,0,0,78,58,5,0,0,65,0,0,0,67,0,0,71,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,17,0,0,142,7,0,5,152,5,0,157,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,7,0,0,7,4,0,0,0,4,0,0,0,10,0,0,10,133,17,0,0,148,3,0,3,154,5,0,162,17,0,0,0,17,0,0,0,19,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,148,17,0,0,166,4,0,8,178,8,0,187,60,10,4,0,73,0,0,0,77,0,0,78,84,15,0,0,97,0,0,0,97,3,0,102
206051130,45,4,0,4,49,9,0,57,0,0,0,0,0,0,0,0,0,0,0,0,233,26,6,0,266,8,0,8,273,19,0,293,62,9,0,0,78,0,0,0,76,6,0,81,51,4,0,0,60,0,0,0,60,4,0,65,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,117,13,8,0,138,0,0,0,140,10,0,149,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,3,0,0,5,3,0,0,0,3,0,0,0,5,0,0,6,125,13,8,0,146,4,0,4,144,10,0,155,29,0,0,0,30,3,0,3,29,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,154,21,8,0,175,3,0,3,175,12,0,185,85,15,4,0,101,0,0,0,102,5,0,109,58,7,0,0,68,3,0,3,70,4,0,71
206051134,25,0,0,0,25,6,0,33,0,3,0,0,3,0,0,0,3,0,0,3,193,57,4,3,254,3,4,4,263,13,0,273,45,8,0,0,54,0,0,0,56,5,0,55,49,7,0,0,61,3,0,3,62,3,0,66,0,5,0,0,8,0,0,0,8,0,0,5,4,0,0,0,4,0,0,0,4,0,0,4,97,21,0,0,116,3,0,3,122,8,0,128,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,6,0,0,6,96,21,0,0,121,6,0,6,125,8,0,132,7,3,0,0,14,0,0,0,14,6,0,19,0,4,0,0,4,0,0,0,4,0,0,0,105,27,0,0,135,6,0,6,145,12,0,156,55,8,0,0,65,0,0,0,65,0,0,72,51,11,0,0,60,4,0,4,64,6,0,66
206051511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,17,0,0,0,17,0,0,17,6,0,0,0,6,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,9,10,0,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
206051512,23,0,0,0,23,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,132,17,4,6,152,5,0,5,156,17,0,176,37,6,0,0,45,0,0,0,45,5,0,51,31,0,0,0,36,0,0,0,37,0,0,40,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,72,9,0,0,78,3,0,3,84,5,0,91,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,76,9,0,0,83,6,0,6,87,5,0,91,4,0,0,0,9,0,0,0,9,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,82,8,0,0,92,6,0,6,92,4,0,106,50,6,0,0,55,3,0,3,60,3,0,62,34,3,0,0,34,0,0,0,34,0,0,36
206051513,11,0,0,0,11,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,73,10,0,3,86,0,0,0,88,9,0,94,28,0,0,0,26,0,0,0,26,6,0,34,12,0,0,0,12,0,0,0,16,0,0,16,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,37,0,0,0,39,9,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,42,0,0,0,46,9,0,44,8,0,0,0,11,0,0,0,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,45,7,0,0,49,0,0,0,49,4,0,58,25,0,0,0,26,0,0,0,26,7,0,31,9,0,0,0,11,0,0,0,11,0,0,11
206051514,23,0,0,0,23,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,122,8,0,0,137,5,0,5,139,4,0,142,34,4,0,0,38,0,0,0,38,4,0,40,21,6,0,0,33,0,0,0,27,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,12,3,0,71,0,0,0,71,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,3,0,70,0,0,0,73,3,0,72,10,0,0,0,10,0,0,0,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,72,12,3,0,86,0,0,0,82,4,0,87,38,4,0,0,50,0,0,0,50,5,0,52,27,10,0,0,38,0,0,0,37,0,0,43
206061135,41,0,0,0,41,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,119,11,3,0,136,0,0,3,138,8,0,148,43,0,0,0,47,0,0,0,45,0,0,45,32,0,0,0,34,0,0,0,34,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,8,0,0,83,0,0,0,83,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,77,8,0,0,86,0,3,3,83,0,0,86,24,3,0,0,34,4,0,4,36,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,106,5,0,0,115,4,3,3,115,3,0,120,45,0,0,0,43,0,0,0,43,0,0,47,37,3,0,0,42,0,0,0,38,3,0,43
206061136,15,0,0,0,15,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,133,17,0,0,142,4,0,4,148,14,0,161,38,8,0,0,46,5,0,5,55,3,0,55,37,3,0,0,43,0,0,0,43,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,19,0,0,91,5,0,5,93,5,0,96,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,19,0,0,96,5,0,5,102,5,0,102,16,0,0,0,15,0,0,0,15,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,92,14,0,0,110,5,0,5,116,3,0,120,50,12,0,0,54,0,0,0,54,3,0,64,47,3,0,0,51,0,0,0,51,3,0,52
206061138,62,0,0,0,63,15,0,82,0,0,0,0,0,0,0,0,0,0,0,4,157,21,6,8,191,3,0,3,195,24,0,216,38,3,0,0,37,0,0,0,46,0,0,46,39,11,0,0,47,0,0,0,47,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,9,0,0,94,0,0,0,95,3,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,83,9,0,0,96,0,0,0,94,0,0,100,40,17,0,3,56,0,0,0,56,11,0,65,0,0,0,0,0,0,0,0,0,0,0,0,124,29,0,3,152,0,0,0,148,15,0,162,61,8,0,0,66,0,0,0,73,3,0,72,66,6,0,0,71,0,0,0,71,0,0,75
206061515,20,0,0,0,20,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,47,8,0,0,55,0,0,0,55,4,0,61,9,3,0,0,11,0,0,0,11,0,0,12,9,5,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,7,0,0,20,0,0,0,20,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,0,20,0,0,0,20,4,0,25,7,0,0,0,10,0,0,0,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,33,0,0,0,33,4,0,37,12,0,0,0,15,0,0,0,15,3,0,19,8,0,0,0,11,0,0,0,12,0,0,15
206061516,18,0,0,0,18,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,51,16,0,0,67,0,0,0,67,0,0,65,13,0,4,0,17,0,0,0,17,0,0,18,11,5,0,0,15,0,0,0,15,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,4,0,31,0,0,0,31,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,4,0,31,0,0,0,31,4,0,30,0,0,0,0,9,0,0,0,9,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,28,5,4,0,37,0,0,0,37,3,0,38,22,0,3,0,25,4,0,4,24,0,0,27,17,4,0,0,16,0,0,0,16,3,0,21
206071139,6,3,0,3,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,53,12,0,0,66,3,0,3,65,7,0,74,11,0,0,0,15,0,0,0,15,0,0,19,14,4,0,0,11,0,0,0,11,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,32,0,0,0,32,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,32,0,0,0,32,0,0,36,0,4,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,27,13,0,0,34,0,0,0,34,0,0,44,23,0,0,0,28,0,0,0,27,3,0,33,16,3,0,0,18,0,0,0,18,0,0,20
206071140,10,0,5,5,14,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,79,17,0,0,94,4,4,8,107,7,0,112,37,0,0,0,37,0,0,3,39,0,0,40,30,9,0,0,35,0,0,0,35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,12,0,0,74,0,0,3,74,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,12,0,0,69,0,0,3,74,0,0,78,9,0,0,0,8,0,0,0,8,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,73,11,0,0,82,0,0,3,80,3,0,87,44,0,0,0,43,0,0,0,50,4,0,49,29,9,0,0,35,0,0,0,35,0,0,35
206071141,18,0,0,0,18,7,0,30,0,0,0,0,0,0,0,0,0,0,3,3,39,15,4,0,52,0,0,0,52,10,3,65,3,0,0,0,3,0,0,0,3,0,0,5,13,0,0,0,10,0,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,12,0,0,0,12,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,12,5,0,18,9,0,0,4,10,0,0,0,9,4,0,14,0,0,0,0,0,0,0,0,0,0,4,4,18,3,0,4,21,0,0,0,23,3,4,31,8,0,0,0,11,0,0,0,14,0,0,13,9,4,0,0,13,0,0,0,17,0,0,17
206071142,14,0,0,0,14,11,0,25,0,0,0,0,0,0,0,0,0,0,0,0,53,17,0,0,67,3,0,6,76,12,0,81,13,0,0,0,13,0,0,0,13,4,0,17,14,0,0,0,15,0,0,0,15,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,31,0,0,0,31,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,27,0,0,0,27,4,0,35,3,3,0,0,4,0,0,0,4,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,33,9,0,0,40,0,0,0,40,9,0,44,20,5,0,0,25,0,0,0,29,0,0,23,11,0,0,0,10,0,0,0,12,3,0,15
206071143,15,0,0,4,20,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,186,26,0,0,218,5,5,7,227,13,0,244,63,4,0,0,66,0,0,0,66,0,0,69,48,8,0,0,53,0,0,0,53,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,13,0,0,123,0,0,0,123,0,0,123,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,4,7,3,0,0,4,0,0,0,4,0,0,4,109,12,0,0,125,0,0,0,126,0,0,131,9,0,0,0,11,0,0,0,16,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,124,12,0,0,136,0,3,3,141,4,0,144,64,8,0,0,75,0,0,0,80,5,0,84,53,12,0,0,67,0,0,0,72,3,0,71
206071145,18,0,0,0,18,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,173,25,5,4,204,3,0,0,208,9,0,218,60,6,0,0,68,0,0,6,72,3,0,81,40,6,0,0,44,0,0,0,44,4,0,47,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,104,11,0,0,117,0,0,6,124,13,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,11,0,0,117,0,0,6,124,13,0,127,8,0,0,0,7,0,0,0,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,113,14,0,0,129,0,0,6,131,10,0,147,61,14,0,0,77,0,0,0,83,4,0,83,45,7,6,0,55,0,0,0,55,5,0,61
206071517,20,0,0,0,20,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,201,31,0,8,240,7,0,7,246,13,0,259,50,4,0,0,54,0,0,0,54,0,0,57,46,7,0,0,53,0,0,0,53,0,0,54,0,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,93,19,0,0,111,0,0,0,111,0,0,116,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,3,104,19,0,0,116,0,0,0,116,0,0,124,20,6,0,0,20,0,0,0,24,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,120,19,0,0,144,0,0,0,140,4,0,151,76,11,0,0,89,0,0,0,88,11,0,96,52,12,0,0,67,0,0,0,69,0,0,68
206071518,23,0,0,0,25,14,0,33,0,0,0,0,0,0,0,0,0,0,0,0,98,20,4,0,120,0,0,0,124,20,0,149,25,8,0,0,28,3,0,3,34,0,0,34,15,4,0,0,20,0,0,0,19,0,0,23,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,13,0,0,54,0,0,0,57,7,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,14,0,0,58,0,0,0,57,7,0,62,10,4,0,0,15,0,0,0,16,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,55,19,0,0,67,4,0,4,68,8,0,85,31,4,0,0,36,0,0,0,36,3,0,41,17,3,0,0,25,0,0,0,25,3,0,30
207011146,42,4,0,4,44,7,0,47,0,0,0,0,0,0,0,0,0,0,0,0,259,27,10,0,297,9,0,9,301,13,0,313,79,8,0,0,84,0,0,0,84,9,0,96,58,7,0,0,72,0,0,0,72,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,14,0,0,155,0,0,0,157,9,0,170,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,145,14,0,0,162,0,0,0,163,9,0,169,18,0,0,0,17,0,0,0,17,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,157,15,0,0,174,0,0,0,177,9,0,193,102,8,0,0,111,3,0,3,111,9,0,118,97,9,0,0,108,0,0,0,113,0,0,112
207011147,81,0,0,0,83,27,0,111,0,0,0,0,4,0,0,0,4,0,0,4,354,57,8,6,422,5,0,3,426,39,9,476,119,8,0,0,132,4,0,4,131,10,0,143,84,13,6,0,101,0,0,0,101,6,0,110,6,3,0,0,3,0,0,0,3,0,0,3,0,0,0,5,5,0,0,0,5,0,0,5,211,25,8,5,241,4,0,4,247,17,0,269,0,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0,3,0,0,3,10,0,0,0,4,0,0,0,7,0,0,7,214,30,8,5,253,4,0,3,251,17,0,271,40,7,0,0,51,3,0,7,55,23,0,82,0,0,0,0,0,0,0,0,0,0,0,0,254,33,5,5,302,6,4,10,309,41,5,359,146,16,0,0,166,4,0,4,169,17,0,186,117,28,3,0,154,0,0,0,157,6,0,161
