SA2_CODE_2021,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,56,0,0,57,0,0,4,0,3,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0,5,0,0,5,3,0,4,0,6,0,0,0,7,0,0,7,44,9,5,0,56,3,0,3,58,0,0,61,24,5,0,0,25,0,0,0,25,10,0,32,0,0,0,0,0,0,0,0,0,0,0,0,71,8,5,0,83,3,0,3,87,6,0,97,14,0,0,0,14,0,0,0,14,0,0,10,6,7,0,0,11,0,0,0,11,0,0,11,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,0,23,0,0,0,23,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,5,0,0,5,22,7,0,0,26,0,0,0,27,0,0,29,8,0,0,0
206041504,52,3,0,56,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,3,0,0,0,3,0,0,3,42,21,0,0,59,4,0,4,61,3,0,62,21,4,0,0,28,0,0,0,29,6,0,35,0,0,0,0,0,0,0,0,0,0,0,0,61,26,0,3,84,4,0,4,90,6,0,98,17,0,0,0,17,0,0,0,17,0,0,17,0,0,0,0,4,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,16,0,0,0,16,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,22,0,0,0,24,0,0,0,24,0,0,22,8,4,0,0
206041505,56,0,0,63,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5,0,0,3,9,0,0,9,50,9,0,0,66,0,3,3,64,0,0,70,14,0,0,0,16,0,0,4,17,6,0,32,0,0,0,0,0,0,0,0,0,0,0,0,71,7,0,0,81,0,7,8,88,11,0,100,8,0,0,0,13,0,0,0,13,0,0,9,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,16,0,0,0,16,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,16,0,0,0,16,0,0,21,7,0,0,0
206041506,240,6,0,249,6,0,0,0,6,0,0,0,6,0,0,13,8,0,0,0,8,0,0,0,11,0,0,11,16,0,0,0,16,0,0,0,12,0,0,18,203,42,4,0,251,4,0,6,256,7,0,262,38,15,6,0,60,4,0,5,64,29,0,94,0,0,0,0,0,0,0,0,0,0,0,0,238,59,10,0,308,9,3,15,320,36,0,358,83,18,0,0,102,5,0,5,108,6,0,118,41,16,0,0,54,0,0,0,59,0,0,60,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,130,28,0,0,155,5,0,10,166,10,0,178,0,0,0,0,0,0,0,0,6,0,0,6,6,0,0,0,6,0,0,0,6,5,0,8,7,0,0,0,7,0,0,0,8,5,0,11,133,28,0,0,168,5,4,11,173,12,0,190,21,8,4,0
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,61,4,0,62,5,0,0,0,5,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,6,0,0,6,50,5,0,6,63,5,0,5,67,4,0,72,19,9,0,0,20,7,0,7,23,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,69,12,0,6,88,5,0,5,93,8,0,100,8,3,0,0,12,0,0,0,12,0,0,12,8,3,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,24,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,24,0,0,0,24,0,0,24,11,0,0,0
206041509,108,9,0,114,5,0,0,0,9,0,0,0,9,0,0,6,6,0,0,0,6,0,0,0,6,0,0,6,11,0,0,0,9,0,0,0,9,0,0,9,95,22,4,0,120,3,0,0,119,8,0,131,34,10,0,0,45,5,0,0,44,16,0,59,0,0,0,0,0,0,0,0,0,0,0,0,130,26,4,3,161,3,3,8,168,21,0,193,14,0,0,0,15,0,0,0,15,0,0,15,8,8,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,0,31,0,0,0,31,0,0,31,0,0,0,0,0,3,0,3,5,0,0,5,4,0,0,0,4,0,0,0,7,0,0,7,5,0,0,0,5,4,0,4,11,0,0,11,26,9,0,0,34,4,0,4,39,0,0,42,13,5,0,0
206041510,94,8,0,97,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,7,0,0,10,8,0,0,0,8,0,0,0,9,0,0,9,87,7,0,0,101,0,0,4,103,5,0,109,21,4,0,0,23,0,0,0,22,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,104,15,0,0,119,0,6,4,120,17,0,141,31,5,0,0,33,0,0,0,33,0,0,34,5,0,0,0,5,0,0,0,5,0,0,5,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,42,4,0,0,43,0,0,0,43,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,6,0,0,6,5,0,0,0,5,0,0,0,6,0,0,6,43,4,0,0,48,0,0,0,48,0,0,47,9,0,0,0
206051128,422,17,0,438,7,0,0,0,7,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,11,0,0,11,374,39,7,7,423,6,0,6,428,17,0,448,96,8,0,0,108,3,0,3,113,6,0,119,0,0,0,3,3,0,0,0,3,0,6,4,475,45,11,5,536,11,0,11,544,23,5,571,121,16,0,0,136,0,0,0,143,3,0,142,99,8,0,0,109,0,0,0,109,0,0,113,0,0,0,0,10,0,0,0,10,0,0,10,7,0,0,0,7,0,0,0,7,0,0,7,224,31,3,0,259,0,0,0,260,7,0,270,3,0,0,0,3,0,0,0,3,0,0,3,8,0,0,0,7,0,0,0,7,0,0,7,8,0,0,0,9,0,0,0,9,0,0,9,235,32,3,0,269,0,0,0,272,7,0,276,49,0,0,0
206051129,370,10,0,380,3,0,0,0,5,0,0,0,5,0,0,5,0,4,0,0,5,0,0,0,5,0,0,5,3,5,0,0,13,0,0,0,13,0,0,13,301,57,4,3,372,6,5,10,376,10,0,392,47,6,3,5,60,0,0,0,60,8,0,67,0,0,0,0,0,0,0,0,0,0,0,0,352,70,3,6,429,6,5,10,437,22,0,458,88,12,0,0,106,0,0,0,110,5,0,113,70,16,0,0,89,0,0,0,92,3,0,98,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,169,32,0,7,208,3,0,3,212,8,0,222,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,5,0,0,0,5,0,0,5,177,32,0,7,208,3,0,3,214,8,0,224,25,0,0,0
206051130,497,24,0,518,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,4,0,0,4,433,47,14,3,501,9,0,9,502,24,0,525,65,4,0,3,74,0,0,0,74,16,0,95,0,0,0,0,0,0,0,0,0,0,3,3,502,51,13,9,570,5,0,5,578,35,5,621,98,12,5,0,114,6,0,6,120,11,0,128,74,12,0,0,85,4,0,4,86,3,0,94,6,0,0,0,12,0,0,0,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,182,22,3,0,211,3,0,3,214,12,0,226,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,4,0,0,0,4,0,0,0,4,0,0,4,190,22,3,0,218,3,0,3,224,12,0,234,41,5,0,0
206051134,395,11,0,407,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,314,67,3,9,396,5,0,5,397,11,0,408,45,9,3,0,57,0,0,0,57,8,0,62,0,0,0,0,0,0,0,0,0,0,0,0,359,73,8,5,453,5,0,5,454,19,0,475,72,13,0,0,85,0,0,0,85,3,0,89,97,33,0,5,125,3,0,4,127,0,0,133,3,3,0,0,5,0,0,0,5,0,0,5,0,0,0,3,6,0,0,0,6,0,0,6,173,44,0,3,227,3,0,4,228,6,0,230,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,4,0,0,0,4,0,0,4,178,44,0,3,231,3,4,4,233,6,0,239,14,8,0,0
206051511,26,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,22,3,0,0,25,3,0,3,25,6,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,30,3,0,3,31,4,0,34,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0
206051512,230,12,0,239,4,3,0,0,3,0,0,0,3,0,0,9,5,0,0,0,5,0,0,0,5,0,0,5,3,3,0,0,4,0,0,0,4,0,0,6,202,16,5,4,228,9,0,9,234,10,0,248,39,11,0,4,57,0,0,0,57,4,0,62,3,0,0,3,3,0,0,0,3,0,0,10,249,26,11,7,290,9,0,9,298,18,4,317,65,5,0,0,71,5,0,5,72,8,0,79,51,3,4,0,56,0,0,0,60,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,117,10,4,0,129,5,0,5,133,12,0,148,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,5,120,10,4,0,131,5,0,5,138,11,0,150,19,3,0,5
206051513,141,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,22,7,5,136,3,0,0,141,0,0,143,24,0,0,0,32,0,0,0,29,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,139,22,3,5,170,5,0,7,169,8,0,178,38,6,0,0,45,0,0,0,45,3,0,50,28,0,0,0,30,0,0,0,30,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,6,0,0,71,0,0,0,71,5,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,6,0,0,71,0,0,0,74,5,0,78,9,0,0,0
206051514,171,13,0,183,0,0,0,0,0,0,0,0,8,0,0,3,3,0,0,0,9,0,0,0,9,0,0,9,8,0,0,0,12,0,0,0,11,0,0,11,154,14,3,4,172,4,4,7,182,14,0,199,26,6,0,4,37,3,0,3,38,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,179,21,3,3,213,6,4,5,220,19,0,239,60,0,0,0,62,0,0,0,61,0,0,62,44,5,0,0,49,3,0,3,49,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,4,0,0,115,5,0,5,118,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,7,106,4,0,0,113,5,0,5,118,0,0,121,20,6,0,0
206061135,187,12,0,196,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,3,6,0,0,0,6,0,0,3,10,0,0,10,172,18,0,6,196,0,0,3,199,12,0,205,67,13,0,0,75,0,0,0,75,3,0,79,0,0,0,0,0,0,0,0,0,0,0,0,237,27,3,8,269,0,0,3,270,11,0,291,47,0,0,0,45,0,0,0,48,4,0,48,41,4,0,0,44,0,0,0,44,0,0,45,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,83,10,0,0,96,0,0,0,93,7,0,97,4,0,0,0,4,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,0,0,7,87,10,0,0,95,0,0,3,99,9,0,105,34,0,3,0
206061136,284,10,0,301,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,248,29,4,6,286,3,0,3,292,10,0,302,37,3,0,0,45,0,0,0,45,5,0,53,0,0,0,0,0,0,0,0,0,0,0,0,288,32,4,4,334,5,0,5,340,16,0,353,63,6,0,0,75,4,0,4,77,0,0,80,40,4,0,0,43,0,0,0,43,3,0,50,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,110,15,0,0,125,4,0,4,126,10,0,136,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,5,0,0,0,5,0,0,5,111,15,0,0,125,4,0,4,135,10,0,141,14,5,0,0
206061138,233,12,0,241,3,0,0,0,3,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,8,0,0,0,8,0,0,0,3,0,0,3,205,26,3,0,231,3,0,3,233,12,0,247,77,7,0,0,88,0,0,0,88,11,0,95,0,0,0,0,0,0,0,0,0,0,0,0,278,36,4,6,320,3,0,3,321,24,0,341,61,3,0,0,67,0,0,0,69,4,0,66,42,11,0,0,55,0,0,0,55,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,108,11,0,0,127,0,0,0,128,3,0,132,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,106,11,0,0,127,0,0,0,132,9,0,136,50,10,0,0
206061515,59,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,15,0,0,66,0,0,0,66,0,0,70,26,0,0,0,25,0,0,0,30,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,72,14,0,0,90,0,0,0,92,7,0,99,18,0,0,0,22,0,0,0,22,0,0,26,9,5,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,0,0,41,0,0,0,41,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,0,0,41,0,0,0,41,0,0,41,20,0,0,0
206061516,141,8,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,25,0,0,137,0,0,0,143,8,0,151,34,4,0,0,41,3,0,3,42,8,0,52,0,0,0,0,0,0,0,0,0,0,0,6,149,28,0,3,181,3,0,3,184,17,0,198,14,4,0,0,21,0,0,0,21,0,0,21,14,7,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10,0,0,39,0,0,0,39,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,33,10,0,0,40,0,0,0,40,0,0,40,20,8,0,0
206071139,120,5,0,125,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,6,0,0,0,6,0,0,0,6,0,0,6,98,18,0,0,122,5,0,5,127,5,0,132,12,3,0,0,14,0,0,0,13,12,0,25,0,0,0,0,0,0,0,0,0,0,0,0,112,24,0,0,137,10,0,10,140,12,0,158,25,4,0,0,33,0,0,0,33,3,0,34,16,4,0,0,24,0,0,0,24,3,0,25,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,48,11,0,0,62,0,0,0,62,5,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,50,11,0,0,61,0,0,0,63,5,0,72,0,0,0,0
206071140,183,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,26,0,4,185,0,0,0,184,0,0,189,30,0,0,0,33,0,0,0,33,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,179,32,0,4,212,0,0,0,222,3,0,228,36,4,0,0,40,4,3,9,49,3,0,50,26,5,0,0,37,0,0,0,36,0,0,36,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,71,17,0,0,83,4,3,6,88,3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,17,0,0,83,4,3,6,88,3,0,93,10,0,0,0
206071141,78,0,0,81,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,5,0,0,0,5,0,5,4,61,20,0,0,85,0,0,0,85,0,5,90,23,10,4,0,32,3,0,3,38,11,3,56,0,0,0,0,0,0,0,0,0,0,6,7,81,33,9,0,120,3,0,3,125,16,10,148,13,5,0,0,17,0,0,0,17,0,0,15,5,10,0,0,15,0,0,0,15,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,0,0,32,0,0,0,32,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,0,0,32,0,0,0,32,3,0,36,14,5,4,0
