SA2_CODE_2021,POL_CL_Oth_SEO,POL_CL_Oth_UOLSE_VWorW,POL_CL_Oth_UOLSE_NWorNAA,POL_CL_Oth_UOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_UOLSE_VWorW,POL_CL_Tot_UOLSE_NWorNAA,POL_CL_Tot_UOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_UOLSE_VWorW,POL_Croatian_UOLSE_NWorNAA,POL_Croatian_UOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_French_SEO,POL_French_UOLSE_VWorW,POL_French_UOLSE_NWorNAA,POL_French_UOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_UOLSE_VWorW,POL_German_UOLSE_NWorNAA,POL_German_UOLSE_Tot,POL_German_NS,POL_German_Tot,POL_Greek_SEO,POL_Greek_UOLSE_VWorW,POL_Greek_UOLSE_NWorNAA,POL_Greek_UOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_UOLSE_VWorW,POL_IAL_Bengali_UOLSE_NWorNAA,POL_IAL_Bengali_UOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Guj_SEO,POL_IAL_Guj_UOLSE_VWorW,POL_IAL_Guj_UOLSE_NWorNAA,POL_IAL_Guj_UOLSE_Tot,POL_IAL_Guj_NS,POL_IAL_Guj_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_UOLSE_VWorW,POL_IAL_Hindi_UOLSE_NWorNAA,POL_IAL_Hindi_UOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Nepali_SEO,POL_IAL_Nepali_UOLSE_VWorW,POL_IAL_Nepali_UOLSE_NWorNAA,POL_IAL_Nepali_UOLSE_Tot,POL_IAL_Nepali_NS,POL_IAL_Nepali_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_UOLSE_VWorW,POL_IAL_Punjabi_UOLSE_NWorNAA,POL_IAL_Punjabi_UOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhal_SEO,POL_IAL_Sinhal_UOLSE_VWorW,POL_IAL_Sinhal_UOLSE_NWorNAA,POL_IAL_Sinhal_UOLSE_Tot,POL_IAL_Sinhal_NS,POL_IAL_Sinhal_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_UOLSE_VWorW,POL_IAL_Urdu_UOLSE_NWorNAA,POL_IAL_Urdu_UOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_UOLSE_VWorW,POL_IAL_Oth_UOLSE_NWorNAA,POL_IAL_Oth_UOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_UOLSE_VWorW,POL_IAL_Tot_UOLSE_NWorNAA,POL_IAL_Tot_UOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_UOLSE_VWorW,POL_Italian_UOLSE_NWorNAA,POL_Italian_UOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japan_SEO,POL_Japan_UOLSE_VWorW,POL_Japan_UOLSE_NWorNAA,POL_Japan_UOLSE_Tot,POL_Japan_NS,POL_Japan_Tot,POL_Khmer_SEO,POL_Khmer_UOLSE_VWorW,POL_Khmer_UOLSE_NWorNAA,POL_Khmer_UOLSE_Tot,POL_Khmer_NS,POL_Khmer_Tot,POL_Korean_SEO,POL_Korean_UOLSE_VWorW,POL_Korean_UOLSE_NWorNAA,POL_Korean_UOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedon_SEO,POL_Macedon_UOLSE_VWorW,POL_Macedon_UOLSE_NWorNAA,POL_Macedon_UOLSE_Tot,POL_Macedon_NS,POL_Macedon_Tot,POL_Malayalam_SEO,POL_Malayalam_UOLSE_VWorW,POL_Malayalam_UOLSE_NWorNAA,POL_Malayalam_UOLSE_Tot,POL_Malayalam_NS,POL_Malayalam_Tot,POL_Persian_ED_SEO,POL_Persian_ED_UOLSE_VWorW,POL_Persian_ED_UOLSE_NWorNAA,POL_Persian_ED_UOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_UOLSE_VWorW,POL_Polish_UOLSE_NWorNAA,POL_Polish_UOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Portuguese_SEO,POL_Portuguese_UOLSE_VWorW,POL_Portuguese_UOLSE_NWorNAA,POL_Portuguese_UOLSE_Tot,POL_Portuguese_NS,POL_Portuguese_Tot,POL_Russian_SEO,POL_Russian_UOLSE_VWorW,POL_Russian_UOLSE_NWorNAA,POL_Russian_UOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_UOLSE_VWorW,POL_Samoan_UOLSE_NWorNAA,POL_Samoan_UOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_UOLSE_VWorW,POL_Serbian_UOLSE_NWorNAA,POL_Serbian_UOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipin_SEO,POL_SAL_Filipin_UOLSE_VWorW,POL_SAL_Filipin_UOLSE_NWorNAA,POL_SAL_Filipin_UOLSE_Tot,POL_SAL_Filipin_NS,POL_SAL_Filipin_Tot,POL_SAL_Indon_SEO,POL_SAL_Indon_UOLSE_VWorW,POL_SAL_Indon_UOLSE_NWorNAA,POL_SAL_Indon_UOLSE_Tot,POL_SAL_Indon_NS,POL_SAL_Indon_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_UOLSE_VWorW,POL_SAL_Tagalog_UOLSE_NWorNAA,POL_SAL_Tagalog_UOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_UOLSE_VWorW,POL_SAL_Oth_UOLSE_NWorNAA,POL_SAL_Oth_UOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_UOLSE_VWorW,POL_SAL_Tot_UOLSE_NWorNAA,POL_SAL_Tot_UOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_UOLSE_VWorW,POL_Spanish_UOLSE_NWorNAA,POL_Spanish_UOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_UOLSE_VWorW
205051102,..,0,0,0,0,0,..,8,0,5,0,5,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,11,0,12,0,12,..,6,0,6,0,7,..,0,0,0,0,0,..,5,5,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,12,0,12,0,12,..,0,0,0,0,0,..,24,3,26,0,26,..,14,0,15,0,15,..,51,3,56,0,56,..,0,0,3,0,3,..,0
205051103,..,3,0,5,0,5,..,71,29,103,0,103,..,16,3,20,0,20,..,16,0,16,0,16,..,20,0,20,0,20,..,16,0,23,0,23,..,14,0,15,0,15,..,14,3,20,0,20,..,27,0,28,0,31,..,16,0,19,0,19,..,49,4,56,0,56,..,34,0,32,0,32,..,24,0,24,0,24,..,3,0,3,0,3,..,180,15,194,0,192,..,37,5,42,0,42,..,5,0,5,0,5,..,9,3,15,0,15,..,0,0,3,0,3,..,3,0,3,0,3,..,36,0,39,0,39,..,0,0,0,0,0,..,25,0,25,0,24,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,7,6,10,0,10,..,28,3,32,0,32,..,5,0,9,0,9,..,37,0,35,0,35,..,12,0,12,0,12,..,76,3,82,0,82,..,15,4,17,0,19,..,36
205051104,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,3,0,3,0,3,..,11,0,11,0,11,..,10,4,14,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,24,0,25,0,25,..,8,3,13,0,13,..,5,0,5,0,4,..,0,0,0,0,0,..,0,4,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,6,0,6,0,6,..,0
206011106,..,13,3,12,0,12,..,300,35,335,0,339,..,23,3,32,0,29,..,86,6,83,3,84,..,96,0,94,0,94,..,291,79,367,0,367,..,13,0,17,0,13,..,9,0,9,0,14,..,44,0,46,0,46,..,49,0,49,0,49,..,13,0,13,0,13,..,20,0,20,0,20,..,21,0,21,0,20,..,17,0,17,0,17,..,193,0,200,6,200,..,472,95,566,6,574,..,56,6,63,0,63,..,4,0,4,0,4,..,26,0,27,0,27,..,24,0,24,0,24,..,5,0,5,0,5,..,38,0,39,0,39,..,31,0,28,0,28,..,50,3,54,4,58,..,22,4,27,0,27,..,0,0,0,0,0,..,21,4,25,0,25,..,13,0,13,0,13,..,39,3,42,0,42,..,29,0,29,0,26,..,8,0,8,0,8,..,85,3,91,0,89,..,220,10,229,0,233,..,15
206011107,..,17,3,20,0,20,..,362,58,419,0,421,..,30,4,33,0,33,..,65,0,67,0,67,..,70,0,67,0,67,..,473,155,629,5,633,..,39,0,42,0,42,..,7,0,7,0,7,..,89,3,90,0,90,..,96,3,96,0,100,..,41,0,39,0,39,..,52,0,52,0,51,..,77,4,86,0,84,..,20,3,19,0,19,..,421,14,432,4,437,..,540,97,637,3,641,..,49,3,49,0,53,..,0,0,3,0,3,..,29,0,29,0,29,..,13,0,13,0,13,..,15,0,15,0,15,..,31,3,40,0,40,..,22,3,24,0,24,..,51,4,52,0,54,..,16,0,22,0,22,..,0,0,0,0,0,..,32,3,34,0,34,..,37,0,37,0,37,..,43,7,55,0,56,..,53,0,53,0,53,..,31,3,35,0,35,..,169,9,177,0,179,..,233,22,255,4,260,..,46
206011109,..,3,0,3,0,3,..,131,27,158,0,159,..,18,0,19,0,19,..,26,0,32,0,32,..,34,0,34,0,34,..,701,110,815,5,818,..,9,0,9,0,9,..,3,0,3,0,3,..,35,0,36,0,36,..,26,0,26,0,26,..,11,0,11,0,7,..,23,0,27,0,27,..,37,0,37,0,37,..,13,0,13,0,13,..,147,4,157,0,153,..,657,144,801,7,810,..,23,0,23,0,23,..,0,0,0,0,0,..,14,0,14,0,14,..,28,0,30,0,30,..,23,0,21,3,28,..,15,0,18,0,18,..,3,0,3,0,3,..,25,0,21,0,24,..,4,0,4,0,4,..,0,0,0,0,0,..,22,0,22,0,22,..,18,0,25,0,25,..,16,0,16,0,16,..,17,0,17,3,24,..,3,0,3,0,3,..,55,0,60,3,64,..,98,12,103,0,107,..,9
206011495,..,17,3,15,0,15,..,263,51,310,0,312,..,17,3,22,0,22,..,78,4,82,0,82,..,65,0,65,3,66,..,503,255,748,4,757,..,27,0,26,0,30,..,0,0,0,0,0,..,25,0,26,0,26,..,161,3,160,6,161,..,13,0,13,0,13,..,20,0,17,0,17,..,54,0,59,0,59,..,12,0,12,0,12,..,309,6,319,0,325,..,429,123,552,3,559,..,50,3,53,0,53,..,0,0,0,0,0,..,14,0,13,0,13,..,10,0,10,0,4,..,8,0,11,0,10,..,24,0,21,0,21,..,4,0,9,0,9,..,41,6,43,0,43,..,14,0,14,0,19,..,0,0,0,0,0,..,12,0,12,0,12,..,8,0,8,0,8,..,52,11,62,0,64,..,22,0,19,0,19,..,19,0,19,0,19,..,102,14,118,0,119,..,158,8,161,3,165,..,15
206011496,..,10,0,10,0,10,..,289,62,352,4,353,..,23,3,19,0,19,..,94,0,96,0,101,..,64,0,64,0,64,..,275,121,396,0,399,..,7,5,10,0,10,..,6,0,6,0,6,..,45,0,45,0,45,..,78,0,82,0,82,..,10,0,10,0,10,..,16,0,16,0,16,..,8,0,8,0,8,..,9,0,9,0,9,..,181,4,186,0,186,..,349,92,446,0,450,..,45,5,49,0,51,..,7,0,7,0,7,..,22,9,31,0,32,..,6,0,8,0,8,..,9,0,9,0,9,..,25,6,23,0,23,..,15,0,19,0,19,..,33,3,38,0,38,..,17,0,17,0,17,..,0,0,0,0,0,..,12,8,15,0,15,..,25,0,25,0,25,..,47,0,47,0,43,..,16,0,20,0,20,..,34,0,38,0,38,..,116,4,120,0,120,..,187,7,193,5,199,..,20
206011497,..,16,0,14,0,14,..,259,99,358,0,358,..,27,5,28,0,32,..,40,0,43,0,43,..,45,0,45,0,44,..,394,146,536,3,539,..,31,0,30,0,30,..,8,0,8,0,8,..,42,0,42,0,42,..,192,12,211,0,211,..,9,0,13,0,13,..,13,0,13,0,13,..,70,3,74,0,74,..,13,0,13,0,13,..,378,20,402,0,402,..,734,177,915,0,917,..,48,3,51,0,51,..,4,0,4,0,4,..,15,0,15,0,15,..,4,0,4,0,4,..,10,0,10,0,10,..,22,0,19,0,19,..,27,3,33,0,33,..,22,0,29,0,29,..,14,0,14,4,18,..,0,0,0,0,0,..,22,5,22,0,22,..,11,0,11,0,11,..,45,3,48,0,48,..,24,0,24,0,24,..,15,4,15,0,15,..,93,3,99,0,99,..,119,11,132,0,132,..,15
206011498,..,6,0,10,0,10,..,169,70,241,5,242,..,38,12,46,0,51,..,56,3,54,4,59,..,63,0,65,3,69,..,697,233,931,3,931,..,18,0,18,0,18,..,12,0,12,0,12,..,26,0,26,0,26,..,194,9,200,4,205,..,15,3,16,0,16,..,3,0,3,0,4,..,46,4,51,0,56,..,12,0,12,0,12,..,325,14,339,3,341,..,697,197,894,0,894,..,27,0,27,0,31,..,3,0,3,0,3,..,12,0,10,0,10,..,22,3,30,0,29,..,15,0,15,0,15,..,15,7,20,0,18,..,20,7,22,0,22,..,30,4,28,3,34,..,11,0,11,0,11,..,0,0,0,0,0,..,5,0,7,0,7,..,21,0,21,0,28,..,30,3,34,0,35,..,25,0,25,0,24,..,10,0,11,0,11,..,91,4,90,3,94,..,110,20,124,4,131,..,11
206021110,..,3,0,3,0,6,..,179,34,219,0,216,..,20,0,19,0,19,..,43,0,47,0,47,..,45,0,44,0,44,..,399,105,510,0,510,..,3,0,3,0,3,..,8,0,8,0,8,..,14,0,14,0,14,..,20,0,24,0,24,..,14,0,14,0,14,..,8,6,8,0,8,..,4,0,4,0,4,..,7,0,7,0,7,..,72,0,76,0,76,..,208,47,254,4,255,..,31,0,33,0,33,..,4,0,4,0,4,..,11,0,11,0,11,..,46,8,56,0,56,..,6,0,6,0,6,..,13,5,16,0,16,..,13,0,13,0,13,..,8,0,8,0,8,..,6,0,6,0,6,..,0,0,0,0,0,..,18,0,21,0,21,..,0,0,0,0,0,..,6,0,6,0,6,..,8,0,8,0,8,..,5,0,5,0,5,..,17,0,17,0,17,..,82,0,85,0,85,..,12
206021112,..,13,3,13,0,13,..,278,86,367,3,370,..,52,7,52,0,55,..,85,0,85,5,85,..,77,3,83,3,84,..,1093,416,1507,5,1516,..,17,0,17,0,17,..,23,8,35,0,35,..,31,0,37,0,37,..,56,0,57,0,56,..,50,0,54,0,54,..,20,0,20,0,20,..,17,0,16,0,16,..,21,3,23,0,23,..,232,20,254,0,253,..,631,165,801,0,802,..,34,0,34,0,34,..,0,0,4,0,4,..,14,4,14,0,14,..,123,30,154,0,157,..,12,0,12,0,12,..,21,5,24,0,24,..,26,0,26,0,26,..,46,0,46,0,46,..,11,0,9,0,9,..,5,0,5,0,5,..,36,3,40,0,40,..,15,0,15,0,15,..,14,0,14,0,14,..,22,0,27,0,27,..,14,0,14,0,14,..,71,3,70,0,74,..,147,16,161,0,169,..,10
206021499,..,4,3,11,0,11,..,158,69,224,3,228,..,45,7,54,0,54,..,79,4,83,3,82,..,96,4,98,3,105,..,813,336,1153,0,1155,..,4,0,4,0,4,..,7,0,7,0,7,..,21,0,21,0,21,..,5,0,5,0,5,..,4,0,4,0,4,..,4,0,4,0,4,..,10,0,12,0,12,..,0,0,0,0,0,..,66,0,66,0,66,..,305,69,376,0,377,..,48,8,51,0,51,..,3,0,3,0,3,..,3,0,4,0,4,..,64,11,80,0,82,..,0,0,0,0,0,..,11,0,12,0,12,..,20,0,21,0,21,..,34,0,40,0,40,..,15,0,11,0,11,..,0,0,0,0,0,..,26,0,27,0,27,..,3,0,3,0,3,..,23,0,25,0,25,..,14,0,14,0,14,..,6,0,6,0,6,..,52,0,55,0,55,..,135,4,137,5,138,..,12
206021500,..,7,0,7,0,7,..,154,31,182,5,186,..,12,0,12,0,12,..,47,0,47,0,50,..,49,0,49,0,49,..,345,141,484,7,496,..,0,0,0,0,0,..,7,0,7,0,7,..,18,0,15,0,15,..,8,0,10,0,10,..,0,0,0,0,0,..,33,0,33,0,36,..,6,0,6,0,6,..,0,0,0,0,0,..,73,4,72,0,72,..,250,64,314,0,317,..,47,7,46,0,49,..,4,0,4,0,4,..,8,0,8,0,8,..,49,4,53,5,63,..,0,0,0,0,0,..,13,0,14,0,14,..,14,0,14,0,14,..,31,9,37,0,37,..,11,0,11,0,11,..,0,0,0,0,0,..,24,0,26,0,26,..,10,0,10,0,10,..,8,0,8,0,8,..,4,0,4,0,4,..,11,0,11,0,11,..,33,0,33,0,33,..,74,9,81,3,87,..,12
206031113,..,20,4,25,0,23,..,403,140,548,8,552,..,51,5,55,0,55,..,47,0,44,0,51,..,42,3,50,0,53,..,234,79,309,0,312,..,18,0,18,0,14,..,7,3,9,0,9,..,81,5,85,0,85,..,67,4,71,0,70,..,18,0,21,0,21,..,13,0,13,0,13,..,23,0,21,0,21,..,7,3,9,0,9,..,240,15,255,0,256,..,372,87,462,0,464,..,33,8,39,0,39,..,5,0,5,0,5,..,29,5,38,0,38,..,21,0,25,0,21,..,11,0,11,0,11,..,37,3,39,0,39,..,19,0,24,0,24,..,36,0,37,0,37,..,26,6,31,0,31,..,5,0,5,0,5,..,11,0,18,0,18,..,21,0,24,0,24,..,21,3,17,0,24,..,35,0,36,0,35,..,23,0,23,0,23,..,98,11,103,3,110,..,161,20,182,0,182,..,23
206031115,..,31,18,49,0,49,..,348,186,538,6,547,..,8,0,8,0,8,..,34,3,36,0,38,..,16,0,16,0,16,..,54,13,66,3,67,..,26,0,26,0,26,..,11,0,11,0,11,..,74,0,74,0,80,..,44,0,43,0,43,..,24,0,24,0,24,..,25,0,25,0,25,..,18,0,21,0,21,..,9,0,9,0,9,..,235,3,234,0,238,..,94,12,111,0,111,..,38,4,44,0,44,..,6,0,6,0,6,..,22,3,27,0,27,..,4,0,8,0,8,..,9,0,9,0,9,..,45,3,43,0,43,..,16,0,18,0,18,..,18,0,16,0,16,..,10,0,7,0,7,..,6,0,6,0,6,..,19,5,23,0,23,..,33,0,33,0,33,..,49,8,54,0,54,..,37,0,37,0,37,..,18,4,21,0,21,..,135,7,144,0,144,..,122,21,144,6,148,..,33
206031116,..,24,3,26,0,31,..,410,92,506,9,513,..,64,3,65,0,69,..,49,0,47,0,47,..,41,0,38,0,44,..,348,73,418,6,423,..,12,0,15,0,15,..,20,0,19,0,20,..,133,7,144,0,144,..,152,0,153,0,151,..,31,0,33,0,34,..,26,0,25,0,25,..,32,0,32,0,32,..,27,0,30,0,30,..,433,18,447,0,453,..,685,166,846,0,847,..,62,9,65,0,65,..,0,0,3,0,3,..,48,9,53,0,53,..,59,0,60,3,64,..,29,0,30,0,30,..,40,3,42,0,42,..,39,0,39,0,39,..,35,0,35,0,35,..,21,0,21,0,21,..,0,0,0,0,0,..,29,0,27,0,27,..,22,0,22,0,22,..,30,0,30,0,30,..,54,0,56,0,56,..,15,0,15,0,15,..,121,0,121,0,121,..,215,27,233,4,238,..,28
206031501,..,12,3,15,0,15,..,376,68,444,6,448,..,100,0,103,0,100,..,28,4,26,0,26,..,34,0,34,4,41,..,353,27,374,0,374,..,21,0,24,0,24,..,35,0,35,0,35,..,144,6,152,0,149,..,62,0,62,0,62,..,35,10,44,0,44,..,83,5,90,5,90,..,42,0,42,0,42,..,30,0,30,0,30,..,447,23,465,6,471,..,712,82,792,3,795,..,24,7,26,0,26,..,6,0,6,0,6,..,13,6,21,0,21,..,52,0,52,0,48,..,34,5,35,0,35,..,28,3,29,0,34,..,48,0,47,6,46,..,34,0,41,0,39,..,24,0,31,0,29,..,3,0,3,0,3,..,59,11,61,0,66,..,31,0,31,0,31,..,10,0,10,0,10,..,30,0,30,0,33,..,14,0,14,0,14,..,81,0,81,0,80,..,110,8,125,3,122,..,26
206031502,..,21,3,24,0,24,..,287,59,346,8,350,..,49,4,51,0,47,..,33,0,33,0,33,..,43,0,41,4,46,..,239,31,269,0,275,..,16,0,16,0,16,..,27,0,24,0,24,..,95,0,99,0,99,..,217,8,227,0,227,..,30,0,30,0,31,..,44,6,46,0,46,..,25,0,26,0,23,..,24,5,27,0,27,..,475,17,490,3,500,..,363,55,418,0,415,..,41,3,49,0,49,..,0,0,0,0,0,..,21,3,33,0,33,..,19,0,19,0,19,..,36,4,40,0,40,..,30,3,33,0,33,..,32,0,31,0,31,..,15,0,20,0,24,..,5,0,5,0,7,..,7,0,7,0,7,..,23,0,23,0,23,..,25,0,25,0,25,..,11,0,11,0,11,..,25,0,25,0,25,..,14,0,14,0,14,..,78,0,78,0,78,..,140,16,153,0,160,..,28
206041117,..,87,14,106,0,106,..,2982,418,3400,4,3404,..,7,0,8,0,8,..,105,4,108,0,108,..,44,0,44,0,44,..,72,4,81,0,86,..,84,0,84,0,84,..,42,0,42,0,42,..,269,6,272,0,274,..,112,0,112,0,112,..,51,3,57,0,57,..,105,0,100,0,100,..,60,0,60,0,60,..,60,3,61,0,61,..,781,9,787,3,791,..,235,33,268,0,271,..,113,10,118,0,118,..,18,0,18,0,18,..,129,22,150,0,150,..,20,0,19,0,19,..,75,0,75,0,75,..,80,6,86,0,86,..,15,4,18,0,18,..,32,4,36,0,36,..,45,5,43,0,43,..,0,0,0,0,0,..,22,0,27,0,25,..,72,0,72,0,70,..,257,7,265,4,268,..,67,0,67,0,67,..,63,0,68,0,68,..,460,7,462,3,470,..,274,33,307,4,305,..,114
206041118,..,51,20,71,0,71,..,2426,439,2870,19,2887,..,9,3,15,0,15,..,68,5,74,0,77,..,53,3,50,0,50,..,75,3,82,0,84,..,124,9,129,0,131,..,55,0,54,0,54,..,706,21,729,5,732,..,29,0,32,0,32,..,83,0,81,5,87,..,49,0,49,0,49,..,74,0,69,0,74,..,211,15,219,10,226,..,1322,46,1369,21,1385,..,132,9,143,0,143,..,88,20,111,0,112,..,10,0,10,0,10,..,235,57,296,0,296,..,24,0,26,0,26,..,125,7,132,0,129,..,133,5,136,0,136,..,33,0,32,0,32,..,137,10,142,0,142,..,82,11,91,0,91,..,10,0,10,0,10,..,33,0,38,0,38,..,98,0,98,0,100,..,112,4,116,3,118,..,88,0,88,0,88,..,36,0,36,0,36,..,334,4,342,3,339,..,372,32,403,0,401,..,265
206041119,..,3,0,3,0,3,..,164,15,180,0,180,..,7,0,7,0,7,..,22,0,29,0,29,..,35,0,39,0,34,..,55,3,60,0,60,..,4,0,4,0,8,..,0,0,0,0,0,..,13,0,17,0,17,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,26,0,27,0,30,..,67,0,71,0,70,..,12,0,12,0,12,..,6,0,6,0,6,..,9,0,13,0,13,..,5,0,5,0,5,..,3,0,3,0,3,..,19,0,19,0,19,..,11,0,11,0,11,..,5,0,5,0,5,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,4,0,4,0,4,..,11,0,11,0,11,..,0,0,0,0,0,..,24,0,22,0,22,..,49,0,44,0,44,..,3
206041120,..,0,0,0,0,0,..,4,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,0
206041121,..,35,16,54,0,54,..,541,206,743,5,752,..,19,3,21,0,21,..,56,0,60,0,63,..,64,5,64,5,68,..,60,8,68,0,68,..,12,0,12,0,12,..,8,0,8,0,8,..,41,0,48,0,45,..,20,0,20,0,19,..,22,0,26,0,26,..,22,0,22,0,22,..,11,0,11,0,11,..,8,0,8,0,8,..,148,4,150,0,150,..,116,19,131,0,129,..,45,3,48,0,49,..,6,0,6,0,6,..,23,0,24,0,23,..,10,0,17,0,17,..,11,0,11,0,11,..,16,0,16,0,16,..,17,5,17,0,17,..,31,0,31,0,31,..,18,0,18,0,18,..,0,0,0,0,0,..,16,0,20,0,20,..,13,0,13,0,13,..,32,5,35,0,35,..,24,0,24,0,24,..,22,0,22,0,22,..,92,5,94,0,94,..,148,19,166,4,171,..,19
206041124,..,22,3,27,0,27,..,560,104,666,0,672,..,6,0,6,0,6,..,44,0,44,0,44,..,25,0,25,0,25,..,32,3,36,0,36,..,20,0,24,0,24,..,4,0,3,0,3,..,79,4,78,0,78,..,5,0,5,0,5,..,20,0,20,0,20,..,50,0,48,0,48,..,23,0,32,0,32,..,16,0,16,0,16,..,213,10,218,0,222,..,64,11,75,0,75,..,41,3,43,0,43,..,5,0,5,0,5,..,39,12,52,0,52,..,11,0,11,0,11,..,15,0,15,0,15,..,41,0,43,0,43,..,19,0,18,0,18,..,27,6,30,0,30,..,16,3,20,0,20,..,4,0,4,0,4,..,11,0,11,0,11,..,19,0,19,0,19,..,42,3,43,0,43,..,14,0,14,0,14,..,28,0,30,0,30,..,101,4,104,0,104,..,131,3,138,0,138,..,36
206041125,..,6,0,9,0,9,..,303,64,370,0,367,..,0,0,0,0,0,..,57,0,57,0,59,..,36,0,36,0,36,..,55,0,56,0,56,..,5,0,8,0,8,..,4,0,4,0,4,..,36,0,36,0,36,..,3,0,3,0,4,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,63,4,69,0,72,..,52,0,50,0,50,..,42,9,52,0,52,..,0,0,0,0,0,..,19,4,22,0,22,..,9,0,9,0,9,..,13,0,13,0,13,..,23,4,23,0,23,..,17,0,17,0,17,..,44,0,42,0,42,..,18,0,18,0,18,..,4,0,4,0,4,..,6,0,6,0,6,..,22,0,22,0,22,..,22,0,24,0,24,..,19,0,19,0,18,..,7,0,7,0,7,..,71,0,68,0,73,..,133,3,132,3,136,..,5
