SA2_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
201011001,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,0,3,0,0,4,0,0,4,9,3,0,0,0,0,25,6,18,12,42,21,14,12,9,3,130,18,34,33,65,27,33,17,21,11,260,585,1364,1204,2392,1100,861,690,354,98,8648,0,0,0,0,0,0,0,0,0,0,1156,2509,2040,3334,1678,1302,1017,530,125,13677,0,4,9,25,10,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,5,0,14,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,17,0,0,0,5,0,0,0,5,0,15,0,10,7,110,25,23,17,0,0,201,0,0,0,0,0,4,5,3,0,14,0,0,6,11,0,0,0,0,0,15,3,35,24,53,52,48,65,48,11,333,0,3,3,4,6,4,0,0,0,20,0,3,0,0,0,0,0,0,0,7
201011002,0,0,6,13,0,0,0,0,0,21,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,5,13,9,6,12,7,5,65,3,11,31,48,26,40,46,42,28,291,224,630,791,1381,882,884,824,537,263,6420,0,0,0,3,0,3,0,0,0,7,470,1164,1330,2030,1364,1361,1197,721,302,9931,0,0,0,14,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,3,0,0,0,17,0,4,4,0,0,24,0,0,0,0,0,5,0,0,0,3,0,13,9,57,18,20,15,0,0,129,0,0,0,0,0,0,3,3,0,12,0,0,0,0,0,0,0,7,0,10,0,30,12,36,31,47,56,61,12,282,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,11
201011005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,9,11,3,8,0,6,40,6,14,33,28,17,6,19,6,0,137,172,587,452,725,534,509,452,174,54,3664,0,0,0,0,0,0,0,0,0,0,349,1074,822,1249,884,834,694,268,63,6225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,13,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,0,25,6,32,48,52,73,30,7,268,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
201011006,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,7,25,16,3,8,4,3,73,10,27,26,86,19,14,20,21,4,223,426,683,738,1684,577,556,482,258,147,5553,0,0,0,0,0,0,0,0,0,3,782,1324,1226,2604,961,884,717,357,178,9041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,30,0,6,4,0,0,40,0,0,0,0,3,0,3,3,4,9,0,0,5,4,0,0,0,0,0,8,0,8,8,22,14,31,37,20,16,161,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
201011007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,12,0,7,3,8,4,5,9,6,0,42,99,326,248,437,341,331,197,61,12,2055,0,0,0,0,0,0,0,0,0,0,221,648,532,798,628,526,329,104,18,3806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,40,26,13,6,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
201011008,0,0,4,3,4,0,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,5,10,12,5,6,65,27,44,56,134,54,59,56,45,41,513,454,893,907,2028,916,891,873,573,331,7863,0,0,0,0,0,0,0,0,0,0,856,1769,1638,3297,1501,1461,1276,811,394,13000,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,15,28,4,3,6,4,0,68,0,0,0,0,0,8,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,3,7,33,24,48,64,44,17,246,0,0,3,5,3,5,0,0,0,15,0,0,0,0,0,0,0,0,0,3
201011481,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,4,0,0,0,3,0,0,3,0,0,3,0,3,6,16,4,10,6,3,0,52,13,19,34,69,37,35,17,22,15,256,262,478,524,1343,590,657,598,389,264,5111,0,0,0,0,0,0,0,0,0,0,467,953,917,2150,920,1043,906,508,328,8188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,18,0,6,0,0,0,28,0,0,0,0,6,0,3,7,0,15,0,0,0,0,0,0,0,0,0,0,0,5,4,33,20,48,62,47,17,237,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6
201011482,0,0,0,12,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,23,7,5,7,5,0,65,13,26,23,58,28,43,36,28,20,273,429,935,772,1932,994,1024,845,472,245,7648,0,0,0,0,0,0,0,0,0,0,847,1767,1448,3177,1666,1670,1326,650,285,12844,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,7,0,0,4,10,8,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,9,0,22,3,0,8,4,0,49,0,0,0,0,0,5,12,11,10,32,0,0,0,0,0,0,0,0,0,5,0,7,6,68,53,57,72,47,18,327,0,0,0,3,0,0,0,0,0,7,0,0,0,10,0,3,0,0,0,19
201011483,0,0,4,9,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,4,0,4,3,27,11,9,9,4,4,66,20,28,56,88,25,15,27,39,25,322,308,728,793,1777,756,683,698,374,186,6299,0,0,0,5,0,0,0,0,0,6,600,1385,1357,2718,1211,1051,966,502,208,10000,0,3,0,5,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,4,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,3,22,66,15,5,7,0,0,112,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,9,14,41,34,58,79,36,26,298,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,4,0,0,11
201011484,0,0,0,6,3,0,0,0,0,17,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,17,7,12,12,9,4,66,24,55,58,142,68,57,64,50,28,538,382,687,798,1857,767,839,861,522,252,6965,0,0,0,0,0,0,0,0,0,0,679,1290,1375,2862,1171,1317,1154,671,258,10783,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,15,7,4,6,0,0,35,0,0,0,0,0,3,4,4,0,14,0,0,6,0,0,0,0,0,0,5,0,4,7,22,17,41,77,44,29,247,0,0,0,0,0,4,0,4,0,9,0,0,0,0,0,0,0,0,0,4
201021009,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,9,12,15,0,65,8,12,16,50,36,35,37,18,8,220,200,410,278,778,485,500,369,179,76,3273,0,0,0,0,0,0,0,0,0,0,360,797,562,1279,751,718,491,231,70,5253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,6,29,39,66,59,39,11,265,0,0,0,3,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,5
201021010,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,4,7,5,11,11,7,36,10,32,22,61,53,54,50,36,12,334,203,419,332,778,550,685,629,315,135,4045,0,0,0,0,0,0,0,0,0,0,379,844,607,1272,912,1060,933,446,158,6626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,7,0,0,0,0,0,3,0,0,3,14,0,0,0,0,0,0,3,3,0,4,0,0,7,22,30,62,91,53,18,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
201021011,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,18,22,12,22,8,9,98,19,38,19,82,59,59,87,39,17,414,159,469,305,920,793,965,912,384,167,5077,0,0,0,0,0,0,0,0,0,0,298,852,588,1309,1145,1375,1261,516,161,7503,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,6,0,0,0,14,0,0,0,3,0,0,0,0,0,4,0,5,3,4,0,0,0,0,0,5,0,0,3,8,5,3,11,0,0,30,0,0,0,4,0,0,0,0,0,6,0,0,0,13,0,3,0,0,0,25,0,0,0,0,4,8,7,5,0,25,0,0,0,0,0,0,0,0,0,0,3,10,8,40,87,125,138,69,22,501,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,3,0,0,17
201021012,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,10,4,4,31,15,28,23,66,43,40,26,13,6,246,168,423,310,698,505,471,347,137,37,3102,0,0,0,0,0,0,0,0,0,0,325,781,627,1120,805,745,538,203,54,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,3,11,29,75,56,27,8,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201031013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,0,0,16,5,18,9,25,32,16,40,16,4,163,84,163,133,288,260,273,321,143,55,1717,0,0,0,0,0,0,0,0,0,0,138,318,255,466,425,444,497,215,85,2838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,30,42,21,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8
201031014,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,8,0,6,0,13,10,26,21,49,34,31,26,16,6,228,97,260,204,440,308,352,323,152,60,2185,0,0,0,0,0,0,0,0,0,0,161,442,372,776,551,578,564,248,67,3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,47,51,26,12,173,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
201031015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,4,0,3,23,8,17,25,32,36,17,25,14,0,177,117,329,241,515,383,328,293,115,25,2348,0,0,0,0,0,0,0,0,0,0,222,644,444,929,613,541,465,165,27,4044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,5,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,43,40,28,5,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
201031016,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,4,3,27,6,27,27,47,32,36,46,47,23,292,170,422,383,765,483,605,689,502,238,4254,0,0,0,0,0,0,0,0,0,0,329,790,714,1251,798,929,1036,726,307,6884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,14,42,74,81,20,234,0,0,0,3,4,0,0,0,0,11,0,0,0,0,0,3,0,0,0,4
201031017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,4,0,21,6,39,16,53,39,53,35,26,11,271,97,291,213,457,362,511,466,219,66,2676,0,0,0,0,0,0,0,0,0,0,177,527,418,734,596,790,710,331,88,4373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,21,61,79,49,5,236,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0
202011018,0,0,0,7,0,4,0,0,0,17,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,6,13,19,5,8,11,4,0,62,28,46,58,137,63,69,38,32,20,487,378,689,983,2067,938,997,849,482,292,7669,0,0,8,9,0,0,0,0,0,11,706,1252,1607,3054,1473,1545,1394,724,400,12151,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,12,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,4,0,0,8,37,12,0,0,0,0,62,0,0,0,3,0,0,0,0,0,10,0,0,0,4,0,0,0,3,0,8,0,3,9,24,43,62,44,42,19,249,0,0,4,6,0,4,0,0,0,13,0,0,0,4,0,0,0,0,0,6
202011019,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,8,4,4,4,0,31,28,43,42,111,49,47,44,25,20,410,399,795,797,1756,762,855,779,403,182,6745,0,0,0,3,0,0,0,0,0,4,771,1492,1374,2787,1202,1347,1201,614,251,11028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,21,44,59,33,11,187,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0
202011020,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,7,0,7,6,20,11,9,6,8,9,72,18,27,45,82,50,52,38,43,25,379,340,666,860,1662,900,970,947,629,385,7355,0,0,0,10,4,0,0,0,0,11,613,1335,1474,2458,1361,1501,1497,919,523,11683,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,13,0,0,4,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,7,62,12,13,7,0,0,108,0,0,0,0,0,0,0,0,4,3,0,5,6,11,0,8,3,0,0,26,0,8,7,23,41,54,52,34,14,241,0,0,0,0,6,3,0,0,0,8,0,0,5,8,0,0,0,0,0,10
202011021,0,0,3,6,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,4,5,0,19,0,10,8,3,0,51,10,12,28,53,15,17,23,35,17,215,258,557,794,1264,616,598,493,285,162,5022,0,0,0,3,0,0,0,0,0,3,463,1078,1293,1931,964,999,767,389,214,8089,0,0,0,4,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,14,4,8,0,0,0,34,0,0,0,0,0,0,3,3,0,9,0,0,3,0,0,0,0,0,0,4,0,4,7,27,25,23,34,26,14,160,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
202011022,0,5,0,17,4,3,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,12,0,17,13,6,11,10,3,76,24,59,49,156,64,69,65,71,49,606,597,1140,1098,2807,1206,1375,1355,982,544,11117,0,0,7,17,5,0,0,0,0,33,1117,2098,1892,4278,1916,2099,2079,1450,686,17614,0,3,4,4,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,11,0,4,0,4,0,0,0,0,0,10,0,0,0,3,5,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,9,28,11,8,4,0,0,53,0,0,0,0,0,3,5,8,0,18,0,0,0,3,0,4,0,0,0,6,0,5,6,45,17,64,90,71,33,321,0,0,0,0,3,0,0,0,0,3,0,0,0,3,6,0,5,0,0,12
202011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,0,0,0,18,4,11,4,16,9,11,12,0,0,67,184,485,331,697,387,317,255,81,17,2754,0,0,3,0,3,0,0,0,0,9,369,950,628,1209,725,551,454,142,25,5054,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,28,11,13,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
202011024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,9,8,3,4,4,0,20,8,26,17,35,26,25,26,15,4,182,333,872,598,1328,747,619,569,272,70,5404,0,0,0,3,0,0,0,0,0,4,681,1706,1151,2187,1260,982,940,441,103,9457,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,9,5,3,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,3,12,16,0,0,0,0,31,0,0,0,0,0,0,3,0,0,9,0,0,0,7,3,0,0,0,0,15,0,18,22,24,41,42,42,26,5,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011025,0,0,0,5,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,3,10,23,10,7,7,3,0,59,18,48,41,107,36,35,27,19,9,350,579,1145,837,2277,807,838,638,309,78,7498,0,0,0,6,0,0,0,0,0,6,1125,2031,1423,3499,1276,1327,1048,473,121,12331,0,3,0,14,6,6,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,31,0,0,0,0,0,4,0,0,0,4,3,0,0,9,5,0,0,0,0,15,0,15,5,17,26,34,49,32,6,176,0,0,0,8,0,0,0,0,0,16,0,0,0,0,0,0,4,0,0,10
202021026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,8,3,0,0,21,3,32,17,55,23,44,21,15,3,224,223,613,462,986,585,638,431,141,23,4100,0,0,0,3,0,0,0,0,0,3,458,1183,899,1672,1005,1051,728,255,39,7308,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,28,60,37,17,6,182,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
