SA2_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
205041098,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,4,0,8,0,19,0,0,0,0,0,0,0,0,0,12,0,10,0,5,0,0,0,3,0,5,0,44,0,60,0,4,0,0,0,4,0,0,0,45,0,53,0,5,0,3,0,3,0,4,0,20,0,41,0,3,0,8,4,9,0,9,4,24,0,61,4,5,0,12,0,7,0,0,0,5,0,39,5,0,0,14,0,0,4,4,0,7,0,35,24,0,0,14,0,12,0,7,7,4,0,73,17,3,4,22,0,0,3,3,3,0,0,60,20,0,0,8,0,3,0,0,0,0,0,37,4,0,0,0,0,0,0,0,0,0,0,9,6,0,0,11,0,9,6,3
205041493,0,0,0,0,0,0,0,0,0,23,0,21,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,3,0,8,0,13,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,31,0,42,0,0,0,0,0,0,0,9,0,12,0,14,0,3,0,0,0,0,0,11,0,133,0,156,4,0,0,4,0,12,0,18,3,74,0,120,0,0,0,3,0,10,0,11,3,59,0,86,0,5,0,15,0,12,0,9,0,47,0,95,8,0,0,19,3,14,0,8,0,22,0,70,12,4,0,20,3,15,0,5,0,18,0,86,40,13,6,41,3,16,5,0,0,15,0,141,43,3,0,32,6,4,0,9,3,5,0,113,29,0,0,33,0,8,0,0,0,6,0,77,27,0,0,7,0,0,0,0,0,0,0,43,47,0,0,12,0,14,5,0
205041494,0,0,0,0,0,0,0,0,0,30,0,30,0,3,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,3,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,38,0,39,0,0,0,0,0,0,0,6,0,21,0,31,0,0,0,0,0,4,0,6,0,192,0,209,0,0,0,4,0,7,0,20,0,100,0,142,0,3,0,7,0,11,0,18,7,99,4,147,5,17,0,23,0,18,0,20,0,83,0,180,15,7,0,19,0,11,7,9,0,20,0,88,23,3,0,26,0,15,4,3,4,27,0,117,83,11,3,44,7,34,0,13,8,22,0,223,82,6,3,42,0,10,0,6,0,6,0,160,70,3,0,42,5,15,3,0,0,9,0,148,39,3,0,17,0,5,0,0,0,0,0,68,69,7,0,22,5,14,4,6
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051100,0,0,0,0,0,0,0,0,0,20,0,24,0,0,0,0,0,0,0,7,0,10,0,17,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,4,0,28,0,30,0,0,0,0,0,3,0,4,0,9,0,21,0,0,0,0,0,5,0,16,0,99,4,129,5,6,0,0,0,3,0,14,0,39,0,62,0,3,0,6,0,11,0,3,3,31,0,64,4,0,0,8,0,4,5,10,0,34,0,72,4,0,0,16,0,5,0,0,0,8,0,38,0,5,0,4,0,5,0,0,0,11,0,31,4,0,0,13,6,14,0,3,0,6,0,54,8,6,0,9,3,4,3,3,0,4,0,34,12,5,0,4,0,0,0,0,0,3,0,22,8,0,0,0,6,0,0,0,0,0,0,7,19,0,0,12,4,4,3,0
205051101,3,0,0,0,0,0,0,0,0,21,0,31,0,0,0,0,0,0,0,4,0,12,0,15,0,0,0,0,0,0,0,3,0,8,0,12,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,3,0,0,0,7,3,45,0,61,0,0,0,0,0,3,0,12,0,30,0,43,3,7,0,7,0,3,0,20,3,205,3,249,7,3,0,4,3,7,0,18,3,109,0,163,13,11,0,12,0,20,0,29,0,90,6,185,11,13,0,25,0,16,3,28,0,89,0,185,8,4,0,26,0,26,0,6,3,14,0,94,26,7,0,36,5,14,0,3,0,24,0,124,73,12,3,62,7,30,0,19,4,25,0,237,48,8,0,37,4,13,3,0,0,10,0,126,35,0,0,15,6,3,0,0,0,5,0,80,20,0,0,4,4,0,0,0,0,0,0,40,41,7,4,19,4,4,4,7
205051102,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,15,3,0,0,0,0,0,0,3,0,45,0,61,0,0,4,3,0,0,0,11,0,18,0,36,4,5,0,4,4,5,0,5,3,16,0,43,5,4,0,9,0,3,0,3,0,10,0,38,4,0,0,12,0,7,0,0,0,7,0,27,11,0,0,6,0,12,0,0,6,8,0,43,30,3,0,33,5,3,0,5,4,3,0,72,14,0,0,8,0,0,0,0,0,0,0,25,9,0,0,6,0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,0,0,0,0,9,13,0,0,7,3,8,0,0
205051103,0,0,0,0,0,0,0,0,0,30,0,33,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,3,0,44,0,47,0,0,0,0,0,0,0,6,0,20,0,32,0,0,0,4,0,7,0,17,5,163,8,195,0,4,0,0,0,7,5,25,0,81,0,137,4,9,0,17,0,14,0,17,0,120,0,179,7,7,5,17,0,22,0,25,7,79,0,179,9,6,0,23,0,15,0,4,3,26,0,93,17,7,0,19,5,22,4,0,3,27,0,111,54,12,0,43,9,35,9,15,4,19,0,194,41,8,4,45,5,8,0,9,0,9,0,125,39,0,0,22,5,12,0,0,0,5,0,88,21,0,0,10,0,5,0,0,0,6,0,42,48,9,3,31,0,19,0,3
205051104,0,0,0,0,0,0,0,0,0,22,0,26,5,0,0,0,0,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,0,0,3,0,30,0,38,0,0,0,0,0,0,0,3,0,10,0,24,6,0,0,0,0,4,0,14,0,121,3,155,3,9,0,7,0,7,0,13,0,52,0,95,3,6,0,8,0,10,0,10,4,31,0,74,6,8,0,17,0,13,0,14,4,33,0,93,7,4,0,7,0,7,3,9,0,13,0,43,13,0,0,16,0,6,0,9,0,0,0,55,21,9,0,22,4,11,0,0,0,8,0,76,11,0,0,14,0,0,3,3,0,6,0,39,11,0,0,8,0,5,0,0,0,7,0,22,8,0,0,4,0,0,0,0,0,0,0,10,16,6,0,3,0,3,0,4
206011106,0,0,0,0,0,0,0,0,0,14,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,3,0,3,0,7,0,3,0,0,0,0,0,3,0,59,0,68,0,8,0,0,0,0,0,3,0,19,0,35,0,13,0,3,0,9,0,9,0,16,0,47,3,15,0,23,0,10,0,7,0,15,0,84,0,7,0,21,0,16,6,10,0,7,0,69,5,8,0,16,3,17,3,0,0,3,0,72,62,23,5,65,11,45,7,11,0,8,0,226,117,10,5,51,3,16,3,0,0,4,0,219,129,7,0,44,8,11,0,0,0,4,0,201,128,3,0,35,7,5,3,0,0,4,0,176,239,4,0,67,9,23,0,7
206011107,0,0,0,0,0,0,0,0,0,22,0,24,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,22,0,28,0,0,0,0,0,0,0,5,0,7,0,11,0,0,0,0,0,7,0,11,0,73,0,92,0,7,0,0,0,4,0,17,0,30,0,56,0,16,0,0,0,5,0,9,0,18,0,65,12,24,0,19,4,11,0,17,3,32,0,119,7,8,0,16,0,25,0,8,3,9,0,77,11,9,0,32,4,10,0,5,0,7,0,89,75,16,0,72,8,26,6,6,0,8,0,219,93,9,0,54,12,13,0,0,0,8,0,186,73,8,0,26,10,13,0,0,0,3,0,136,82,0,3,15,6,3,0,6,0,0,0,114,150,0,0,41,9,22,0,4
206011109,0,0,0,0,0,0,0,0,0,35,0,35,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,18,0,17,0,0,0,0,0,0,0,0,0,6,0,19,0,0,0,0,0,0,0,3,0,77,3,79,0,4,0,0,0,8,0,9,3,34,0,49,0,4,0,3,0,0,0,7,6,31,0,45,0,8,0,8,0,16,0,12,0,24,0,64,5,3,0,11,0,11,0,5,0,4,0,39,4,5,0,8,0,15,0,0,0,3,0,38,22,10,0,33,5,14,4,8,3,4,0,102,31,0,0,32,4,4,0,3,0,0,0,82,35,6,0,23,4,9,0,0,0,0,0,74,35,0,0,7,0,3,0,0,0,0,0,48,79,0,0,20,7,5,0,3
206011495,0,0,0,0,0,0,0,0,0,17,0,21,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,19,0,22,0,0,0,0,0,0,0,0,4,9,0,13,0,3,0,0,0,3,0,5,0,88,4,104,0,0,0,6,0,3,0,7,5,28,0,47,0,14,0,5,0,8,6,7,0,28,0,68,3,18,0,15,3,9,0,21,3,23,0,88,3,3,0,24,3,11,5,11,0,11,0,73,14,17,0,21,6,9,0,3,0,11,0,80,53,17,0,64,3,38,5,8,0,12,0,206,76,11,0,49,4,8,3,5,0,8,0,168,107,4,0,51,3,9,5,6,0,0,0,186,108,0,0,19,0,3,0,0,0,0,0,134,201,7,0,40,8,15,4,0
206011496,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,20,0,26,0,0,0,0,0,0,0,6,0,9,0,20,0,0,0,0,0,6,0,4,0,42,0,60,0,3,0,0,0,3,0,8,0,21,0,41,0,12,0,3,3,3,0,14,0,10,0,51,8,16,0,13,0,11,0,12,0,30,0,96,3,12,0,23,3,13,0,7,0,10,0,66,5,9,0,24,0,18,3,5,0,10,0,71,52,22,3,64,5,31,0,8,0,11,0,204,99,4,0,66,3,21,4,7,0,0,0,208,133,9,0,45,11,14,0,3,0,3,0,206,114,0,0,36,3,3,0,0,0,4,0,167,286,9,0,52,9,12,0,3
206011497,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,20,0,29,0,0,0,0,0,0,0,3,0,12,0,22,0,0,0,0,0,3,0,11,0,93,0,117,0,4,0,0,0,0,0,9,0,40,0,54,0,10,0,0,0,15,0,6,0,24,0,58,4,16,0,15,0,18,5,10,0,24,0,92,0,8,0,19,0,17,4,6,3,6,0,54,13,14,0,24,0,12,6,9,0,11,0,84,38,13,6,60,4,29,0,12,0,7,0,169,71,7,0,51,12,13,0,0,0,4,0,167,65,0,0,27,8,10,0,6,0,0,0,120,66,0,0,15,5,4,0,0,0,0,0,89,146,6,0,28,8,7,3,3
206011498,0,0,0,0,0,0,0,0,0,31,0,31,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,4,0,30,3,38,0,0,0,0,0,0,0,6,0,12,0,21,0,0,0,0,0,3,0,10,0,111,0,129,0,4,0,0,0,3,4,7,0,42,0,60,4,5,0,4,0,9,8,13,0,37,0,79,6,10,0,18,0,9,0,21,6,27,0,80,3,7,0,11,0,13,0,7,4,11,0,52,7,3,0,22,5,14,0,9,0,10,0,66,34,16,0,41,6,17,3,4,0,11,0,138,54,7,0,35,3,11,3,3,0,3,0,123,51,5,0,25,8,13,0,0,0,3,0,103,49,0,0,8,0,4,0,0,0,0,0,69,149,5,0,30,15,10,0,0
206021110,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0,8,0,9,0,0,0,0,0,0,0,0,0,15,0,17,0,0,0,0,0,3,0,8,0,3,0,12,0,4,0,0,0,4,0,5,0,51,0,65,0,4,0,0,0,0,0,7,3,17,0,29,0,5,0,0,0,3,0,4,0,22,0,42,0,8,0,12,0,7,0,6,0,15,0,43,0,0,0,5,0,3,0,3,0,15,0,31,8,9,0,9,0,7,0,6,0,13,0,40,26,12,0,29,0,11,0,7,0,11,0,94,30,3,0,21,0,5,3,3,0,10,0,89,42,0,0,28,0,8,3,4,0,0,0,97,39,0,0,19,0,0,0,4,0,3,0,68,120,5,0,22,6,14,3,5
206021112,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,4,0,3,0,38,0,44,0,0,0,0,0,0,0,9,0,15,0,32,0,0,0,0,0,3,0,7,3,111,0,129,0,5,0,0,0,3,0,14,0,42,0,74,4,9,0,11,0,7,3,19,4,35,0,89,6,22,0,19,4,14,3,16,0,29,0,112,6,7,0,20,0,13,0,17,0,10,0,76,13,14,0,27,0,19,3,10,0,13,0,100,68,26,0,81,10,28,12,4,0,15,0,242,94,16,3,53,7,15,3,6,3,6,0,206,104,10,0,50,0,11,8,3,5,0,0,194,113,0,4,25,7,3,0,0,0,0,0,152,263,5,4,48,3,17,0,5
206021499,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,18,0,22,0,0,0,0,0,0,0,0,0,9,0,13,0,5,0,0,0,0,0,10,0,103,0,121,0,0,0,0,0,3,0,7,0,39,0,54,3,3,0,6,0,5,0,10,5,27,0,60,5,8,0,6,0,7,3,9,0,26,0,70,7,16,0,5,0,9,0,10,0,20,0,71,6,6,0,23,8,14,0,0,3,10,0,68,42,19,0,40,8,27,0,12,0,6,0,160,58,4,3,49,4,13,3,8,0,7,0,147,77,4,0,32,3,9,0,5,0,14,0,137,74,3,0,17,3,3,0,4,0,3,0,110,223,7,5,59,13,30,0,4
206021500,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,17,0,0,0,0,0,0,0,4,0,8,0,12,0,0,0,0,0,0,0,0,0,41,0,47,0,0,0,0,0,4,0,5,0,17,0,31,0,6,0,0,0,0,0,7,0,15,0,30,7,8,0,7,0,3,0,9,0,23,0,54,0,6,0,12,0,15,0,0,0,10,0,41,3,9,0,16,0,7,0,9,0,12,0,51,53,3,0,35,0,12,0,11,0,7,0,133,70,0,0,31,8,11,0,5,0,10,0,130,68,0,0,30,0,9,0,3,0,5,0,124,63,0,0,16,0,0,0,4,0,0,0,93,195,6,0,45,10,13,0,8
206031113,0,0,0,0,0,0,0,0,0,11,6,18,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,0,9,0,5,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,20,0,21,0,0,0,0,0,0,0,4,0,13,0,16,0,0,0,0,0,0,0,15,4,72,0,90,0,0,0,0,0,0,0,11,0,36,0,59,0,9,0,5,0,11,0,11,0,42,0,80,5,9,0,10,0,15,4,11,4,40,0,96,0,3,0,19,3,8,0,11,0,12,0,52,6,0,0,21,0,19,0,4,0,11,0,65,37,14,0,50,3,17,0,9,0,18,0,157,68,5,3,39,4,7,3,4,0,11,0,152,67,9,0,33,0,12,0,4,0,3,0,134,75,0,0,22,0,3,0,0,0,3,0,119,227,0,3,61,10,25,7,5
206031115,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,5,0,36,0,42,0,0,0,0,0,4,0,9,0,6,0,25,0,10,0,6,0,10,0,10,0,3,0,45,5,18,0,12,0,10,5,9,0,19,0,73,3,6,0,23,3,9,0,3,0,8,0,60,13,8,0,13,0,9,0,4,0,3,0,52,37,13,0,53,9,22,0,3,0,8,0,142,53,7,5,21,3,8,0,5,0,3,0,106,47,5,0,18,0,6,0,0,0,0,0,82,47,0,0,8,0,0,0,0,0,0,0,62,118,3,0,23,10,9,0,3
206031116,0,0,0,0,0,5,0,0,0,26,0,32,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,28,0,37,0,0,0,0,0,0,0,6,0,7,0,15,0,0,0,0,0,0,0,8,0,73,0,89,0,0,0,0,0,9,0,9,0,41,0,64,0,14,0,0,0,8,0,14,0,48,0,94,6,8,0,15,0,16,6,14,0,40,4,108,5,8,0,14,0,9,4,10,0,15,0,69,17,10,0,35,5,22,0,11,5,20,0,108,68,20,0,55,16,39,8,19,0,29,0,243,102,12,0,54,0,12,3,11,0,15,0,210,92,0,0,30,10,11,4,8,0,8,0,162,74,0,0,29,4,9,0,0,0,8,0,127,233,10,0,60,10,30,3,6
206031501,0,0,0,0,0,0,0,0,0,26,0,28,0,0,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,30,0,31,0,0,0,0,0,0,0,0,0,11,0,16,0,0,0,0,0,0,0,6,5,88,3,96,0,3,0,4,0,8,0,11,0,45,0,70,0,3,0,3,0,8,0,13,0,43,0,78,0,15,0,11,3,13,0,5,0,68,0,118,5,6,0,14,0,15,5,9,0,25,0,71,5,0,0,16,0,10,0,9,0,22,0,66,41,10,6,35,5,23,3,10,0,35,0,174,52,3,0,29,3,12,0,10,0,22,0,142,45,8,0,28,0,5,6,5,0,4,0,103,32,5,0,11,4,4,0,3,0,9,0,68,119,10,0,55,10,25,0,10
206031502,0,0,0,0,0,0,0,0,0,23,0,26,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,6,0,45,0,58,0,9,0,0,0,6,0,8,0,33,0,48,3,12,0,4,0,0,0,15,3,35,0,65,4,20,0,20,5,7,0,3,0,28,0,86,7,10,0,12,7,16,0,4,5,20,0,72,11,3,0,9,0,8,0,8,0,15,0,63,47,14,0,44,12,25,0,8,5,26,0,177,57,9,0,42,6,7,0,9,0,19,0,146,74,9,0,18,3,10,0,10,0,9,0,131,64,0,0,18,3,5,0,0,0,4,0,99,124,8,0,23,8,19,0,10
206041117,0,0,0,0,0,0,0,0,0,55,0,55,0,0,0,0,0,0,0,3,0,8,0,11,0,0,0,0,0,0,0,4,0,5,0,11,0,0,0,0,0,0,0,4,0,4,0,11,0,3,0,0,0,0,0,7,0,7,0,24,0,0,0,0,0,0,0,5,3,15,0,31,0,10,0,0,0,0,0,7,0,29,0,51,0,12,0,0,0,4,6,15,5,13,0,54,0,13,4,14,0,15,0,11,3,29,0,93,6,27,0,30,4,24,0,19,0,21,0,124,3,12,0,10,3,20,0,11,6,3,0,69,12,16,0,21,4,13,3,10,0,13,0,94,70,21,4,38,0,27,8,12,4,20,0,205,72,6,4,43,9,9,0,5,0,15,0,153,81,0,0,22,6,9,0,5,0,6,0,132,71,0,0,14,0,9,0,3,0,3,0,98,150,4,0,40,6,24,5,7
206041118,0,0,0,0,0,3,0,0,0,66,0,63,0,0,0,0,0,0,0,4,0,8,0,6,0,0,0,0,0,0,0,4,0,10,0,13,0,0,0,0,0,0,0,6,0,10,0,10,0,5,0,0,0,0,0,4,0,3,0,19,0,0,0,0,0,3,0,9,0,8,0,20,0,3,0,0,0,9,0,15,0,34,0,58,0,12,5,3,4,19,0,18,3,25,0,89,6,26,0,8,3,34,4,13,6,21,0,120,13,39,0,14,6,38,0,13,0,27,0,152,9,21,4,33,9,32,0,13,3,14,0,124,22,14,3,40,12,42,0,9,0,23,0,174,119,21,6,71,16,85,3,18,3,24,0,362,130,4,0,64,14,25,0,4,0,14,0,259,142,8,0,35,9,46,0,10,6,4,0,262,100,8,0,22,4,10,0,3,0,3,0,147,342,13,10,70,21,84,0,8
