SA1_CODE_2021,M_Mng_0,M_Mng_1_19,M_Mng_20_29,M_Mng_30_34,M_Mng_35_39,M_Mng_40_44,M_Mng_45_49,M_Mng_50_over,M_Mng_hours_NS,M_Mng_Tot,M_Pro_0,M_Pro_1_19,M_Pro_20_29,M_Pro_30_34,M_Pro_35_39,M_Pro_40_44,M_Pro_45_49,M_Pro_50_over,M_Pro_hours_NS,M_Pro_Tot,M_TTW_0,M_TTW_1_19,M_TTW_20_29,M_TTW_30_34,M_TTW_35_39,M_TTW_40_44,M_TTW_45_49,M_TTW_50_over,M_TTW_hours_NS,M_TTW_Tot,M_CPS_0,M_CPS_1_19,M_CPS_20_29,M_CPS_30_34,M_CPS_35_39,M_CPS_40_44,M_CPS_45_49,M_CPS_50_over,M_CPS_hours_NS,M_CPS_Tot,M_CA_0,M_CA_1_19,M_CA_20_29,M_CA_30_34,M_CA_35_39,M_CA_40_44,M_CA_45_49,M_CA_50_over,M_CA_hours_NS,M_CA_Tot,M_Sal_0,M_Sal_1_19,M_Sal_20_29,M_Sal_30_34,M_Sal_35_39,M_Sal_40_44,M_Sal_45_49,M_Sal_50_over,M_Sal_hours_NS,M_Sal_Tot,M_MOD_0,M_MOD_1_19,M_MOD_20_29,M_MOD_30_34,M_MOD_35_39,M_MOD_40_44,M_MOD_45_49,M_MOD_50_over,M_MOD_hours_NS,M_MOD_Tot,M_Lab_0,M_Lab_1_19,M_Lab_20_29,M_Lab_30_34,M_Lab_35_39,M_Lab_40_44,M_Lab_45_49,M_Lab_50_over,M_Lab_hours_NS,M_Lab_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot,M_Tot_0,M_Tot_1_19,M_Tot_20_29,M_Tot_30_34,M_Tot_35_39,M_Tot_40_44,M_Tot_45_49,M_Tot_50_over,M_Tot_hours_NS,M_Tot_Tot,F_Mng_0,F_Mng_1_19,F_Mng_20_29,F_Mng_30_34,F_Mng_35_39,F_Mng_40_44,F_Mng_45_49,F_Mng_50_over,F_Mng_hours_NS,F_Mng_Tot,F_Pro_0,F_Pro_1_19,F_Pro_20_29,F_Pro_30_34,F_Pro_35_39,F_Pro_40_44,F_Pro_45_49,F_Pro_50_over,F_Pro_hours_NS,F_Pro_Tot,F_TTW_0,F_TTW_1_19,F_TTW_20_29,F_TTW_30_34,F_TTW_35_39,F_TTW_40_44,F_TTW_45_49,F_TTW_50_over,F_TTW_hours_NS,F_TTW_Tot,F_CPS_0,F_CPS_1_19,F_CPS_20_29,F_CPS_30_34,F_CPS_35_39,F_CPS_40_44,F_CPS_45_49,F_CPS_50_over,F_CPS_hours_NS,F_CPS_Tot,F_CA_0,F_CA_1_19,F_CA_20_29,F_CA_30_34,F_CA_35_39,F_CA_40_44,F_CA_45_49,F_CA_50_over,F_CA_hours_NS,F_CA_Tot,F_Sal_0,F_Sal_1_19,F_Sal_20_29,F_Sal_30_34,F_Sal_35_39,F_Sal_40_44,F_Sal_45_49,F_Sal_50_over,F_Sal_hours_NS,F_Sal_Tot,F_MOD_0,F_MOD_1_19,F_MOD_20_29,F_MOD_30_34,F_MOD_35_39,F_MOD_40_44,F_MOD_45_49,F_MOD_50_over,F_MOD_hours_NS,F_MOD_Tot,F_Lab_0,F_Lab_1_19,F_Lab_20_29,F_Lab_30_34,F_Lab_35_39,F_Lab_40_44,F_Lab_45_49,F_Lab_50_over,F_Lab_hours_NS,F_Lab_Tot,F_ID_NS_0,F_ID_NS_1_19,F_ID_NS_20_29,F_ID_NS_30_34,F_ID_NS_35_39,F_ID_NS_40_44,F_ID_NS_45_49,F_ID_NS_50_over,F_ID_NS_hours_NS,F_ID_NS_Tot,F_Tot_0,F_Tot_1_19,F_Tot_20_29,F_Tot_30_34,F_Tot_35_39,F_Tot_40_44,F_Tot_45_49,F_Tot_50_over,F_Tot_hours_NS,F_Tot_Tot
20101100101,0,0,0,0,0,3,0,0,0,7,0,3,0,0,8,3,0,0,0,15,0,0,0,0,4,8,4,10,0,26,0,5,0,0,0,0,0,0,0,7,0,0,0,0,5,5,0,0,0,9,0,4,0,0,5,0,0,0,0,6,0,0,0,0,6,0,0,0,0,9,0,3,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,5,16,6,0,22,20,6,16,3,98,0,0,0,0,0,6,0,3,0,8,0,6,4,4,0,4,0,4,0,26,0,0,0,0,0,0,0,0,0,5,4,3,5,0,0,0,0,0,0,12,3,0,0,4,7,6,0,0,0,17,0,6,5,3,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,25,18,12,17,11,5,5,0,97
20101100102,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,10,5,0,0,31,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,4,8,0,0,0,28
20101100105,0,0,0,0,0,0,0,3,0,8,0,0,0,0,4,0,0,0,0,9,0,4,3,3,3,3,0,0,0,16,0,4,0,0,0,0,0,0,0,10,0,6,3,0,0,0,0,0,0,14,0,4,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,4,0,14,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,18,18,4,14,12,7,7,0,74,0,0,0,0,0,3,0,0,0,3,3,4,7,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,11,11,8,0,0,0,0,0,34,0,23,4,3,4,5,0,0,0,35,0,7,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,6,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,45,21,11,14,6,3,5,0,113
20101100106,0,0,0,0,6,5,0,5,0,17,0,0,0,6,7,3,0,5,0,18,0,0,3,5,13,11,5,0,0,38,0,0,0,0,0,4,0,3,0,9,4,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,0,3,0,12,0,0,0,0,5,3,0,5,0,15,0,0,0,0,0,0,0,0,0,5,5,3,13,8,29,32,11,20,0,124,0,0,0,5,0,0,0,3,0,9,0,10,7,3,3,9,5,5,0,38,0,4,0,0,0,0,0,0,0,5,0,8,5,5,6,0,0,0,0,29,0,0,12,3,8,4,0,0,0,26,0,5,4,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,8,32,29,17,25,16,5,6,0,131
20101100107,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,3,0,0,0,11,0,0,0,0,4,5,0,0,0,20,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,7,0,7,0,0,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,5,13,5,0,19,16,4,9,0,69,0,0,5,0,0,0,0,0,0,4,0,4,3,3,6,5,0,0,0,21,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,14,0,0,0,0,3,5,0,0,0,11,4,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,16,16,8,13,15,7,0,0,88
20101100108,3,0,0,0,3,4,7,10,0,24,0,0,4,0,8,13,0,7,0,40,3,7,0,0,14,8,3,6,0,40,0,0,4,0,5,6,0,0,0,15,0,0,0,0,4,0,3,0,0,7,0,3,0,0,0,0,0,3,0,13,0,0,0,6,0,5,3,5,0,25,0,10,0,3,0,0,0,3,0,27,0,0,0,0,0,0,0,0,0,3,9,21,13,11,40,42,21,39,0,187,0,0,0,0,0,3,3,0,0,9,6,7,8,4,10,8,0,8,0,63,0,0,0,0,3,0,0,0,0,5,10,8,5,5,11,3,0,0,0,30,3,0,6,4,15,3,0,3,0,41,0,13,4,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,18,28,30,25,49,26,6,18,0,197
20101100109,0,0,0,0,0,4,0,0,0,8,0,0,0,4,0,8,0,5,0,13,0,0,0,0,6,12,0,6,0,28,0,3,0,0,0,6,0,4,0,13,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,4,3,0,0,9,0,0,0,3,7,8,0,0,0,17,0,8,3,3,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,4,4,18,8,10,20,32,8,15,0,107,0,0,3,0,0,0,3,0,0,11,5,0,4,8,10,6,8,0,0,35,0,0,0,0,0,0,0,0,0,0,0,4,5,8,7,0,0,0,0,29,0,0,12,5,4,3,0,0,0,24,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,8,23,27,17,20,15,8,3,7,130
20101100110,0,0,0,0,3,7,5,9,0,29,0,3,0,0,8,5,0,0,0,22,0,0,4,0,8,10,3,4,0,32,0,4,0,0,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,0,0,11,0,0,0,0,5,0,0,6,0,6,0,12,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,24,15,0,29,35,12,26,0,148,0,0,0,4,3,0,4,7,0,14,0,0,8,5,5,7,3,3,0,36,0,4,0,0,0,0,0,0,0,9,0,7,4,3,4,0,0,0,0,22,0,4,6,5,6,4,0,0,0,29,0,8,5,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,36,27,11,18,17,6,9,0,136
20101100111,0,0,0,0,6,6,3,9,0,20,0,0,0,0,4,5,5,5,0,17,0,0,0,0,5,8,0,8,0,19,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,5,12,6,5,19,20,14,22,0,100,0,3,3,0,0,0,0,0,0,9,0,4,9,0,4,5,0,9,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,3,0,4,0,0,0,0,0,15,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,22,21,9,10,3,3,11,0,84
20101100112,0,0,0,0,7,3,4,4,0,15,0,3,0,0,0,0,3,3,0,13,0,0,0,6,3,10,3,6,0,29,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,4,0,3,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6,14,3,8,18,19,15,20,0,102,0,0,0,0,0,0,0,3,0,6,0,10,5,6,4,0,0,3,0,34,0,0,0,0,0,0,0,0,0,6,0,8,3,0,0,6,0,0,0,12,3,4,3,3,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,25,12,15,16,12,5,3,0,93
