SA1_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
20101100113,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,20,16,32,65,47,39,19,6,251
20101100114,0,0,0,0,3,0,3,3,3,10,0,0,0,0,0,0,3,0,0,6,0,3,5,5,0,7,6,0,0,24,18,42,60,61,64,52,62,46,11,414
20101100118,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,10,10,22,46,62,29,24,19,0,228
20101100119,0,0,0,0,0,0,5,7,0,10,0,0,0,4,0,0,0,0,0,5,0,0,3,0,3,3,0,0,0,11,29,39,64,112,144,83,37,18,0,526
20101100120,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,0,0,0,0,18,21,32,76,114,65,44,35,17,3,409
20101100121,0,0,0,0,0,0,5,6,0,14,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,5,0,0,0,10,25,41,53,107,89,76,46,34,4,474
20101100124,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,11,20,33,12,66,85,50,28,22,5,317
20101100125,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,13,24,28,51,90,81,65,47,9,4,401
20101100126,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,14,14,27,40,75,98,106,99,50,11,523
20101100127,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,9,17,53,133,95,53,41,25,6,0,423
20101100128,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,17,55,52,43,22,28,28,4,267
20101100129,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,5,0,0,0,20,17,42,92,81,59,23,32,15,0,359
20101100130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,0,0,8,3,24,64,65,28,25,14,0,0,224
20101100131,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,49,72,34,35,43,17,0,268
20101100132,0,0,0,0,0,0,6,3,0,13,0,0,0,0,0,0,0,0,0,6,6,0,4,9,5,0,4,0,0,34,29,89,176,170,85,50,43,25,3,675
20101100133,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,9,3,5,0,0,0,0,14,11,36,69,74,56,22,18,10,4,290
20101100134,0,0,0,0,0,0,3,5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,11,0,9,22,27,19,13,43,46,4,181
20101100135,0,0,3,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,8,14,43,85,89,43,38,15,9,0,335
20101100136,0,0,3,0,0,0,5,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,12,15,47,126,135,60,32,27,6,0,452
20101100137,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,16,9,39,81,70,62,36,35,7,0,344
20101100138,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,14,9,60,172,80,36,18,10,0,0,386
20101100139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101100140,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,13,13,19,47,96,85,56,47,27,5,400
20101100141,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,13,20,38,40,42,22,11,0,202
20101100142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,10,5,10,52,78,37,15,7,4,0,202
20101100201,0,0,0,0,0,0,3,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,16,13,25,51,39,95,76,54,52,4,416
20101100202,0,0,0,0,0,0,3,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,11,10,10,14,27,39,49,54,50,8,255
20101100203,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,4,0,0,0,13,8,18,33,37,60,64,62,33,11,323
20101100204,0,0,0,0,0,0,10,17,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,19,12,21,40,47,69,80,75,88,22,452
20101100205,0,0,0,0,0,0,0,3,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,17,10,29,68,77,58,61,59,42,14,409
20101100206,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,12,17,17,15,37,61,33,38,25,7,247
20101100207,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,9,0,0,12,7,15,18,39,72,36,55,23,7,279
20101100208,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,7,0,0,19,15,14,21,44,79,96,103,66,26,460
20101100209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101100210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101100211,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,3,37,62,54,63,71,46,27,4,378
20101100212,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,8,10,5,0,42,3,14,36,45,41,50,47,31,10,279
20101100213,0,0,0,0,0,0,0,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,13,22,53,7,25,39,40,47,47,39,33,31,314
20101100214,0,0,0,0,0,0,3,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,8,0,4,0,18,7,11,45,69,66,58,38,25,3,333
20101100215,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,7,4,4,3,0,0,0,0,18,7,47,100,77,55,58,33,15,7,396
20101100216,0,0,0,0,0,8,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,0,0,0,0,22,3,21,71,81,44,57,50,9,4,325
20101100217,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,8,3,0,27,6,31,60,46,38,51,47,6,8,277
20101100218,0,0,0,0,0,4,3,5,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,9,6,13,5,39,13,20,66,42,40,47,41,25,11,296
20101100219,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,11,15,44,43,19,21,20,13,7,0,184
20101100220,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,32,30,36,42,27,19,0,196
20101100221,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,15,6,14,34,41,35,28,18,6,3,175
20101100222,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,15,0,19,39,61,77,70,78,48,13,405
20101100223,0,0,0,0,0,0,7,13,29,49,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,10,0,4,10,41,9,34,31,33,80,77,68,76,98,497
20101100224,0,3,0,0,0,0,3,4,0,18,0,0,0,0,0,0,0,0,0,0,3,5,0,0,7,0,5,5,0,31,6,31,53,64,71,64,59,41,9,409
20101100225,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,16,8,10,7,21,31,44,44,28,17,218
20101100226,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,11,3,16,30,21,18,25,29,8,8,165
20101100227,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,11,8,22,50,28,54,52,56,23,4,301
20101100228,0,0,0,3,0,3,3,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,8,0,19,4,8,7,19,33,54,46,38,17,219
20101100229,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,5,0,0,0,15,4,29,35,24,51,53,52,30,9,290
20101100230,0,0,0,0,0,0,5,0,7,13,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,3,0,13,7,25,47,44,41,55,31,9,3,278
20101100231,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,19,5,39,64,56,66,38,46,11,3,327
20101100232,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,5,0,0,21,4,23,30,30,42,34,35,21,6,225
20101100233,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,5,0,28,10,16,45,33,54,57,39,27,13,282
20101100234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,13,0,24,35,20,26,19,16,9,0,147
20101100501,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,10,6,14,28,50,58,49,39,15,5,266
20101100502,0,0,0,0,0,0,11,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7,0,21,14,27,39,70,92,106,110,56,13,532
20101100504,0,0,0,0,0,0,7,7,6,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,5,13,17,17,38,62,86,75,86,43,11,443
20101100505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,8,3,3,0,0,0,0,57,46,70,15,0,3,0,0,0,0,136
20101100506,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,3,5,3,0,6,0,0,0,15,16,65,66,57,67,68,23,6,0,375
20101100507,0,0,0,0,0,5,0,6,3,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,7,4,3,24,10,17,30,36,73,66,60,26,9,332
20101100508,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,12,24,79,90,54,45,44,15,0,367
20101100509,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,10,11,12,20,28,36,34,55,24,3,226
20101100510,0,0,0,4,4,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,3,0,0,17,4,7,12,48,58,51,57,22,8,262
20101100511,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,13,11,4,13,25,62,68,43,6,0,235
20101100512,0,0,0,0,0,0,9,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,0,0,13,9,16,26,21,64,45,39,13,0,234
20101100513,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,8,14,13,26,29,54,72,51,20,0,282
20101100514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,9,21,34,36,19,7,0,131
20101100515,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,17,13,18,31,72,69,44,45,24,6,316
20101100516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,6,0,19,37,44,46,60,39,10,4,264
20101100517,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,4,6,0,20,18,42,47,49,67,61,49,24,4,362
20101100518,0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,10,4,14,27,122,102,54,74,26,6,426
20101100519,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,4,0,0,0,3,5,0,8,0,0,17,6,13,29,40,34,49,57,17,4,240
20101100601,0,0,0,3,3,0,5,0,0,22,0,0,0,0,0,0,0,0,0,0,6,11,23,20,5,6,6,3,0,74,27,32,62,65,40,31,25,10,0,290
20101100602,0,0,0,0,0,0,3,7,4,15,0,0,0,0,0,0,0,0,0,0,3,0,4,3,6,0,0,0,0,21,4,34,52,37,59,57,54,22,4,337
20101100603,0,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,0,0,22,13,21,65,39,33,55,40,9,3,292
20101100604,0,0,0,0,0,0,5,4,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,14,14,42,49,48,44,44,16,6,262
20101100607,0,0,0,0,0,0,4,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4,0,8,3,17,27,28,33,55,40,10,0,209
20101100610,0,0,0,0,0,3,10,8,0,27,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,6,9,23,41,32,46,81,92,28,3,364
20101100611,0,0,0,0,0,3,5,9,5,19,0,0,0,0,3,0,0,0,0,3,0,0,4,9,6,0,6,0,0,15,8,15,39,30,60,58,50,32,7,308
20101100612,0,0,3,0,0,3,9,4,0,24,0,0,0,0,0,0,0,0,0,4,4,5,0,0,4,0,0,0,0,22,16,51,80,64,51,32,44,22,5,368
20101100613,0,0,0,3,0,0,3,6,3,17,0,0,0,0,0,0,0,0,0,0,0,5,9,5,0,6,0,0,4,18,3,27,53,32,25,34,25,12,11,226
20101100614,0,0,0,0,3,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,5,10,18,16,21,21,16,5,6,114
20101100615,0,0,0,0,3,0,3,6,5,20,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,3,7,0,0,13,13,24,36,54,73,66,61,29,18,382
20101100616,0,0,0,0,0,0,7,4,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,8,26,0,0,0,0,6,3,43,81,56,196
20101100618,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,5,12,52,159,66,28,24,14,4,0,351
20101100619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,16,11,43,77,41,16,17,5,5,0,215
20101100620,0,0,4,0,0,0,5,5,0,16,0,0,0,0,0,0,0,0,0,4,3,0,5,8,0,0,0,0,0,17,12,105,261,121,68,46,29,5,0,658
20101100621,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,9,8,38,81,52,49,38,32,15,0,304
20101100622,0,0,0,0,0,0,4,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,13,3,25,139,84,40,20,13,11,0,344
20101100623,0,3,6,0,0,3,4,4,30,42,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,26,44,10,48,112,38,32,29,31,48,88,431
20101100624,0,4,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,11,18,25,118,105,73,39,39,20,0,437
20101100625,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,24,23,51,52,47,22,7,243
20101100626,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,28,75,26,20,8,6,0,0,174
20101100627,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,16,7,15,30,42,9,10,0,134
20101100628,0,0,0,0,0,0,3,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,14,13,24,92,73,66,35,46,16,4,364
20101100629,0,0,0,0,5,4,0,7,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,7,6,3,5,4,0,19,9,30,53,76,92,89,53,24,0,430
20101100630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101100631,0,0,3,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,4,4,4,12,10,0,4,0,0,0,29,17,104,247,111,51,39,21,7,3,606
20101100701,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,21,28,78,97,72,43,10,3,360
20101100702,0,0,0,0,0,0,4,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,11,23,33,60,66,52,12,5,286
20101100703,0,0,0,0,0,0,0,4,5,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,4,0,0,6,23,19,45,70,77,54,48,26,3,363
20101100704,0,0,0,0,0,0,5,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,7,19,42,47,53,72,45,29,0,321
20101100705,0,0,0,0,0,0,0,3,0,9,0,0,0,3,0,0,0,0,0,3,0,0,4,4,8,9,3,0,0,25,12,23,39,50,68,85,49,13,4,346
20101100706,0,0,0,0,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,11,13,28,67,73,81,80,62,15,3,427
20101100707,0,0,0,0,0,0,3,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,16,18,27,45,69,91,91,51,11,5,416
20101100708,0,0,0,0,0,0,8,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,11,24,37,51,81,58,39,18,0,313
20101100709,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,29,27,37,71,69,43,18,5,300
20101100801,0,0,8,10,6,4,3,0,0,26,0,0,0,0,0,0,0,0,0,0,6,0,9,7,3,7,0,4,0,41,12,11,60,42,36,29,24,8,0,210
20101100804,3,3,0,0,6,10,3,7,0,32,0,0,0,0,0,0,0,0,0,3,5,0,6,3,6,4,4,6,0,36,19,33,58,35,41,44,38,19,7,300
20101100805,0,0,4,0,4,3,11,0,0,28,0,0,0,0,0,0,0,0,0,0,4,0,11,14,8,8,8,3,0,48,9,21,43,28,46,56,40,19,4,264
20101100806,3,3,5,4,7,9,9,6,0,47,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,3,5,0,0,32,17,24,54,57,49,48,46,16,12,317
20101100807,0,0,4,0,0,3,6,11,7,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,9,0,4,24,8,15,67,28,30,58,42,32,6,284
20101100808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,7
20101100809,0,0,4,0,0,3,4,3,10,27,0,0,0,0,0,0,0,0,0,0,0,3,15,7,3,3,4,10,7,48,7,47,91,64,52,70,54,41,34,453
20101100810,0,0,0,0,0,4,5,9,4,24,0,0,0,0,0,0,0,0,0,9,0,3,3,0,0,4,0,0,0,16,13,30,49,45,65,64,74,35,14,381
20101100811,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,11,0,14,40,22,31,30,30,10,4,195
20101100812,0,0,4,0,0,0,5,7,6,22,0,0,0,0,0,0,0,0,0,0,0,4,3,0,11,4,3,6,0,31,3,26,58,42,40,32,59,37,4,296
20101100813,4,0,0,0,0,9,3,10,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,20,9,19,49,38,28,36,43,28,9,260
20101100814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,4,0,0,0,4,0,0,0,0,3
20101100815,0,3,0,0,5,5,7,5,0,31,0,4,0,3,0,0,0,0,0,11,3,3,6,9,8,10,3,3,0,51,19,33,37,30,51,36,36,18,5,265
20101100816,0,0,0,0,0,0,0,6,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,8,35,47,36,43,30,13,232
20101100818,0,0,5,0,0,0,6,3,0,12,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,6,23,13,37,84,62,82,73,27,17,4,403
20101100820,0,0,0,5,0,0,4,3,4,22,0,0,0,0,0,0,0,0,0,0,3,5,3,6,5,4,8,0,0,34,8,14,63,50,48,54,63,29,7,338
20101100821,4,0,0,0,0,5,8,9,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,6,19,14,41,71,42,55,55,50,49,13,389
20101100822,0,0,0,0,0,4,8,7,0,17,0,0,0,0,0,0,0,0,0,0,3,4,5,5,4,7,7,5,3,38,6,22,47,32,22,29,36,32,6,243
20101100823,0,0,0,0,4,5,4,14,3,26,0,0,4,0,0,0,0,0,0,8,0,4,5,3,4,7,3,9,10,41,16,36,81,43,62,73,66,66,22,462
20101100824,0,0,0,0,0,4,10,17,28,65,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,5,7,14,36,79,6,33,55,36,44,51,77,98,145,542
20101100825,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,4,0,18,24,9,17,27,15,12,24,14,5,151
20101100826,4,0,0,0,0,0,5,0,4,16,0,0,4,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,11,17,9,25,62,52,48,55,35,32,33,346
20101100827,0,0,0,6,0,0,5,7,7,22,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,6,0,7,8,29,9,42,87,43,52,49,59,51,32,416
20101100828,0,0,0,0,0,4,10,9,7,27,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,4,8,0,0,23,6,18,49,45,48,51,43,30,24,309
20101100829,0,0,0,0,0,0,4,12,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,4,0,13,6,18,51,27,20,25,30,31,5,225
20101100830,0,0,5,0,0,0,0,3,9,20,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,4,3,15,5,12,53,24,38,60,47,46,19,303
20101100831,0,0,0,0,0,0,0,5,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,15,9,24,42,31,51,36,25,40,24,279
