SA1_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
20101100113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,3,0,0,0,7,3,3,0,0,3,4,0,3,0,8,3,0,0,0,0,0,0,0,0,6,3,4,0,0,5,0,12,0,0,9,4,6,0,0,13,0,6,0,0,9,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,37,54,6,4,100
20101100114,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,5,0,3,0,8,7,0,6,0,13,7,0,3,0,14,3,7,0,0,12,4,3,0,0,12,7,10,5,0,16,4,8,0,0,9,6,10,0,0,15,0,0,0,0,3,0,15,0,0,13,3,4,3,0,8,0,0,0,0,0,60,57,23,0,141
20101100118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,8,8,0,0,0,6,0,0,0,0,0,0,0,0,0,4,4,16,0,0,20,0,10,0,0,14,0,5,0,0,12,3,6,0,0,9,4,5,4,0,13,0,0,5,0,3,0,0,0,0,0,27,52,15,0,93
20101100119,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,3,0,0,3,5,0,0,0,6,3,0,0,0,8,3,8,0,0,11,6,6,0,0,11,3,12,0,0,20,11,21,0,0,29,7,19,0,0,23,0,17,0,0,21,8,44,0,0,48,0,19,0,0,23,3,0,0,0,5,56,147,8,0,210
20101100120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,4,3,10,0,18,0,0,12,0,12,5,0,7,0,15,7,3,4,0,17,0,7,7,0,13,0,3,0,0,5,4,9,4,0,20,0,16,0,0,19,0,9,0,0,12,3,9,0,0,10,0,7,0,0,9,3,5,5,0,7,0,0,0,0,0,36,77,57,0,172
20101100121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,4,0,3,3,0,0,0,7,5,0,0,0,3,6,0,0,0,8,4,4,5,0,10,5,3,3,0,13,10,5,0,0,11,9,14,0,0,26,5,21,0,0,22,0,18,0,0,21,0,19,0,0,17,0,18,0,0,21,6,12,5,0,17,0,0,0,0,0,56,107,24,3,191
20101100124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,4,0,0,0,4,3,5,0,0,11,0,4,7,0,8,0,4,0,0,8,8,11,0,0,15,4,9,0,0,11,0,10,0,0,15,0,4,0,0,4,5,20,0,0,29,0,6,0,0,6,0,0,0,0,3,39,77,12,0,130
20101100125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,9,0,8,0,12,0,0,3,0,4,5,4,4,0,11,3,4,0,0,8,5,8,3,0,6,6,5,6,0,12,6,19,0,0,30,8,16,5,0,26,0,6,0,0,12,0,5,0,0,3,3,15,0,0,17,0,7,0,0,11,0,0,0,0,0,47,95,20,0,164
20101100126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,4,0,7,8,0,0,0,11,13,0,0,0,14,13,6,3,0,16,12,4,0,0,14,10,0,0,0,14,9,5,0,0,13,10,3,0,0,15,8,17,0,0,17,7,7,0,0,13,15,39,0,0,55,3,7,0,0,12,0,0,0,0,0,105,87,17,0,206
20101100127,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,0,0,5,0,0,3,0,8,0,0,3,0,9,0,0,0,0,5,5,5,4,0,10,3,7,0,0,11,10,15,0,0,26,6,11,0,0,17,8,14,0,0,22,0,5,0,0,6,12,6,0,0,26,3,6,0,0,14,0,0,0,0,0,68,75,25,0,170
20101100128,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,4,0,9,4,0,5,0,13,0,0,4,0,8,3,4,0,0,8,0,5,0,0,8,5,11,0,0,14,3,10,0,0,9,0,4,0,0,12,0,6,0,0,10,0,8,0,0,8,3,6,0,0,7,0,0,0,0,0,35,54,22,0,106
20101100129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,6,4,0,4,0,10,9,3,5,0,13,0,6,3,0,15,0,8,0,0,13,0,3,3,0,7,3,11,3,0,23,0,9,0,0,18,5,10,0,0,12,0,3,0,0,4,5,3,0,0,9,0,5,0,0,7,0,0,0,0,4,34,74,26,5,133
20101100130,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,6,0,0,0,0,0,0,0,4,0,10,0,4,0,0,11,0,4,0,0,7,0,6,0,0,12,0,7,0,0,13,3,9,0,0,19,0,3,0,0,3,0,8,6,0,11,0,0,0,0,0,0,0,0,0,0,26,50,14,0,94
20101100131,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,3,3,0,0,8,3,0,0,0,8,0,0,0,0,3,0,5,0,0,6,0,0,0,0,0,4,10,0,0,15,4,9,0,0,11,0,5,0,0,11,0,5,0,0,8,0,13,0,0,13,5,5,5,0,12,0,0,0,0,0,37,57,7,0,104
20101100132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,0,4,0,13,0,0,4,0,10,4,3,7,0,21,3,7,9,0,16,0,7,7,0,14,9,9,5,0,21,11,32,4,3,44,11,20,0,0,33,7,18,0,0,23,4,11,0,0,13,7,9,0,0,15,4,6,0,0,12,0,0,0,0,0,71,126,50,4,247
20101100133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,9,0,7,6,0,13,3,6,3,0,5,3,0,0,0,13,3,12,0,0,23,3,6,0,0,9,0,10,0,0,16,0,6,0,0,11,0,10,0,0,7,6,4,0,0,7,0,0,0,0,0,32,54,31,0,114
20101100134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,6,0,0,0,0,9,3,5,0,0,4,0,0,0,0,0,4,5,0,0,10,0,4,0,0,4,0,0,0,0,3,0,0,0,0,0,0,7,0,0,6,5,0,0,0,5,0,0,0,0,0,27,27,4,0,60
20101100135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,3,0,3,0,5,3,0,0,0,9,4,5,0,0,5,0,8,0,0,5,4,4,0,0,11,5,12,0,0,24,4,12,0,0,18,5,9,0,0,13,0,7,0,0,7,0,11,0,0,17,3,3,0,0,8,0,0,0,0,0,32,80,16,0,128
20101100136,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,5,0,5,0,5,4,0,4,3,5,6,0,11,0,12,0,0,11,3,4,5,0,8,14,11,0,0,28,6,19,4,0,31,0,19,0,0,21,4,16,0,0,19,6,13,0,0,13,0,4,0,0,5,0,0,0,0,0,47,106,18,0,178
20101100137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,3,0,0,0,5,5,0,0,0,12,3,0,3,0,7,0,4,4,0,9,0,0,3,0,8,3,5,0,0,14,9,6,0,0,15,9,8,6,0,12,7,4,0,0,14,4,0,0,0,8,7,11,0,0,12,0,0,0,0,5,0,0,0,0,0,42,53,35,0,134
20101100138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,3,0,3,0,0,0,0,9,0,0,0,0,6,0,5,0,0,12,0,3,0,0,8,7,11,3,0,19,4,18,0,0,19,12,6,4,0,27,10,13,0,0,18,7,8,0,0,18,0,13,0,0,14,0,5,0,0,7,0,0,0,0,0,44,89,20,0,154
20101100139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101100140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,5,8,0,0,0,8,5,4,0,0,7,3,4,0,0,5,0,4,4,0,10,5,7,3,0,15,0,9,0,0,14,8,10,0,0,17,5,10,0,0,9,13,41,0,0,53,0,3,0,0,7,0,0,0,0,0,53,90,18,0,162
20101100141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,6,3,0,0,0,3,4,0,0,0,6,0,0,0,0,3,0,0,0,0,0,6,5,0,0,9,6,6,0,0,10,0,10,0,0,8,3,4,0,0,5,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,27,43,7,0,72
20101100142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,4,3,0,8,0,0,0,0,4,0,0,0,0,0,7,17,0,0,21,3,7,0,0,17,0,10,0,0,10,0,4,0,0,4,0,12,0,0,12,0,6,0,0,9,0,0,0,0,0,16,60,11,0,88
20101100201,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,6,0,0,0,11,9,0,3,0,10,8,0,4,0,8,7,0,0,0,10,0,0,4,0,10,6,9,0,0,13,4,13,4,0,22,4,14,0,0,17,0,5,0,0,4,7,23,0,0,29,0,3,0,0,9,0,0,0,0,0,61,69,26,0,155
20101100202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,5,0,0,0,6,4,0,3,0,9,4,0,0,0,7,0,0,0,0,0,3,3,0,0,6,4,0,3,0,14,0,3,0,0,5,4,7,0,0,11,4,4,0,0,6,3,6,0,0,11,0,4,0,0,4,0,0,0,0,0,50,33,11,0,94
20101100203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,3,5,0,3,0,9,9,0,0,0,12,9,0,5,0,15,4,0,0,0,7,0,8,0,0,9,3,6,0,0,13,5,6,4,0,10,4,6,0,0,7,0,0,0,0,3,0,8,0,0,17,0,0,0,0,4,0,0,0,0,0,55,42,21,0,116
20101100204,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,6,0,0,0,6,11,0,3,0,14,5,0,0,0,5,6,4,0,0,17,3,4,4,0,9,11,3,0,0,16,8,3,3,0,22,0,7,0,0,6,3,11,0,0,16,0,0,0,4,5,5,16,0,0,25,0,0,0,0,10,4,0,0,0,4,86,57,21,4,161
20101100205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,3,0,0,0,9,3,0,0,0,10,0,0,7,0,9,5,5,9,0,10,0,0,0,0,10,4,0,0,0,3,15,4,3,0,21,5,15,0,0,20,3,9,0,0,12,4,6,0,0,9,3,7,0,0,10,5,5,3,0,16,0,0,0,0,5,59,56,28,0,148
20101100206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,3,0,0,0,4,0,0,0,0,0,3,4,7,0,9,0,6,0,0,7,0,6,4,0,5,4,3,0,0,5,3,26,6,0,30,0,3,3,0,8,0,0,0,0,0,31,43,13,0,95
20101100207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,9,5,3,3,0,8,8,0,0,0,13,0,0,0,0,6,3,0,0,0,4,6,4,0,0,5,3,0,0,0,3,0,3,3,0,7,0,7,0,0,9,0,25,0,0,25,3,0,0,0,5,0,0,0,0,0,44,40,12,0,98
20101100208,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,7,0,0,0,9,5,4,5,0,13,6,0,0,0,7,11,3,0,0,20,3,3,0,0,10,3,6,0,0,8,8,4,0,0,10,27,34,6,0,61,5,5,0,0,13,4,0,0,0,4,89,61,15,0,165
20101100209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101100210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101100211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,8,3,0,0,0,9,4,0,0,0,4,5,0,6,0,9,6,0,3,0,13,4,4,3,0,12,5,0,0,0,3,6,5,0,0,15,10,8,0,0,17,3,8,0,0,15,6,5,0,0,16,4,10,0,0,7,0,4,0,0,8,0,0,0,0,0,59,49,25,0,130
20101100212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,4,3,0,0,0,3,3,0,0,0,7,3,0,3,0,9,0,0,0,0,5,0,0,0,0,5,0,5,0,0,4,0,0,0,0,6,0,3,0,0,4,5,6,0,0,16,0,0,3,0,5,0,0,0,0,0,24,33,13,0,76
20101100213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,5,4,0,6,0,11,0,0,4,0,6,3,4,0,0,5,0,0,0,0,5,5,4,0,0,13,0,3,0,0,4,0,4,0,0,4,6,0,0,0,8,7,14,0,0,15,0,5,3,0,9,0,0,0,0,0,26,33,21,0,78
20101100214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,7,0,8,4,4,0,0,7,6,8,0,0,8,0,7,0,0,4,0,0,3,0,5,0,6,0,0,8,5,4,0,0,17,3,6,0,0,8,4,9,0,0,17,0,7,0,0,8,0,0,0,0,6,42,43,16,0,111
20101100215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,7,5,0,0,6,0,0,11,0,13,0,3,4,0,11,6,0,0,0,8,0,0,3,0,5,0,0,0,0,0,13,8,4,0,23,4,5,0,0,10,3,4,0,0,6,5,3,0,0,7,4,13,0,0,12,0,4,0,0,3,0,0,0,0,0,44,39,27,0,113
20101100216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,3,0,3,3,0,0,0,8,4,3,0,0,12,6,0,0,0,14,0,3,0,0,6,5,5,0,0,15,6,3,0,0,14,0,5,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,41,37,12,4,98
20101100217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,4,3,0,8,5,0,0,0,5,3,3,0,0,8,0,0,0,0,3,6,4,0,0,7,0,7,0,0,8,4,0,0,0,9,0,0,0,0,0,11,10,0,0,14,0,5,0,0,5,0,0,0,0,0,38,28,7,3,68
