POW_SA3_CODE_2021,OM_UIE_75ov_HW_0,OM_UIE_75ov_HW_1_19,OM_UIE_75ov_HW_20_29,OM_UIE_75ov_HW_30_34,OM_UIE_75ov_HW_35_39,OM_UIE_75ov_HW_40_44,OM_UIE_75ov_HW_45_49,OM_UIE_75ov_HW_50mor,OM_UIE_75ov_HW_NS,OM_UIE_75ov_Tot,OM_UIE_Tot_HW_0,OM_UIE_Tot_HW_1_19,OM_UIE_Tot_HW_20_29,OM_UIE_Tot_HW_30_34,OM_UIE_Tot_HW_35_39,OM_UIE_Tot_HW_40_44,OM_UIE_Tot_HW_45_49,OM_UIE_Tot_HW_50mor,OM_UIE_Tot_HW_NS,OM_UIE_Tot_Tot,CFW_15_19_HW_0,CFW_15_19_HW_1_19,CFW_15_19_HW_20_29,CFW_15_19_HW_30_34,CFW_15_19_HW_35_39,CFW_15_19_HW_40_44,CFW_15_19_HW_45_49,CFW_15_19_HW_50mor,CFW_15_19_HW_NS,CFW_15_19_Tot,CFW_20_24_HW_0,CFW_20_24_HW_1_19,CFW_20_24_HW_20_29,CFW_20_24_HW_30_34,CFW_20_24_HW_35_39,CFW_20_24_HW_40_44,CFW_20_24_HW_45_49,CFW_20_24_HW_50mor,CFW_20_24_HW_NS,CFW_20_24_Tot,CFW_25_29_HW_0,CFW_25_29_HW_1_19,CFW_25_29_HW_20_29,CFW_25_29_HW_30_34,CFW_25_29_HW_35_39,CFW_25_29_HW_40_44,CFW_25_29_HW_45_49,CFW_25_29_HW_50mor,CFW_25_29_HW_NS,CFW_25_29_Tot,CFW_30_34_HW_0,CFW_30_34_HW_1_19,CFW_30_34_HW_20_29,CFW_30_34_HW_30_34,CFW_30_34_HW_35_39,CFW_30_34_HW_40_44,CFW_30_34_HW_45_49,CFW_30_34_HW_50mor,CFW_30_34_HW_NS,CFW_30_34_Tot,CFW_35_39_HW_0,CFW_35_39_HW_1_19,CFW_35_39_HW_20_29,CFW_35_39_HW_30_34,CFW_35_39_HW_35_39,CFW_35_39_HW_40_44,CFW_35_39_HW_45_49,CFW_35_39_HW_50mor,CFW_35_39_HW_NS,CFW_35_39_Tot,CFW_40_44_HW_0,CFW_40_44_HW_1_19,CFW_40_44_HW_20_29,CFW_40_44_HW_30_34,CFW_40_44_HW_35_39,CFW_40_44_HW_40_44,CFW_40_44_HW_45_49,CFW_40_44_HW_50mor,CFW_40_44_HW_NS,CFW_40_44_Tot,CFW_45_49_HW_0,CFW_45_49_HW_1_19,CFW_45_49_HW_20_29,CFW_45_49_HW_30_34,CFW_45_49_HW_35_39,CFW_45_49_HW_40_44,CFW_45_49_HW_45_49,CFW_45_49_HW_50mor,CFW_45_49_HW_NS,CFW_45_49_Tot,CFW_50_54_HW_0,CFW_50_54_HW_1_19,CFW_50_54_HW_20_29,CFW_50_54_HW_30_34,CFW_50_54_HW_35_39,CFW_50_54_HW_40_44,CFW_50_54_HW_45_49,CFW_50_54_HW_50mor,CFW_50_54_HW_NS,CFW_50_54_Tot,CFW_55_59_HW_0,CFW_55_59_HW_1_19,CFW_55_59_HW_20_29,CFW_55_59_HW_30_34,CFW_55_59_HW_35_39,CFW_55_59_HW_40_44,CFW_55_59_HW_45_49,CFW_55_59_HW_50mor,CFW_55_59_HW_NS,CFW_55_59_Tot,CFW_60_64_HW_0,CFW_60_64_HW_1_19,CFW_60_64_HW_20_29,CFW_60_64_HW_30_34,CFW_60_64_HW_35_39,CFW_60_64_HW_40_44,CFW_60_64_HW_45_49,CFW_60_64_HW_50mor,CFW_60_64_HW_NS,CFW_60_64_Tot,CFW_65_69_HW_0,CFW_65_69_HW_1_19,CFW_65_69_HW_20_29,CFW_65_69_HW_30_34,CFW_65_69_HW_35_39,CFW_65_69_HW_40_44,CFW_65_69_HW_45_49,CFW_65_69_HW_50mor,CFW_65_69_HW_NS,CFW_65_69_Tot,CFW_70_74_HW_0,CFW_70_74_HW_1_19,CFW_70_74_HW_20_29,CFW_70_74_HW_30_34,CFW_70_74_HW_35_39,CFW_70_74_HW_40_44,CFW_70_74_HW_45_49,CFW_70_74_HW_50mor,CFW_70_74_HW_NS,CFW_70_74_Tot,CFW_75ov_HW_0,CFW_75ov_HW_1_19,CFW_75ov_HW_20_29,CFW_75ov_HW_30_34,CFW_75ov_HW_35_39,CFW_75ov_HW_40_44,CFW_75ov_HW_45_49,CFW_75ov_HW_50mor,CFW_75ov_HW_NS,CFW_75ov_Tot,CFW_Tot_HW_0,CFW_Tot_HW_1_19,CFW_Tot_HW_20_29,CFW_Tot_HW_30_34,CFW_Tot_HW_35_39,CFW_Tot_HW_40_44,CFW_Tot_HW_45_49,CFW_Tot_HW_50mor,CFW_Tot_HW_NS,CFW_Tot_Tot,St_Em_NS_15_19_HW_0,St_Em_NS_15_19_HW_1_19,St_Em_NS_15_19_HW_20_29,St_Em_NS_15_19_HW_30_34,St_Em_NS_15_19_HW_35_39,St_Em_NS_15_19_HW_40_44,St_Em_NS_15_19_HW_45_49,St_Em_NS_15_19_HW_50mor,St_Em_NS_15_19_HW_NS,St_Em_NS_15_19_Tot,St_Em_NS_20_24_HW_0,St_Em_NS_20_24_HW_1_19,St_Em_NS_20_24_HW_20_29,St_Em_NS_20_24_HW_30_34,St_Em_NS_20_24_HW_35_39,St_Em_NS_20_24_HW_40_44,St_Em_NS_20_24_HW_45_49,St_Em_NS_20_24_HW_50mor,St_Em_NS_20_24_HW_NS,St_Em_NS_20_24_Tot,St_Em_NS_25_29_HW_0,St_Em_NS_25_29_HW_1_19,St_Em_NS_25_29_HW_20_29,St_Em_NS_25_29_HW_30_34,St_Em_NS_25_29_HW_35_39,St_Em_NS_25_29_HW_40_44,St_Em_NS_25_29_HW_45_49,St_Em_NS_25_29_HW_50mor,St_Em_NS_25_29_HW_NS,St_Em_NS_25_29_Tot,St_Em_NS_30_34_HW_0,St_Em_NS_30_34_HW_1_19,St_Em_NS_30_34_HW_20_29,St_Em_NS_30_34_HW_30_34,St_Em_NS_30_34_HW_35_39,St_Em_NS_30_34_HW_40_44,St_Em_NS_30_34_HW_45_49,St_Em_NS_30_34_HW_50mor,St_Em_NS_30_34_HW_NS,St_Em_NS_30_34_Tot
20402,7,12,17,15,11,17,0,21,3,102,100,281,222,156,135,304,101,472,35,1815,6,17,3,0,0,0,0,0,6,21,0,4,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,0,6,0,0,0,3,0,3,0,16,0,6,0,0,4,5,0,4,4,29,0,4,4,0,3,3,0,12,0,32,3,9,4,3,0,10,3,11,0,42,0,14,3,5,4,11,3,23,4,65,0,10,11,9,3,4,3,21,0,61,3,15,13,0,3,11,5,17,6,81,7,25,19,9,3,13,3,28,3,102,5,20,17,9,6,12,4,18,0,83,9,22,16,10,3,13,0,19,12,97,27,147,90,50,31,86,20,167,28,657,5,3,0,0,0,0,0,0,3,13,3,0,0,0,3,0,0,0,0,20,3,0,0,0,0,4,0,0,7,12,0,0,0,0,0,0,0,0,5,12
20403,8,33,7,7,8,14,4,33,6,123,137,477,346,233,220,418,155,647,46,2673,0,11,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,3,15,3,11,4,0,0,0,0,5,0,27,0,9,4,0,0,3,0,7,3,32,4,16,6,6,5,4,5,12,4,51,3,9,5,5,4,4,3,21,0,53,0,13,10,5,3,6,4,26,0,69,6,21,8,8,9,15,0,29,3,100,10,22,12,7,10,10,0,22,0,104,9,28,19,4,4,16,5,18,0,105,6,23,14,11,3,16,5,23,0,103,3,22,22,14,9,9,5,8,8,100,50,186,115,57,43,91,31,173,33,782,0,3,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,9,7,0,0,0,0,4,0,0,5,3,21,0,0,0,3,6,0,0,4,3,25
20501,0,33,15,9,3,5,4,22,3,97,91,361,283,144,166,295,84,503,41,1971,0,8,0,0,0,0,0,0,0,8,0,5,0,0,0,6,0,0,0,12,0,9,6,0,0,0,0,3,0,12,3,16,0,3,0,3,0,9,0,33,0,11,8,4,0,3,0,20,4,44,0,9,12,9,0,4,0,5,0,43,0,12,5,3,0,14,5,7,4,48,0,12,4,3,0,7,0,15,0,46,5,14,7,4,4,11,0,11,0,51,11,16,8,9,7,9,0,24,0,73,0,23,13,10,0,9,0,11,0,64,3,21,8,7,0,10,0,7,4,61,9,17,15,6,4,11,0,16,5,88,32,171,81,43,25,78,10,129,19,588,0,4,0,0,0,0,0,0,0,7,0,0,3,0,0,5,0,0,0,8,0,0,0,0,0,3,0,0,4,8,0,0,0,0,0,0,0,4,0,18
20502,4,10,14,17,4,9,4,17,0,89,86,291,220,153,146,270,109,394,39,1704,0,3,3,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,4,13,0,4,0,0,0,0,0,0,0,12,0,11,3,0,0,4,0,4,6,29,0,3,7,0,0,5,0,5,5,21,0,8,6,0,0,5,0,13,0,32,0,11,4,6,0,8,0,11,4,37,0,9,5,0,0,6,0,12,3,36,5,12,6,3,6,14,0,22,3,65,3,13,5,10,3,11,0,27,0,82,3,28,14,10,6,14,3,30,3,105,0,12,8,0,4,12,0,16,0,62,6,25,19,4,3,12,3,13,4,93,23,151,76,41,23,79,16,151,32,604,0,9,0,0,0,0,0,0,12,19,0,3,0,0,0,0,0,7,6,13,3,3,0,0,3,0,0,0,0,15,0,0,3,0,0,7,0,0,0,16
20503,7,40,18,21,0,13,5,18,11,130,148,666,427,314,241,529,156,774,65,3322,0,15,3,0,0,0,0,0,0,21,0,3,0,0,0,0,0,3,0,3,0,4,4,0,0,0,4,0,0,11,0,15,3,5,7,0,0,14,3,37,3,19,11,0,3,7,0,9,0,54,5,9,4,0,0,9,0,12,9,54,4,13,4,6,0,12,5,15,6,59,8,15,15,0,0,17,0,19,8,91,7,25,19,7,0,8,7,30,3,97,11,24,15,17,3,10,0,19,9,111,9,44,19,9,3,12,0,29,0,132,4,25,19,0,5,12,0,19,5,97,6,30,17,15,3,7,0,11,0,95,70,244,143,56,29,85,18,183,41,865,4,4,4,0,0,0,0,0,3,14,0,5,4,3,4,0,0,0,3,28,3,0,0,0,3,0,0,0,3,15,4,3,0,0,3,4,0,3,4,27
20504,0,18,5,0,4,7,0,3,3,45,70,310,218,147,132,278,85,307,47,1590,0,4,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,8,4,0,0,0,0,0,0,14,0,4,4,0,0,0,0,0,5,18,0,10,8,6,0,5,0,0,0,25,8,6,3,7,0,0,4,6,0,33,0,5,12,0,0,5,0,8,4,28,5,10,0,0,0,5,3,11,5,37,0,12,5,0,3,3,0,3,0,34,0,13,6,3,0,3,0,11,3,41,4,12,3,9,0,4,0,3,8,43,0,10,4,3,6,7,0,5,3,36,4,17,3,0,0,0,0,3,0,36,23,116,59,22,15,30,6,49,28,362,0,6,0,0,0,0,0,0,4,16,0,3,3,0,3,0,0,0,3,9,4,3,6,0,5,9,0,0,8,26,6,0,0,0,0,6,0,0,7,25
20505,5,11,14,12,3,8,4,20,3,81,78,284,211,144,115,290,93,501,36,1760,0,11,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,5,0,5,3,0,0,0,0,0,0,12,0,6,0,0,5,0,0,9,0,16,0,8,5,0,0,5,0,8,0,31,0,6,4,0,0,0,0,12,0,31,4,4,9,0,4,8,0,7,3,34,4,6,7,7,0,4,0,10,0,31,0,7,14,3,5,4,0,18,0,51,3,17,6,4,3,12,3,27,0,72,6,16,7,6,4,7,0,21,9,65,3,11,8,4,0,9,0,23,0,59,0,10,13,4,6,4,0,11,6,54,23,100,76,31,18,59,9,144,19,474,0,4,0,0,0,4,0,0,0,8,0,0,0,0,7,0,0,0,0,12,0,0,0,0,0,3,0,0,0,12,3,0,0,0,0,4,0,3,5,18
20601,0,15,6,5,4,0,0,3,0,35,172,731,518,349,286,526,111,383,42,3119,0,4,0,0,0,0,0,0,0,6,3,9,3,0,0,0,0,0,0,13,0,0,3,0,0,6,0,0,0,16,5,15,3,4,8,3,0,0,0,30,0,15,8,5,6,4,4,6,0,46,7,6,0,8,3,7,0,3,0,35,4,11,5,9,0,4,0,5,0,44,5,15,9,6,3,12,3,8,0,48,8,11,3,4,6,3,0,6,0,40,8,10,5,0,0,4,0,4,0,33,0,7,11,0,0,0,0,0,0,33,0,5,6,4,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,15,38,110,68,37,21,44,5,39,13,372,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,9,0,0,3,0,0,6,0,0,6,13,5,3,4,0,0,3,0,0,10,20
20602,0,3,7,0,0,4,0,4,0,22,119,491,368,259,210,336,75,215,14,2085,0,7,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,4,0,0,0,19,0,7,0,0,3,4,3,0,0,21,0,4,9,3,0,3,0,0,0,22,0,4,3,4,0,4,0,0,0,25,0,7,6,0,0,3,0,0,0,25,0,8,7,10,0,0,0,6,0,25,0,7,4,0,0,0,0,0,0,19,5,3,3,0,0,0,0,0,0,11,0,10,0,3,0,0,0,5,0,21,0,4,3,4,0,0,0,0,0,12,15,77,34,22,11,23,0,25,11,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,7,16
20603,0,8,3,0,0,0,0,0,0,20,114,446,295,179,159,306,76,253,25,1853,0,10,0,0,0,0,0,0,4,10,0,4,3,0,0,0,0,0,0,8,0,0,0,0,0,3,0,3,0,9,3,4,3,0,0,3,0,4,0,26,4,15,3,0,0,4,0,7,0,36,0,18,3,0,0,4,0,10,0,39,3,9,3,0,3,0,0,4,0,33,4,9,3,5,0,4,3,3,0,36,0,17,7,9,4,5,0,3,0,44,3,11,5,6,0,3,0,9,0,38,0,8,7,3,0,0,0,5,0,26,0,5,0,3,3,0,0,0,0,11,0,3,0,0,0,4,0,0,0,11,15,108,43,25,19,44,8,38,11,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,5,9,3,0,0,0,0,4,0,0,3,10
20604,12,71,31,22,6,24,4,21,9,187,420,1634,1275,786,718,1628,500,2455,269,9692,3,14,0,0,0,0,0,0,13,29,5,24,11,0,9,3,0,0,9,61,13,25,9,7,7,5,3,8,13,90,12,32,33,17,14,16,7,16,20,173,16,37,43,15,16,36,4,31,17,217,25,47,36,36,13,28,4,20,20,219,15,45,28,12,9,22,5,13,21,175,17,37,26,9,12,24,5,27,21,173,16,38,27,9,9,10,7,18,23,148,17,25,20,4,8,10,0,9,12,106,14,37,19,12,3,10,0,14,7,110,8,39,15,7,0,3,0,6,16,92,15,34,11,13,7,6,0,9,23,102,173,430,287,140,90,166,32,164,213,1698,3,4,5,0,0,0,0,0,10,25,0,9,10,5,3,7,5,0,36,80,13,13,13,5,17,15,0,3,71,154,24,17,16,0,22,24,0,11,79,196
20605,5,29,21,4,8,19,0,5,0,90,235,1115,826,472,398,735,198,579,69,4624,4,5,0,0,0,0,0,0,0,10,0,10,0,0,4,0,0,0,0,17,0,10,7,0,0,0,0,3,4,26,0,19,10,5,7,0,0,0,4,43,11,22,19,11,6,9,0,5,7,87,4,18,17,4,8,12,9,13,10,81,3,14,8,5,0,12,7,10,0,62,12,21,10,13,0,11,0,17,4,87,3,24,9,8,0,8,8,15,8,78,5,26,9,9,0,3,0,10,0,73,5,14,11,9,3,8,0,5,3,64,6,11,13,4,0,4,0,0,0,44,4,16,5,0,0,3,0,4,0,38,58,206,126,70,41,71,22,85,36,714,0,0,0,0,0,0,0,0,4,8,4,4,0,0,0,0,0,0,14,29,3,0,6,0,0,4,4,0,12,33,4,3,3,4,10,9,0,4,20,58
20606,9,33,15,6,6,4,0,10,0,86,156,560,422,282,227,413,124,371,29,2591,3,7,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,5,0,10,0,3,0,3,0,3,0,0,0,12,6,6,6,0,3,4,0,10,0,31,0,15,11,9,0,6,0,6,3,56,0,11,4,3,5,7,5,7,4,34,0,15,6,4,0,10,0,11,3,54,6,13,13,11,5,7,0,11,3,62,10,12,11,5,4,12,0,7,0,64,3,11,15,0,7,5,0,3,3,51,3,11,15,0,0,3,3,4,0,46,0,10,16,3,0,4,0,3,0,44,6,14,16,0,4,0,4,0,0,41,33,139,113,42,26,62,13,69,21,523,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,9,3,3,0,5,0,4,0,0,3,22,3,0,0,0,3,4,0,0,8,19
20607,4,39,16,12,8,15,0,9,3,101,230,970,698,514,375,858,219,694,62,4623,5,3,0,0,6,0,0,0,0,9,0,4,3,0,0,4,0,0,0,13,0,4,0,0,4,4,0,3,9,24,3,16,6,0,8,6,0,12,6,56,0,19,10,5,3,6,0,10,5,57,8,12,5,8,7,14,4,6,0,64,9,13,6,5,0,9,7,10,6,68,5,17,13,4,0,5,0,15,0,59,0,16,4,5,3,6,0,9,5,49,6,21,8,6,3,7,0,7,3,64,7,19,14,0,3,3,0,8,4,54,7,9,14,0,5,5,0,5,0,42,3,19,11,6,0,0,0,0,4,43,61,171,99,41,43,53,17,93,46,610,3,6,0,0,0,0,0,0,0,16,9,0,0,0,3,3,0,0,9,27,6,3,0,4,3,6,0,3,11,31,9,0,8,3,6,9,0,4,13,58
20701,11,83,17,14,0,15,5,9,7,155,233,1370,870,520,421,786,205,587,63,5060,0,17,0,0,0,0,0,0,3,14,0,9,4,3,0,0,0,3,3,20,0,7,8,5,0,0,0,3,7,27,3,17,16,10,4,9,0,9,5,75,5,31,26,9,13,22,3,14,8,134,0,35,27,13,8,21,0,15,11,133,6,45,31,13,8,32,4,10,0,152,9,38,34,14,9,27,3,11,7,153,5,28,18,9,0,18,0,17,4,105,8,38,37,10,10,6,4,18,3,128,8,39,14,7,0,10,0,3,0,78,8,31,14,5,0,0,0,4,3,73,4,44,15,6,5,3,0,3,3,85,63,383,233,111,68,148,18,94,56,1169,0,0,0,0,0,0,0,0,0,0,5,9,0,0,5,0,0,0,3,20,3,0,8,0,0,0,0,0,12,23,3,3,0,0,0,0,0,0,10,23
20702,0,35,6,4,0,0,0,0,0,49,112,569,367,232,170,305,86,220,28,2097,0,10,0,0,0,0,0,0,0,10,0,6,0,0,0,4,0,0,0,12,6,5,5,4,4,0,0,0,0,17,0,12,17,0,7,6,0,0,3,56,4,24,22,8,4,13,0,0,5,77,5,25,13,4,0,7,0,7,8,66,3,16,13,6,3,4,5,4,0,53,5,20,10,10,6,6,0,13,0,64,11,16,16,5,3,4,0,4,3,58,0,10,6,4,4,5,0,0,3,31,3,15,6,0,0,3,0,0,4,34,4,8,10,0,5,0,0,0,0,29,3,22,8,0,0,0,0,0,4,33,34,186,127,44,30,64,9,34,21,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,11
20703,0,35,11,7,3,0,0,4,0,63,129,749,473,257,233,454,95,286,43,2713,4,6,0,0,0,0,0,0,0,13,5,9,0,0,0,3,0,0,0,16,0,5,9,0,0,0,0,0,3,23,0,20,3,9,13,12,0,0,0,61,4,27,20,3,8,9,0,5,0,76,0,31,18,5,3,8,0,6,0,67,3,18,20,10,3,15,0,8,4,87,7,14,11,3,0,7,0,10,0,64,5,13,10,4,7,3,0,7,0,48,8,24,9,5,5,4,0,6,0,46,3,14,5,0,0,0,4,4,0,30,0,17,7,0,0,0,0,0,0,37,0,10,7,0,4,0,0,0,3,24,39,206,122,41,49,66,6,44,23,584,0,4,0,0,0,0,0,0,0,4,4,3,8,0,3,0,0,0,11,25,0,0,0,0,4,0,0,0,6,16,6,0,0,0,0,4,0,0,9,18
20801,6,41,14,4,0,11,6,6,0,82,177,848,561,318,277,492,154,375,31,3239,0,8,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,11,7,4,0,0,0,0,6,26,0,14,7,9,7,0,0,8,0,49,0,21,7,4,0,6,0,10,0,47,7,27,7,8,3,12,0,12,3,76,3,26,14,4,0,8,0,19,3,86,5,28,12,7,5,9,0,12,0,78,0,30,17,10,3,7,0,10,3,84,0,30,8,9,0,5,0,4,0,66,4,24,5,3,0,9,0,3,0,50,0,22,12,7,0,0,0,0,0,53,23,247,112,62,15,64,9,82,24,632,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,4,9,0,0,5,0,0,0,0,0,8,14
20802,0,35,16,6,6,8,0,0,0,79,235,1187,776,464,378,721,168,467,52,4444,3,3,0,0,0,0,0,0,0,6,0,9,7,0,0,0,0,0,5,17,0,8,3,6,0,0,0,0,0,18,0,22,5,3,4,8,3,5,3,62,3,21,12,4,9,10,0,14,0,78,6,31,16,11,5,14,3,11,3,94,7,17,5,0,3,11,5,13,5,80,0,30,15,13,3,8,9,13,0,86,3,26,20,6,13,11,0,8,3,81,3,23,10,9,0,3,0,7,0,66,13,26,12,11,3,3,3,7,4,75,3,26,10,6,0,3,0,0,0,43,0,18,10,3,3,0,0,4,0,40,44,256,139,59,48,82,27,86,20,760,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,7,15,0,0,0,4,5,0,0,0,3,14,3,5,0,3,0,0,0,3,4,22
20803,4,16,21,5,0,8,4,4,0,64,204,875,656,411,353,681,172,535,74,3969,4,15,0,0,0,0,0,0,3,24,0,4,5,0,0,0,0,0,0,11,0,3,3,0,4,5,0,0,0,16,5,16,7,10,6,6,0,5,10,63,5,30,4,7,9,8,5,10,3,74,3,21,12,9,7,15,3,4,0,87,7,28,31,7,8,18,4,16,0,117,8,20,15,9,4,12,6,14,0,93,9,20,8,11,4,12,0,14,5,82,4,27,15,4,9,12,3,9,8,92,6,26,11,6,3,10,0,7,0,79,3,32,10,7,4,5,0,6,0,72,7,21,13,4,3,0,0,0,3,51,61,266,134,73,55,106,26,89,37,850,5,8,0,0,0,0,0,0,4,15,0,0,6,7,5,0,0,0,12,30,5,3,3,0,0,0,0,0,16,32,7,6,9,0,3,3,0,5,8,42
20804,0,25,4,7,0,0,0,3,0,44,60,388,244,159,112,168,73,207,15,1437,0,3,4,0,0,0,0,0,0,9,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,4,0,6,0,0,0,0,0,0,16,4,8,9,3,4,4,0,5,4,31,0,8,8,5,6,4,0,4,6,40,0,7,4,5,0,0,0,6,0,17,3,12,4,0,0,4,4,7,3,35,0,3,6,3,10,3,0,4,0,30,0,9,4,0,0,0,0,4,0,17,0,13,4,0,0,0,0,4,0,23,0,15,7,3,0,0,0,3,0,28,0,14,3,4,3,0,0,5,0,24,15,94,57,32,16,22,4,33,15,293,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,5,5
20901,9,19,9,0,7,9,5,3,4,60,180,882,587,342,281,475,124,377,45,3297,0,11,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,18,0,12,5,0,0,0,0,0,0,16,0,14,3,5,3,0,3,0,0,36,7,17,12,5,0,5,0,3,0,54,4,16,16,10,3,4,5,12,0,57,4,17,9,0,4,8,0,13,0,52,0,19,9,3,3,3,6,8,0,43,6,20,4,0,7,7,0,7,4,62,4,22,10,0,0,3,0,11,0,50,4,12,9,4,0,9,0,5,0,42,0,11,3,3,0,3,0,5,0,28,0,10,5,6,0,0,0,4,3,24,28,187,71,38,23,42,13,62,19,488,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,4,9,0,7,0,0,3,4,0,0,3,19,4,0,0,0,0,6,0,0,13,28
20902,0,10,0,4,0,4,0,0,0,24,119,530,434,242,230,401,96,291,40,2387,0,4,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,5,0,14,0,5,6,4,0,0,0,0,0,17,4,12,8,0,4,4,0,0,8,35,3,11,5,5,4,8,4,3,9,43,7,8,14,9,4,6,0,10,0,53,3,12,3,4,4,13,0,6,0,40,3,14,8,8,0,0,0,13,0,54,4,6,3,6,6,6,0,4,0,36,0,10,9,0,6,7,0,5,0,39,9,5,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,13,32,102,58,36,25,47,6,49,20,375,0,0,3,0,0,0,0,0,5,9,4,0,0,0,0,0,0,0,0,10,0,0,4,4,0,0,0,0,15,18,0,0,3,5,3,3,0,0,4,25
20903,0,19,6,4,0,5,0,3,0,35,128,508,329,198,157,319,79,219,25,1962,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,8,0,0,4,0,0,0,0,0,0,4,0,9,3,0,0,0,0,0,0,15,0,10,5,0,0,5,0,9,0,28,3,19,10,5,0,9,0,3,0,44,0,11,7,3,3,3,0,9,0,36,3,8,0,4,0,3,0,3,0,28,0,14,5,7,4,0,3,7,0,44,0,20,11,4,0,7,0,3,0,55,5,18,8,0,0,3,0,3,0,50,0,17,4,3,0,0,0,3,0,30,0,15,5,0,0,0,0,0,0,21,17,140,57,30,12,39,4,39,14,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
20904,0,23,4,3,4,0,0,3,0,42,270,1044,796,438,491,816,208,557,90,4703,0,11,9,0,0,0,0,0,4,20,0,13,0,0,0,0,0,0,4,20,5,18,7,0,9,0,0,0,6,42,7,22,21,12,8,7,0,9,15,92,11,45,26,8,16,19,0,13,5,144,5,21,19,11,8,18,6,11,9,102,8,26,10,7,7,11,4,12,0,84,7,17,15,14,5,17,0,13,4,98,8,28,12,9,5,3,3,10,3,87,10,21,12,7,0,8,0,7,5,71,4,17,10,10,6,9,0,7,4,52,4,15,8,3,0,0,0,0,4,33,0,10,0,0,5,0,0,0,5,27,78,262,135,70,64,94,11,91,61,875,0,3,0,0,0,0,0,0,0,12,0,4,0,4,4,10,0,0,14,34,3,6,4,7,8,5,0,3,23,59,3,9,11,6,3,8,4,3,15,53
21001,0,5,0,0,0,0,0,5,0,15,110,347,285,166,136,294,76,239,55,1693,0,11,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,3,12,0,3,0,0,0,4,0,0,0,21,0,10,3,3,3,3,0,3,7,34,4,18,6,3,0,3,0,0,3,32,0,12,6,0,5,4,0,0,4,41,3,6,5,6,9,8,0,5,0,42,0,9,6,3,3,3,0,11,0,43,9,9,4,13,0,5,0,0,0,42,8,13,3,0,0,0,0,6,0,31,8,10,11,0,0,0,0,0,0,38,0,6,0,3,0,0,0,0,7,15,3,0,0,0,0,0,0,0,0,10,35,130,53,28,19,38,8,27,27,379,3,0,0,0,0,0,0,0,0,4,0,4,6,0,0,3,0,0,5,18,0,0,4,0,0,4,0,0,4,24,0,4,0,0,4,0,0,0,12,15
