POW_SA3_CODE_2021,Lab_3500mo_A_35_44,Lab_3500mo_A_45_54,Lab_3500mo_A_55_64,Lab_3500mo_A_65_74,Lab_3500mo_A_75ov,Lab_3500mo_Tot,Lab_PINS_A_15_19,Lab_PINS_A_20_24,Lab_PINS_A_25_34,Lab_PINS_A_35_44,Lab_PINS_A_45_54,Lab_PINS_A_55_64,Lab_PINS_A_65_74,Lab_PINS_A_75ov,Lab_PINS_Tot,Lab_Tot_A_15_19,Lab_Tot_A_20_24,Lab_Tot_A_25_34,Lab_Tot_A_35_44,Lab_Tot_A_45_54,Lab_Tot_A_55_64,Lab_Tot_A_65_74,Lab_Tot_A_75ov,Lab_Tot_Tot,OIDNS_NNI_A_15_19,OIDNS_NNI_A_20_24,OIDNS_NNI_A_25_34,OIDNS_NNI_A_35_44,OIDNS_NNI_A_45_54,OIDNS_NNI_A_55_64,OIDNS_NNI_A_65_74,OIDNS_NNI_A_75ov,OIDNS_NNI_T,OIDNS_1_149_A_15_19,OIDNS_1_149_A_20_24,OIDNS_1_149_A_25_34,OIDNS_1_149_A_35_44,OIDNS_1_149_A_45_54,OIDNS_1_149_A_55_64,OIDNS_1_149_A_65_74,OIDNS_1_149_A_75ov,OIDNS_1_149_T,OIDNS_150_299_A_15_19,OIDNS_150_299_A_20_24,OIDNS_150_299_A_25_34,OIDNS_150_299_A_35_44,OIDNS_150_299_A_45_54,OIDNS_150_299_A_55_64,OIDNS_150_299_A_65_74,OIDNS_150_299_A_75ov,OIDNS_150_299_T,OIDNS_300_399_A_15_19,OIDNS_300_399_A_20_24,OIDNS_300_399_A_25_34,OIDNS_300_399_A_35_44,OIDNS_300_399_A_45_54,OIDNS_300_399_A_55_64,OIDNS_300_399_A_65_74,OIDNS_300_399_A_75ov,OIDNS_300_399_T,OIDNS_400_499_A_15_19,OIDNS_400_499_A_20_24,OIDNS_400_499_A_25_34,OIDNS_400_499_A_35_44,OIDNS_400_499_A_45_54,OIDNS_400_499_A_55_64,OIDNS_400_499_A_65_74,OIDNS_400_499_A_75ov,OIDNS_400_499_T,OIDNS_500_649_A_15_19,OIDNS_500_649_A_20_24,OIDNS_500_649_A_25_34,OIDNS_500_649_A_35_44,OIDNS_500_649_A_45_54,OIDNS_500_649_A_55_64,OIDNS_500_649_A_65_74,OIDNS_500_649_A_75ov,OIDNS_500_649_T,OIDNS_650_799_A_15_19,OIDNS_650_799_A_20_24,OIDNS_650_799_A_25_34,OIDNS_650_799_A_35_44,OIDNS_650_799_A_45_54,OIDNS_650_799_A_55_64,OIDNS_650_799_A_65_74,OIDNS_650_799_A_75ov,OIDNS_650_799_T,OIDNS_800_999_A_15_19,OIDNS_800_999_A_20_24,OIDNS_800_999_A_25_34,OIDNS_800_999_A_35_44,OIDNS_800_999_A_45_54,OIDNS_800_999_A_55_64,OIDNS_800_999_A_65_74,OIDNS_800_999_A_75ov,OIDNS_800_999_T,OIDNS_1000_1249_A_15_19,OIDNS_1000_1249_A_20_24,OIDNS_1000_1249_A_25_34,OIDNS_1000_1249_A_35_44,OIDNS_1000_1249_A_45_54,OIDNS_1000_1249_A_55_64,OIDNS_1000_1249_A_65_74,OIDNS_1000_1249_A_75ov,OIDNS_1000_1249_T,OIDNS_1250_1499_A_15_19,OIDNS_1250_1499_A_20_24,OIDNS_1250_1499_A_25_34,OIDNS_1250_1499_A_35_44,OIDNS_1250_1499_A_45_54,OIDNS_1250_1499_A_55_64,OIDNS_1250_1499_A_65_74,OIDNS_1250_1499_A_75ov,OIDNS_1250_1499_T,OIDNS_1500_1749_A_15_19,OIDNS_1500_1749_A_20_24,OIDNS_1500_1749_A_25_34,OIDNS_1500_1749_A_35_44,OIDNS_1500_1749_A_45_54,OIDNS_1500_1749_A_55_64,OIDNS_1500_1749_A_65_74,OIDNS_1500_1749_A_75ov,OIDNS_1500_1749_T,OIDNS_1750_1999_A_15_19,OIDNS_1750_1999_A_20_24,OIDNS_1750_1999_A_25_34,OIDNS_1750_1999_A_35_44,OIDNS_1750_1999_A_45_54,OIDNS_1750_1999_A_55_64,OIDNS_1750_1999_A_65_74,OIDNS_1750_1999_A_75ov,OIDNS_1750_1999_T,OIDNS_2000_2999_A_15_19,OIDNS_2000_2999_A_20_24,OIDNS_2000_2999_A_25_34,OIDNS_2000_2999_A_35_44,OIDNS_2000_2999_A_45_54,OIDNS_2000_2999_A_55_64,OIDNS_2000_2999_A_65_74,OIDNS_2000_2999_A_75ov,OIDNS_2000_2999_T,OIDNS_3000_3499_A_15_19,OIDNS_3000_3499_A_20_24,OIDNS_3000_3499_A_25_34,OIDNS_3000_3499_A_35_44,OIDNS_3000_3499_A_45_54,OIDNS_3000_3499_A_55_64,OIDNS_3000_3499_A_65_74,OIDNS_3000_3499_A_75ov,OIDNS_3000_3499_T,OIDNS_3500mo_A_15_19,OIDNS_3500mo_A_20_24,OIDNS_3500mo_A_25_34,OIDNS_3500mo_A_35_44,OIDNS_3500mo_A_45_54,OIDNS_3500mo_A_55_64,OIDNS_3500mo_A_65_74,OIDNS_3500mo_A_75ov,OIDNS_3500mo_T,OIDNS_PINS_A_15_19,OIDNS_PINS_A_20_24,OIDNS_PINS_A_25_34,OIDNS_PINS_A_35_44,OIDNS_PINS_A_45_54,OIDNS_PINS_A_55_64,OIDNS_PINS_A_65_74,OIDNS_PINS_A_75ov,OIDNS_PINS_T,OIDNS_Tot_A_15_19,OIDNS_Tot_A_20_24,OIDNS_Tot_A_25_34,OIDNS_Tot_A_35_44,OIDNS_Tot_A_45_54,OIDNS_Tot_A_55_64,OIDNS_Tot_A_65_74,OIDNS_Tot_A_75ov,OIDNS_Tot_Tot,Tot_NNI_A_15_19,Tot_NNI_A_20_24,Tot_NNI_A_25_34,Tot_NNI_A_35_44,Tot_NNI_A_45_54,Tot_NNI_A_55_64,Tot_NNI_A_65_74,Tot_NNI_A_75ov,Tot_NNI_Tot,Tot_1_149_A_15_19,Tot_1_149_A_20_24,Tot_1_149_A_25_34,Tot_1_149_A_35_44,Tot_1_149_A_45_54,Tot_1_149_A_55_64,Tot_1_149_A_65_74,Tot_1_149_A_75ov,Tot_1_149_Tot,Tot_150_299_A_15_19,Tot_150_299_A_20_24,Tot_150_299_A_25_34,Tot_150_299_A_35_44,Tot_150_299_A_45_54
20402,0,0,3,0,0,18,7,0,4,3,8,11,0,0,32,415,249,396,382,536,562,175,22,2747,3,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,5,15,0,0,0,0,5,0,9,0,12,0,3,3,0,5,3,3,0,28,0,4,8,8,3,3,0,6,28,3,3,6,6,6,3,0,0,26,0,3,3,3,6,6,3,0,38,0,8,9,17,17,3,0,0,54,0,0,7,11,14,11,5,0,34,0,0,4,0,8,10,0,0,22,0,0,3,3,0,7,0,0,19,0,0,0,8,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,8,8,0,13,4,10,6,0,5,43,33,28,55,64,82,64,33,16,376,27,3,12,15,44,40,29,9,175,602,11,22,21,25,34,19,9,746,245,60,48,41,76
20403,3,0,6,0,0,18,5,9,9,9,3,9,3,0,38,540,420,740,598,631,727,237,39,3936,7,4,3,0,0,6,0,3,25,10,0,0,0,0,0,0,0,15,9,3,0,0,0,0,0,4,26,3,4,0,6,0,3,3,0,19,0,0,7,7,5,0,0,7,26,4,5,7,10,7,3,3,9,46,0,5,11,12,5,6,3,6,55,6,11,13,13,13,17,8,0,84,8,3,24,16,12,11,0,4,80,0,4,10,7,9,14,6,0,50,0,0,5,10,7,8,0,0,35,0,0,5,5,6,10,0,0,28,0,0,4,10,3,11,0,0,26,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,4,0,10,4,6,12,14,18,13,3,3,70,48,49,106,111,108,97,37,33,589,48,13,25,24,39,50,30,7,236,861,36,24,41,38,42,23,10,1080,374,87,78,75,94
20501,3,0,3,0,0,14,4,0,4,11,10,11,3,0,41,394,322,582,404,508,417,135,27,2792,0,0,0,3,0,0,0,0,13,4,0,0,0,0,3,0,0,13,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,3,0,15,0,0,3,0,3,0,0,0,15,0,3,3,3,5,3,0,5,16,4,3,9,6,4,0,0,4,27,0,6,11,7,5,4,4,3,38,0,5,13,5,5,6,0,0,38,0,0,10,9,6,4,0,0,28,0,0,8,5,5,5,0,0,22,0,0,3,3,3,5,0,0,14,0,0,7,0,5,0,0,0,17,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,12,0,8,6,11,11,6,3,3,48,11,24,74,67,54,45,16,21,317,23,10,29,27,34,37,13,9,177,559,40,25,38,25,31,25,8,752,319,97,80,77,86
20502,0,0,6,0,0,4,4,3,4,4,7,3,7,5,38,258,215,402,402,427,492,158,21,2371,4,5,4,4,0,0,0,0,15,7,0,9,0,0,0,0,0,15,4,0,0,0,4,3,0,0,17,0,0,4,3,3,3,3,0,24,0,0,4,3,0,6,3,0,19,3,4,11,10,4,6,6,0,37,0,5,11,7,4,6,6,3,37,0,4,11,10,18,4,4,0,56,0,6,4,7,6,11,5,0,49,0,0,9,8,9,5,0,0,30,0,0,6,0,0,6,0,0,11,0,0,4,5,4,3,0,0,16,0,0,3,8,3,3,0,0,12,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,5,8,3,3,4,5,4,9,6,9,35,28,26,69,65,60,83,37,25,383,26,10,19,16,18,32,26,5,156,432,26,32,21,24,36,23,10,604,163,30,57,59,74
20503,0,3,3,0,0,10,0,4,9,6,10,16,6,0,50,354,267,449,427,529,612,218,27,2883,5,3,7,5,4,6,0,0,23,30,0,0,0,0,0,0,0,35,11,0,0,4,0,3,4,0,19,3,3,0,0,6,4,5,0,26,0,0,3,0,4,6,4,0,27,3,0,3,0,3,0,4,4,23,0,4,6,7,11,15,4,0,44,0,0,9,10,12,16,11,3,69,0,4,9,9,14,21,5,3,64,0,0,0,4,6,5,0,0,19,0,0,5,5,3,4,0,5,30,0,0,3,0,9,4,0,0,17,0,0,3,8,9,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,12,5,3,6,12,18,9,4,6,63,55,20,60,70,106,94,50,28,494,29,5,33,39,60,65,22,6,266,726,39,40,32,44,52,41,9,978,297,94,76,103,116
20504,9,8,6,0,0,35,4,4,6,11,12,12,5,0,49,427,268,572,577,651,624,131,11,3264,0,0,5,3,4,5,0,0,19,10,0,5,0,0,4,4,0,23,11,0,6,0,0,7,0,4,26,0,0,5,0,6,3,0,0,26,8,0,3,3,0,4,5,4,35,0,11,3,6,12,10,4,0,51,6,8,10,5,5,8,4,0,38,3,11,21,14,9,10,3,0,70,0,10,18,18,10,12,8,0,66,0,0,13,10,11,8,4,0,46,0,3,6,14,9,4,0,0,37,0,0,9,9,7,10,4,0,38,0,0,7,5,13,8,0,5,33,0,0,6,4,3,5,0,0,14,0,0,7,5,7,5,0,0,19,3,11,22,19,17,16,6,3,107,48,51,143,122,112,110,47,19,643,44,16,32,30,33,35,16,4,204,805,49,41,37,35,51,37,3,1049,417,119,97,97,77
20505,5,5,0,0,0,10,3,4,3,4,6,3,3,0,28,245,214,363,367,369,385,120,18,2079,0,0,0,3,3,4,3,5,26,8,0,0,0,0,0,0,0,8,5,0,3,0,0,0,0,0,9,0,0,4,5,3,5,0,5,17,0,6,6,3,0,0,5,4,18,0,0,3,0,3,10,0,0,28,0,0,6,8,3,8,6,4,32,0,3,11,3,0,10,4,4,36,0,0,7,3,10,9,0,0,37,0,5,11,4,8,10,6,0,31,0,0,4,12,3,3,0,0,18,0,0,7,9,3,5,0,0,14,0,0,3,9,5,9,0,0,18,0,0,0,4,0,0,0,0,9,0,0,0,4,5,4,0,0,9,0,0,12,20,4,6,4,3,43,21,19,71,74,55,76,31,26,369,25,11,17,27,32,43,28,3,180,458,17,28,32,29,42,22,5,626,168,48,74,68,59
20601,0,0,0,0,0,9,0,0,3,3,7,6,0,0,18,249,308,475,249,313,270,80,16,1956,0,0,5,6,3,4,0,0,17,3,3,3,0,0,0,0,0,11,5,6,9,0,0,0,0,0,21,0,0,10,4,3,0,0,0,15,0,9,4,0,3,8,0,5,27,0,6,16,7,4,3,0,0,34,0,3,14,9,4,5,6,0,43,0,4,15,13,6,3,0,0,43,0,5,15,16,7,7,4,0,53,0,3,8,7,5,0,0,0,27,0,0,17,7,5,0,3,0,42,0,0,13,4,6,5,0,0,26,0,0,10,6,9,4,3,0,40,0,0,0,0,4,0,0,0,12,0,0,6,7,5,0,0,0,15,3,7,18,16,13,9,0,0,63,13,48,146,111,89,50,16,9,478,22,19,25,39,37,27,9,0,177,505,106,42,41,41,24,13,9,784,305,275,143,94,96
20602,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,151,161,262,147,162,147,56,6,1088,0,0,3,9,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,8,0,4,0,0,0,5,0,0,8,0,0,4,5,4,3,0,0,17,0,5,8,6,3,3,0,4,22,0,8,0,8,7,10,0,0,28,0,3,10,9,6,9,4,0,38,0,7,6,10,10,8,0,0,33,0,3,10,4,5,5,0,0,31,0,0,5,3,3,4,0,0,11,0,0,0,4,0,0,0,0,6,0,0,8,3,3,3,0,0,20,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,0,0,12,0,8,3,3,12,8,0,0,41,9,28,68,65,61,59,14,5,294,8,11,17,21,17,9,6,8,98,311,68,28,18,33,16,10,4,482,165,126,71,81,63
20603,0,0,0,0,0,4,3,0,4,0,3,0,0,0,15,299,222,299,223,223,163,71,21,1514,6,3,0,4,4,0,0,0,22,3,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,9,0,4,3,6,0,0,0,0,17,0,0,4,5,0,5,0,0,9,0,6,3,6,6,6,3,0,24,0,8,12,4,6,4,3,0,31,0,5,14,12,11,11,0,0,48,0,6,25,9,9,8,0,0,48,0,0,13,10,9,9,0,0,39,0,0,13,12,11,0,0,0,39,0,0,0,6,3,0,0,0,12,0,0,0,6,11,8,0,0,28,0,0,0,0,4,3,0,0,8,0,0,0,5,3,3,0,4,15,0,6,14,19,10,5,0,0,55,8,41,101,98,76,55,19,3,413,40,12,21,31,34,16,9,0,161,664,104,28,26,25,13,10,8,869,358,236,104,76,81
20604,54,68,38,11,0,208,10,18,31,23,28,21,10,0,140,875,2535,4556,2635,2208,1913,554,70,15346,18,27,54,66,49,31,7,4,251,65,35,22,10,16,11,3,10,170,30,42,36,29,14,12,13,3,189,12,52,59,36,30,29,18,13,248,5,58,88,46,32,32,16,13,293,8,86,108,74,53,30,13,17,385,0,71,188,98,57,32,17,3,474,12,108,274,167,84,68,28,5,736,0,136,394,253,121,80,29,5,1018,0,81,344,277,133,65,19,7,927,0,35,333,275,157,62,18,11,890,0,17,228,243,149,75,13,3,721,0,12,331,480,248,109,31,10,1218,0,0,51,147,76,33,8,7,323,4,18,72,231,203,86,27,12,643,29,120,357,251,190,92,22,25,1082,191,879,2949,2681,1614,837,271,140,9561,140,240,427,394,270,150,55,11,1699,1519,960,377,204,168,120,63,20,3442,1194,2229,944,464,306
20605,21,13,7,0,4,54,0,6,11,10,3,0,0,0,38,247,649,1329,882,724,620,166,28,4643,8,4,11,17,8,9,4,0,73,7,4,0,0,3,0,0,0,22,5,4,3,0,0,3,4,0,26,4,11,10,7,6,9,5,5,48,0,11,11,10,5,8,6,0,55,3,21,21,15,14,6,4,5,90,0,10,45,24,6,10,4,4,108,0,23,65,31,34,15,0,3,170,0,27,97,49,33,21,3,0,243,0,4,76,33,33,13,9,0,169,0,0,39,28,32,20,7,4,130,0,3,27,25,24,18,6,0,104,0,0,31,71,43,19,8,0,176,0,0,8,18,12,8,6,0,56,0,0,8,29,40,22,8,10,119,0,35,65,59,38,17,7,4,221,40,160,540,430,333,195,68,35,1802,48,38,92,93,78,51,22,3,432,573,177,95,64,59,47,18,9,1046,364,479,243,140,118
20606,0,0,0,3,0,13,0,0,0,0,0,0,4,0,10,233,354,542,272,232,201,99,15,1942,0,0,9,0,0,7,0,0,20,4,4,0,0,0,0,0,0,11,0,4,0,0,6,3,0,0,16,0,0,7,5,0,0,0,0,22,0,3,0,0,0,0,0,0,11,0,11,11,3,3,0,0,0,34,0,8,11,5,8,3,0,0,34,0,10,21,18,10,3,0,0,63,0,3,30,14,6,9,4,0,68,0,5,14,15,16,5,0,0,51,0,5,15,16,3,0,0,3,40,0,0,13,11,12,3,3,0,39,0,0,15,12,8,6,0,4,55,0,0,6,8,9,0,5,0,21,0,0,11,15,18,22,16,7,88,0,12,28,16,14,0,6,4,82,7,73,184,141,120,77,48,21,671,12,26,44,37,49,34,26,9,231,458,124,43,37,27,21,17,4,731,264,341,131,73,70
20607,11,9,6,0,0,24,6,5,9,6,9,7,0,0,43,431,730,1045,543,553,526,160,26,4010,0,5,14,21,9,5,0,0,49,10,8,0,3,6,0,4,0,38,11,8,6,4,7,3,0,0,38,3,13,22,12,4,6,3,0,59,0,10,16,13,3,4,0,0,46,9,19,21,12,8,5,0,0,75,0,26,32,17,18,12,0,4,107,0,26,52,29,23,9,6,0,145,3,20,79,27,25,16,3,0,177,0,4,58,42,25,11,4,0,149,0,3,52,42,30,10,4,0,134,0,4,35,30,16,16,4,0,107,0,0,42,57,37,13,7,0,162,0,0,3,13,8,0,0,0,31,0,0,22,34,22,10,0,0,85,7,33,63,51,43,16,0,3,214,39,177,519,401,276,124,50,26,1616,38,32,106,102,55,40,13,7,396,789,235,100,60,58,51,33,12,1334,417,613,277,161,133
20701,3,0,4,0,0,18,7,8,5,8,5,4,8,0,34,540,634,743,432,498,457,198,42,3537,4,0,15,4,9,10,3,0,44,8,11,3,4,9,3,0,0,34,10,8,5,0,4,0,0,0,33,3,7,9,9,9,6,4,0,45,0,7,15,4,15,4,6,0,58,0,10,19,12,10,22,9,0,78,0,14,26,16,19,15,4,3,91,0,15,41,21,17,15,8,3,124,0,17,41,30,22,16,8,0,135,0,14,38,37,18,10,3,0,115,0,8,41,25,6,20,8,0,108,0,0,17,28,15,15,8,4,91,0,3,23,29,17,24,7,4,107,0,0,6,13,14,3,5,3,42,0,0,9,34,28,10,12,4,86,8,20,47,29,39,26,11,7,183,31,131,343,305,250,191,92,31,1373,62,34,84,75,105,63,27,5,454,1526,386,102,100,100,106,47,14,2386,783,901,228,215,245
20702,3,0,0,0,0,6,0,0,3,4,3,0,0,0,13,357,329,361,223,248,267,97,26,1902,0,0,0,3,0,0,0,0,8,6,0,4,3,6,0,3,0,13,3,7,5,4,0,0,0,0,20,0,4,0,9,4,3,0,0,29,0,3,6,6,3,4,0,0,29,0,0,3,10,6,4,5,0,32,0,8,5,5,8,10,0,0,32,0,8,16,12,14,6,0,0,52,0,6,18,9,5,4,0,0,48,0,0,11,14,4,6,0,0,34,0,0,6,10,5,7,0,0,37,0,0,8,0,4,5,0,0,9,0,0,12,4,7,0,0,0,28,0,0,0,0,5,0,0,0,7,0,0,0,3,0,4,0,0,8,7,3,12,7,8,6,0,0,52,19,38,103,111,85,65,20,8,446,50,19,24,46,45,24,10,0,220,956,204,53,56,53,42,23,6,1382,515,429,138,121,130
20703,0,6,5,0,0,12,3,4,0,6,0,3,0,0,19,421,353,495,339,424,448,126,17,2623,0,0,3,5,8,0,0,0,25,3,9,4,3,4,0,0,0,34,8,4,7,7,3,4,0,0,35,3,8,8,20,0,9,0,7,51,0,7,18,12,11,7,0,4,51,0,6,12,10,3,5,5,0,50,0,11,19,13,3,13,4,0,62,0,12,21,14,12,17,3,0,81,0,10,41,26,20,14,9,0,116,0,4,22,14,12,9,0,0,64,0,3,16,22,11,9,0,0,66,0,0,10,11,10,6,0,0,34,0,0,11,24,17,4,0,0,62,0,0,0,3,0,0,0,0,17,0,0,0,4,6,4,4,4,18,3,23,35,24,20,15,0,3,123,21,98,227,215,152,110,39,27,883,36,39,59,50,47,30,14,0,282,954,242,101,68,59,46,14,4,1493,474,422,202,176,140
20801,0,3,3,0,0,11,4,4,0,0,4,5,0,0,24,281,251,360,224,283,296,115,23,1834,3,3,3,6,3,4,0,0,21,12,0,0,0,0,0,0,0,20,5,3,0,3,3,0,0,0,16,0,0,0,6,0,5,0,0,19,0,0,7,0,0,0,0,0,19,0,4,10,9,8,0,0,0,25,0,3,7,0,9,4,5,0,30,0,9,20,14,8,11,0,3,61,0,3,14,16,13,4,5,0,55,0,0,10,10,9,10,0,0,37,0,0,11,7,10,14,3,0,51,0,0,9,0,13,7,0,0,22,0,0,7,14,13,4,3,0,38,0,0,5,4,0,8,3,0,19,0,0,4,17,20,10,0,5,58,3,7,18,13,19,3,6,8,77,22,38,121,118,126,87,31,20,563,32,19,30,38,41,43,25,0,238,877,164,45,34,47,38,28,8,1243,433,356,97,107,129
20802,0,4,4,0,0,21,5,3,6,4,5,0,0,0,17,450,367,559,325,382,351,146,30,2618,3,0,5,7,6,5,3,0,28,6,6,9,3,4,0,0,0,33,9,3,4,3,4,0,0,0,28,5,7,6,9,3,5,0,0,41,0,5,0,0,9,0,5,3,27,0,5,15,9,5,6,7,0,45,0,8,15,10,7,3,0,0,51,0,10,19,8,12,10,4,0,71,0,3,26,25,17,12,7,0,88,0,0,17,20,13,6,3,0,53,0,0,14,15,14,16,0,0,57,0,0,9,12,12,3,0,0,39,0,0,11,24,11,9,0,0,56,0,0,5,6,6,0,3,0,17,0,0,0,13,7,7,9,0,32,0,13,29,25,14,16,9,3,109,28,64,185,196,143,83,53,19,776,43,28,53,81,68,51,27,0,346,1051,232,70,74,70,48,29,3,1578,493,483,167,152,131
20803,8,6,3,4,0,32,5,11,11,11,15,15,0,3,67,862,892,1409,1202,1317,1175,312,53,7214,5,0,9,13,14,3,0,0,52,23,4,3,5,5,0,0,0,39,6,0,0,4,4,4,6,0,30,0,8,8,5,9,4,5,3,44,5,10,4,7,3,9,10,0,48,8,4,19,13,15,4,3,3,66,0,19,30,17,18,25,3,0,115,4,14,44,33,37,23,9,0,158,0,10,60,52,47,35,5,0,209,0,3,36,34,21,12,11,0,124,0,0,18,30,27,24,7,0,109,0,0,12,17,27,11,0,0,69,0,0,16,20,20,8,0,3,63,0,0,10,7,4,0,0,0,21,0,0,0,20,13,4,3,4,39,6,27,48,37,33,22,5,3,180,58,98,324,320,301,190,65,24,1386,83,42,67,90,86,70,29,4,466,1759,252,81,73,80,62,36,8,2349,953,590,180,169,184
20804,0,0,0,0,0,9,3,0,0,0,5,0,3,0,12,283,307,292,149,196,172,75,9,1483,0,0,9,0,4,4,0,0,19,6,3,0,4,0,0,0,0,11,3,6,0,0,0,0,0,0,13,0,3,3,3,0,0,0,0,11,0,8,3,5,0,0,0,0,17,0,4,4,0,8,0,0,0,17,0,5,6,6,0,0,0,0,33,0,8,21,4,5,6,0,0,44,0,6,20,9,4,0,6,0,46,0,7,4,8,3,0,0,0,22,0,0,5,7,4,4,0,0,22,0,0,7,0,4,0,0,0,12,0,0,3,12,6,4,0,0,21,0,0,0,3,0,0,0,0,14,0,0,5,3,8,7,4,4,35,0,10,18,14,10,9,0,0,68,19,60,103,84,61,45,16,9,396,29,28,21,32,29,22,8,0,167,733,172,30,33,24,12,14,3,1019,371,493,102,62,65
20901,5,3,4,0,0,6,4,4,3,0,6,3,0,0,20,440,342,500,416,527,516,182,34,2956,0,7,9,3,3,0,0,0,19,5,6,6,9,4,6,0,0,31,3,6,4,5,0,0,0,0,20,0,8,3,3,4,5,0,0,26,0,5,0,6,9,7,4,0,30,0,7,18,10,0,6,5,0,47,0,14,12,10,5,10,3,4,55,0,11,17,8,13,12,9,0,68,0,9,20,20,21,18,5,0,88,0,0,9,15,16,3,5,0,57,0,0,15,17,12,6,0,0,55,0,4,7,9,15,0,0,0,44,0,0,7,14,18,5,0,0,50,0,0,0,3,4,0,4,0,13,0,0,0,7,9,5,0,0,21,3,15,27,21,23,12,0,4,109,21,82,152,167,161,104,28,20,727,41,16,50,61,39,32,15,3,264,1101,195,67,62,57,46,27,3,1564,566,411,146,157,137
20902,3,6,4,0,0,18,8,0,3,3,5,4,0,0,35,317,370,587,432,513,445,107,20,2796,3,0,4,6,8,0,0,0,26,8,3,0,0,0,0,0,0,17,0,7,4,0,0,5,0,0,21,7,6,9,0,0,6,4,0,25,8,0,3,5,0,3,0,0,22,0,8,14,5,7,6,0,0,45,3,8,10,10,7,8,6,0,52,0,4,24,15,9,8,0,0,61,5,6,27,14,14,12,3,0,88,0,4,25,22,14,13,0,0,76,0,0,13,13,8,6,0,0,42,0,0,5,5,8,3,5,0,28,0,0,6,13,9,4,0,0,36,0,0,0,0,0,3,0,0,6,0,0,0,7,7,0,0,0,12,4,14,27,13,11,4,0,3,71,29,65,182,125,109,85,31,11,639,39,20,38,37,50,31,11,3,222,685,160,52,64,40,30,16,5,1041,361,358,155,124,105
20903,0,0,0,0,0,3,6,0,3,0,0,0,0,0,11,332,190,190,115,157,183,67,30,1263,0,0,0,4,3,3,0,0,14,7,0,0,5,0,0,0,0,12,4,0,0,0,0,0,0,0,6,6,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,12,0,6,6,3,0,0,0,0,17,0,0,4,3,0,3,0,0,21,0,3,5,3,7,3,5,0,24,0,0,7,6,3,4,5,0,21,0,0,4,8,0,3,3,0,15,0,0,0,3,5,0,0,0,8,0,0,0,7,0,0,0,0,13,0,0,10,8,0,5,0,0,24,0,0,0,5,0,3,0,0,9,0,0,0,3,5,0,0,0,10,0,4,15,3,9,4,0,0,44,19,19,52,60,38,38,20,9,254,24,8,15,28,29,26,10,8,134,663,79,32,36,27,38,13,4,893,317,180,45,68,75
20904,22,3,3,4,0,47,12,11,19,7,23,18,12,0,92,968,1054,1674,1400,1513,1225,302,33,8156,9,0,9,16,5,3,3,0,53,25,0,6,3,0,0,0,0,46,6,9,10,5,0,4,0,0,38,5,15,11,14,6,8,0,0,61,7,19,19,12,10,4,0,4,76,6,17,24,10,9,6,7,0,83,3,12,42,20,19,22,3,0,129,0,27,52,39,31,19,4,0,176,4,24,61,59,50,27,6,0,237,0,7,42,38,33,22,3,0,149,0,0,36,30,14,9,0,0,94,0,0,13,24,22,10,0,0,75,0,0,12,25,11,3,5,0,63,0,0,3,10,0,0,0,0,15,3,0,3,12,0,4,0,0,22,7,28,55,41,42,35,4,3,213,73,158,402,368,270,195,45,17,1531,103,41,93,118,91,54,21,7,522,1805,224,111,132,69,61,27,7,2436,1118,606,319,275,233
21001,0,8,0,0,0,17,6,6,3,5,5,9,0,0,28,322,434,777,578,653,511,112,14,3397,6,4,10,6,0,0,0,0,28,5,0,4,3,4,0,0,0,22,8,8,6,3,0,0,0,0,24,0,6,3,0,5,4,0,0,23,0,8,7,4,4,0,0,0,25,0,6,15,9,8,4,4,0,52,0,10,29,10,12,13,4,0,80,3,19,26,28,21,12,4,0,107,0,10,45,22,20,16,5,0,117,0,11,29,17,16,6,4,0,81,0,0,14,15,21,4,0,0,59,0,0,5,14,11,5,0,0,37,0,0,13,13,9,4,0,0,43,0,0,0,9,0,5,0,0,13,0,0,0,3,9,3,0,0,24,9,13,27,15,28,6,0,4,105,30,101,235,170,165,92,24,10,827,44,27,43,52,43,21,3,3,237,709,102,42,35,24,26,6,0,948,402,267,107,89,81
