POW_SA3_CODE_2021,F_M2_TrnFer_15_24,F_M2_TrnFer_25_34,F_M2_TrnFer_35_44,F_M2_TrnFer_45_54,F_M2_TrnFer_55_64,F_M2_TrnFer_65_74,F_M2_TrnFer_75ov,F_M2_TrnFer_Tot,F_M2_TrnTrm_or_LR_15_24,F_M2_TrnTrm_or_LR_25_34,F_M2_TrnTrm_or_LR_35_44,F_M2_TrnTrm_or_LR_45_54,F_M2_TrnTrm_or_LR_55_64,F_M2_TrnTrm_or_LR_65_74,F_M2_TrnTrm_or_LR_75ov,F_M2_TrnTrm_or_LR_Tot,F_M2_TrnCarAsDriv_15_24,F_M2_TrnCarAsDriv_25_34,F_M2_TrnCarAsDriv_35_44,F_M2_TrnCarAsDriv_45_54,F_M2_TrnCarAsDriv_55_64,F_M2_TrnCarAsDriv_65_74,F_M2_TrnCarAsDriv_75ov,F_M2_TrnCarAsDriv_Tot,F_M2_TrnCarAsPas_15_24,F_M2_TrnCarAsPas_25_34,F_M2_TrnCarAsPas_35_44,F_M2_TrnCarAsPas_45_54,F_M2_TrnCarAsPas_55_64,F_M2_TrnCarAsPas_65_74,F_M2_TrnCarAsPas_75ov,F_M2_TrnCarAsPas_Tot,F_M2_TrnOth_15_24,F_M2_TrnOth_25_34,F_M2_TrnOth_35_44,F_M2_TrnOth_45_54,F_M2_TrnOth_55_64,F_M2_TrnOth_65_74,F_M2_TrnOth_75ov,F_M2_TrnOth_Tot,F_M2_Train_and_Tot_15_24,F_M2_Train_and_Tot_25_34,F_M2_Train_and_Tot_35_44,F_M2_Train_and_Tot_45_54,F_M2_Train_and_Tot_55_64,F_M2_Train_and_Tot_65_74,F_M2_Train_and_Tot_75ov,F_M2_Train_and_Tot_Tot,F_M2_BusFer_15_24,F_M2_BusFer_25_34,F_M2_BusFer_35_44,F_M2_BusFer_45_54,F_M2_BusFer_55_64,F_M2_BusFer_65_74,F_M2_BusFer_75ov,F_M2_BusFer_Tot,F_M2_BusTrm_or_LR_15_24,F_M2_BusTrm_or_LR_25_34,F_M2_BusTrm_or_LR_35_44,F_M2_BusTrm_or_LR_45_54,F_M2_BusTrm_or_LR_55_64,F_M2_BusTrm_or_LR_65_74,F_M2_BusTrm_or_LR_75ov,F_M2_BusTrm_or_LR_Tot,F_M2_BusCarAsDriv_15_24,F_M2_BusCarAsDriv_25_34,F_M2_BusCarAsDriv_35_44,F_M2_BusCarAsDriv_45_54,F_M2_BusCarAsDriv_55_64,F_M2_BusCarAsDriv_65_74,F_M2_BusCarAsDriv_75ov,F_M2_BusCarAsDriv_Tot,F_M2_BusCarAsPas_15_24,F_M2_BusCarAsPas_25_34,F_M2_BusCarAsPas_35_44,F_M2_BusCarAsPas_45_54,F_M2_BusCarAsPas_55_64,F_M2_BusCarAsPas_65_74,F_M2_BusCarAsPas_75ov,F_M2_BusCarAsPas_Tot,F_M2_BusOth_15_24,F_M2_BusOth_25_34,F_M2_BusOth_35_44,F_M2_BusOth_45_54,F_M2_BusOth_55_64,F_M2_BusOth_65_74,F_M2_BusOth_75ov,F_M2_BusOth_Tot,F_M2_BusTot_15_24,F_M2_BusTot_25_34,F_M2_BusTot_35_44,F_M2_BusTot_45_54,F_M2_BusTot_55_64,F_M2_BusTot_65_74,F_M2_BusTot_75ov,F_M2_BusTot_Tot,F_M2_Other_M2_15_24,F_M2_Other_M2_25_34,F_M2_Other_M2_35_44,F_M2_Other_M2_45_54,F_M2_Other_M2_55_64,F_M2_Other_M2_65_74,F_M2_Other_M2_75ov,F_M2_Other_M2_Tot,F_M2_Tot_M2_15_24,F_M2_Tot_M2_25_34,F_M2_Tot_M2_35_44,F_M2_Tot_M2_45_54,F_M2_Tot_M2_55_64,F_M2_Tot_M2_65_74,F_M2_Tot_M2_75ov,F_M2_Tot_M2_Tot,F_M3_Trn_and_2_oth_Ms_15_24,F_M3_Trn_and_2_oth_Ms_25_34,F_M3_Trn_and_2_oth_Ms_35_44,F_M3_Trn_and_2_oth_Ms_45_54,F_M3_Trn_and_2_oth_Ms_55_64,F_M3_Trn_and_2_oth_Ms_65_74,F_M3_Trn_and_2_oth_Ms_75ov,F_M3_Trn_and_2_oth_Ms_Tot,F_M3_Bus2othMs_ex_tn_15_24,F_M3_Bus2othMs_ex_tn_25_34,F_M3_Bus2othMs_ex_tn_35_44,F_M3_Bus2othMs_ex_tn_45_54,F_M3_Bus2othMs_ex_tn_55_64,F_M3_Bus2othMs_ex_tn_65_74,F_M3_Bus2othMs_ex_tn_75ov,F_M3_Bus2othMs_ex_tn_Tot,F_M3_Other_M3_15_24,F_M3_Other_M3_25_34,F_M3_Other_M3_35_44,F_M3_Other_M3_45_54,F_M3_Other_M3_55_64,F_M3_Other_M3_65_74,F_M3_Other_M3_75ov,F_M3_Other_M3_Tot,F_M3_Tot_M3_15_24,F_M3_Tot_M3_25_34,F_M3_Tot_M3_35_44,F_M3_Tot_M3_45_54,F_M3_Tot_M3_55_64,F_M3_Tot_M3_65_74,F_M3_Tot_M3_75ov,F_M3_Tot_M3_Tot,F_Wkd_at_home_15_24,F_Wkd_at_home_25_34,F_Wkd_at_home_35_44,F_Wkd_at_home_45_54,F_Wkd_at_home_55_64,F_Wkd_at_home_65_74,F_Wkd_at_home_75ov,F_Wkd_at_home_Tot,F_Did_not_go_to_work_15_24,F_Did_not_go_to_work_25_34,F_Did_not_go_to_work_35_44,F_Did_not_go_to_work_45_54,F_Did_not_go_to_work_55_64,F_Did_not_go_to_work_65_74,F_Did_not_go_to_work_75ov,F_Did_not_go_to_work_Tot,F_MT_NS_15_24,F_MT_NS_25_34,F_MT_NS_35_44,F_MT_NS_45_54,F_MT_NS_55_64,F_MT_NS_65_74,F_MT_NS_75ov,F_MT_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75ov,F_Tot_Tot,P_M1_Train_15_24,P_M1_Train_25_34,P_M1_Train_35_44,P_M1_Train_45_54,P_M1_Train_55_64,P_M1_Train_65_74,P_M1_Train_75ov,P_M1_Train_Tot,P_M1_Bus_15_24,P_M1_Bus_25_34,P_M1_Bus_35_44,P_M1_Bus_45_54,P_M1_Bus_55_64,P_M1_Bus_65_74,P_M1_Bus_75ov,P_M1_Bus_Tot,P_M1_Ferry_15_24,P_M1_Ferry_25_34,P_M1_Ferry_35_44,P_M1_Ferry_45_54,P_M1_Ferry_55_64,P_M1_Ferry_65_74,P_M1_Ferry_75ov,P_M1_Ferry_Tot
20402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,6,0,0,0,3,0,0,8,14,5,5,5,8,0,0,41,20,9,7,7,8,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,4,4,0,0,25,8,3,4,4,4,0,0,25,32,187,308,376,346,192,52,1503,319,315,255,238,318,99,7,1548,26,13,6,17,9,11,8,84,1480,1839,2002,2475,2268,655,102,10828,0,0,0,0,0,0,0,0,22,3,5,4,6,0,0,45,0,0,0,0,0,0,0,4
20403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,10,0,0,0,3,0,0,15,21,10,8,8,3,0,0,55,30,9,8,8,10,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,4,3,0,0,19,5,8,6,3,3,0,0,22,58,295,523,605,516,213,52,2265,541,491,376,356,349,125,10,2244,21,7,18,19,12,12,9,104,2587,3032,3182,3458,2930,848,131,16169,0,0,0,0,4,0,0,8,87,54,21,17,10,4,0,192,0,0,4,5,0,0,0,17
20501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,5,7,3,4,5,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,11,6,3,5,7,0,0,27,18,13,9,9,8,0,0,53,0,5,4,0,0,0,0,10,0,0,0,0,0,0,0,0,4,3,0,7,3,0,0,10,5,4,4,5,3,0,0,23,40,244,379,392,362,160,48,1631,392,344,268,232,250,70,3,1565,17,14,7,12,7,3,0,58,1716,2138,2048,2242,1828,513,75,10568,20,14,8,8,0,0,0,55,21,8,3,3,0,4,0,36,0,0,0,0,0,0,0,0
20502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,6,11,10,16,13,14,3,0,66,13,14,15,11,14,3,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,3,0,0,20,3,0,5,4,3,0,0,20,32,173,237,300,300,177,50,1271,220,237,192,200,272,93,10,1229,13,9,22,17,16,3,6,94,1156,1552,1658,2068,2061,630,86,9208,0,0,0,0,0,0,0,0,12,6,3,11,0,0,0,33,6,0,0,0,0,0,0,8
20503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,11,11,8,6,9,5,0,48,17,11,8,13,8,6,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,46,284,478,528,478,312,66,2183,440,356,319,324,392,106,9,1954,29,12,12,23,22,10,10,122,1670,1987,2345,2864,2638,836,123,12448,0,0,0,0,0,0,0,0,23,7,8,0,0,0,0,40,0,0,0,0,0,0,0,9
20504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,11,6,0,0,0,0,0,12,0,4,0,0,0,0,0,4,15,7,3,4,0,0,0,30,10,8,10,11,0,4,0,39,27,19,14,13,0,0,0,80,4,6,0,0,0,0,0,5,0,5,0,0,0,0,0,6,8,4,8,3,5,3,0,22,12,9,8,3,5,3,0,36,93,493,669,655,413,123,21,2466,544,604,445,363,423,100,7,2490,20,19,19,18,15,15,7,108,2620,3683,3483,3512,2948,637,76,16971,14,12,11,4,3,5,0,44,67,33,17,19,10,3,0,155,0,0,3,0,0,0,0,3
20505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,5,0,9,3,36,9,12,11,5,0,9,3,48,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,0,0,3,4,0,0,8,3,0,0,3,6,0,0,15,36,166,237,262,241,129,40,1110,262,289,185,194,207,70,8,1217,12,11,9,9,11,8,6,66,1271,1630,1666,1898,1653,492,77,8674,0,3,0,0,0,0,0,9,13,4,5,4,9,3,0,35,0,0,0,0,0,0,0,0
20601,0,0,0,0,0,0,0,0,19,24,14,4,0,0,0,64,0,4,4,4,0,0,0,13,8,5,3,0,0,0,0,17,0,5,0,0,0,0,0,12,52,72,38,15,12,0,0,198,0,0,0,0,0,0,0,0,19,24,8,0,11,8,0,66,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,30,24,14,3,11,8,0,78,20,25,15,7,10,3,0,75,100,124,70,27,31,10,0,356,17,26,8,6,3,3,0,67,4,0,0,0,0,0,0,10,13,27,8,11,3,0,0,63,38,51,24,16,7,8,0,139,181,994,1151,967,539,124,18,3965,607,620,428,289,231,71,5,2255,10,16,9,4,3,7,4,48,2238,3888,3221,2760,1948,501,45,14599,107,162,65,46,25,3,0,407,65,57,29,22,23,7,5,213,0,9,0,0,0,0,0,11
20602,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,20,0,3,3,0,0,0,0,9,4,6,0,0,0,0,0,12,0,0,0,0,0,0,0,3,20,29,15,11,8,5,0,90,0,0,0,0,0,0,0,0,8,5,5,3,4,0,0,24,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,3,15,6,9,3,4,0,0,38,15,11,8,10,3,0,0,49,49,52,31,22,16,8,0,179,14,13,8,0,0,0,0,32,0,3,0,0,0,0,0,3,4,13,0,3,0,0,0,25,18,29,9,8,0,0,0,65,102,660,709,688,413,111,4,2694,382,339,240,170,144,46,9,1321,7,5,6,6,12,3,0,42,1293,2290,1886,1846,1250,358,29,8943,74,103,49,31,21,4,0,280,42,51,26,5,21,4,0,148,0,5,0,0,0,0,0,3
20603,0,0,0,0,0,0,0,0,12,14,3,5,4,0,0,42,0,10,0,0,0,0,0,8,4,7,0,0,0,0,0,14,0,4,0,0,0,0,0,5,37,47,12,6,9,3,0,120,0,0,0,0,0,0,0,0,4,13,3,7,0,0,0,26,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,9,0,5,0,0,0,0,0,5,9,19,3,3,0,0,0,42,15,13,8,9,0,0,0,54,60,75,33,22,13,3,0,215,16,16,3,6,0,0,0,40,3,0,0,0,0,0,0,5,14,11,4,4,4,0,0,36,29,28,7,9,4,0,0,74,184,724,965,1014,577,138,12,3602,584,464,373,303,239,75,3,2039,8,10,10,10,9,8,0,46,2118,2775,2549,2614,1743,440,29,12269,118,145,73,27,21,4,0,386,41,29,14,16,10,6,6,118,5,0,0,0,0,0,0,4
20604,0,0,3,0,0,0,0,3,287,599,291,162,114,23,0,1472,295,611,495,327,174,36,0,1947,115,233,118,75,51,18,0,603,49,107,71,31,21,0,0,276,1092,2040,1282,783,490,115,5,5804,0,0,0,0,0,0,0,0,40,73,32,18,31,12,0,204,13,21,11,18,14,0,0,71,11,13,6,0,4,0,0,35,3,10,9,3,0,0,0,23,62,118,53,41,46,14,0,333,141,389,197,119,73,16,0,940,1301,2552,1534,946,612,142,4,7085,356,647,444,226,136,39,5,1851,7,8,10,8,4,5,0,43,106,242,105,47,32,5,0,541,474,896,557,276,175,47,3,2434,6965,41832,43841,27765,12497,2158,151,135193,4931,9683,8089,3327,2472,803,84,29404,123,226,161,107,95,62,43,816,22476,76517,68045,42489,22564,4719,395,237209,4200,9514,7179,4466,2858,652,39,28913,346,585,400,289,231,55,4,1913,9,25,21,9,11,5,0,78
20605,0,0,0,0,0,0,0,0,83,156,66,33,30,7,0,379,13,28,19,13,6,0,0,74,11,16,9,0,4,0,0,31,0,7,9,0,0,0,0,21,150,291,135,70,58,13,0,724,0,0,0,0,0,0,0,0,24,33,0,3,6,3,0,66,4,0,0,0,0,0,0,3,10,9,0,0,5,0,0,15,7,5,0,4,0,0,0,9,31,42,0,10,8,5,0,102,41,90,38,20,13,0,0,207,224,431,178,99,73,21,3,1027,98,172,83,52,27,13,0,446,4,4,0,0,0,0,0,11,21,45,16,7,5,5,0,100,124,216,101,63,31,13,0,554,1064,5756,5096,3783,1895,536,56,18175,1004,1426,1017,562,439,146,18,4618,33,38,22,20,17,12,4,141,4644,12671,9613,7136,4223,1172,141,39600,374,686,389,198,134,30,4,1805,93,147,67,22,28,3,0,358,5,8,13,4,0,0,0,24
20606,0,0,0,0,0,0,0,0,47,82,24,12,4,4,0,170,8,22,9,12,9,3,0,62,15,21,3,5,8,0,0,46,3,8,4,0,0,0,0,18,106,172,70,45,27,7,0,422,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,3,0,0,22,27,39,13,10,0,0,5,93,146,224,79,52,30,7,5,539,44,44,23,13,8,0,0,135,3,0,0,0,0,0,0,5,14,32,12,4,4,0,0,67,61,82,35,17,8,6,0,201,418,1982,1423,1211,715,311,45,6114,883,997,519,315,254,134,34,3143,6,13,9,11,8,10,7,64,3110,6006,3687,3109,2119,812,135,18978,424,639,273,149,82,36,0,1609,26,29,15,9,7,4,0,91,0,4,3,0,0,0,0,10
20607,0,0,0,0,0,0,0,0,112,158,57,27,25,0,0,380,48,114,57,35,32,0,0,294,27,48,13,13,9,0,0,100,7,18,10,3,3,0,0,51,229,421,187,101,91,16,0,1044,0,0,0,0,0,0,0,0,20,41,18,11,9,0,0,96,3,9,3,6,0,0,0,22,9,3,0,7,0,0,0,12,0,0,0,0,0,0,0,10,28,54,22,25,13,0,0,140,73,105,39,27,29,5,0,273,326,581,245,150,136,21,0,1461,81,129,62,42,29,4,0,351,3,4,5,0,0,0,0,8,28,95,39,13,6,6,0,185,112,224,99,59,38,12,0,539,1189,7190,5492,3561,1698,443,60,19633,1515,2317,1542,820,590,251,25,7062,27,50,21,24,18,4,3,153,6150,16817,11457,7933,4788,1360,149,48658,733,1412,848,468,366,86,0,3915,127,145,68,47,32,13,0,431,3,5,4,0,0,0,0,11
20701,0,0,0,0,0,0,0,0,50,90,19,8,0,0,0,177,15,9,8,6,8,0,0,49,16,17,8,5,4,0,0,47,5,12,5,4,0,0,0,32,134,216,72,48,26,14,0,506,0,0,0,0,0,0,0,0,15,17,0,4,0,4,0,45,0,3,0,0,0,3,0,12,3,5,0,0,0,0,0,10,0,0,0,0,3,0,0,8,26,32,11,6,3,5,0,78,46,56,13,27,8,3,0,160,209,295,93,87,41,19,0,743,57,66,20,11,12,3,0,174,3,0,0,0,0,0,0,9,19,41,9,14,9,4,0,89,83,104,25,28,17,8,0,273,797,3672,4359,4327,2581,756,123,16619,1677,1254,1036,857,787,275,35,5929,13,34,19,21,14,10,6,124,5973,9937,8875,9050,6363,1860,256,42318,401,552,219,136,88,36,4,1438,101,80,30,36,13,0,3,260,0,6,7,3,0,0,0,16
20702,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,46,12,4,3,0,0,82,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,11,4,3,0,0,0,0,0,12,24,5,4,3,0,0,0,32,6,0,0,0,0,0,0,10,37,16,3,7,5,4,0,73,16,14,13,6,0,4,0,59,66,76,29,15,11,3,0,209,12,16,3,0,0,0,0,32,6,0,3,0,0,0,0,12,6,13,3,6,0,0,0,25,21,29,11,8,0,0,0,69,161,630,921,961,611,184,58,3519,997,515,448,397,385,99,10,2862,4,13,8,9,4,0,6,39,2979,2921,2815,2971,2295,628,100,14704,22,23,5,6,0,0,0,56,221,165,74,46,39,12,0,558,0,0,0,0,3,0,0,3
20703,0,0,0,0,0,0,0,0,13,19,5,0,0,0,0,41,5,12,7,4,8,3,0,44,13,10,0,0,0,0,0,16,0,0,0,3,4,0,0,13,77,89,29,25,28,0,0,256,0,0,0,0,0,0,0,0,3,12,0,5,3,0,0,20,3,9,7,5,0,0,0,20,13,9,3,0,0,0,0,25,0,0,0,0,0,0,0,9,25,23,13,6,5,0,0,70,30,28,17,15,10,3,0,112,129,141,56,49,46,10,0,439,30,15,13,10,3,0,0,80,8,0,0,0,0,0,0,14,11,17,12,0,0,0,0,47,47,38,26,11,8,4,0,139,397,1920,2378,2458,1475,308,38,8971,899,921,817,581,574,163,19,3977,17,20,14,11,13,0,8,91,3500,6579,6216,5979,4345,982,118,27714,135,251,114,74,59,7,3,637,171,143,53,52,37,9,0,469,0,0,0,5,0,0,0,4
20801,0,0,0,0,0,0,0,0,13,22,9,3,4,0,0,55,3,5,0,5,0,0,0,13,6,12,0,0,0,0,0,23,0,0,0,0,0,0,0,7,67,75,29,18,12,7,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,8,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,4,3,4,8,3,4,0,19,18,11,8,3,17,3,0,59,91,88,35,28,34,12,0,278,22,31,5,4,4,0,0,70,0,0,0,0,0,0,0,5,8,14,4,4,0,0,0,35,36,46,9,11,3,3,0,106,237,738,1224,1710,1078,373,60,5426,805,525,451,441,440,137,15,2813,16,5,7,6,16,0,3,55,2807,3274,3303,4180,3206,975,124,17871,168,240,62,34,30,7,0,544,65,52,14,15,14,8,0,162,0,0,0,0,0,0,0,6
20802,0,0,0,0,0,0,0,0,34,57,20,9,8,0,0,122,9,10,7,8,5,4,0,31,5,7,0,0,0,0,0,20,6,4,4,4,0,0,0,14,105,119,55,36,23,3,0,339,0,0,0,0,0,0,0,0,3,11,4,0,0,0,0,16,0,3,6,0,0,0,0,8,4,4,0,3,0,0,0,16,0,6,0,0,0,0,0,6,8,17,10,5,0,0,0,43,26,28,19,18,9,5,0,107,136,166,85,63,38,5,0,494,50,52,25,12,7,0,6,154,3,4,6,0,0,0,0,15,15,20,5,5,0,5,0,46,68,79,34,20,9,3,6,211,324,1292,1895,1972,1233,445,58,7217,922,688,603,512,453,164,27,3367,13,16,19,14,8,5,7,76,3420,5058,5042,5135,3788,1212,131,23791,237,341,177,98,69,8,0,931,77,77,17,21,17,10,0,226,0,5,5,4,0,0,0,8
20803,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,19,0,3,0,3,0,0,0,13,11,9,4,0,0,0,0,20,0,3,4,0,0,0,0,13,95,89,33,39,15,5,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,5,0,0,10,21,11,0,4,0,0,0,43,4,3,0,3,0,0,0,13,32,20,10,13,4,4,0,73,34,29,23,22,21,0,0,130,159,140,57,66,44,16,0,481,48,35,8,9,3,4,0,102,0,4,0,0,0,0,0,5,23,24,12,16,7,5,0,78,75,61,19,21,7,6,0,194,307,1239,1887,2102,1112,281,32,6955,1625,989,776,719,630,238,20,4992,17,30,23,31,9,11,5,118,5497,6395,6454,7410,5044,1248,125,32176,225,235,88,61,42,10,0,663,192,143,61,63,51,10,0,522,0,0,0,0,0,0,0,5
20804,0,0,0,0,0,0,0,0,28,20,7,0,6,0,0,67,7,6,4,6,3,0,0,22,3,4,3,0,0,0,0,17,0,5,0,0,0,0,0,11,97,102,37,30,14,4,0,280,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,13,4,0,0,0,0,0,0,9,21,6,3,3,0,0,0,33,4,0,0,0,0,0,0,6,34,22,4,0,5,0,0,67,21,15,9,11,3,4,0,67,154,135,52,43,24,4,0,411,36,48,11,8,5,0,0,108,4,0,0,0,0,0,0,10,10,23,13,0,4,0,0,57,51,72,26,8,13,0,0,167,173,722,866,905,528,180,34,3409,1275,674,451,344,313,98,19,3176,5,13,7,8,9,6,0,55,3529,3712,2819,2699,1945,638,88,15432,133,204,75,31,43,17,0,506,196,106,24,25,17,3,0,379,0,0,0,0,0,0,0,0
20901,0,0,0,0,0,0,0,0,4,15,0,0,3,0,0,26,6,13,7,8,6,0,0,41,6,8,5,0,4,0,0,22,4,6,0,3,0,0,0,17,58,85,33,11,20,3,0,216,0,0,0,0,0,0,0,0,5,6,7,5,0,0,0,20,0,0,0,0,0,0,0,8,14,7,3,5,0,0,0,31,0,0,0,0,0,0,0,4,27,18,12,13,3,6,0,72,24,27,29,12,10,0,0,108,105,131,74,37,36,9,4,395,19,19,11,4,0,0,0,59,3,4,0,0,0,0,0,11,13,22,6,6,3,0,4,60,35,42,17,12,6,0,4,121,237,1011,1404,1468,915,276,33,5340,1081,1088,968,705,683,225,16,4770,10,14,18,11,25,0,4,76,3874,6143,5568,5788,4450,1143,106,27085,120,176,96,57,65,15,0,535,162,147,50,43,45,12,0,468,0,4,7,0,0,0,0,13
20902,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,6,5,3,4,0,0,0,15,8,6,0,0,0,0,0,10,0,4,4,3,0,0,0,19,39,64,32,25,11,5,0,171,0,0,0,0,0,0,0,0,15,13,7,0,0,0,0,36,0,3,3,5,0,0,0,10,17,10,0,0,0,0,0,31,3,3,0,0,0,0,0,14,33,25,13,7,7,0,0,84,21,23,15,11,9,3,0,78,88,110,59,44,23,3,0,330,16,31,6,3,5,0,0,66,4,3,0,0,3,0,0,15,11,20,7,9,3,0,0,55,30,61,19,8,7,0,0,131,222,1239,1506,1274,821,141,11,5211,756,613,463,378,325,110,14,2661,19,10,14,8,11,5,6,72,2797,4527,4234,3930,2829,577,48,18942,76,113,61,40,19,5,0,321,161,124,68,41,36,14,0,440,0,4,0,0,0,0,0,4
20903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,3,5,0,0,0,0,4,0,0,0,0,0,0,0,5,0,3,3,4,0,0,0,16,8,0,5,0,5,0,0,19,10,15,11,7,4,0,0,54,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,6,7,0,0,0,0,0,17,83,323,611,788,525,196,29,2554,531,246,242,221,209,54,6,1517,4,4,9,4,0,0,0,28,1564,1361,1627,2015,1467,441,60,8535,26,15,11,6,0,0,0,51,33,17,9,6,7,3,0,80,0,0,0,0,0,0,0,0
20904,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,5,3,0,0,0,0,15,5,6,4,0,0,0,0,19,0,4,0,4,0,0,0,9,65,94,43,16,8,6,0,234,0,0,0,0,0,0,0,0,6,9,5,0,0,0,0,20,0,3,3,3,0,0,0,16,28,11,6,0,3,0,0,57,8,4,4,0,0,0,0,14,42,30,20,8,6,0,0,108,38,39,13,21,12,0,0,129,145,155,77,47,31,6,0,465,21,36,12,3,6,0,0,78,8,0,5,0,0,0,0,13,28,40,20,13,5,0,0,102,60,72,35,11,9,0,0,193,294,1541,2041,1597,927,204,27,6631,1487,1265,1039,742,581,160,11,5286,22,33,28,13,22,7,6,136,5992,8559,8171,7206,4725,962,78,35690,132,169,74,48,26,8,0,457,197,163,69,65,45,11,0,539,0,3,4,6,0,0,0,15
