POW_SA3_CODE_2021,P_M1_Tram_or_LR_15_24,P_M1_Tram_or_LR_25_34,P_M1_Tram_or_LR_35_44,P_M1_Tram_or_LR_45_54,P_M1_Tram_or_LR_55_64,P_M1_Tram_or_LR_65_74,P_M1_Tram_or_LR_75ov,P_M1_Tram_or_LR_Tot,P_M1_Taxi_or_RSS_15_24,P_M1_Taxi_or_RSS_25_34,P_M1_Taxi_or_RSS_35_44,P_M1_Taxi_or_RSS_45_54,P_M1_Taxi_or_RSS_55_64,P_M1_Taxi_or_RSS_65_74,P_M1_Taxi_or_RSS_75ov,P_M1_Taxi_or_RSS_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_or_LR_15_24,P_M2_TrnTrm_or_LR_25_34,P_M2_TrnTrm_or_LR_35_44,P_M2_TrnTrm_or_LR_45_54,P_M2_TrnTrm_or_LR_55_64,P_M2_TrnTrm_or_LR_65_74,P_M2_TrnTrm_or_LR_75ov,P_M2_TrnTrm_or_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_or_LR_15_24,P_M2_BusTrm_or_LR_25_34,P_M2_BusTrm_or_LR_35_44,P_M2_BusTrm_or_LR_45_54,P_M2_BusTrm_or_LR_55_64,P_M2_BusTrm_or_LR_65_74,P_M2_BusTrm_or_LR_75ov,P_M2_BusTrm_or_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
20402,0,0,0,0,0,0,0,0,6,9,8,3,8,0,0,44,1487,2507,2675,3221,2845,745,71,13550,567,136,102,92,72,32,5,1001,3,17,11,21,37,17,8,117,7,5,7,12,16,9,3,59,47,28,33,45,56,21,0,222,13,11,10,19,24,12,3,85,111,125,94,147,195,96,33,799,2266,2841,2950,3560,3257,927,123,15920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,10,6,0,4,4,3,0,0,17,34,19,10,13,15,4,0,102,44,20,19,19,19,4,0,123
20403,0,0,0,0,0,0,0,0,16,5,6,6,5,6,0,38,2468,4451,4491,4683,3907,997,115,21104,821,218,121,114,88,23,10,1396,4,28,39,46,53,16,12,208,20,17,14,31,27,6,8,134,47,36,56,57,47,10,0,257,91,62,39,47,41,26,4,314,814,448,208,241,311,136,37,2194,4368,5325,5005,5241,4505,1237,181,25858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,10,7,0,0,0,0,0,0,14,6,3,0,0,0,0,0,6,13,4,0,0,5,0,0,26,50,49,31,17,32,8,0,189,70,56,28,22,29,8,0,221
20501,0,0,0,0,0,0,0,0,4,9,0,6,7,0,0,22,1721,2800,2509,2704,2100,555,69,12451,585,144,78,76,62,25,5,971,0,21,23,31,34,13,0,124,6,4,11,8,7,4,0,43,9,7,9,10,11,0,0,45,6,9,15,13,17,13,4,72,87,104,76,118,138,59,23,605,2465,3119,2716,2975,2378,670,103,14429,4,4,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,11,3,0,0,0,0,0,13,0,0,4,0,0,0,0,6,12,5,4,3,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,3,3,4,0,0,16,23,24,8,11,9,5,0,89,52,33,16,22,15,3,0,139
20502,0,0,0,0,0,0,0,0,6,4,3,9,4,0,0,19,1189,2115,2165,2582,2535,715,70,11375,449,109,85,73,68,27,8,818,0,8,13,31,29,14,4,112,0,3,8,15,10,4,4,49,19,13,19,21,25,0,0,91,14,18,19,31,24,18,0,120,112,105,89,114,167,73,21,675,1813,2383,2399,2878,2862,856,112,13304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,3,0,5,0,0,0,14,26,34,25,27,36,13,3,161,29,39,25,32,36,13,3,176
20503,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,1584,2557,2836,3448,2988,786,92,14290,562,132,74,86,73,32,7,968,0,16,35,42,27,11,7,135,9,9,14,11,24,6,3,79,35,23,25,39,27,9,0,148,12,18,11,25,34,17,12,133,177,147,177,214,247,127,26,1103,2396,2906,3172,3870,3431,991,142,16915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,13,23,33,25,20,19,9,0,130,36,34,27,18,23,8,0,141
20504,0,4,0,0,0,0,0,4,10,3,5,4,3,6,0,25,2710,4979,4804,4865,4215,884,72,22530,925,261,118,125,98,21,7,1555,8,25,24,33,41,12,0,143,13,14,7,20,14,0,0,68,17,16,16,17,14,0,0,74,5,13,11,19,24,4,0,74,114,93,70,85,107,29,11,510,3879,5448,5077,5193,4527,962,94,25181,3,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,6,8,0,7,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,13,12,6,0,0,3,0,0,20,0,4,0,0,0,0,0,4,18,9,8,4,6,0,0,38,27,30,26,22,13,0,0,129,55,43,34,28,22,8,0,196
20505,0,0,0,0,0,0,0,0,0,3,6,0,3,4,0,18,1289,2331,2346,2466,2132,550,53,11174,451,91,74,71,51,15,0,764,0,12,19,29,26,11,0,104,8,13,20,15,16,10,0,74,52,23,29,25,27,9,0,159,14,20,33,30,31,4,5,142,232,181,138,123,158,64,13,919,2070,2684,2666,2768,2461,669,77,13402,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,10,38,33,13,10,10,3,121,15,38,32,13,10,10,3,131
20601,180,209,47,29,17,6,0,487,24,37,16,14,3,0,0,96,1360,3077,2629,2411,1962,547,55,12033,366,174,90,75,94,33,3,840,4,4,27,24,17,9,0,78,16,40,26,14,7,0,0,105,154,301,174,102,51,8,0,785,11,26,41,30,32,5,0,146,284,376,211,166,99,31,11,1175,2578,4482,3337,2935,2321,649,78,16376,43,58,32,15,14,0,0,157,0,0,0,0,0,0,0,0,34,34,17,6,5,3,0,102,0,7,4,4,0,0,0,25,7,6,3,0,0,0,0,27,5,11,7,3,0,0,0,20,82,121,65,30,29,8,0,332,0,0,0,0,0,0,0,0,29,41,15,8,16,8,0,111,3,0,0,0,0,0,0,14,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,6,41,42,18,4,20,8,0,142,47,63,38,15,20,8,0,191,184,229,121,47,70,19,0,666
20602,47,74,22,14,4,3,0,167,8,11,7,6,0,0,0,38,865,2032,1664,1651,1255,349,41,7850,191,100,46,41,35,21,8,442,6,13,15,15,19,9,0,73,3,20,15,0,5,4,0,53,93,133,81,76,31,13,0,413,9,19,12,18,12,3,0,74,171,155,83,87,72,17,8,601,1520,2717,2005,1945,1474,429,50,10135,17,22,11,7,18,3,0,76,0,0,0,0,0,0,0,0,9,22,3,0,0,0,0,32,6,10,4,0,0,0,0,21,4,6,0,0,4,0,0,14,4,6,0,0,0,0,0,15,38,60,29,9,25,4,0,164,0,0,0,0,0,0,0,0,17,6,8,4,4,0,0,39,6,0,0,0,0,0,0,4,0,0,4,0,0,0,0,7,0,5,3,0,0,0,0,11,22,14,9,5,4,0,0,58,26,35,24,21,9,0,0,117,80,106,62,43,36,6,0,333
20603,87,90,30,19,12,9,0,246,18,16,5,4,3,0,0,45,1266,2237,1932,1987,1416,397,43,9281,478,110,66,57,64,17,3,799,7,6,10,14,9,0,0,42,3,12,7,8,9,0,0,43,34,34,32,28,21,5,0,156,9,21,21,10,20,0,0,79,256,155,91,104,85,41,6,743,2331,2865,2283,2267,1673,474,57,11941,24,27,12,4,14,0,0,83,0,0,0,0,0,0,0,0,26,25,10,5,4,0,0,64,6,12,3,0,0,3,0,26,10,7,6,0,0,0,0,23,0,5,0,4,0,0,0,10,63,79,30,19,15,8,0,206,0,0,0,0,0,0,0,0,10,19,0,3,0,0,0,44,0,3,3,0,0,0,0,8,10,0,0,0,0,0,0,11,4,5,0,0,0,0,0,7,27,27,6,4,0,0,0,72,29,27,29,19,7,4,0,106,118,134,65,35,23,9,0,385
20604,2794,5381,2109,1116,793,285,33,12517,140,333,173,70,44,19,3,783,5467,19092,18010,14504,9969,2398,237,69673,902,1317,757,611,556,164,29,4335,9,37,37,48,34,13,0,183,108,436,315,298,156,19,0,1342,450,2297,1624,1204,677,91,4,6339,116,449,443,284,188,48,6,1540,2445,5074,2334,1254,932,260,27,12325,16977,44544,33402,24152,16455,4016,391,139935,628,858,696,376,276,66,0,2895,0,0,3,0,0,0,0,3,493,1022,576,287,216,51,4,2645,623,1501,1460,879,480,114,3,5061,194,310,169,111,66,24,0,876,97,271,218,116,63,11,0,772,2039,3950,3128,1766,1102,252,12,12248,0,0,0,0,0,0,0,0,78,124,66,39,42,15,0,375,23,50,28,31,22,0,0,151,16,17,4,0,3,0,0,50,8,17,11,6,9,5,0,57,118,214,108,79,84,22,0,626,276,751,418,257,153,33,7,1896,2440,4917,3660,2101,1331,313,17,14770
20605,487,877,254,138,92,21,7,1876,41,77,38,13,17,6,0,184,2993,9320,8166,6658,4397,1149,156,32844,455,383,237,153,155,39,11,1425,12,65,54,34,35,16,4,218,51,148,87,54,35,5,0,378,197,487,292,221,112,19,0,1325,55,119,133,99,52,22,4,488,463,838,512,355,307,121,23,2613,5214,13142,10235,7944,5362,1431,204,43538,105,154,89,53,35,7,0,450,0,0,0,0,0,0,0,0,162,319,139,74,50,17,0,745,43,104,71,45,19,0,0,284,10,22,9,7,4,0,0,51,11,28,16,16,9,0,0,82,328,626,318,191,115,27,0,1609,0,0,0,0,0,0,0,0,33,65,19,15,11,3,0,140,4,5,9,3,0,0,0,22,8,6,0,0,5,0,0,21,7,10,0,4,0,0,0,16,48,81,27,24,11,9,3,201,106,221,102,79,38,5,0,549,480,938,444,295,161,37,3,2362
20606,238,346,120,38,50,13,0,810,19,47,15,8,5,0,0,99,1465,3404,2672,2330,1688,603,103,12269,264,176,84,78,76,31,5,712,3,4,6,10,6,4,0,32,17,46,31,19,10,0,0,124,55,184,97,53,31,7,0,427,8,51,28,23,23,4,0,137,408,616,308,224,171,63,13,1799,2927,5539,3651,2944,2145,768,130,18112,63,65,47,17,12,0,0,205,0,0,0,0,0,0,0,0,101,126,40,19,10,3,0,296,16,52,36,22,13,8,0,151,20,24,10,5,6,0,0,68,14,21,11,5,3,0,0,49,214,290,138,69,44,14,0,769,0,0,0,0,0,0,0,0,9,6,7,3,3,0,0,32,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,7,0,0,0,0,0,0,0,6,13,10,7,3,3,0,0,43,48,79,22,17,14,0,0,185,284,377,172,88,65,13,0,1004
20607,616,925,323,174,130,36,5,2205,50,138,50,20,16,7,0,283,2774,8096,6498,5411,3709,1084,139,27716,467,411,218,186,166,73,10,1526,4,14,14,22,30,7,0,99,28,120,67,43,32,0,0,288,317,947,532,343,149,34,0,2325,26,97,108,75,44,15,5,371,631,1306,704,484,366,112,21,3628,5782,13619,9441,7277,5032,1474,186,42809,82,137,102,46,39,5,0,412,0,0,0,0,0,0,0,0,197,286,130,60,46,8,0,725,98,226,148,79,55,8,0,619,33,56,19,10,11,0,0,139,11,53,28,18,14,0,0,127,423,760,423,213,167,33,3,2019,0,0,0,0,0,0,0,0,47,76,28,20,19,7,0,194,8,9,4,10,0,0,0,33,11,3,0,7,0,0,0,14,6,5,0,0,0,0,0,13,72,88,31,30,23,5,0,255,135,204,90,63,51,7,0,557,625,1059,546,302,246,50,4,2834
20701,247,283,95,44,41,18,5,725,35,51,11,14,15,6,0,129,3597,7006,5970,6053,4665,1394,194,28875,849,370,192,150,159,58,12,1779,9,11,21,29,29,9,0,110,19,53,20,18,16,0,0,127,81,111,93,85,80,21,4,470,30,66,50,57,46,11,5,264,667,432,248,254,254,131,20,2015,6020,9019,6954,6879,5404,1686,251,36211,95,127,49,34,16,16,0,332,0,0,0,0,0,0,0,0,85,132,38,14,10,0,0,289,27,34,42,26,15,0,0,144,22,21,14,14,4,0,0,68,10,29,8,4,5,0,0,55,241,339,149,88,49,26,4,891,0,0,0,0,0,0,0,0,32,24,7,6,3,3,0,81,0,11,8,0,0,3,0,24,4,4,0,0,0,0,0,14,5,4,0,0,3,0,0,15,43,43,16,11,7,4,0,136,89,94,46,49,27,9,0,316,369,480,217,151,84,42,5,1339
20702,0,0,0,5,0,0,0,12,8,16,6,5,7,0,0,31,2003,2919,2521,2598,2128,610,75,12852,713,149,89,92,87,27,3,1147,0,13,19,19,33,7,0,87,3,10,10,10,12,0,0,39,10,5,15,8,7,0,0,46,8,19,13,23,16,4,0,95,132,92,80,74,69,27,0,468,3130,3413,2833,2880,2386,689,84,15407,31,55,16,10,13,4,0,127,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,6,0,5,0,3,0,0,11,0,3,0,0,0,0,0,8,0,5,0,0,0,0,0,7,30,69,19,10,15,4,0,147,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,19,4,7,9,0,4,0,0,19,38,5,4,3,0,0,0,57,6,3,0,0,0,0,0,10,53,26,11,5,8,4,0,105,27,34,21,19,6,4,0,103,109,122,54,36,29,8,0,360
20703,55,56,21,12,11,0,0,159,20,22,14,8,0,0,0,69,2505,5626,4971,4590,3572,859,104,22235,657,284,172,131,165,55,10,1472,0,7,8,26,22,13,5,75,14,37,18,14,19,3,0,103,27,47,40,50,44,6,0,216,20,30,36,31,35,11,0,166,319,395,194,162,153,33,4,1264,3921,6906,5644,5163,4116,1000,131,26874,71,79,22,21,25,4,0,224,0,0,0,0,0,0,0,0,22,35,16,9,0,0,0,87,18,33,21,15,10,3,0,92,15,12,0,0,0,0,0,30,3,7,3,7,8,0,0,32,125,162,64,57,47,7,0,460,0,0,0,0,0,0,0,0,4,14,0,5,3,0,0,37,8,14,6,5,3,0,0,34,21,5,4,0,4,0,0,37,3,5,5,0,0,0,0,14,39,38,19,6,7,0,0,115,62,58,25,34,31,6,0,211,231,260,107,101,82,11,3,791
20801,3,11,0,0,0,0,0,16,17,17,8,4,3,4,0,52,2062,3253,2983,3203,2620,797,106,15022,451,168,74,70,74,33,4,872,0,7,11,21,12,12,3,66,11,23,10,3,12,6,0,64,90,43,31,53,37,3,0,254,14,17,23,38,26,10,0,121,341,89,86,156,167,64,17,921,3220,3915,3305,3606,2985,938,129,18101,57,55,19,14,7,9,0,169,0,0,0,0,0,0,0,0,23,44,12,3,3,0,0,87,17,14,0,4,0,0,0,37,7,11,0,0,0,0,0,27,12,0,5,3,3,0,0,29,112,128,40,27,21,8,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,4,0,7,8,0,0,0,3,0,0,14,0,0,0,0,0,0,0,5,8,3,6,8,3,4,0,25,34,23,27,15,18,6,0,122,150,155,75,48,44,20,0,489
20802,77,93,45,15,23,5,0,252,22,26,13,7,7,0,0,78,2234,4428,3937,3978,3066,1026,109,18789,617,242,135,109,110,51,0,1261,6,15,8,18,28,17,3,94,21,38,17,6,13,0,0,93,76,71,31,55,50,9,0,296,18,49,37,59,32,11,0,204,440,259,191,198,195,74,15,1369,3822,5640,4606,4576,3614,1211,138,23606,79,60,31,26,18,0,0,213,0,0,0,0,0,0,0,0,51,76,24,9,16,0,0,175,14,13,16,13,8,6,0,75,9,8,4,0,0,0,0,27,11,10,5,4,0,0,0,29,164,170,81,55,40,4,0,516,0,0,0,0,0,0,0,0,4,13,5,0,0,0,0,19,0,3,6,0,0,0,0,11,9,5,0,3,0,0,0,24,0,5,0,0,0,0,0,5,17,24,11,5,0,0,0,62,43,56,45,29,22,3,0,202,223,249,138,91,68,11,6,786
20803,0,4,4,0,0,0,0,14,42,56,19,15,5,4,0,142,5012,9522,9078,9869,7529,1972,237,43215,1357,495,299,258,247,69,16,2736,11,51,67,70,78,30,3,311,31,46,33,45,31,3,0,180,98,51,54,90,68,7,0,370,31,52,36,63,43,17,0,240,343,173,138,177,160,33,5,1036,7338,10816,9880,10728,8255,2154,263,49439,134,120,44,53,32,8,0,395,0,0,0,0,0,0,0,0,14,20,6,0,0,0,0,42,6,21,12,17,6,0,0,71,30,4,6,8,3,0,0,49,7,16,5,9,8,0,0,42,198,179,76,86,48,14,0,597,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,4,0,8,8,0,0,0,30,35,11,4,4,0,4,0,56,5,7,0,3,0,0,0,22,46,29,13,18,3,4,0,115,83,83,55,46,47,11,0,321,324,289,139,150,101,28,3,1035
20804,38,65,33,20,19,3,0,177,17,27,14,7,5,0,0,70,1951,2867,2125,2076,1484,515,53,11073,452,150,72,51,65,18,0,816,0,0,3,7,4,3,0,28,10,9,5,6,4,3,0,37,26,31,17,26,28,3,0,142,19,26,15,20,16,5,0,100,183,133,96,93,70,19,9,595,3036,3626,2480,2359,1750,606,64,13926,96,87,22,17,8,0,0,239,0,0,0,0,0,0,0,0,43,33,21,5,3,0,0,101,8,15,8,12,3,0,3,54,9,9,4,0,0,0,0,22,0,10,3,0,3,0,0,23,159,146,60,39,22,10,3,439,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,21,5,0,4,3,0,0,0,13,30,8,3,3,0,0,0,43,10,7,0,0,0,0,0,17,49,20,9,3,5,0,0,91,33,21,16,15,12,4,0,106,239,189,92,60,40,10,3,635
20901,16,15,5,0,0,0,0,34,15,28,13,14,3,3,4,75,3054,6178,5439,5600,4389,1184,105,25954,738,233,160,172,157,46,7,1515,3,18,24,40,32,6,0,136,9,32,16,16,15,5,0,89,20,57,67,75,44,5,0,283,26,34,35,29,29,10,3,160,385,348,184,203,170,42,8,1344,4555,7272,6103,6247,4947,1342,133,30600,54,59,26,12,14,6,0,170,0,0,0,0,0,0,0,0,4,20,0,0,3,0,0,38,13,26,19,11,7,0,0,76,6,13,4,0,3,0,0,30,3,9,6,5,3,0,0,31,87,129,58,22,37,8,0,340,0,0,0,0,0,0,0,0,6,9,4,4,6,0,0,35,5,5,4,0,4,0,0,17,26,10,3,5,0,0,0,47,0,3,4,5,0,3,0,15,35,31,21,18,8,3,0,119,47,61,44,23,19,3,6,207,176,218,117,67,63,18,7,663
20902,47,50,18,20,9,0,0,138,20,31,16,12,7,0,0,81,2140,4604,4211,4213,3207,749,73,19189,617,212,123,134,103,27,4,1214,6,18,21,35,22,9,3,114,14,44,19,7,10,3,0,98,46,124,83,67,49,0,0,369,17,32,37,27,28,9,0,150,134,169,113,95,78,21,3,626,3264,5532,4768,4691,3571,837,89,22746,52,69,29,19,19,9,0,200,0,0,0,0,0,0,0,0,13,16,4,0,0,0,0,29,4,4,13,7,0,0,0,31,10,11,0,0,0,0,0,18,3,8,7,7,7,0,0,29,78,111,53,31,25,13,0,313,0,0,0,0,0,0,0,0,25,16,11,14,0,0,0,68,0,5,7,5,0,0,0,13,21,11,0,0,0,0,0,37,6,8,3,0,0,0,0,17,57,36,17,19,11,0,0,136,43,55,35,27,24,5,3,184,179,204,104,78,57,16,3,632
20903,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,9,1328,1558,1495,1670,1310,376,65,7799,393,62,26,42,30,13,3,572,8,8,20,22,28,3,0,95,4,3,0,3,5,0,0,24,9,3,5,3,5,0,0,26,4,8,11,12,10,8,0,51,89,23,28,53,80,25,9,313,1890,1712,1613,1827,1477,424,77,9023,0,9,8,4,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,5,0,3,0,0,0,0,0,7,11,11,5,3,5,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,3,3,5,0,0,0,0,9,0,0,0,0,0,0,0,3,8,3,4,4,0,0,0,22,19,9,12,8,12,0,0,56,32,25,24,14,10,0,4,118
20904,22,26,13,8,0,3,0,69,45,67,57,27,20,0,0,216,5817,11855,10909,9741,6855,1511,122,46812,2010,618,336,307,252,52,9,3584,20,97,140,127,94,26,10,504,18,39,25,24,8,7,0,113,22,47,52,49,32,0,0,203,37,77,75,69,43,19,0,318,219,148,139,95,98,42,4,746,8527,13294,11891,10550,7472,1676,147,53560,94,115,55,26,22,4,0,310,0,0,0,0,0,0,0,0,4,10,0,0,3,0,0,15,8,13,11,6,4,0,0,42,17,12,5,0,0,0,0,27,0,13,9,9,3,0,0,24,123,155,72,41,29,12,0,427,0,0,0,0,0,0,0,0,7,9,6,4,0,0,0,28,3,8,12,8,0,0,0,30,46,14,10,4,3,0,0,76,10,3,11,5,0,0,0,25,64,34,34,19,6,3,0,157,103,115,72,56,31,6,0,382,289,300,179,115,71,17,0,975
