POW_SA3_CODE_2021,SG_300_399_Mng,SG_300_399_Pro,SG_300_399_TecTW,SG_300_399_CoPSW,SG_300_399_ClAW,SG_300_399_SWks,SG_300_399_MaOpDv,SG_300_399_Lab,SG_300_399_IDNS,SG_300_399_Tot,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000_3499_Mng,SG_3000_3499_Pro,SG_3000_3499_TecTW,SG_3000_3499_CoPSW,SG_3000_3499_ClAW,SG_3000_3499_SWks,SG_3000_3499_MaOpDv,SG_3000_3499_Lab,SG_3000_3499_IDNS,SG_3000_3499_Tot,SG_3500mo_Mng,SG_3500mo_Pro,SG_3500mo_TecTW,SG_3500mo_CoPSW,SG_3500mo_ClAW,SG_3500mo_SWks,SG_3500mo_MaOpDv,SG_3500mo_Lab,SG_3500mo_IDNS,SG_3500mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot
20504,0,18,5,8,10,0,0,0,0,49,0,23,0,32,19,0,0,4,0,92,5,45,13,72,58,0,4,27,5,220,3,99,11,110,79,0,7,32,0,347,13,186,22,115,119,3,6,20,4,486,20,316,25,128,166,3,6,10,9,678,19,409,29,107,102,6,8,15,0,693,32,462,25,146,95,0,13,3,0,787,34,360,10,108,42,3,10,3,3,574,173,431,18,225,47,0,23,9,9,921,56,32,6,33,3,0,6,0,0,139,60,75,10,15,7,0,0,0,0,162,3,15,0,6,10,0,0,0,0,26,415,2475,175,1115,766,11,84,132,41,5213,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,13,0,0,0,10,3,0,0,5,0,20,0,0,0,21,9,0,0,4,0,40,0,6,8,42,11,0,0,9,0,82
20505,0,4,0,22,8,0,0,6,0,31,0,9,3,28,8,0,0,6,0,58,5,25,5,51,19,0,0,5,0,116,3,43,3,65,28,0,0,15,3,157,0,63,7,52,48,0,4,35,0,216,10,103,12,65,55,0,9,15,6,271,7,152,6,51,30,0,10,6,4,260,11,156,0,64,19,0,5,6,0,253,15,149,6,48,16,0,5,3,0,238,59,154,5,78,10,0,3,0,0,321,15,7,0,9,0,0,0,0,0,31,21,21,0,4,0,0,0,0,0,42,0,0,0,4,4,0,0,0,4,7,147,884,52,554,233,6,42,99,13,2034,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,14,0,0,0,8,0,0,0,6,0,15,0,0,0,6,0,0,0,0,0,8,0,0,0,9,4,0,0,7,0,14,0,5,0,0,5,0,0,3,0,21
20601,0,3,0,14,4,0,0,0,0,31,0,9,0,8,5,0,0,0,0,27,3,11,5,26,10,0,0,6,0,62,0,32,10,34,17,0,3,3,0,108,5,43,6,17,28,0,5,0,0,103,16,96,8,42,36,0,15,4,0,218,8,121,8,45,41,0,16,3,4,243,15,161,4,45,23,0,19,0,6,279,19,122,9,48,22,0,37,0,3,256,62,144,4,103,27,0,23,0,3,359,15,8,0,0,0,0,0,0,0,34,20,13,0,0,7,0,0,0,0,41,0,5,0,0,0,0,0,0,0,14,163,789,57,405,218,5,124,14,19,1793,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,12,0,13,0,3,0,4,0,0,0,11,0,16,0,0,0,0,3,0,0,0,0,6,0,0,8,10,11,0,3,12,0,48
20602,0,9,0,3,0,0,0,0,0,11,0,10,0,6,0,0,0,0,0,22,0,11,7,20,4,0,0,5,0,33,0,25,6,18,6,0,0,0,0,60,0,43,6,9,6,0,0,0,0,66,3,73,8,18,25,0,0,4,0,136,14,95,9,27,19,0,5,0,0,166,5,140,14,24,15,0,0,0,0,197,14,90,9,24,5,0,7,0,0,138,27,136,6,41,12,0,3,0,0,232,13,4,0,0,4,0,0,0,0,22,18,3,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,92,666,53,207,92,3,17,7,13,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6
20603,0,4,0,7,0,0,0,0,0,14,0,4,0,8,6,0,0,0,0,25,0,14,3,19,3,0,0,0,0,39,0,21,3,16,14,0,8,0,0,64,0,39,4,16,12,0,11,5,0,87,3,70,3,14,24,0,16,4,0,132,6,99,3,26,17,0,21,0,0,181,8,143,4,48,13,0,19,0,0,236,7,100,4,40,16,0,37,0,0,212,37,114,5,70,17,0,37,0,0,275,11,5,0,4,0,0,0,0,0,34,13,18,0,3,0,0,0,0,0,35,0,0,0,0,0,0,4,0,0,10,88,637,29,288,136,5,152,15,3,1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,8,0,11,0,0,0,0,3,0,0,5,0,8,0,4,0,3,0,0,0,7,0,19,0,0,5,5,3,0,0,6,0,30
20604,7,95,23,51,69,0,0,16,7,269,5,135,30,86,140,12,3,30,9,454,24,327,77,162,336,25,3,41,20,1021,41,613,99,240,489,25,18,93,12,1634,90,1132,183,407,978,38,60,106,48,3047,256,2772,321,605,1909,47,94,94,81,6177,406,3712,336,773,1989,50,65,40,100,7474,641,5229,333,1056,1953,36,65,36,164,9502,1109,5360,245,930,1534,53,72,29,155,9483,4236,8877,340,2335,1837,56,174,45,216,18122,1558,1646,50,332,309,14,67,7,35,4011,2471,2909,50,115,258,16,24,6,51,5895,23,83,11,40,48,0,4,4,30,239,10890,33026,2118,7209,11927,375,639,573,933,67686,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,9,0,11,0,0,0,7,6,3,0,6,0,28,0,0,0,0,12,3,0,0,0,25,0,3,3,11,11,0,0,6,0,51
20605,0,7,0,12,0,0,0,0,0,23,0,6,4,20,10,0,0,0,0,38,0,23,0,25,15,0,0,0,0,64,0,29,6,28,18,0,0,4,0,86,9,44,6,35,25,0,0,10,6,138,14,103,12,30,38,0,9,8,4,221,18,172,3,52,47,0,18,4,3,320,18,187,5,91,32,0,24,8,9,376,23,150,7,69,30,0,42,7,3,335,89,192,26,155,37,0,26,16,4,548,25,23,3,20,6,0,0,3,0,79,47,32,0,17,0,0,0,0,0,99,0,5,0,6,0,0,0,0,0,14,255,999,75,567,269,15,120,67,28,2405,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,0,0,5,0,13,0,0,0,7,0,0,0,5,0,12
20606,0,7,0,11,6,0,0,0,0,19,0,5,0,3,0,0,0,0,0,11,0,3,5,4,3,0,0,4,0,26,0,14,9,10,5,0,6,6,0,46,0,24,3,5,14,0,4,0,6,54,4,45,4,16,12,5,12,0,3,107,5,83,6,26,12,0,15,0,0,160,14,90,3,45,12,0,31,0,0,196,11,88,6,48,6,0,51,0,3,209,39,87,21,87,3,0,54,0,4,295,4,19,0,9,4,0,0,0,0,43,17,24,0,0,0,0,0,0,4,39,0,3,0,0,0,0,7,0,5,13,97,499,68,278,81,8,181,16,22,1247,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,6,0,3,7,0,0,0,0,22
20607,0,30,3,12,18,0,0,3,0,76,4,40,4,24,27,0,0,4,0,100,3,77,11,45,45,0,3,11,4,205,3,160,18,66,76,0,7,23,4,349,10,279,38,91,112,0,10,27,3,568,18,506,51,91,193,0,15,38,7,911,34,612,37,86,122,7,9,6,6,920,41,744,31,95,86,5,5,3,11,1019,35,584,17,66,38,0,6,0,0,751,173,946,26,224,68,3,0,0,6,1452,82,132,0,20,11,0,0,0,0,235,94,347,3,15,5,0,0,0,3,470,0,21,0,0,4,0,0,0,7,33,495,4504,238,868,823,20,53,115,49,7165,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,0,0,0,11,3,0,0,0,0,16,0,0,0,14,4,0,0,8,0,31,0,3,0,7,5,0,0,3,0,24,3,5,0,13,4,4,0,9,0,48
20701,4,20,3,16,5,0,0,0,0,50,0,29,0,32,11,0,0,9,0,77,0,61,8,47,20,0,0,14,3,155,0,79,9,75,34,0,6,19,0,229,5,135,14,86,78,0,12,16,8,355,4,219,22,78,77,0,14,8,3,435,6,391,26,61,94,7,32,6,0,620,25,487,8,77,85,4,52,7,5,745,45,332,15,57,44,0,59,4,9,557,154,565,35,98,95,4,38,6,8,1010,67,66,0,6,17,0,0,0,0,160,89,74,0,4,12,0,0,0,0,179,4,10,0,5,4,0,0,0,0,21,409,2503,152,663,580,14,219,89,38,4672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,3,0,0,0,0,0,24,0,30,0,0,0,4,9,0,0,6,0,19,0,0,0,4,0,0,0,11,0,15,3,3,11,11,13,0,0,12,0,52
20702,0,11,0,13,4,0,0,0,0,19,0,9,0,24,6,0,0,3,0,36,0,24,6,50,7,0,0,0,0,83,0,37,5,45,7,0,0,0,3,101,3,46,3,51,14,0,0,0,0,123,3,117,4,43,37,0,0,3,0,210,4,182,3,41,28,0,0,0,3,264,14,210,4,75,25,0,0,0,0,338,10,127,4,74,10,0,0,0,0,235,63,232,0,312,13,0,0,0,0,614,36,20,0,46,0,0,0,0,0,109,37,16,0,28,0,0,0,0,0,89,0,6,0,3,0,0,0,0,0,10,172,1050,35,821,164,3,3,11,11,2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,16,0,0,0,8,0,0,0,3,0,14,0,0,0,12,4,0,0,4,0,20,0,0,0,12,7,0,0,4,0,22
20703,0,39,0,21,15,0,0,0,0,73,3,41,5,32,28,0,0,5,0,121,0,97,16,61,61,0,3,16,0,246,4,151,30,75,91,0,5,5,4,371,14,265,27,91,150,6,0,12,3,568,20,652,52,110,239,11,11,9,6,1120,30,709,29,75,167,4,11,5,3,1033,40,838,23,90,168,3,10,0,6,1183,70,688,17,75,157,0,0,0,3,1012,316,1100,27,193,176,0,0,0,8,1816,105,141,5,30,25,0,0,0,0,310,123,288,0,16,14,0,0,0,3,442,0,22,0,0,8,0,0,0,0,34,725,5098,244,884,1309,33,47,58,45,8445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,6,0,12,0,3,0,8,0,0,0,5,0,15,0,0,0,6,3,0,0,0,0,11,4,3,0,3,5,0,0,10,0,33
20801,0,5,0,21,7,0,0,0,0,36,0,23,0,21,11,0,0,0,0,61,5,42,4,26,19,0,0,0,0,91,3,44,16,31,18,0,0,7,5,122,3,80,9,35,24,0,0,9,0,159,8,124,11,37,39,3,6,5,0,235,3,195,6,36,21,0,3,9,0,276,16,236,8,39,16,0,0,0,0,316,14,172,3,34,8,0,0,0,0,226,34,287,5,73,13,0,0,0,0,410,17,34,0,4,4,0,0,0,0,60,19,32,0,0,3,0,0,0,0,58,0,4,0,0,3,0,0,0,4,13,122,1290,68,374,184,6,12,29,20,2099,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,14,0,3,0,5,0,0,0,5,0,8,0,0,0,4,0,0,0,13,0,21,0,0,0,11,3,0,0,6,0,30
20802,0,13,3,13,3,0,0,3,0,38,4,26,0,40,9,0,0,0,0,74,0,34,10,48,16,0,0,0,0,108,0,58,10,62,17,0,0,4,0,151,0,122,5,101,35,0,3,12,0,280,4,205,21,94,55,0,7,8,7,395,14,322,13,56,45,0,19,0,0,471,13,434,6,61,13,0,26,0,6,559,26,299,7,36,21,0,31,0,0,434,46,324,0,54,15,0,23,3,4,483,23,28,0,5,10,0,0,0,3,69,22,55,0,4,3,0,0,0,0,88,0,15,0,0,0,0,0,0,0,22,161,1961,74,585,254,8,108,44,17,3217,0,0,0,0,4,0,0,0,0,5,0,0,0,4,0,0,0,7,0,14,0,0,0,5,0,0,0,14,0,25,0,0,0,4,0,0,0,3,0,13,3,0,0,12,0,0,0,6,0,27,0,7,5,16,0,0,0,10,0,39
20803,0,13,0,18,8,0,0,0,0,34,0,15,8,16,10,0,3,0,0,46,3,38,3,52,15,0,3,6,0,120,6,60,6,62,32,6,5,3,0,183,4,81,4,76,50,4,11,14,0,240,3,150,3,71,93,10,14,3,6,350,11,271,11,86,52,3,3,0,9,441,21,293,8,94,32,4,8,3,5,468,24,195,3,89,15,3,5,0,4,334,86,304,3,234,21,0,3,0,5,664,31,21,0,15,0,0,0,0,0,73,29,29,0,5,0,0,0,0,0,75,0,4,0,3,3,0,0,0,0,14,219,1499,53,825,338,31,50,34,26,3084,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,8,0,0,0,4,0,0,0,23,0,26,0,0,0,5,0,0,0,8,0,12,0,0,3,9,3,0,0,5,0,26,0,11,0,34,7,0,4,19,0,68
20804,0,0,0,3,0,0,0,0,0,7,0,8,0,0,3,0,0,0,0,9,0,10,0,7,7,0,4,0,0,30,3,26,0,9,8,0,0,0,0,47,0,28,3,8,20,0,3,5,0,76,5,63,9,16,39,0,0,0,0,132,12,98,9,25,21,0,0,3,0,168,7,113,3,28,11,0,0,0,0,163,20,99,0,13,9,0,0,0,0,141,43,133,4,34,0,0,0,0,0,219,3,7,0,0,0,0,0,0,0,17,15,37,0,0,3,0,0,0,0,55,0,7,0,0,0,0,0,0,0,8,119,630,36,147,132,9,6,12,4,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,11,0,0,0,9,3,0,0,0,0,10
20901,0,42,12,35,38,0,0,8,5,132,0,60,16,41,57,0,0,10,0,189,4,143,36,95,101,0,4,29,5,406,10,219,72,139,163,0,8,45,4,668,13,395,118,190,219,0,23,47,6,1009,25,873,140,199,246,0,34,24,6,1537,24,1091,57,133,155,4,16,7,7,1503,37,1172,33,114,66,5,4,10,7,1440,52,906,27,76,30,0,0,0,5,1092,171,1218,22,137,55,0,3,0,3,1604,47,186,0,6,3,0,0,0,0,255,59,445,0,10,11,0,0,0,0,517,4,17,4,9,13,0,0,0,5,54,452,6818,539,1222,1184,17,102,176,56,10561,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,19,0,30,0,0,0,6,3,0,0,14,0,23,0,4,0,4,4,0,0,8,0,25,0,5,4,13,8,0,0,11,0,35
20902,0,10,0,14,0,0,0,0,0,22,0,11,0,16,13,0,0,4,0,46,3,42,0,31,27,0,0,3,0,115,6,62,7,34,30,0,0,0,0,141,4,107,10,65,52,0,10,0,0,244,13,212,5,52,115,0,13,0,6,421,15,310,36,66,53,0,24,3,4,514,23,345,24,98,45,0,19,3,4,561,24,305,21,106,36,0,32,0,7,538,111,348,66,212,44,0,40,0,7,821,29,29,6,17,3,0,0,0,0,91,35,17,4,0,6,0,0,0,0,61,0,9,0,0,0,0,0,0,0,13,264,1813,187,725,435,3,137,22,38,3619,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,4,0,9,0,0,0,9,0,0,0,17,0,22,0,0,0,3,0,0,0,7,0,8,0,0,0,5,0,0,0,8,0,18,0,0,3,9,16,0,0,4,0,34
20903,0,10,0,16,0,0,0,0,0,27,6,7,0,15,3,0,0,0,0,28,0,21,5,30,9,0,0,0,0,64,5,35,3,33,4,0,0,0,0,88,0,51,5,31,23,0,0,0,0,105,4,82,9,22,19,0,0,0,0,133,3,112,5,31,17,0,0,0,0,162,7,127,5,56,4,0,0,0,3,204,8,89,0,31,4,0,4,0,0,142,43,141,4,69,10,0,9,0,0,276,19,6,0,4,0,0,0,0,0,23,13,6,0,0,0,0,0,0,0,21,0,3,0,5,0,0,0,0,0,7,99,699,29,361,107,0,12,7,6,1324,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,15,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,10,0,14,5,0,4,0,4,0,0,7,0,17
20904,0,34,7,16,12,0,0,4,0,71,5,36,10,50,21,0,0,3,0,126,4,73,15,66,51,0,0,7,0,221,0,145,22,134,83,5,3,3,4,402,7,257,37,132,140,0,3,5,3,588,12,559,57,139,168,3,20,13,9,969,22,715,28,129,104,5,16,8,9,1029,33,837,23,168,60,0,8,6,5,1129,47,596,4,140,23,3,6,0,8,824,143,849,8,229,40,0,10,0,4,1278,51,91,0,19,3,0,0,0,0,169,53,234,0,4,5,0,0,0,0,293,0,13,0,5,9,0,0,5,0,41,370,4474,206,1248,726,19,64,61,46,7229,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,4,0,0,52,0,54,0,0,3,0,3,0,0,16,0,19,0,3,0,10,5,0,0,23,0,41,0,0,7,14,15,0,0,34,0,73
21001,0,0,0,9,0,0,0,0,0,13,5,4,0,14,3,0,0,0,0,25,0,14,0,22,4,0,0,0,0,44,0,18,4,25,9,0,0,3,0,57,3,23,3,21,20,4,0,0,0,81,4,64,0,32,18,0,6,0,0,122,5,88,0,32,21,0,5,0,0,157,5,127,4,28,17,0,5,0,0,189,14,112,13,22,8,0,0,0,0,170,44,137,39,94,17,0,0,0,0,340,13,3,0,15,3,0,0,0,0,36,17,21,0,15,0,0,0,0,3,52,0,0,0,3,0,0,0,0,0,9,112,626,80,328,132,6,12,14,9,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,3,8,0,0,0,3,0,16
21002,0,0,4,3,0,0,0,0,0,11,0,4,0,10,0,0,0,0,0,15,0,15,0,13,0,0,0,0,0,29,0,18,0,21,5,0,0,0,0,52,3,31,0,11,0,0,0,0,0,46,4,30,0,6,6,0,0,0,0,49,3,53,0,7,10,0,0,0,0,72,5,55,0,13,5,0,0,0,0,73,0,56,0,17,4,0,0,0,0,78,23,67,0,31,9,0,0,0,0,127,6,4,0,0,0,0,0,0,0,16,4,7,0,0,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,0,51,345,20,147,49,0,3,3,3,612,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,3,0,0,0,0,0,4,0,8,0,0,0,3,0,0,0,3,0,9,0,0,0,10,0,0,0,0,0,10,0,4,0,5,4,0,0,0,0,13
21003,0,0,0,4,4,0,0,6,0,10,0,10,0,19,0,0,0,0,0,34,0,16,7,28,3,0,0,7,0,51,0,29,4,50,9,0,0,0,0,100,3,23,3,32,12,0,0,0,0,71,5,52,0,29,29,0,0,0,0,123,0,94,0,39,16,0,0,0,0,154,0,96,0,70,14,0,0,0,5,190,3,66,0,79,3,0,0,0,0,156,26,90,0,122,9,0,0,0,0,240,8,4,0,8,0,0,0,0,0,20,11,11,0,0,0,0,0,0,0,19,0,4,0,0,0,0,0,0,0,6,49,501,21,476,97,3,5,20,13,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,0,8,0,18
21004,0,4,0,4,0,0,0,0,0,11,0,3,6,3,0,0,0,0,0,14,5,10,3,24,4,0,0,0,0,45,0,21,5,37,6,0,0,0,0,75,0,30,0,18,9,0,0,0,0,62,0,60,7,16,21,0,0,6,0,106,0,88,0,20,11,0,0,4,0,127,5,103,0,17,12,0,0,0,0,143,4,61,0,17,3,0,0,0,0,80,24,80,0,42,7,0,0,0,0,151,12,0,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,60,455,24,207,81,4,5,11,0,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,12,0,0,0,4,0,0,0,0,0,8,0,0,0,3,0,0,0,5,0,11,0,0,0,7,0,0,0,0,0,8
21005,0,13,0,16,3,0,0,0,0,40,0,19,14,33,11,4,4,5,0,78,0,41,3,112,26,0,0,5,3,197,13,78,8,176,59,4,3,7,3,349,4,143,13,144,92,7,6,9,0,414,14,306,26,184,152,5,10,8,0,713,25,460,20,152,106,0,0,0,12,780,29,494,18,216,71,6,6,0,6,843,35,347,4,163,51,0,3,0,5,619,137,513,4,372,65,6,6,0,7,1116,43,30,0,21,6,0,0,0,0,108,28,30,0,22,0,0,0,0,0,87,0,11,0,7,3,0,3,0,0,28,329,2504,126,1653,654,27,38,37,44,5412,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,16,4,0,0,5,0,29,0,0,0,13,0,0,0,9,0,27,0,5,0,19,3,0,0,3,0,35,0,12,5,29,17,0,5,6,0,69
21101,4,12,0,33,0,0,0,3,0,56,0,26,6,37,17,0,0,3,4,88,0,40,12,53,30,0,0,3,0,135,0,82,11,104,41,0,3,3,0,246,3,145,9,72,61,0,5,9,0,300,12,307,17,69,73,0,10,3,4,478,12,353,12,60,51,0,0,3,0,492,10,377,6,71,31,0,0,0,7,514,12,288,10,88,22,0,0,0,0,420,108,362,10,191,20,0,0,0,0,691,43,27,0,12,0,0,0,0,0,82,27,48,0,9,0,0,0,0,0,81,0,7,0,7,0,0,0,5,0,16,235,2083,92,812,351,7,18,36,16,3668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,15,0,6,0,3,5,0,0,33,0,46,0,0,0,9,5,0,0,10,0,23,0,0,0,9,0,0,0,14,0,27,0,5,4,16,6,0,0,15,0,56
21102,0,3,0,4,0,0,0,0,0,8,0,0,0,10,4,0,0,0,0,13,0,13,3,10,0,0,0,0,4,23,0,17,0,11,8,0,0,0,0,32,0,13,5,4,3,0,0,0,0,26,0,21,0,10,8,0,0,0,0,47,0,46,0,8,7,0,0,0,0,63,4,48,0,5,3,0,0,0,0,60,0,36,0,6,4,0,0,0,0,51,18,37,0,14,6,0,0,0,0,73,4,5,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,35,247,8,81,40,0,0,0,4,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21103,0,21,0,28,15,0,0,5,0,65,0,26,10,51,16,0,0,4,0,101,0,43,9,77,27,0,0,10,0,170,3,106,16,81,48,0,4,27,0,289,0,132,10,87,77,0,8,38,0,358,8,337,26,88,103,4,9,13,0,594,20,411,4,62,58,6,4,7,7,570,14,400,9,89,45,0,5,4,9,571,22,338,0,75,26,0,0,0,0,465,75,472,3,146,24,0,7,4,7,737,25,47,0,15,5,0,3,0,0,94,23,80,0,3,6,0,0,0,0,110,0,12,0,6,3,0,0,0,0,27,196,2446,85,832,451,8,42,120,21,4202,0,0,3,0,0,0,0,0,0,6,0,0,0,9,0,0,0,7,0,19,4,0,0,17,0,0,0,15,0,34,0,0,0,17,0,0,0,4,0,31,6,0,0,10,3,3,0,7,0,32,0,0,0,17,20,0,0,15,0,51
