POW_SA3_CODE_2021,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_or_LR_Mng,M1_Tram_or_LR_Pro,M1_Tram_or_LR_TecTW,M1_Tram_or_LR_CoPSW,M1_Tram_or_LR_ClAW,M1_Tram_or_LR_SWks,M1_Tram_or_LR_MaOpDv,M1_Tram_or_LR_Lab,M1_Tram_or_LR_IDNS,M1_Tram_or_LR_Tot,M1_Taxi_or_RSS_Mng,M1_Taxi_or_RSS_Pro,M1_Taxi_or_RSS_TecTW,M1_Taxi_or_RSS_CoPSW,M1_Taxi_or_RSS_ClAW,M1_Taxi_or_RSS_SWks,M1_Taxi_or_RSS_MaOpDv,M1_Taxi_or_RSS_Lab,M1_Taxi_or_RSS_IDNS,M1_Taxi_or_RSS_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_or_LR_Mng,M2_TrnTrm_or_LR_Pro,M2_TrnTrm_or_LR_TecTW,M2_TrnTrm_or_LR_CoPSW,M2_TrnTrm_or_LR_ClAW,M2_TrnTrm_or_LR_SWks,M2_TrnTrm_or_LR_MaOpDv,M2_TrnTrm_or_LR_Lab,M2_TrnTrm_or_LR_IDNS,M2_TrnTrm_or_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
20402,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,9,8,11,0,45,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,4,6,23,3,44,1684,2477,2144,1844,1394,1008,1073,1754,178,13550,62,77,143,115,40,192,37,325,19,1001,22,0,20,0,3,0,61,4,0,117,25,3,4,4,4,5,4,12,0,59,18,51,23,25,12,23,18,44,4,222,34,8,10,4,12,4,4,9,0,85,191,153,77,95,64,65,35,101,13,799,2029,2768,2425,2099,1534,1310,1245,2281,220,15920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
20403,0,0,0,0,0,0,0,0,0,8,11,8,18,44,6,30,24,48,4,192,3,0,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,4,8,11,0,38,2667,3591,3607,2770,2075,1562,2118,2430,285,21104,74,86,175,208,56,330,60,390,21,1396,30,0,49,0,6,5,86,35,11,208,41,15,18,8,3,4,19,17,0,134,34,52,46,28,13,21,8,58,0,257,91,5,30,76,8,11,57,23,10,314,373,174,417,440,136,199,125,295,40,2194,3325,3935,4363,3583,2307,2161,2515,3306,367,25858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
20501,4,7,0,10,4,6,0,20,0,55,0,0,3,4,0,11,3,11,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,6,3,5,10,0,22,1527,2242,2010,1707,1221,1014,773,1786,168,12451,64,41,138,111,43,206,32,332,10,971,12,0,23,0,0,0,48,24,0,124,20,0,3,0,0,0,3,7,0,43,3,8,7,8,0,3,0,12,0,45,27,10,6,0,5,3,4,9,3,72,197,71,68,58,37,41,34,97,8,605,1856,2392,2265,1900,1323,1286,910,2305,198,14429,0,0,4,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,7,0,13,3,0,0,0,0,0,0,0,0,6,3,8,8,5,5,3,0,11,0,34
20502,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,8,5,7,0,33,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,6,0,19,1412,1835,1661,1685,1208,1003,811,1581,174,11375,60,60,109,106,27,196,16,234,20,818,17,0,19,0,3,5,54,17,0,112,19,7,15,0,3,0,0,3,0,49,9,16,18,7,4,12,0,24,3,91,29,7,14,10,13,6,13,17,4,120,176,90,67,88,52,65,30,94,7,675,1732,2021,1908,1903,1313,1294,932,1984,217,13304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
20503,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,18,3,3,0,40,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1926,2367,2446,1880,1340,1428,950,1753,207,14290,90,51,133,121,33,234,20,267,31,968,22,0,30,0,0,4,56,21,0,135,34,5,10,5,0,0,5,8,0,79,16,26,26,26,7,14,9,26,3,148,68,7,9,0,10,4,5,25,3,133,368,104,114,118,67,135,27,152,18,1103,2519,2565,2772,2152,1462,1837,1078,2267,260,16915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,7
20504,4,13,8,8,8,3,0,7,4,44,8,10,7,35,16,39,5,32,4,155,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,6,0,0,25,2149,4008,4267,3089,2794,1765,1910,2207,335,22530,64,92,222,192,101,430,45,371,39,1555,14,0,28,0,0,3,66,18,5,143,9,8,14,8,3,7,8,7,4,68,5,15,14,6,9,3,7,13,0,74,8,9,7,11,13,4,9,6,4,74,64,84,60,83,53,66,17,66,10,510,2330,4250,4632,3428,3007,2329,2072,2728,402,25181,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,9,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,7,6,3,8,0,3,0,27
20505,0,0,0,0,0,0,0,0,0,9,0,0,5,6,4,4,7,9,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,18,1471,1969,1909,1643,1066,825,764,1352,178,11174,49,44,129,85,33,176,34,209,10,764,9,0,21,0,0,0,52,13,4,104,40,8,3,0,3,0,4,18,0,74,15,56,19,12,6,12,7,32,0,159,48,21,27,8,5,4,15,19,5,142,310,168,76,104,44,81,27,99,12,919,1941,2263,2185,1856,1163,1107,914,1756,208,13402,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
20601,19,53,68,98,23,44,27,76,3,407,11,20,26,57,14,24,21,32,4,213,0,0,5,0,0,0,0,0,0,11,21,76,58,117,32,87,17,74,7,487,10,10,9,22,6,3,7,15,0,96,1579,2393,2013,1960,1269,1051,685,887,201,12033,62,80,112,135,74,196,29,157,4,840,10,4,22,0,4,0,25,7,4,78,4,12,16,25,0,3,16,21,0,105,89,225,105,135,36,85,40,70,5,785,19,34,16,16,12,7,18,10,4,146,146,209,130,276,96,155,38,114,10,1175,1974,3115,2574,2845,1577,1655,924,1465,253,16376,9,20,17,38,11,12,11,33,9,157,0,0,0,0,0,0,0,0,0,0,11,33,13,13,6,6,3,14,0,102,0,3,5,6,3,4,6,0,0,25,0,3,11,4,3,4,0,3,0,27,7,4,0,0,3,7,0,3,0,20,19,64,46,63,35,30,17,52,8,332
20602,16,39,73,56,23,21,9,43,3,280,8,12,19,42,9,17,13,20,0,148,0,6,0,0,0,0,0,0,0,3,11,21,18,53,13,22,4,24,3,167,5,6,5,10,0,3,8,4,0,38,1198,1279,1700,1150,774,595,503,540,118,7850,37,22,60,88,38,72,34,87,6,442,14,0,29,0,3,4,15,8,0,73,6,4,8,10,4,5,4,5,0,53,32,124,44,108,20,29,13,39,6,413,8,21,7,5,10,3,6,3,8,74,81,123,53,148,39,65,21,61,10,601,1400,1653,2024,1664,939,841,619,835,163,10135,0,6,15,18,9,3,8,15,4,76,0,0,0,0,0,0,0,0,0,0,0,11,10,11,4,0,0,5,0,32,0,0,10,8,4,0,0,0,0,21,0,0,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,4,0,15,0,22,32,43,15,4,13,29,4,164
20603,12,61,58,94,29,31,12,75,12,386,4,10,9,43,14,17,0,12,3,118,0,0,0,0,0,0,0,0,0,4,12,40,26,75,18,37,4,34,6,246,0,4,7,9,4,8,4,16,0,45,1101,2014,1376,1679,1088,815,348,699,156,9281,44,53,62,154,53,250,12,164,6,799,6,0,16,0,7,0,13,7,3,42,5,3,10,6,0,0,11,7,0,43,16,51,12,22,6,11,4,30,0,156,13,18,14,9,8,8,4,4,0,79,70,145,54,167,70,135,8,78,6,743,1291,2409,1640,2255,1295,1313,418,1119,197,11941,0,9,13,22,3,13,3,19,0,83,0,0,0,0,0,0,0,0,0,0,0,9,9,21,5,6,0,13,0,64,0,4,0,6,0,3,0,4,0,26,0,7,0,11,3,0,0,0,0,23,0,5,0,3,0,0,0,0,0,10,9,35,25,60,16,24,4,33,0,206
20604,3169,8566,2588,3140,5927,1851,499,2490,681,28913,192,614,134,217,344,166,27,175,47,1913,10,9,15,8,3,9,5,8,19,78,1297,3889,992,1848,1817,1295,82,1087,203,12517,84,267,48,97,119,50,30,68,20,783,10714,21208,8551,8407,8119,3044,3429,4881,1307,69673,472,1101,391,565,768,327,88,525,101,4335,21,8,41,0,5,5,78,21,6,183,182,372,177,183,103,39,132,135,18,1342,940,3304,482,486,473,165,203,203,86,6339,230,548,104,127,284,78,28,63,74,1540,1638,4208,1004,1873,1376,1048,101,873,194,12325,18946,44103,14527,16953,19331,8075,4703,10537,2757,139935,198,732,258,345,546,252,33,421,115,2895,0,0,4,0,0,0,0,3,0,3,216,973,216,304,445,195,20,262,29,2645,592,1518,540,527,1043,266,191,279,102,5061,67,245,67,88,207,82,5,94,11,876,89,266,76,92,132,35,27,50,3,772,1157,3738,1153,1362,2368,827,273,1109,267,12248
20605,142,378,288,218,270,130,48,275,63,1805,35,56,33,54,53,54,23,46,12,358,3,3,3,7,0,0,0,6,3,24,160,442,218,354,281,192,37,172,25,1876,24,41,19,14,17,17,35,11,5,184,6126,6556,5896,2650,3924,2157,2459,2484,576,32844,167,203,185,188,241,167,73,173,30,1425,18,0,50,0,34,4,86,16,5,218,63,65,68,21,17,19,72,52,9,378,201,426,136,126,105,80,136,87,16,1325,58,117,41,31,75,36,44,64,27,488,437,654,226,469,309,275,36,161,36,2613,7429,8942,7167,4142,5327,3131,3045,3549,810,43538,34,96,63,38,60,32,40,87,13,450,0,0,0,0,0,0,0,0,0,0,69,192,75,107,145,64,15,74,7,745,30,68,69,19,33,16,5,28,15,284,0,3,7,10,13,3,0,11,0,51,4,30,18,8,14,5,0,4,3,82,133,384,226,178,264,109,62,208,40,1609
20606,152,334,211,283,172,206,24,194,37,1609,3,14,11,18,3,16,0,16,5,91,0,0,3,0,0,0,0,0,0,10,73,125,105,173,65,142,10,98,8,810,16,23,9,23,4,10,0,3,0,99,2047,2919,1844,1631,1190,1328,343,775,191,12269,89,92,75,122,55,145,6,107,9,712,4,0,14,0,0,4,3,9,0,32,18,27,22,10,3,4,15,17,4,124,57,149,51,62,24,36,3,35,3,427,28,35,13,14,9,20,4,11,3,137,297,431,174,327,142,286,11,105,21,1799,2785,4147,2533,2666,1679,2197,430,1371,295,18112,12,25,27,39,24,29,0,55,4,205,0,0,0,0,0,0,0,0,0,0,13,52,43,61,26,47,8,51,0,296,16,44,22,24,25,9,0,9,0,151,5,19,8,13,9,14,3,8,0,68,3,14,11,8,6,4,0,3,0,49,52,149,110,144,77,97,11,121,14,769
20607,285,1244,497,408,613,253,122,412,85,3915,31,114,36,73,50,50,17,62,8,431,0,0,3,0,0,0,0,0,4,11,158,613,243,389,231,276,51,222,31,2205,34,84,13,50,19,15,15,35,3,283,4894,7772,4286,2546,3026,2110,1049,1637,401,27716,170,338,179,202,162,221,38,197,19,1526,16,0,22,0,3,0,46,7,3,99,37,66,60,29,23,15,21,28,4,288,293,917,238,310,176,165,81,123,21,2325,72,114,47,24,40,31,15,14,19,371,584,1160,285,547,347,388,61,214,53,3628,6582,12427,5905,4579,4688,3522,1501,2953,650,42809,26,90,53,54,71,32,10,53,14,412,0,0,0,0,0,0,0,0,0,0,56,174,95,119,104,71,10,82,10,725,44,246,85,61,109,35,12,26,8,619,11,55,13,19,11,10,0,14,4,139,17,36,16,15,21,7,7,9,9,127,153,604,262,264,322,162,37,183,39,2019
20701,84,364,167,281,159,140,15,182,33,1438,8,47,19,70,26,48,3,40,3,260,0,5,3,0,0,0,0,0,4,16,37,132,72,194,64,112,15,94,5,725,5,24,13,31,9,16,8,22,0,129,4380,7762,3600,4439,3432,2447,742,1638,436,28875,128,248,153,349,163,405,35,279,23,1779,19,0,52,0,3,0,16,20,0,110,10,36,14,15,12,20,18,10,0,127,67,195,31,58,24,37,15,29,4,470,51,87,19,27,28,17,9,5,19,264,251,473,133,381,174,383,21,184,20,2015,5037,9365,4286,5844,4089,3621,911,2499,557,36211,13,57,30,83,29,48,3,57,3,332,0,0,0,0,0,0,0,0,0,0,8,82,37,71,20,25,0,35,0,289,12,42,18,12,24,14,4,6,0,144,6,8,3,20,9,7,0,13,0,68,7,24,0,9,0,4,6,7,0,55,52,214,99,188,93,104,19,117,13,891
20702,4,3,12,13,5,0,6,15,0,56,28,46,65,145,20,143,4,82,16,558,3,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,12,4,4,0,4,0,10,7,8,0,31,1625,2257,1730,2326,1172,1933,605,1027,177,12852,46,66,89,228,47,438,15,209,10,1147,8,0,36,0,3,4,26,14,0,87,8,8,8,0,10,7,8,0,0,39,8,9,7,8,3,7,5,9,0,46,11,25,12,16,8,7,8,3,3,95,39,56,52,96,39,109,22,52,7,468,1786,2480,2008,2845,1306,2659,702,1411,225,15407,3,18,16,42,4,19,0,22,0,127,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,3,0,0,0,3,5,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,8,23,17,46,6,19,5,27,0,147
20703,27,164,63,111,131,41,3,80,18,637,17,76,45,92,81,57,7,82,10,469,0,0,0,0,0,0,3,0,0,4,7,39,11,23,17,29,10,26,0,159,0,19,4,9,3,5,14,6,7,69,2506,6638,3128,3007,2809,1717,714,1369,339,22235,85,253,130,230,188,286,28,244,32,1472,8,6,35,0,4,0,21,10,0,75,7,21,15,3,9,5,13,17,4,103,21,87,20,28,6,10,16,14,3,216,22,52,17,25,17,5,9,16,13,166,91,289,106,278,136,169,14,156,30,1264,2791,7645,3575,3809,3397,2327,852,2022,451,26874,5,39,10,54,39,21,6,41,0,224,0,0,0,0,0,0,0,0,0,0,3,24,9,13,9,11,0,13,5,87,4,25,13,13,35,3,0,4,0,92,0,8,3,6,3,4,0,0,0,30,5,3,3,3,8,0,0,6,0,32,16,100,43,89,94,40,9,62,11,460
20801,39,74,110,141,30,60,15,77,14,544,7,19,23,57,6,19,0,29,9,162,0,0,0,0,0,0,0,0,0,6,0,0,5,5,0,0,0,0,0,16,3,11,3,13,0,4,5,9,0,52,1973,3361,2576,2669,1559,1172,535,983,186,15022,48,80,108,217,50,193,19,140,11,872,10,0,25,0,0,0,10,13,4,66,12,10,21,8,3,3,3,7,0,64,29,53,23,64,7,35,19,24,4,254,21,32,14,18,16,8,0,12,5,121,106,176,69,210,75,178,12,77,15,921,2243,3821,2968,3410,1761,1676,615,1363,247,18101,6,23,24,49,7,12,6,32,3,169,0,0,0,0,0,0,0,0,0,0,7,17,9,31,4,7,0,15,0,87,0,9,3,13,6,6,0,3,0,37,0,0,4,5,0,0,4,3,0,27,0,0,5,4,0,0,0,0,0,29,20,50,47,99,17,26,12,54,4,337
20802,43,162,146,251,82,88,14,118,20,931,9,19,17,62,22,44,10,39,7,226,0,4,0,0,0,0,0,0,0,8,10,51,16,92,20,28,4,32,4,252,0,13,5,23,3,9,7,10,0,78,2292,4736,3064,3299,1968,1337,547,1260,281,18789,74,160,118,252,96,272,19,256,21,1261,16,3,35,0,6,0,22,10,0,94,10,14,19,9,9,3,19,9,3,93,22,86,35,49,18,27,12,39,3,296,28,64,30,22,16,13,13,11,11,204,106,281,106,354,131,212,15,153,9,1369,2610,5597,3599,4407,2374,2033,682,1945,365,23606,7,25,28,72,17,27,3,33,0,213,0,0,0,0,0,0,0,0,0,0,9,40,12,58,16,15,0,19,0,175,9,15,5,12,8,3,5,5,4,75,0,0,0,9,4,4,0,9,0,27,0,11,3,8,0,8,0,0,0,29,21,102,44,159,53,51,9,65,3,516
20803,31,78,103,140,51,101,29,103,22,663,19,35,53,81,40,91,61,134,14,522,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,3,0,4,0,14,16,12,16,14,10,15,20,42,0,142,6803,5793,8139,3882,4791,3847,4522,4672,762,43215,184,143,294,323,194,589,259,701,53,2736,30,3,81,0,11,16,108,50,4,311,22,17,41,17,22,9,31,20,7,180,39,66,62,43,24,37,32,57,3,370,29,39,36,23,22,19,24,33,14,240,105,131,95,224,87,226,32,130,8,1036,7276,6322,8917,4756,5259,4946,5121,5948,881,49439,15,45,40,65,29,56,53,99,0,395,0,0,0,0,0,0,0,0,0,0,3,12,4,8,0,4,0,5,0,42,6,6,29,9,4,9,0,3,6,71,0,6,3,9,0,14,4,12,0,49,4,5,5,9,4,0,11,3,0,42,32,62,74,96,43,78,75,122,8,597
20804,26,95,59,120,58,78,10,51,13,506,12,12,24,60,23,162,7,61,14,379,0,0,0,0,0,0,0,0,0,0,8,37,14,42,30,15,4,25,4,177,8,13,3,13,8,15,3,9,3,70,1474,2719,1276,1468,1203,1905,242,648,136,11073,43,84,48,143,59,293,11,131,7,816,4,0,11,0,0,0,7,0,0,28,5,9,12,4,3,0,4,4,0,37,21,46,19,21,7,6,6,14,4,142,16,23,9,7,10,27,0,7,9,100,39,132,48,155,54,100,8,52,4,595,1644,3176,1531,2031,1444,2605,298,998,196,13926,11,26,17,57,20,58,0,41,4,239,0,0,0,0,0,0,0,0,0,0,5,20,4,30,11,17,0,12,0,101,0,15,0,9,7,7,0,4,5,54,0,5,5,3,5,5,0,0,0,22,5,0,3,4,0,0,0,7,0,23,26,64,35,105,51,82,3,65,9,439
20901,19,186,92,75,69,30,11,47,6,535,18,72,56,118,29,60,21,70,16,468,0,0,0,0,3,0,0,0,4,13,0,8,3,3,0,0,0,0,0,34,3,14,4,16,3,9,16,5,0,75,2564,7830,4082,3741,2874,1661,1087,1741,363,25954,65,228,171,221,129,353,56,277,13,1515,15,0,49,0,0,5,33,29,3,136,7,24,19,19,8,3,3,6,0,89,29,152,32,23,15,10,8,16,5,283,15,50,32,12,16,3,9,10,10,160,83,440,191,239,107,135,13,104,23,1344,2825,9016,4737,4486,3254,2276,1265,2309,441,30600,0,41,17,45,17,16,3,23,0,170,0,0,0,0,0,0,0,0,0,0,0,17,5,3,3,0,0,4,0,38,7,30,15,13,6,0,0,4,0,76,0,10,4,8,4,4,0,0,0,30,5,15,0,0,0,0,0,0,0,31,7,117,47,68,32,15,14,37,0,340
20902,11,62,30,74,28,41,12,54,8,321,13,41,38,74,23,104,35,94,9,440,0,0,0,0,0,0,0,5,0,4,4,32,11,31,13,17,7,19,0,138,5,3,5,19,10,7,10,10,0,81,2378,3258,2828,2984,2027,2014,1779,1587,327,19189,69,102,102,184,65,341,70,271,26,1214,21,0,17,0,12,0,44,21,5,114,6,5,15,10,8,7,23,23,0,98,31,111,42,54,19,29,31,37,4,369,16,32,18,18,12,16,15,13,10,150,59,113,55,144,39,94,22,79,11,626,2617,3771,3166,3592,2258,2676,2044,2218,405,22746,11,20,31,39,22,23,13,41,0,200,0,0,0,0,0,0,0,0,0,0,0,10,7,4,4,0,0,7,0,29,8,4,4,10,7,0,0,0,0,31,0,4,3,8,0,0,0,0,0,18,6,4,4,9,0,0,0,3,0,29,17,42,45,63,30,35,23,55,3,313
20903,7,10,7,14,0,7,0,11,0,51,4,5,15,26,0,12,3,18,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,957,1350,1691,1368,665,654,327,687,95,7799,29,22,61,108,25,146,11,158,12,572,16,0,33,0,0,0,36,10,4,95,0,3,8,4,3,0,0,0,0,24,0,3,3,7,0,3,3,8,0,26,7,4,12,10,5,6,4,0,0,51,59,45,37,42,34,41,10,46,0,313,1083,1450,1864,1570,737,877,393,934,116,9023,0,3,3,3,0,5,0,9,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,7,0,4,6,5,7,4,0,14,0,44
20904,22,61,84,76,21,47,26,107,18,457,19,43,56,112,35,115,31,116,10,539,0,4,3,0,0,0,0,0,6,15,10,9,10,4,9,13,0,21,3,69,13,11,10,28,19,17,67,49,3,216,5362,7746,7803,5416,4701,4478,5013,5399,883,46812,145,206,418,381,226,986,218,946,55,3584,71,3,110,0,19,5,215,59,15,504,9,9,12,10,4,10,24,27,5,113,15,57,32,15,9,13,24,28,0,203,25,34,58,22,55,24,33,33,25,318,54,92,58,161,56,145,33,133,14,746,5744,8280,8661,6229,5163,5860,5682,6919,1030,53560,12,28,39,59,23,38,32,72,8,310,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,15,0,8,9,3,0,0,3,10,0,42,0,4,6,6,0,3,0,11,0,27,4,5,4,0,4,3,0,6,0,24,17,45,67,70,26,49,41,108,8,427
21001,7,12,42,40,9,7,6,31,3,155,7,18,18,31,14,28,16,37,12,175,0,0,3,0,0,0,0,0,4,9,8,0,5,7,14,6,0,22,9,81,5,9,7,6,10,5,12,13,0,75,3388,2598,5164,2042,3498,1883,2715,2387,480,24150,94,66,201,146,126,302,93,271,30,1329,17,4,58,0,36,0,78,31,5,228,7,16,19,10,13,6,16,15,3,97,14,24,28,5,9,14,10,16,0,117,18,11,23,5,37,8,18,14,0,146,20,42,18,43,26,62,15,40,3,261,3574,2793,5586,2344,3794,2325,2990,2881,548,26829,0,0,3,17,4,13,12,23,4,83,0,0,0,0,0,0,0,0,0,0,0,3,7,4,5,5,0,5,0,25,0,7,10,5,0,0,0,8,0,37,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,4,10,27,31,10,20,13,37,4,159
