POW_SA3_CODE_2021,PTS_300_399_Mng,PTS_300_399_Pro,PTS_300_399_TecTW,PTS_300_399_CoPSW,PTS_300_399_ClAW,PTS_300_399_SWks,PTS_300_399_MaOpDv,PTS_300_399_Lab,PTS_300_399_IDNS,PTS_300_399_Tot,PTS_400_499_Mng,PTS_400_499_Pro,PTS_400_499_TecTW,PTS_400_499_CoPSW,PTS_400_499_ClAW,PTS_400_499_SWks,PTS_400_499_MaOpDv,PTS_400_499_Lab,PTS_400_499_IDNS,PTS_400_499_Tot,PTS_500_649_Mng,PTS_500_649_Pro,PTS_500_649_TecTW,PTS_500_649_CoPSW,PTS_500_649_ClAW,PTS_500_649_SWks,PTS_500_649_MaOpDv,PTS_500_649_Lab,PTS_500_649_IDNS,PTS_500_649_Tot,PTS_650_799_Mng,PTS_650_799_Pro,PTS_650_799_TecTW,PTS_650_799_CoPSW,PTS_650_799_ClAW,PTS_650_799_SWks,PTS_650_799_MaOpDv,PTS_650_799_Lab,PTS_650_799_IDNS,PTS_650_799_Tot,PTS_800_999_Mng,PTS_800_999_Pro,PTS_800_999_TecTW,PTS_800_999_CoPSW,PTS_800_999_ClAW,PTS_800_999_SWks,PTS_800_999_MaOpDv,PTS_800_999_Lab,PTS_800_999_IDNS,PTS_800_999_Tot,PTS_1000_1249_Mng,PTS_1000_1249_Pro,PTS_1000_1249_TecTW,PTS_1000_1249_CoPSW,PTS_1000_1249_ClAW,PTS_1000_1249_SWks,PTS_1000_1249_MaOpDv,PTS_1000_1249_Lab,PTS_1000_1249_IDNS,PTS_1000_1249_Tot,PTS_1250_1499_Mng,PTS_1250_1499_Pro,PTS_1250_1499_TecTW,PTS_1250_1499_CoPSW,PTS_1250_1499_ClAW,PTS_1250_1499_SWks,PTS_1250_1499_MaOpDv,PTS_1250_1499_Lab,PTS_1250_1499_IDNS,PTS_1250_1499_Tot,PTS_1500_1749_Mng,PTS_1500_1749_Pro,PTS_1500_1749_TecTW,PTS_1500_1749_CoPSW,PTS_1500_1749_ClAW,PTS_1500_1749_SWks,PTS_1500_1749_MaOpDv,PTS_1500_1749_Lab,PTS_1500_1749_IDNS,PTS_1500_1749_Tot,PTS_1750_1999_Mng,PTS_1750_1999_Pro,PTS_1750_1999_TecTW,PTS_1750_1999_CoPSW,PTS_1750_1999_ClAW,PTS_1750_1999_SWks,PTS_1750_1999_MaOpDv,PTS_1750_1999_Lab,PTS_1750_1999_IDNS,PTS_1750_1999_Tot,PTS_2000_2999_Mng,PTS_2000_2999_Pro,PTS_2000_2999_TecTW,PTS_2000_2999_CoPSW,PTS_2000_2999_ClAW,PTS_2000_2999_SWks,PTS_2000_2999_MaOpDv,PTS_2000_2999_Lab,PTS_2000_2999_IDNS,PTS_2000_2999_Tot,PTS_3000_3499_Mng,PTS_3000_3499_Pro,PTS_3000_3499_TecTW,PTS_3000_3499_CoPSW,PTS_3000_3499_ClAW,PTS_3000_3499_SWks,PTS_3000_3499_MaOpDv,PTS_3000_3499_Lab,PTS_3000_3499_IDNS,PTS_3000_3499_Tot,PTS_3500mo_Mng,PTS_3500mo_Pro,PTS_3500mo_TecTW,PTS_3500mo_CoPSW,PTS_3500mo_ClAW,PTS_3500mo_SWks,PTS_3500mo_MaOpDv,PTS_3500mo_Lab,PTS_3500mo_IDNS,PTS_3500mo_Tot,PTS_PINS_Mng,PTS_PINS_Pro,PTS_PINS_TecTW,PTS_PINS_CoPSW,PTS_PINS_ClAW,PTS_PINS_SWks,PTS_PINS_MaOpDv,PTS_PINS_Lab,PTS_PINS_IDNS,PTS_PINS_Tot,PTS_Tot_Mng,PTS_Tot_Pro,PTS_Tot_TecTW,PTS_Tot_CoPSW,PTS_Tot_ClAW,PTS_Tot_SWks,PTS_Tot_MaOpDv,PTS_Tot_Lab,PTS_Tot_IDNS,PTS_Tot_Tot,SS_NS_NNI_Mng,SS_NS_NNI_Pro,SS_NS_NNI_TecTW,SS_NS_NNI_CoPSW,SS_NS_NNI_ClAW,SS_NS_NNI_SWks,SS_NS_NNI_MaOpDv,SS_NS_NNI_Lab,SS_NS_NNI_IDNS,SS_NS_NNI_Tot,SS_NS_1_149_Mng,SS_NS_1_149_Pro,SS_NS_1_149_TecTW,SS_NS_1_149_CoPSW,SS_NS_1_149_ClAW,SS_NS_1_149_SWks,SS_NS_1_149_MaOpDv,SS_NS_1_149_Lab,SS_NS_1_149_IDNS,SS_NS_1_149_Tot,SS_NS_150_299_Mng,SS_NS_150_299_Pro,SS_NS_150_299_TecTW,SS_NS_150_299_CoPSW,SS_NS_150_299_ClAW,SS_NS_150_299_SWks,SS_NS_150_299_MaOpDv,SS_NS_150_299_Lab,SS_NS_150_299_IDNS,SS_NS_150_299_Tot,SS_NS_300_399_Mng,SS_NS_300_399_Pro,SS_NS_300_399_TecTW,SS_NS_300_399_CoPSW,SS_NS_300_399_ClAW,SS_NS_300_399_SWks,SS_NS_300_399_MaOpDv,SS_NS_300_399_Lab,SS_NS_300_399_IDNS,SS_NS_300_399_Tot,SS_NS_400_499_Mng,SS_NS_400_499_Pro,SS_NS_400_499_TecTW,SS_NS_400_499_CoPSW,SS_NS_400_499_ClAW,SS_NS_400_499_SWks,SS_NS_400_499_MaOpDv,SS_NS_400_499_Lab,SS_NS_400_499_IDNS,SS_NS_400_499_Tot,SS_NS_500_649_Mng,SS_NS_500_649_Pro,SS_NS_500_649_TecTW,SS_NS_500_649_CoPSW,SS_NS_500_649_ClAW,SS_NS_500_649_SWks,SS_NS_500_649_MaOpDv,SS_NS_500_649_Lab,SS_NS_500_649_IDNS,SS_NS_500_649_Tot
20803,0,5,21,20,4,26,5,17,0,96,3,3,59,16,8,37,8,14,4,144,4,7,143,17,9,36,3,15,0,234,17,4,140,23,15,32,14,18,4,261,15,9,81,17,14,26,10,13,0,186,11,7,37,3,12,16,3,5,0,96,7,8,19,8,0,3,0,0,0,38,0,4,0,7,0,0,0,0,0,13,0,0,3,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,9,0,0,6,0,0,3,0,0,4,13,57,56,510,164,68,241,54,95,16,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20804,0,0,0,11,9,26,3,4,0,52,0,0,3,20,6,23,0,7,0,72,4,5,17,21,4,32,0,3,0,90,7,5,17,11,13,31,0,4,0,81,3,8,19,15,4,17,0,0,0,64,0,7,7,4,4,6,0,0,0,30,0,11,8,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,6,22,33,72,100,52,176,3,28,7,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20901,0,3,6,12,4,23,0,13,0,62,0,0,35,20,7,17,0,5,0,88,4,3,77,28,14,8,0,7,4,137,0,8,54,16,12,7,0,10,4,106,7,13,38,16,7,5,3,5,0,86,3,16,26,8,6,0,0,4,0,60,0,15,10,4,0,0,0,0,0,37,0,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,3,17,15,67,263,133,69,84,9,51,14,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
20902,0,0,10,16,0,20,3,5,0,60,0,0,21,10,3,7,0,8,0,63,3,0,31,12,6,15,3,8,0,79,3,6,40,10,8,12,0,7,0,90,4,7,14,12,7,9,0,6,0,63,6,3,10,10,6,4,0,4,0,39,0,6,3,0,5,0,0,0,0,16,0,6,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,16,34,147,77,39,102,15,45,10,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20903,0,5,7,7,0,3,0,3,0,27,0,0,18,0,0,6,0,4,0,31,0,0,59,11,0,7,0,8,0,86,3,0,46,15,0,5,0,5,0,65,0,4,21,8,0,0,0,0,0,36,5,0,8,0,0,0,0,0,0,18,0,0,4,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,8,13,165,61,15,37,0,33,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20904,0,0,27,21,0,34,0,8,5,102,4,0,66,21,3,37,7,26,4,168,10,4,121,19,20,36,3,18,0,230,3,4,105,30,7,19,10,6,0,189,7,4,95,24,18,10,0,16,3,179,8,18,30,12,11,6,4,3,0,95,0,13,9,0,3,0,0,0,0,27,3,4,7,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,4,3,21,35,56,494,163,74,217,25,113,14,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
21001,0,0,10,8,0,10,4,11,0,45,0,0,44,10,4,4,3,4,5,81,0,5,107,18,3,6,5,10,0,152,0,7,87,10,11,8,8,9,0,132,3,9,58,3,13,6,11,3,0,104,0,8,31,3,5,0,0,0,0,54,0,0,14,3,0,0,3,0,0,22,0,0,9,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,15,8,22,377,66,44,52,33,56,14,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
21002,0,0,0,3,0,0,0,5,0,6,0,0,12,4,0,3,0,0,0,17,0,0,28,7,0,4,0,0,0,45,0,0,28,7,0,0,0,0,0,38,0,0,14,9,0,0,0,7,0,27,0,0,5,0,4,0,0,0,0,9,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,98,28,4,21,3,21,3,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21003,0,0,5,0,0,4,0,4,0,19,0,6,17,3,3,0,4,0,0,36,0,9,30,4,8,3,0,3,0,60,3,4,25,15,0,0,0,0,0,45,0,0,14,4,3,4,0,4,0,33,4,3,5,0,0,0,0,0,0,12,0,5,3,0,0,0,0,0,0,9,0,3,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,33,103,35,18,21,9,26,8,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004,0,0,4,7,0,0,0,4,0,16,0,0,22,3,0,4,0,0,0,38,4,5,38,3,0,10,0,5,0,61,3,4,28,3,3,3,6,0,0,49,0,0,16,3,3,0,0,3,0,28,0,0,8,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,9,112,28,13,27,9,23,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21005,0,0,10,18,3,20,10,12,4,81,0,0,52,16,6,20,11,30,0,138,0,9,116,22,9,22,14,25,4,220,0,6,116,21,7,25,16,13,0,204,6,0,66,16,23,11,20,7,6,152,7,12,52,7,10,6,12,10,0,119,6,9,15,4,11,0,5,0,0,47,0,4,5,3,5,0,0,8,0,24,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,6,0,0,6,0,0,0,0,0,4,20,28,50,454,130,73,137,90,129,28,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
21101,3,5,21,11,4,28,3,12,0,98,5,6,58,23,3,29,0,18,0,138,0,7,145,32,12,20,9,16,0,242,8,8,129,29,14,18,8,13,7,222,0,17,67,19,14,9,9,10,0,151,9,14,36,10,21,8,4,3,0,107,6,11,9,4,6,0,0,0,0,43,0,4,4,4,0,0,3,3,0,19,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,3,0,14,36,87,502,171,85,150,45,109,18,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21102,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,6,0,0,15,0,0,0,0,0,0,20,0,0,12,5,0,0,0,0,0,14,0,0,5,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,41,17,0,10,0,6,5,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21103,0,0,18,20,6,32,0,9,3,89,7,0,46,16,3,23,8,18,0,118,3,6,113,30,10,26,3,7,0,199,11,3,120,32,11,23,3,11,0,215,3,3,54,14,12,10,3,5,0,111,13,11,32,6,11,14,0,4,0,86,0,4,4,4,3,0,0,0,0,24,0,4,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,38,37,412,145,65,169,34,89,7,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5
21104,0,0,9,13,4,7,0,9,0,37,8,0,10,9,6,6,0,3,4,42,3,7,34,3,5,21,4,10,3,91,3,7,22,13,7,0,5,5,0,55,6,0,14,11,8,3,5,9,0,53,3,5,4,5,4,3,0,0,0,25,0,0,4,4,0,0,0,0,3,16,0,0,5,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,29,30,105,66,36,76,18,41,4,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21105,0,0,13,16,6,17,0,12,0,76,0,3,66,27,7,24,0,19,3,143,3,5,159,37,11,32,4,14,0,270,0,4,105,25,6,11,7,22,0,175,10,4,64,24,5,0,6,12,0,126,3,3,19,5,8,0,0,0,0,40,3,0,13,0,4,0,0,3,0,28,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,13,22,33,475,187,48,131,16,111,10,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
21201,0,0,11,11,0,10,0,8,0,38,6,0,47,13,7,9,3,11,0,95,0,0,107,13,6,12,0,11,3,159,4,3,75,23,3,5,0,9,0,132,0,3,54,18,11,12,0,6,0,115,7,0,12,3,7,8,0,6,0,38,0,0,6,0,0,0,0,0,0,15,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,3,0,15,19,20,331,104,42,66,27,79,12,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
21202,3,4,11,13,5,27,0,17,5,77,3,0,48,13,0,24,3,24,0,121,4,5,96,25,10,22,0,15,3,185,3,4,85,14,12,17,3,17,0,152,9,12,52,21,9,8,8,4,0,116,3,14,16,8,9,8,0,10,0,71,5,10,7,3,0,0,0,0,0,19,0,4,4,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,4,12,28,62,340,121,55,159,15,108,16,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21203,0,0,12,19,0,11,0,7,0,44,3,3,27,17,5,13,4,10,0,83,5,0,78,19,4,20,0,15,3,141,6,6,49,28,4,9,7,6,3,115,6,6,26,22,5,12,0,7,3,92,8,3,17,11,6,6,0,0,0,52,0,4,0,3,3,0,0,4,0,16,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,28,31,226,143,40,111,11,53,13,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21204,0,4,18,18,5,24,7,20,0,91,6,8,57,17,7,23,10,22,6,156,6,10,161,31,14,19,16,23,5,283,0,8,150,20,19,15,31,31,9,286,7,19,86,10,27,15,31,24,6,217,12,18,48,11,33,6,19,7,0,161,3,14,19,3,10,0,7,0,0,60,0,10,8,4,8,0,3,5,0,35,4,0,4,0,0,0,0,0,0,7,0,0,3,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,18,49,95,576,130,133,137,150,167,44,1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21205,5,4,13,26,14,18,3,14,0,97,3,16,35,24,15,22,5,15,0,137,4,14,121,25,25,14,6,22,0,242,11,16,87,27,37,26,8,14,4,228,20,28,96,22,26,13,4,14,0,215,20,42,48,17,34,6,7,8,4,188,3,28,11,3,13,4,4,5,0,75,4,23,5,3,7,3,0,0,0,50,0,3,5,4,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,7,0,0,0,18,60,193,437,190,193,176,46,101,23,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21301,3,0,10,5,4,13,3,8,0,50,0,3,50,11,3,9,7,9,0,90,5,4,88,20,5,20,11,17,0,170,0,4,91,16,13,8,13,12,4,158,4,3,45,0,8,5,6,13,3,96,3,6,27,11,10,5,3,7,0,73,0,4,13,3,3,0,0,3,0,36,0,5,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,11,22,42,337,82,61,93,58,96,11,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
21302,3,0,9,9,0,11,0,9,0,41,3,8,37,3,10,14,3,4,0,76,0,5,56,10,0,7,10,6,0,102,3,0,53,17,7,7,9,12,0,107,0,0,44,8,9,3,5,7,0,76,0,0,17,0,0,6,7,3,0,34,0,0,9,0,4,0,0,5,0,16,0,0,3,0,4,0,0,0,0,14,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,14,21,240,67,41,76,28,51,4,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21303,3,0,3,20,8,27,5,13,0,71,6,0,11,16,0,23,3,11,0,80,0,3,32,12,8,19,4,12,0,98,0,4,36,12,8,20,8,9,0,91,7,5,22,8,9,6,4,3,3,62,6,10,17,4,9,8,0,0,5,56,3,7,3,0,3,0,0,0,0,16,0,3,5,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,7,8,25,37,147,101,43,132,31,64,21,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21304,0,4,14,8,0,16,0,16,0,60,0,0,58,14,4,16,0,12,3,112,0,0,112,10,3,19,7,8,3,169,3,3,106,16,10,7,6,11,0,161,8,5,50,13,6,8,4,13,0,105,4,10,21,7,8,0,13,3,0,66,0,9,8,3,0,0,0,3,0,21,0,0,4,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,15,17,37,397,86,43,116,41,77,19,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
21305,0,0,12,20,5,20,10,20,0,100,8,0,62,26,15,30,8,17,4,164,4,4,154,31,16,27,21,20,0,281,9,0,116,34,17,13,17,13,5,236,12,18,78,24,10,14,30,20,3,213,12,7,28,9,15,7,14,11,6,107,6,12,11,5,4,0,9,3,0,47,0,0,4,0,0,0,5,0,0,7,0,0,6,0,4,0,0,0,0,11,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,5,19,50,67,488,176,88,176,129,134,27,1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
21401,3,0,14,17,9,27,0,18,0,91,5,0,45,15,0,24,6,10,0,116,9,4,126,28,8,13,0,17,4,211,8,4,113,38,9,10,4,3,0,191,3,6,70,18,5,8,4,3,0,133,5,16,22,16,16,6,0,0,0,90,0,8,9,4,3,0,0,6,0,36,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,8,21,29,56,422,160,67,157,17,85,15,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
