POW_SA3_CODE_2021,SS_NS_None_Mng,SS_NS_None_Pro,SS_NS_None_TecTW,SS_NS_None_CoPSW,SS_NS_None_ClAW,SS_NS_None_SWks,SS_NS_None_MaOpDv,SS_NS_None_Lab,SS_NS_None_IDNS,SS_NS_None_Tot,SS_NS_1_15_Mng,SS_NS_1_15_Pro,SS_NS_1_15_TecTW,SS_NS_1_15_CoPSW,SS_NS_1_15_ClAW,SS_NS_1_15_SWks,SS_NS_1_15_MaOpDv,SS_NS_1_15_Lab,SS_NS_1_15_IDNS,SS_NS_1_15_Tot,SS_NS_16_24_Mng,SS_NS_16_24_Pro,SS_NS_16_24_TecTW,SS_NS_16_24_CoPSW,SS_NS_16_24_ClAW,SS_NS_16_24_SWks,SS_NS_16_24_MaOpDv,SS_NS_16_24_Lab,SS_NS_16_24_IDNS,SS_NS_16_24_Tot,SS_NS_25_34_Mng,SS_NS_25_34_Pro,SS_NS_25_34_TecTW,SS_NS_25_34_CoPSW,SS_NS_25_34_ClAW,SS_NS_25_34_SWks,SS_NS_25_34_MaOpDv,SS_NS_25_34_Lab,SS_NS_25_34_IDNS,SS_NS_25_34_Tot,SS_NS_35_39_Mng,SS_NS_35_39_Pro,SS_NS_35_39_TecTW,SS_NS_35_39_CoPSW,SS_NS_35_39_ClAW,SS_NS_35_39_SWks,SS_NS_35_39_MaOpDv,SS_NS_35_39_Lab,SS_NS_35_39_IDNS,SS_NS_35_39_Tot,SS_NS_40_Mng,SS_NS_40_Pro,SS_NS_40_TecTW,SS_NS_40_CoPSW,SS_NS_40_ClAW,SS_NS_40_SWks,SS_NS_40_MaOpDv,SS_NS_40_Lab,SS_NS_40_IDNS,SS_NS_40_Tot,SS_NS_41_48_Mng,SS_NS_41_48_Pro,SS_NS_41_48_TecTW,SS_NS_41_48_CoPSW,SS_NS_41_48_ClAW,SS_NS_41_48_SWks,SS_NS_41_48_MaOpDv,SS_NS_41_48_Lab,SS_NS_41_48_IDNS,SS_NS_41_48_Tot,SS_NS_49ov_Mng,SS_NS_49ov_Pro,SS_NS_49ov_TecTW,SS_NS_49ov_CoPSW,SS_NS_49ov_ClAW,SS_NS_49ov_SWks,SS_NS_49ov_MaOpDv,SS_NS_49ov_Lab,SS_NS_49ov_IDNS,SS_NS_49ov_Tot,SS_NS_NS_Mng,SS_NS_NS_Pro,SS_NS_NS_TecTW,SS_NS_NS_CoPSW,SS_NS_NS_ClAW,SS_NS_NS_SWks,SS_NS_NS_MaOpDv,SS_NS_NS_Lab,SS_NS_NS_IDNS,SS_NS_NS_Tot,SS_NS_Tot_Mng,SS_NS_Tot_Pro,SS_NS_Tot_TecTW,SS_NS_Tot_CoPSW,SS_NS_Tot_ClAW,SS_NS_Tot_SWks,SS_NS_Tot_MaOpDv,SS_NS_Tot_Lab,SS_NS_Tot_Inad_des_Tot,SS_NS_Tot_Tot,Tot_None_Mng,Tot_None_Pro,Tot_None_TecTW,Tot_None_CoPSW,Tot_None_ClAW,Tot_None_SWks,Tot_None_MaOpDv,Tot_None_Lab,Tot_None_IDNS,Tot_None_Tot,Tot_1_15_Mng,Tot_1_15_Pro,Tot_1_15_TecTW,Tot_1_15_CoPSW,Tot_1_15_ClAW,Tot_1_15_SWks,Tot_1_15_MaOpDv,Tot_1_15_Lab,Tot_1_15_IDNS,Tot_1_15_Tot,Tot_16_24_Mng,Tot_16_24_Pro,Tot_16_24_TecTW,Tot_16_24_CoPSW,Tot_16_24_ClAW,Tot_16_24_SWks,Tot_16_24_MaOpDv,Tot_16_24_Lab,Tot_16_24_IDNS,Tot_16_24_Tot,Tot_25_34_Mng,Tot_25_34_Pro,Tot_25_34_TecTW,Tot_25_34_CoPSW,Tot_25_34_ClAW,Tot_25_34_SWks,Tot_25_34_MaOpDv,Tot_25_34_Lab,Tot_25_34_IDNS,Tot_25_34_Tot,Tot_35_39_Mng,Tot_35_39_Pro,Tot_35_39_TecTW,Tot_35_39_CoPSW,Tot_35_39_ClAW,Tot_35_39_SWks,Tot_35_39_MaOpDv,Tot_35_39_Lab,Tot_35_39_IDNS,Tot_35_39_Tot,Tot_40_Mng,Tot_40_Pro,Tot_40_TecTW,Tot_40_CoPSW,Tot_40_ClAW,Tot_40_SWks,Tot_40_MaOpDv,Tot_40_Lab,Tot_40_IDNS,Tot_40_Tot,Tot_41_48_Mng,Tot_41_48_Pro,Tot_41_48_TecTW,Tot_41_48_CoPSW,Tot_41_48_ClAW,Tot_41_48_SWks,Tot_41_48_MaOpDv,Tot_41_48_Lab,Tot_41_48_IDNS,Tot_41_48_Tot,Tot_49ov_Mng,Tot_49ov_Pro,Tot_49ov_TecTW,Tot_49ov_CoPSW,Tot_49ov_ClAW,Tot_49ov_SWks,Tot_49ov_MaOpDv,Tot_49ov_Lab,Tot_49ov_IDNS,Tot_49ov_Tot,Tot_NS_Mng,Tot_NS_Pro,Tot_NS_TecTW,Tot_NS_CoPSW,Tot_NS_ClAW,Tot_NS_SWks,Tot_NS_MaOpDv,Tot_NS_Lab,Tot_NS_IDNS,Tot_NS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_Inad_des_Tot,Tot_Tot_Tot
20101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,13,174,16,158,5,91,3,466,23,69,47,517,102,1068,44,551,17,2434,19,22,57,183,68,231,18,123,7,734,15,22,37,115,43,82,3,34,3,361,9,21,155,71,28,26,6,16,0,325,13,24,162,21,5,8,3,8,0,243,8,8,70,11,3,4,0,0,0,106,0,0,45,10,4,4,0,0,0,63,0,0,3,15,5,19,0,9,24,69,88,179,585,1116,271,1610,78,829,60,4811
20102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,0,6,3,25,6,83,4,8,7,66,8,91,0,94,0,283,0,4,12,17,3,15,0,15,0,66,0,0,4,9,0,3,0,6,0,19,3,0,18,3,0,0,0,6,0,31,0,3,16,3,0,0,0,0,0,32,0,0,16,0,0,0,0,5,0,17,3,0,4,0,0,0,0,0,0,8,0,0,0,4,0,5,0,3,3,16,18,21,79,138,17,122,9,149,7,551
20103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,11,0,14,0,11,0,49,3,0,9,42,4,87,3,49,0,198,0,0,0,9,3,22,0,11,0,51,0,3,4,7,0,0,0,7,0,21,0,3,14,4,6,3,0,4,0,36,4,0,15,5,0,3,0,4,0,25,0,0,4,4,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,3,0,3,9,19,8,6,53,88,16,133,8,94,8,417
20201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,3,5,14,143,8,106,7,62,0,353,11,49,40,392,77,925,58,600,15,2172,10,19,48,137,54,194,23,99,0,580,7,30,30,88,35,68,9,32,6,286,10,17,146,47,24,24,0,15,3,291,5,17,143,14,13,9,6,0,4,213,4,9,67,5,6,5,0,0,0,96,5,3,31,3,0,0,0,0,0,45,0,0,8,15,0,19,0,12,21,73,64,148,518,842,215,1348,98,811,49,4103
20202,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,6,50,5,19,0,37,5,137,8,5,18,119,10,257,12,197,15,641,0,3,21,31,10,41,0,18,3,132,0,4,15,22,6,11,0,19,0,68,6,4,40,6,5,5,0,4,0,70,0,0,45,6,0,0,0,8,0,65,0,0,21,0,0,0,0,0,0,30,0,0,6,0,0,0,0,0,0,10,0,0,0,9,0,5,0,7,6,30,24,16,166,247,29,346,15,289,30,1170
20203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,11,7,0,4,19,6,29,9,27,0,96,0,0,0,3,0,0,0,7,0,16,6,0,0,0,0,0,0,0,0,10,0,0,3,3,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,3,5,15,4,23,33,0,44,7,37,3,171
20301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,9,0,30,7,4,16,40,8,65,0,72,0,204,3,4,5,16,0,18,4,12,0,65,3,0,0,6,0,3,0,9,0,24,0,0,20,11,0,0,0,0,0,31,0,0,13,3,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,11,0,0,10,0,0,0,0,0,0,11,0,0,0,0,0,8,0,0,4,10,15,7,70,99,12,88,7,111,3,409
20302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,5,0,0,0,15,6,13,67,333,35,337,21,121,10,935,49,128,142,1014,207,2043,145,1069,33,4821,27,71,97,349,104,437,74,254,16,1436,27,48,56,166,59,153,30,59,3,608,23,38,264,85,63,42,12,34,9,577,11,40,315,46,21,9,8,18,4,469,8,14,132,15,15,3,4,13,0,205,5,3,47,12,4,0,3,3,0,83,5,5,14,20,0,28,0,14,30,114,167,366,1137,2035,512,3059,300,1579,101,9246
20303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,3,12,216,12,87,4,94,3,428,11,23,35,406,28,666,28,431,10,1640,8,11,26,130,24,119,9,74,4,407,8,4,18,60,15,38,5,13,0,157,5,5,93,33,7,16,0,10,0,160,0,0,90,10,4,8,0,8,0,112,3,4,35,0,0,0,0,0,0,48,0,0,5,0,0,0,0,0,0,17,4,4,8,11,0,21,0,5,13,59,34,51,324,876,88,940,45,639,31,3028
20401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,7,92,10,34,0,45,3,188,15,19,29,147,29,280,5,212,9,740,10,7,16,32,9,61,0,49,0,186,4,13,8,30,0,8,0,12,0,86,0,6,43,28,8,8,0,11,0,107,3,3,49,3,3,0,0,7,0,77,8,4,19,13,0,0,9,0,0,53,5,0,10,10,0,0,0,4,0,23,0,0,3,4,3,9,0,7,16,56,42,57,190,363,66,404,24,343,38,1521
20402,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,10,0,0,4,64,6,44,0,39,0,161,7,9,29,136,13,276,13,227,4,708,0,7,15,30,9,39,7,28,0,130,5,3,11,30,9,19,0,12,4,91,3,6,54,26,11,5,0,9,0,117,4,3,60,10,3,5,3,3,0,86,0,8,20,0,0,0,0,0,0,28,0,0,16,3,0,0,0,3,0,24,0,0,5,4,0,10,0,5,20,42,23,38,208,298,51,391,26,322,30,1387
20403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,14,98,4,85,9,45,0,258,13,13,18,211,35,475,11,310,4,1084,3,4,18,75,10,95,17,54,0,274,3,13,22,60,13,39,7,19,3,173,11,14,110,50,35,0,4,9,4,229,7,11,199,51,12,4,3,3,4,290,4,3,85,22,0,3,6,0,0,127,3,0,42,12,0,0,0,0,0,66,0,0,8,18,0,7,0,9,16,56,43,58,513,587,113,703,55,446,42,2561
20501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,62,3,29,0,35,0,142,7,22,20,162,29,345,18,267,4,875,0,9,15,47,20,67,3,46,0,208,0,9,14,41,4,27,0,16,0,118,9,8,68,21,25,13,0,5,0,148,5,0,67,11,5,0,0,3,0,95,0,4,29,6,7,0,0,4,0,51,0,0,11,0,0,0,0,3,0,22,0,0,5,12,0,4,3,6,0,28,31,58,233,359,98,490,33,381,13,1677
20502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,34,0,39,0,23,0,103,8,5,16,95,7,236,3,128,0,507,0,5,6,31,6,34,0,16,3,96,3,3,8,27,5,13,0,7,0,71,3,11,52,20,6,0,3,4,4,104,4,0,50,9,3,0,0,4,0,68,0,0,12,9,0,0,0,0,0,20,4,0,8,0,0,0,0,4,0,19,0,0,0,9,0,8,0,9,15,30,25,33,159,225,29,322,17,193,19,1024
20503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,9,0,8,97,5,72,0,43,11,246,15,9,29,178,22,385,6,200,11,851,13,7,22,50,6,63,0,41,4,193,8,7,12,23,10,15,0,12,0,92,7,7,72,22,8,4,0,10,0,128,6,3,67,7,0,0,0,4,4,86,0,0,15,4,4,0,0,4,0,30,0,0,13,5,0,0,0,0,0,22,0,0,8,4,0,6,0,10,19,48,51,37,246,391,62,547,4,320,46,1701
20504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,5,57,8,68,0,29,9,185,5,24,28,184,39,592,20,286,10,1196,10,17,18,78,21,106,8,48,5,301,4,11,20,52,21,34,3,14,3,160,4,20,112,36,32,16,0,4,5,231,0,12,95,5,14,0,0,6,0,142,5,3,39,3,4,0,0,0,0,52,0,0,17,0,0,0,0,0,0,29,0,0,8,6,0,11,0,7,11,46,29,87,352,425,141,835,34,388,42,2336
20505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,48,5,35,0,21,7,126,3,7,14,94,3,256,4,133,4,529,8,11,12,25,10,33,8,13,0,106,3,3,4,32,7,15,0,8,0,69,6,7,51,21,12,3,0,0,0,97,5,3,49,6,7,3,0,5,0,79,0,4,29,4,0,0,0,4,0,44,9,7,11,0,0,0,0,4,0,28,0,0,4,9,0,3,0,8,3,25,38,47,182,231,33,349,19,196,14,1102
20601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,10,108,14,57,5,32,3,237,6,93,44,349,89,518,33,243,11,1393,17,32,35,117,55,140,25,103,4,533,5,12,23,59,29,42,6,18,3,197,12,11,53,25,7,10,0,5,0,127,4,6,50,12,9,5,0,5,0,89,0,5,9,4,3,3,0,0,0,24,0,4,5,3,4,0,0,0,0,18,0,4,0,10,3,6,5,7,17,46,44,173,239,688,214,785,68,413,32,2663
20602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,91,11,36,3,17,0,169,10,51,30,244,67,225,30,136,4,797,3,14,32,84,26,61,17,45,8,277,4,6,21,36,12,24,0,12,4,125,8,6,33,15,8,4,4,6,0,75,4,6,63,3,5,0,0,0,0,82,0,0,21,0,0,5,0,0,0,22,5,0,4,0,0,0,0,0,0,12,0,0,3,6,0,3,0,5,3,18,37,91,215,478,129,349,50,221,18,1581
20603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,126,5,58,4,30,0,243,21,87,26,314,99,560,26,254,10,1400,17,29,40,133,45,126,20,79,4,485,7,8,31,51,28,57,6,29,0,217,8,4,31,27,15,7,0,3,0,97,0,10,32,7,8,6,0,0,0,71,5,0,5,0,0,0,0,0,0,17,3,0,5,5,0,0,0,0,0,16,0,3,4,10,0,3,0,3,10,35,66,144,188,673,204,819,50,405,23,2572
20604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,7,0,4,3,27,62,159,109,1269,232,793,23,349,54,3051,128,1121,267,1892,1019,1803,100,958,122,7405,141,716,340,880,1134,731,79,750,74,4843,85,319,136,359,509,235,16,154,32,1842,76,537,197,140,592,84,15,51,34,1731,56,529,203,74,321,36,9,25,15,1268,21,170,68,26,91,16,4,10,7,404,17,131,36,24,44,13,0,7,8,276,8,45,34,102,24,77,8,47,151,496,586,3715,1380,4770,3959,3784,252,2356,492,21302
20605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,13,11,20,25,257,34,89,24,53,6,521,30,158,91,562,202,479,87,264,21,1893,50,149,103,263,203,203,143,182,18,1311,33,72,48,112,107,69,16,45,0,514,24,88,122,42,71,27,11,23,4,410,20,66,151,18,49,8,3,12,7,329,9,30,33,9,28,5,0,0,0,111,5,15,11,0,8,3,0,0,0,50,0,3,11,22,7,16,3,7,34,109,163,605,604,1289,700,900,299,590,92,5242
20606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,15,148,27,118,9,32,4,373,22,92,52,487,126,545,13,245,9,1586,25,54,61,193,75,189,17,116,6,746,15,26,44,72,44,86,0,42,6,340,17,24,33,25,25,30,0,6,6,156,0,24,39,16,13,10,0,5,0,107,0,0,16,0,0,6,0,0,0,36,0,4,7,0,0,0,0,0,0,15,0,0,0,10,4,11,0,3,15,49,89,240,270,969,306,987,41,454,47,3408
20607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,28,39,315,42,133,12,81,4,665,32,168,101,706,229,819,70,442,34,2601,41,151,112,283,223,274,63,229,14,1385,37,91,71,108,113,93,17,45,8,574,26,79,84,51,89,32,0,17,4,385,12,69,120,27,29,7,0,11,11,285,10,21,38,9,14,9,0,0,0,96,6,19,24,4,4,5,4,4,4,67,3,4,10,10,0,23,0,5,33,97,184,640,595,1505,733,1399,163,833,106,6157
20701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,16,35,30,347,54,181,5,72,0,741,45,404,131,1195,333,1313,76,577,27,4092,34,104,93,369,221,390,28,208,15,1463,34,50,42,142,103,138,7,49,6,578,18,57,58,56,57,27,3,9,0,282,17,51,85,20,41,9,0,9,0,233,4,14,19,11,14,3,0,0,0,62,5,10,20,11,4,0,0,4,0,53,0,7,6,21,3,17,3,9,26,98,185,720,481,2162,817,2086,124,935,87,7598
20702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,5,5,168,18,205,5,64,4,473,25,104,39,414,90,1097,25,340,15,2151,23,17,39,124,42,272,19,98,8,633,23,8,21,40,14,100,5,24,0,240,9,10,34,22,15,20,0,5,0,114,7,15,39,9,8,13,0,0,0,83,0,4,9,4,0,3,0,0,0,19,0,3,0,0,0,0,0,0,0,12,0,0,0,5,3,4,3,3,4,28,92,165,191,784,188,1712,53,542,33,3754
20703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,13,31,13,177,15,91,3,48,3,401,35,314,53,460,179,767,53,398,19,2266,22,76,62,166,106,202,33,128,15,800,21,41,18,89,57,67,7,37,4,338,14,40,59,32,36,12,0,9,7,210,7,24,77,18,22,4,0,3,3,159,0,6,17,6,4,0,0,0,0,39,3,5,14,3,0,0,0,4,0,26,3,3,6,13,6,6,7,3,22,69,111,533,313,966,427,1157,103,625,75,4301
