POW_SA3_CODE_2021,UOLSEWVW_IDNS_Bf_91,UOLSEWVW_IDNS_91_95,UOLSEWVW_IDNS_96_00,UOLSEWVW_IDNS_01_05,UOLSEWVW_IDNS_06_10,UOLSEWVW_IDNS_11_15,UOLSEWVW_IDNS_16_20,UOLSEWVW_IDNS_2021,UOLSEWVW_IDNS_NS,UOLSEWVW_IDNS_Tot,UOLSEWVW_Tot_Bf_91,UOLSEWVW_Tot_91_95,UOLSEWVW_Tot_96_00,UOLSEWVW_Tot_01_05,UOLSEWVW_Tot_06_10,UOLSEWVW_Tot_11_15,UOLSEWVW_Tot_16_20,UOLSEWVW_Tot_2021,UOLSEWVW_Tot_NS,UOLSEWVW_Tot_Tot,UOLSE_NWNA_AGFF_Bf_91,UOLSE_NWNA_AGFF_91_95,UOLSE_NWNA_AGFF_96_00,UOLSE_NWNA_AGFF_01_05,UOLSE_NWNA_AGFF_06_10,UOLSE_NWNA_AGFF_11_15,UOLSE_NWNA_AGFF_16_20,UOLSE_NWNA_AGFF_2021,UOLSE_NWNA_AGFF_NS,UOLSE_NWNA_AGFF_Tot,UOLSE_NWNA_Min_Bf_91,UOLSE_NWNA_Min_91_95,UOLSE_NWNA_Min_96_00,UOLSE_NWNA_Min_01_05,UOLSE_NWNA_Min_06_10,UOLSE_NWNA_Min_11_15,UOLSE_NWNA_Min_16_20,UOLSE_NWNA_Min_2021,UOLSE_NWNA_Min_NS,UOLSE_NWNA_Min_Tot,UOLSE_NWNA_Mnf_Bf_91,UOLSE_NWNA_Mnf_91_95,UOLSE_NWNA_Mnf_96_00,UOLSE_NWNA_Mnf_01_05,UOLSE_NWNA_Mnf_06_10,UOLSE_NWNA_Mnf_11_15,UOLSE_NWNA_Mnf_16_20,UOLSE_NWNA_Mnf_2021,UOLSE_NWNA_Mnf_NS,UOLSE_NWNA_Mnf_Tot,UOLSE_NWNA_EGWWS_Bf_91,UOLSE_NWNA_EGWWS_91_95,UOLSE_NWNA_EGWWS_96_00,UOLSE_NWNA_EGWWS_01_05,UOLSE_NWNA_EGWWS_06_10,UOLSE_NWNA_EGWWS_11_15,UOLSE_NWNA_EGWWS_16_20,UOLSE_NWNA_EGWWS_2021,UOLSE_NWNA_EGWWS_NS,UOLSE_NWNA_EGWWS_Tot,UOLSE_NWNA_Const_Bf_91,UOLSE_NWNA_Const_91_95,UOLSE_NWNA_Const_96_00,UOLSE_NWNA_Const_01_05,UOLSE_NWNA_Const_06_10,UOLSE_NWNA_Const_11_15,UOLSE_NWNA_Const_16_20,UOLSE_NWNA_Const_2021,UOLSE_NWNA_Const_NS,UOLSE_NWNA_Const_Tot,UOLSE_NWNA_WST_Bf_91,UOLSE_NWNA_WST_91_95,UOLSE_NWNA_WST_96_00,UOLSE_NWNA_WST_01_05,UOLSE_NWNA_WST_06_10,UOLSE_NWNA_WST_11_15,UOLSE_NWNA_WST_16_20,UOLSE_NWNA_WST_2021,UOLSE_NWNA_WST_NS,UOLSE_NWNA_WST_Tot,UOLSE_NWNA_RetT_Bf_91,UOLSE_NWNA_RetT_91_95,UOLSE_NWNA_RetT_96_00,UOLSE_NWNA_RetT_01_05,UOLSE_NWNA_RetT_06_10,UOLSE_NWNA_RetT_11_15,UOLSE_NWNA_RetT_16_20,UOLSE_NWNA_RetT_2021,UOLSE_NWNA_RetT_NS,UOLSE_NWNA_RetT_Tot,UOLSE_NWNA_AcFd_Bf_91,UOLSE_NWNA_AcFd_91_95,UOLSE_NWNA_AcFd_96_00,UOLSE_NWNA_AcFd_01_05,UOLSE_NWNA_AcFd_06_10,UOLSE_NWNA_AcFd_11_15,UOLSE_NWNA_AcFd_16_20,UOLSE_NWNA_AcFd_2021,UOLSE_NWNA_AcFd_NS,UOLSE_NWNA_AcFd_Tot,UOLSE_NWNA_TPW_Bf_91,UOLSE_NWNA_TPW_91_95,UOLSE_NWNA_TPW_96_00,UOLSE_NWNA_TPW_01_05,UOLSE_NWNA_TPW_06_10,UOLSE_NWNA_TPW_11_15,UOLSE_NWNA_TPW_16_20,UOLSE_NWNA_TPW_2021,UOLSE_NWNA_TPW_NS,UOLSE_NWNA_TPW_Tot,UOLSE_NWNA_IMT_Bf_91,UOLSE_NWNA_IMT_91_95,UOLSE_NWNA_IMT_96_00,UOLSE_NWNA_IMT_01_05,UOLSE_NWNA_IMT_06_10,UOLSE_NWNA_IMT_11_15,UOLSE_NWNA_IMT_16_20,UOLSE_NWNA_IMT_2021,UOLSE_NWNA_IMT_NS,UOLSE_NWNA_IMT_Tot,UOLSE_NWNA_FinIns_Bf_91,UOLSE_NWNA_FinIns_91_95,UOLSE_NWNA_FinIns_96_00,UOLSE_NWNA_FinIns_01_05,UOLSE_NWNA_FinIns_06_10,UOLSE_NWNA_FinIns_11_15,UOLSE_NWNA_FinIns_16_20,UOLSE_NWNA_FinIns_2021,UOLSE_NWNA_FinIns_NS,UOLSE_NWNA_FinIns_Tot,UOLSE_NWNA_RHRE_Bf_91,UOLSE_NWNA_RHRE_91_95,UOLSE_NWNA_RHRE_96_00,UOLSE_NWNA_RHRE_01_05,UOLSE_NWNA_RHRE_06_10,UOLSE_NWNA_RHRE_11_15,UOLSE_NWNA_RHRE_16_20,UOLSE_NWNA_RHRE_2021,UOLSE_NWNA_RHRE_NS,UOLSE_NWNA_RHRE_Tot,UOLSE_NWNA_ProSTS_Bf_91,UOLSE_NWNA_ProSTS_91_95,UOLSE_NWNA_ProSTS_96_00,UOLSE_NWNA_ProSTS_01_05,UOLSE_NWNA_ProSTS_06_10,UOLSE_NWNA_ProSTS_11_15,UOLSE_NWNA_ProSTS_16_20,UOLSE_NWNA_ProSTS_2021,UOLSE_NWNA_ProSTS_NS,UOLSE_NWNA_ProSTS_Tot,UOLSE_NWNA_AdSup_Bf_91,UOLSE_NWNA_AdSup_91_95,UOLSE_NWNA_AdSup_96_00,UOLSE_NWNA_AdSup_01_05,UOLSE_NWNA_AdSup_06_10,UOLSE_NWNA_AdSup_11_15,UOLSE_NWNA_AdSup_16_20,UOLSE_NWNA_AdSup_2021,UOLSE_NWNA_AdSup_NS,UOLSE_NWNA_AdSup_Tot,UOLSE_NWNA_PubAS_Bf_91,UOLSE_NWNA_PubAS_91_95,UOLSE_NWNA_PubAS_96_00,UOLSE_NWNA_PubAS_01_05,UOLSE_NWNA_PubAS_06_10,UOLSE_NWNA_PubAS_11_15,UOLSE_NWNA_PubAS_16_20,UOLSE_NWNA_PubAS_2021,UOLSE_NWNA_PubAS_NS,UOLSE_NWNA_PubAS_Tot,UOLSE_NWNA_EdTrn_Bf_91,UOLSE_NWNA_EdTrn_91_95,UOLSE_NWNA_EdTrn_96_00,UOLSE_NWNA_EdTrn_01_05,UOLSE_NWNA_EdTrn_06_10,UOLSE_NWNA_EdTrn_11_15,UOLSE_NWNA_EdTrn_16_20,UOLSE_NWNA_EdTrn_2021,UOLSE_NWNA_EdTrn_NS,UOLSE_NWNA_EdTrn_Tot,UOLSE_NWNA_HC_SA_Bf_91,UOLSE_NWNA_HC_SA_91_95,UOLSE_NWNA_HC_SA_96_00,UOLSE_NWNA_HC_SA_01_05,UOLSE_NWNA_HC_SA_06_10,UOLSE_NWNA_HC_SA_11_15,UOLSE_NWNA_HC_SA_16_20,UOLSE_NWNA_HC_SA_2021,UOLSE_NWNA_HC_SA_NS,UOLSE_NWNA_HC_SA_Tot,UOLSE_NWNA_ArtsR_Bf_91,UOLSE_NWNA_ArtsR_91_95,UOLSE_NWNA_ArtsR_96_00,UOLSE_NWNA_ArtsR_01_05,UOLSE_NWNA_ArtsR_06_10,UOLSE_NWNA_ArtsR_11_15,UOLSE_NWNA_ArtsR_16_20,UOLSE_NWNA_ArtsR_2021,UOLSE_NWNA_ArtsR_NS,UOLSE_NWNA_ArtsR_Tot
20402,0,0,0,0,4,4,13,0,0,26,66,21,40,63,164,176,327,6,9,873,5,0,0,0,0,12,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
20403,0,3,3,5,11,15,26,0,6,76,174,39,60,105,396,382,485,14,17,1675,0,0,0,0,0,7,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,36,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,5,9,0,4,20,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,20,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,14,0,0,0,0,0,0,0,0,0,0
20501,5,3,0,9,9,12,13,0,0,43,120,39,64,99,303,260,342,0,12,1234,0,3,0,0,0,5,39,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,21,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,4,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
20502,4,0,0,3,5,0,13,0,0,34,71,22,35,47,131,178,225,6,13,733,0,0,0,4,3,20,22,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20503,7,0,7,5,7,9,4,0,0,37,126,33,50,95,252,276,244,12,13,1119,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,14,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0
20504,11,3,3,9,6,10,29,0,0,67,191,52,87,189,414,370,487,8,16,1821,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,10,4,0,0,0,10,3,5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0
20505,4,0,0,7,6,5,3,0,0,32,74,18,35,70,159,164,210,8,7,744,0,0,0,0,7,9,8,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20601,62,14,21,40,59,48,80,0,16,332,1216,337,390,521,1094,1020,1542,19,53,6203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,8,11,8,7,5,0,5,90,0,0,0,0,0,0,0,0,0,0,11,0,0,3,7,20,12,0,0,56,4,0,0,0,0,0,0,0,0,6,16,4,3,4,9,11,18,0,0,65,19,9,7,11,20,27,39,0,0,126,4,5,0,0,0,0,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,14,0,0,6,0,6,7,13,0,0,31,5,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,16,9,0,4,4,7,9,6,0,4,47,0,0,0,0,0,0,0,0,0,0
20602,32,7,8,23,33,31,41,0,16,194,602,168,193,300,562,594,772,3,33,3235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,11,9,11,4,8,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,22,5,0,3,0,3,0,3,0,0,16,7,0,3,3,9,5,8,0,0,37,14,7,9,0,3,12,19,0,0,67,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,6,0,3,0,3,4,0,0,18,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,10,3,0,0,4,6,3,3,0,0,20,0,0,0,0,0,4,0,0,0,4
20603,28,3,11,27,39,43,39,0,10,209,828,216,295,406,854,753,1091,12,54,4507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,4,9,0,0,35,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,7,8,0,0,27,0,0,0,0,0,0,4,0,0,7,8,0,5,0,8,0,4,0,0,26,15,7,5,15,13,19,28,0,0,111,0,0,0,4,0,6,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,12,0,0,30,5,0,4,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,4,9,4,3,6,6,10,7,0,0,43,0,0,0,0,0,0,0,0,0,0
20604,361,154,233,453,807,890,1419,28,211,4551,13749,6371,8934,16015,25793,27862,33896,561,873,134052,0,3,0,0,0,4,6,0,0,19,0,0,0,0,0,0,0,0,0,0,27,19,5,17,15,6,36,6,0,132,3,0,0,0,3,4,0,0,0,10,23,3,21,22,56,92,106,0,7,328,5,7,4,9,10,10,34,0,5,72,42,13,8,21,34,61,106,0,7,293,123,53,61,130,195,282,643,4,13,1500,20,0,4,17,12,24,127,3,4,214,0,0,3,0,0,0,3,0,0,17,13,3,4,5,11,10,21,0,0,69,0,0,3,4,8,12,18,0,4,48,13,3,11,11,21,34,51,0,6,142,73,21,17,30,60,64,211,0,0,486,10,4,4,3,3,4,6,0,0,34,7,0,0,3,12,20,21,3,0,71,45,13,8,28,31,33,42,0,0,202,16,17,7,13,9,10,9,0,0,73
20605,122,49,76,136,263,256,317,7,50,1276,2482,1090,1342,2342,4430,4539,6672,81,162,23131,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,10,7,11,8,7,17,0,0,65,0,0,0,0,0,0,0,0,0,4,6,3,5,12,18,43,27,0,4,114,4,4,0,0,5,0,3,0,0,17,16,10,5,3,10,5,13,0,0,52,20,8,10,15,16,39,84,0,0,198,12,9,0,9,15,26,87,0,0,154,0,0,0,0,0,4,0,0,0,11,3,0,0,0,0,3,5,0,0,16,0,0,0,0,0,7,4,0,0,20,0,0,0,4,9,6,12,0,0,27,10,3,0,8,15,18,57,0,0,110,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,6,0,0,0,12,10,3,7,4,9,13,21,0,0,71,0,0,0,0,0,0,0,0,0,0
20606,40,16,22,39,70,83,119,4,6,409,906,338,433,773,1430,1600,2468,35,60,8047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,7,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,25,8,0,0,50,0,0,0,0,0,0,6,0,0,10,6,0,8,0,12,14,20,0,0,58,14,4,8,25,24,33,76,0,4,193,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,3,0,0,8,0,0,0,0,0,0,0,0,0,12,9,4,3,0,11,9,36,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,10,4,0,0,4,10,5,15,0,0,45,0,0,0,0,0,3,0,0,0,5
20607,107,49,53,111,189,208,317,0,40,1082,2467,900,1249,2134,3804,4074,5123,66,153,19974,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,31,8,11,12,21,16,19,0,0,112,0,0,0,0,0,0,0,0,0,0,5,0,9,7,17,33,28,0,0,102,7,0,3,5,0,0,0,0,0,20,22,10,14,9,20,19,26,4,0,126,34,17,15,23,26,32,83,0,4,242,11,3,0,3,0,5,9,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,4,3,4,14,0,0,27,10,7,0,7,5,14,33,0,0,75,3,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,3,0,0,13,23,3,6,5,18,14,11,0,0,86,0,0,0,0,0,0,0,0,0,4
20701,83,32,51,95,159,146,210,0,28,802,2504,892,1325,2206,3595,3482,4184,54,127,18357,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,4,5,5,3,17,0,0,45,0,0,0,0,0,0,0,0,0,0,6,5,9,11,28,44,43,3,5,150,0,0,0,0,0,18,35,0,0,60,10,7,10,9,17,21,55,0,0,129,40,17,14,29,34,63,114,0,4,309,3,0,4,0,11,12,11,0,0,34,0,0,0,0,0,0,0,0,0,4,3,0,4,0,3,4,11,0,0,31,3,0,0,5,15,14,3,0,0,49,4,0,0,0,5,15,14,0,0,49,13,0,11,7,17,16,34,0,3,92,13,0,0,5,0,0,0,0,0,15,5,0,0,5,4,10,6,0,0,29,13,8,5,14,23,28,32,0,0,126,0,0,0,0,0,0,0,0,0,0
20702,42,16,18,34,60,68,62,0,21,310,1270,442,537,866,1498,1359,1380,15,71,7451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,3,6,6,0,0,31,0,0,0,0,0,0,0,0,0,0,0,6,8,9,18,40,37,0,0,113,3,0,0,3,0,11,18,0,0,41,10,7,3,6,7,20,50,0,0,116,29,13,18,26,53,44,89,0,0,276,12,0,4,4,4,8,11,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,13,0,0,0,0,3,7,3,0,0,22,0,0,4,0,4,0,6,0,0,21,3,0,3,3,5,15,21,0,0,57,0,5,0,6,0,0,0,0,0,8,0,0,0,4,8,9,6,0,0,21,12,5,9,5,14,17,16,0,0,84,0,0,0,3,0,4,0,0,0,4
20703,64,10,37,71,112,130,151,0,34,616,1772,768,1182,2050,3100,2869,2823,24,106,14695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,12,6,13,13,17,0,0,78,0,0,0,0,0,0,0,0,0,3,5,0,7,16,30,38,73,5,3,179,9,0,5,0,0,13,26,0,6,58,18,3,8,16,32,69,92,3,4,246,39,22,16,42,64,75,156,0,3,421,4,0,0,3,5,10,23,0,0,53,0,0,0,0,0,0,7,0,0,14,3,0,0,0,0,0,5,0,0,10,6,0,5,4,3,15,11,0,0,39,0,0,3,0,10,10,8,0,0,39,11,3,8,9,16,21,33,0,0,99,0,0,0,0,0,0,0,0,0,0,8,4,0,6,11,18,18,0,0,67,17,11,14,12,26,24,34,0,0,140,0,0,0,0,0,0,7,0,0,8
20801,54,10,17,35,54,43,73,6,15,295,843,355,422,631,1119,1059,1459,11,50,5950,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,6,3,0,4,12,0,3,0,34,0,0,0,0,0,0,0,0,0,0,4,3,0,5,14,23,18,0,0,73,0,0,0,0,0,0,10,0,0,11,10,0,0,0,4,8,13,0,0,39,11,11,13,7,21,14,37,0,3,108,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,8,0,0,0,0,0,3,5,0,0,8,0,0,0,0,0,3,7,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,8,6,0,5,6,3,8,0,0,43,0,0,0,0,0,0,0,0,0,0
20802,67,17,29,51,90,86,141,0,22,512,1567,689,720,1092,2005,1888,2654,27,98,10746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,7,5,5,9,6,0,0,56,0,0,0,0,0,0,0,0,0,0,3,0,5,5,19,27,31,0,0,89,0,0,0,0,3,4,10,0,0,19,4,7,3,9,13,32,21,0,5,100,42,9,18,13,43,49,79,3,0,251,5,0,0,3,0,3,10,0,0,24,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,5,0,0,0,8,0,0,0,0,3,6,0,0,0,15,8,0,0,9,11,5,15,0,0,42,0,0,0,0,0,0,0,0,0,3,5,0,0,5,11,16,8,0,4,46,9,6,0,0,13,10,16,0,0,60,0,0,0,0,0,0,0,0,0,0
20803,225,101,105,147,282,230,257,0,40,1388,2640,1055,1161,1745,3290,2613,3209,23,132,15868,12,4,8,4,17,20,25,0,0,82,0,0,0,0,0,0,0,0,0,4,161,88,62,76,106,93,86,0,13,684,0,0,0,0,0,0,0,0,0,3,15,5,4,9,35,36,23,0,0,128,26,7,9,18,29,30,34,0,0,147,14,8,3,8,22,27,44,0,0,130,25,17,8,19,29,25,61,0,5,188,11,10,5,0,17,22,28,0,0,95,0,0,0,0,0,0,3,0,0,6,0,0,0,0,4,0,5,0,0,6,0,0,0,0,0,0,0,0,0,3,5,0,6,5,7,9,3,0,0,30,11,4,11,10,13,8,26,0,0,79,0,0,0,0,0,4,0,0,0,3,0,0,0,5,0,0,0,0,0,10,8,3,11,0,17,26,27,0,0,88,0,0,0,0,0,0,0,0,0,3
20804,23,8,18,30,44,55,70,0,16,266,684,261,382,685,1324,1309,1729,16,55,6439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,12,9,0,0,32,0,0,0,0,3,4,0,0,0,7,0,0,0,0,3,6,16,6,4,34,7,3,3,6,12,27,42,0,0,109,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,3,13,9,16,0,0,51,0,0,0,0,0,0,0,0,0,0
20901,54,18,29,38,63,79,88,5,17,378,1515,542,630,958,1916,1631,1690,24,74,8980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,10,11,9,9,13,7,0,0,82,8,0,0,0,0,0,0,0,0,7,4,0,3,9,17,23,17,0,0,74,0,0,3,3,0,0,5,0,0,8,7,3,3,0,9,22,21,0,0,71,19,6,4,12,21,22,44,0,0,126,5,4,3,3,3,4,9,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,0,0,5,3,0,7,0,6,9,17,0,0,38,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,13,20,7,8,14,24,12,22,0,0,107,0,0,0,0,0,0,0,0,0,0
20902,95,29,37,50,75,77,121,0,19,500,1695,520,669,963,1749,1590,1975,12,78,9250,0,0,0,0,13,5,12,0,0,31,0,0,0,0,0,0,0,0,0,0,49,30,14,13,22,16,15,0,0,165,0,0,0,0,0,0,0,0,0,0,12,0,5,4,23,25,22,0,0,87,5,0,0,3,7,3,9,0,3,29,25,13,8,6,15,19,18,0,0,117,22,10,27,17,22,31,44,0,0,172,9,5,0,0,3,3,12,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,11,4,6,3,9,8,11,8,0,4,47,0,0,0,0,0,0,0,0,0,6,5,0,0,0,3,4,0,0,0,14,6,5,10,4,10,14,15,0,0,65,0,0,0,0,0,0,0,0,0,3
20903,7,5,3,12,13,10,16,0,5,72,278,82,101,162,354,289,306,3,20,1600,0,3,0,0,4,8,0,0,0,22,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,10,0,0,22,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,4,3,3,3,7,4,13,0,0,36,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0
