POW_SA3_CODE_2021,TaTW_650_799_H_0,TaTW_650_799_H_1_19,TaTW_650_799_H_20_29,TaTW_650_799_H_30_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40_44,TaTW_650_799_H_45_49,TaTW_650_799_H_50ov,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_19,TaTW_800_999_H_20_29,TaTW_800_999_H_30_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40_44,TaTW_800_999_H_45_49,TaTW_800_999_H_50ov,TaTW_800_999_H_NS,TaTW_800_999_H_Tot,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_19,TaTW_1000_1249_H_20_29,TaTW_1000_1249_H_30_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40_44,TaTW_1000_1249_H_45_49,TaTW_1000_1249_H_50ov,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_19,TaTW_1250_1499_H_20_29,TaTW_1250_1499_H_30_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40_44,TaTW_1250_1499_H_45_49,TaTW_1250_1499_H_50ov,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_19,TaTW_1500_1749_H_20_29,TaTW_1500_1749_H_30_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40_44,TaTW_1500_1749_H_45_49,TaTW_1500_1749_H_50ov,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_19,TaTW_1750_1999_H_20_29,TaTW_1750_1999_H_30_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40_44,TaTW_1750_1999_H_45_49,TaTW_1750_1999_H_50ov,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_19,TaTW_2000_2999_H_20_29,TaTW_2000_2999_H_30_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40_44,TaTW_2000_2999_H_45_49,TaTW_2000_2999_H_50ov,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000_3499_H_0,TaTW_3000_3499_H_1_19,TaTW_3000_3499_H_20_29,TaTW_3000_3499_H_30_34,TaTW_3000_3499_H_35_39,TaTW_3000_3499_H_40_44,TaTW_3000_3499_H_45_49,TaTW_3000_3499_H_50ov,TaTW_3000_3499_H_NS,TaTW_3000_3499_H_Tot,TaTW_3500mo_H_0,TaTW_3500mo_H_1_19,TaTW_3500mo_H_20_29,TaTW_3500mo_H_30_34,TaTW_3500mo_H_35_39,TaTW_3500mo_H_40_44,TaTW_3500mo_H_45_49,TaTW_3500mo_H_50ov,TaTW_3500mo_H_NS,TaTW_3500mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_19,TaTW_PINS_H_20_29,TaTW_PINS_H_30_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40_44,TaTW_PINS_H_45_49,TaTW_PINS_H_50ov,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_19,TaTW_Tot_H_20_29,TaTW_Tot_H_30_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40_44,TaTW_Tot_H_45_49,TaTW_Tot_H_50ov,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_19,CoPSW_NNI_H_20_29,CoPSW_NNI_H_30_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40_44,CoPSW_NNI_H_45_49,CoPSW_NNI_H_50ov,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_19,CoPSW_1_149_H_20_29,CoPSW_1_149_H_30_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40_44,CoPSW_1_149_H_45_49,CoPSW_1_149_H_50ov,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_19,CoPSW_150_299_H_20_29,CoPSW_150_299_H_30_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40_44,CoPSW_150_299_H_45_49,CoPSW_150_299_H_50ov,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_19,CoPSW_300_399_H_20_29,CoPSW_300_399_H_30_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40_44,CoPSW_300_399_H_45_49,CoPSW_300_399_H_50ov,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_19,CoPSW_400_499_H_20_29,CoPSW_400_499_H_30_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40_44,CoPSW_400_499_H_45_49,CoPSW_400_499_H_50ov,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_19,CoPSW_500_649_H_20_29,CoPSW_500_649_H_30_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40_44,CoPSW_500_649_H_45_49,CoPSW_500_649_H_50ov,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_19,CoPSW_650_799_H_20_29,CoPSW_650_799_H_30_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40_44,CoPSW_650_799_H_45_49,CoPSW_650_799_H_50ov,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_19,CoPSW_800_999_H_20_29,CoPSW_800_999_H_30_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40_44,CoPSW_800_999_H_45_49,CoPSW_800_999_H_50ov,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_19,CoPSW_1000_1249_H_20_29,CoPSW_1000_1249_H_30_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40_44,CoPSW_1000_1249_H_45_49,CoPSW_1000_1249_H_50ov,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot
20402,11,30,36,27,70,71,14,21,3,294,14,23,51,39,149,161,26,33,4,497,11,20,29,29,162,194,42,46,8,537,6,6,9,15,86,134,32,62,0,362,13,4,3,14,36,66,22,58,3,222,4,8,5,0,22,40,13,37,4,129,7,0,5,0,17,53,22,52,0,158,0,0,0,0,3,7,4,15,0,35,0,0,4,0,0,3,3,15,0,30,4,7,0,0,4,9,0,4,7,29,107,217,216,164,636,831,197,398,45,2811,6,3,0,0,0,0,0,0,0,11,50,90,0,0,0,0,0,0,3,151,18,65,6,6,0,0,0,0,3,93,21,76,19,4,8,4,0,0,5,121,13,63,43,8,6,3,0,0,5,147,29,108,129,42,24,9,0,0,6,354,29,84,118,71,56,20,6,11,11,400,20,56,89,97,96,42,8,7,0,417,22,32,57,71,95,59,10,13,0,365
20403,22,47,74,34,123,107,19,32,14,489,28,46,65,59,225,280,62,67,12,839,40,32,44,59,288,419,80,101,19,1070,23,13,22,31,155,255,67,104,5,674,13,16,10,10,86,194,43,102,8,471,4,5,7,6,49,86,44,76,0,278,7,9,4,6,33,93,47,91,4,296,0,0,0,0,6,12,11,17,0,47,0,3,0,0,3,9,0,21,0,38,0,0,0,0,5,9,5,3,9,40,219,331,329,252,1090,1594,412,669,76,4972,3,9,0,5,0,0,0,5,5,21,60,107,9,0,0,0,0,0,8,188,26,117,15,5,0,0,3,0,8,166,26,112,30,3,0,3,0,6,8,195,29,123,61,21,15,9,7,3,4,276,53,140,178,46,25,17,4,10,12,488,56,133,205,132,95,48,12,16,19,711,53,96,140,148,185,135,11,24,9,796,27,50,80,110,160,160,26,34,11,663
20501,13,25,43,32,73,66,6,20,7,284,14,27,38,44,109,112,24,42,5,417,14,17,19,26,145,160,34,52,4,470,14,12,11,11,80,132,22,57,5,336,6,4,4,9,39,70,22,57,3,232,7,0,3,5,24,44,17,43,0,146,3,4,0,0,14,35,13,51,0,132,0,0,0,0,0,7,6,13,0,26,0,0,0,0,3,8,0,8,0,25,0,0,4,0,8,21,0,6,4,48,112,258,216,171,583,749,165,375,37,2666,0,0,0,0,0,0,0,0,0,7,36,92,6,0,0,0,0,0,3,133,20,113,10,4,0,0,0,0,5,144,20,85,16,0,0,0,0,0,9,131,18,98,50,10,7,0,3,0,3,190,38,116,125,40,22,9,4,3,5,364,27,69,135,82,70,16,3,10,7,427,14,47,94,98,97,39,9,7,5,411,14,27,52,58,91,41,12,11,0,304
20502,10,33,34,41,62,58,7,18,0,264,13,20,24,24,111,130,20,28,3,370,14,20,19,26,128,122,35,41,13,426,4,10,9,15,49,79,35,39,0,239,4,6,8,14,42,53,28,39,0,188,0,4,0,3,13,26,9,21,0,74,0,0,0,4,11,33,20,25,0,86,3,0,0,0,3,0,0,10,0,22,0,0,0,0,4,0,0,6,0,14,0,3,0,3,3,8,0,10,7,35,94,227,177,168,519,597,163,266,33,2243,4,4,0,0,0,0,0,0,0,6,20,68,7,0,0,0,0,0,4,101,14,59,9,0,0,3,0,0,3,86,18,71,25,3,0,0,0,4,0,132,15,90,40,11,8,0,0,3,3,172,25,123,126,40,17,11,3,6,11,365,38,81,130,108,69,23,3,6,9,467,20,37,85,75,78,36,3,7,8,364,32,26,49,57,78,37,9,20,6,320
20503,24,42,69,30,86,85,8,36,8,392,31,40,50,44,146,157,24,28,14,535,18,25,45,40,168,214,26,57,10,601,15,3,5,28,78,141,27,50,7,362,3,9,12,14,45,104,30,57,0,284,0,3,0,3,24,64,15,37,3,159,12,5,0,4,28,73,28,51,0,200,0,0,0,0,6,9,3,11,0,24,0,0,0,5,3,6,4,23,0,41,0,7,4,6,5,4,6,10,4,42,178,333,318,224,681,976,199,387,73,3372,7,5,0,4,0,0,0,0,0,16,83,118,0,0,0,0,0,0,5,207,32,106,21,3,3,0,0,0,0,165,35,112,30,5,6,0,0,4,3,193,26,111,76,9,11,3,5,5,6,248,37,136,152,38,17,16,0,3,7,412,50,99,159,111,51,15,4,5,10,497,23,75,103,82,88,40,11,10,7,436,8,22,60,57,98,57,5,18,5,333
20504,19,36,48,49,114,115,19,29,13,444,28,30,64,40,188,194,35,49,14,631,21,29,22,29,221,270,44,75,9,716,14,23,14,15,140,196,60,74,7,536,23,10,19,21,99,185,44,80,3,474,12,3,8,8,79,114,34,65,8,334,29,9,17,24,190,238,66,164,8,735,11,3,3,8,50,39,30,66,0,216,29,11,13,3,112,45,56,73,10,342,0,5,0,0,11,16,6,8,23,72,229,342,338,262,1348,1558,411,710,107,5294,9,5,4,0,3,0,0,0,4,12,43,94,4,0,0,0,0,0,3,155,29,109,18,3,0,0,0,0,0,166,32,115,25,9,0,0,0,0,0,191,20,159,85,18,9,0,0,3,4,300,48,155,205,55,31,10,0,9,3,519,56,105,224,137,100,27,9,14,7,685,30,65,156,148,160,42,8,31,12,657,33,45,86,117,185,96,12,16,14,599
20505,14,21,31,25,65,59,10,21,4,250,7,16,24,27,88,115,19,24,5,313,9,14,10,13,105,130,26,39,8,348,3,5,14,10,71,110,21,55,7,295,8,3,3,3,57,97,27,34,0,246,4,0,0,6,43,47,13,28,0,146,13,5,3,3,57,69,27,65,7,243,3,0,4,0,15,12,5,26,0,69,22,0,0,4,7,9,12,84,0,140,6,0,0,0,3,12,0,0,7,30,129,196,175,114,578,751,175,418,44,2585,8,3,0,0,0,0,0,0,0,15,33,59,3,0,0,0,0,0,4,100,19,57,11,0,0,0,0,4,3,100,19,70,21,0,5,3,0,4,0,122,22,88,51,9,12,5,5,0,0,181,24,96,100,34,13,8,0,4,0,284,26,60,123,68,41,16,0,8,3,340,14,39,71,77,74,41,3,13,6,342,23,23,38,61,73,60,14,13,6,306
20601,28,71,83,54,76,78,15,12,9,414,29,41,70,76,173,136,16,21,5,570,23,42,54,44,183,185,27,39,0,590,14,15,25,28,97,118,31,37,6,371,9,8,13,13,66,75,22,40,6,249,5,5,11,13,46,67,10,25,0,181,3,4,0,15,34,55,31,51,4,197,0,0,0,0,0,11,0,11,0,24,0,4,0,4,5,5,5,26,0,43,0,0,3,5,3,16,4,4,14,51,158,427,442,299,754,795,160,287,42,3359,5,15,4,5,0,3,0,0,0,27,35,103,0,0,0,7,0,0,0,147,43,178,16,5,6,0,0,0,4,246,50,175,55,4,0,4,0,0,4,294,42,184,88,14,4,8,4,0,4,342,70,248,182,47,30,17,3,5,14,605,46,174,227,109,72,23,3,3,7,663,40,100,149,113,166,62,10,16,8,670,30,51,78,86,161,73,12,25,7,518
20602,12,31,41,37,58,74,7,9,3,280,15,34,53,32,98,116,16,30,4,390,17,26,27,31,147,145,17,32,0,447,11,14,12,18,71,98,34,26,6,284,7,7,6,15,61,100,24,31,0,256,0,4,6,6,40,76,19,22,0,162,4,3,0,5,33,95,29,40,0,220,0,0,0,0,3,9,7,11,0,35,0,0,0,0,0,3,0,11,0,19,0,5,0,0,4,5,0,3,11,18,102,258,249,182,552,773,168,232,31,2535,3,3,0,0,0,0,0,0,0,10,34,93,3,0,0,0,0,0,0,124,32,105,3,0,0,0,0,0,6,150,33,130,33,10,7,5,0,0,0,207,30,108,58,3,4,0,0,0,0,205,47,132,114,30,18,5,0,4,3,349,30,86,96,71,52,11,0,3,6,350,29,51,76,75,110,27,3,4,6,387,10,25,54,67,112,42,9,17,5,339
20603,22,34,53,34,52,31,3,14,4,249,20,29,67,44,93,85,10,19,4,366,20,25,36,29,109,108,19,26,4,373,11,11,19,13,64,77,21,25,0,240,12,12,9,10,41,78,17,32,0,203,5,8,5,0,22,40,13,16,0,115,3,3,0,9,18,55,17,38,5,151,0,0,0,0,0,9,4,9,0,23,0,0,0,0,6,13,0,8,0,29,0,3,4,0,6,0,0,0,7,22,133,269,304,155,439,539,108,203,40,2186,3,10,0,0,0,3,0,0,0,25,63,121,3,0,0,0,0,0,0,189,43,159,25,0,0,0,0,0,6,238,45,137,54,3,3,0,0,0,0,254,41,134,86,13,7,3,4,0,11,301,41,133,154,31,33,6,0,4,0,410,32,96,167,86,62,23,0,7,5,496,29,63,114,97,160,56,0,15,4,542,30,38,65,73,125,53,7,20,4,406
20604,164,265,417,179,291,211,31,26,35,1616,206,279,420,302,776,533,75,103,41,2738,281,274,429,320,1417,1062,163,159,65,4171,197,140,182,171,1228,1011,185,214,47,3385,146,96,115,124,1067,1061,193,249,22,3071,94,50,62,78,709,902,172,256,19,2334,109,68,53,105,960,1577,450,732,15,4072,26,11,12,8,139,284,134,287,0,893,35,10,15,17,122,252,126,428,11,1011,12,11,15,3,29,53,5,6,64,201,1614,2148,2510,1466,6934,7126,1566,2504,395,26264,81,58,10,5,9,10,0,5,11,183,302,455,18,9,0,3,0,3,15,812,411,747,120,10,8,0,0,3,29,1340,424,827,266,34,13,8,0,7,21,1604,388,802,402,61,36,16,3,8,47,1776,506,1001,831,171,90,53,7,27,49,2732,542,808,901,444,335,143,23,31,61,3286,496,576,710,521,735,430,69,69,49,3655,446,401,484,457,941,719,165,146,52,3813
20605,49,108,133,80,146,110,20,18,11,674,57,114,150,84,322,249,43,39,17,1069,54,88,108,117,508,480,80,87,33,1554,45,48,61,66,394,488,98,108,13,1326,29,40,43,51,296,491,89,134,6,1180,22,25,31,31,223,407,98,132,15,981,52,26,26,41,290,641,176,323,10,1587,9,5,8,4,33,80,42,103,3,286,11,0,0,3,15,56,21,127,4,242,3,3,8,0,16,25,0,9,18,87,409,764,817,526,2331,3126,687,1126,159,9940,19,17,8,0,0,0,0,0,4,50,71,184,10,0,0,0,0,0,0,264,99,248,41,3,0,0,0,0,3,406,83,222,81,4,6,3,0,0,0,405,84,242,125,16,18,6,4,4,9,506,95,270,276,59,22,11,5,9,14,760,88,201,289,148,115,31,10,13,3,897,85,161,227,174,255,111,23,21,17,1065,59,103,135,136,277,193,43,41,17,989
20606,29,62,98,41,73,67,8,13,8,410,41,85,95,59,151,111,25,28,8,606,47,57,69,62,203,162,37,33,6,676,22,27,52,27,125,145,42,31,4,479,12,9,14,18,67,118,31,47,3,320,0,8,11,11,37,84,15,17,3,195,7,3,11,17,50,88,34,56,0,266,0,4,0,0,9,6,4,10,0,39,3,0,4,0,4,10,5,15,0,44,3,5,0,3,4,9,0,3,12,35,235,475,511,275,757,842,216,270,51,3634,9,7,0,0,0,3,0,0,0,22,50,132,4,0,0,0,0,0,0,182,40,189,20,0,0,0,0,0,0,250,41,229,63,0,4,5,0,0,3,353,39,206,111,9,7,8,0,0,4,384,85,203,184,40,26,17,3,9,5,569,64,162,198,92,58,33,0,12,11,627,49,117,152,119,107,60,3,6,10,622,51,60,96,82,153,98,25,20,0,593
20607,48,128,187,95,149,103,13,34,10,762,60,123,168,129,341,274,38,51,12,1197,67,88,127,127,504,449,81,93,12,1552,51,49,59,66,372,374,89,110,7,1171,26,29,39,41,250,327,81,94,8,893,14,9,15,23,139,244,75,92,5,623,23,17,15,27,148,356,110,256,3,957,5,0,6,9,16,44,21,86,0,185,5,0,10,3,24,41,21,78,0,189,4,4,0,5,17,20,0,4,28,89,394,855,880,584,2039,2318,546,934,127,8674,11,12,3,3,8,0,0,3,3,43,86,183,5,4,0,0,0,0,0,281,96,275,44,7,3,3,0,4,4,430,115,293,78,14,5,3,0,4,14,515,104,315,136,17,13,7,0,4,10,601,160,473,276,67,28,13,6,3,11,1043,139,298,373,153,105,53,3,16,14,1147,98,193,268,179,233,122,23,14,13,1132,74,118,171,160,305,181,27,33,16,1081
20701,33,102,144,68,106,99,13,27,8,613,44,79,128,104,218,191,34,42,14,863,42,77,94,87,294,292,58,48,10,1004,31,34,47,52,260,275,50,55,5,812,8,25,24,30,152,229,46,59,4,589,12,13,24,17,86,140,34,56,3,377,12,14,6,13,87,183,64,122,0,511,0,8,0,4,8,32,7,33,0,89,3,5,4,3,3,23,5,59,0,102,3,0,5,0,5,12,0,4,14,50,269,757,755,446,1281,1580,336,544,86,6054,15,17,6,0,3,4,0,0,5,46,175,425,12,3,0,0,0,0,0,616,108,559,53,8,3,5,0,4,8,746,99,482,116,9,0,5,0,5,12,730,68,440,206,16,14,3,0,0,3,760,74,386,405,68,37,26,3,12,17,1028,71,284,421,203,153,41,8,18,16,1216,59,173,307,221,296,105,21,23,12,1221,65,117,147,183,337,172,26,45,14,1087
20702,16,45,76,36,65,48,12,5,3,308,20,37,62,49,108,85,13,10,11,383,34,30,33,35,153,110,24,32,10,449,12,12,15,16,111,91,15,31,0,294,10,6,9,6,55,74,19,34,0,219,8,5,3,10,18,59,9,35,0,139,4,10,6,6,33,69,23,35,0,173,0,0,0,0,6,8,0,9,0,29,0,0,0,0,0,9,0,20,0,31,3,5,0,0,3,4,0,0,8,27,125,343,351,193,616,609,117,220,50,2630,14,9,9,0,0,0,0,0,0,32,92,199,0,4,0,0,0,0,0,296,52,206,28,5,0,0,0,3,3,295,31,191,59,6,3,3,0,0,0,302,27,170,105,14,6,9,0,0,7,333,39,158,222,46,23,16,6,7,3,518,27,109,168,120,69,18,4,3,0,519,28,75,127,119,132,34,13,22,3,563,26,51,71,82,162,52,18,15,3,480
20703,19,50,92,62,89,81,4,18,6,427,29,50,91,71,208,191,35,31,17,725,17,45,52,52,248,256,45,51,10,773,5,17,14,34,149,206,39,31,3,504,5,18,20,19,135,158,28,44,4,425,5,6,5,17,69,140,20,33,0,292,17,10,3,10,69,176,57,88,0,429,5,0,3,0,5,27,7,26,0,72,4,0,5,4,0,24,9,22,0,69,3,0,0,7,10,6,3,4,16,45,163,446,520,338,1059,1338,268,361,73,4573,7,14,0,0,3,3,0,0,0,24,86,200,9,0,0,4,0,0,0,297,57,221,31,6,0,0,0,0,3,319,45,237,85,12,6,3,0,0,4,387,36,220,128,7,4,10,6,0,6,410,35,190,238,68,35,4,5,7,4,593,42,127,244,115,90,28,5,14,14,676,32,82,176,184,196,64,10,15,4,763,38,67,118,139,249,113,25,28,11,786
20801,24,49,83,48,88,63,12,9,3,381,26,51,92,63,176,152,18,26,5,617,28,31,74,57,176,211,44,41,0,668,18,23,31,31,120,186,42,40,6,497,13,17,13,25,61,149,42,43,0,362,0,5,9,10,28,95,20,32,7,211,3,12,5,13,32,103,34,80,0,280,0,9,0,0,3,17,8,17,0,54,0,0,0,4,4,16,3,24,0,56,0,7,3,3,7,8,0,6,5,31,181,430,456,283,766,1056,239,345,43,3794,7,21,0,0,0,0,0,0,0,33,98,330,3,0,0,0,0,0,4,435,90,273,31,3,0,4,0,4,3,414,46,223,52,10,4,3,0,0,3,344,39,220,105,16,0,3,0,4,0,392,59,171,224,55,28,18,0,7,0,570,52,145,210,138,92,33,0,14,10,696,34,98,173,151,143,63,10,18,9,701,25,63,89,104,197,106,18,30,8,637
20802,22,65,82,60,123,88,14,30,6,493,27,67,103,61,220,154,26,29,13,694,28,53,80,51,240,222,50,50,8,775,22,21,39,38,147,223,49,53,9,592,12,16,14,23,124,162,37,60,0,447,8,20,11,9,53,120,27,50,0,301,5,11,9,6,36,135,41,81,0,335,0,0,0,4,3,18,10,30,0,65,0,8,0,0,6,14,3,21,0,42,6,6,5,4,6,16,0,4,9,53,208,552,565,323,1030,1215,276,439,66,4668,10,18,0,8,3,0,0,3,0,39,85,295,12,0,0,0,0,0,4,392,56,344,44,0,0,3,0,0,0,447,52,283,64,12,5,3,0,7,4,435,50,259,157,10,13,12,5,0,3,511,67,261,303,64,44,18,3,12,11,785,47,173,301,188,120,36,7,20,14,900,54,112,231,220,300,89,13,38,11,1072,45,94,131,162,320,134,17,29,12,939
20803,45,103,142,89,235,210,41,52,11,919,60,79,142,115,561,355,83,96,25,1520,53,56,117,108,677,552,102,141,15,1827,29,56,67,70,439,560,114,143,16,1493,31,33,44,46,316,456,114,178,10,1229,16,16,11,26,151,297,115,148,3,787,21,11,17,18,133,363,123,247,3,934,6,0,4,0,14,42,17,63,0,151,0,7,3,9,11,24,5,49,3,112,0,16,4,9,25,20,0,13,37,129,382,758,853,590,2754,3104,749,1190,150,10524,10,23,5,0,3,0,0,0,3,47,130,304,7,6,0,0,0,0,3,454,86,330,40,7,11,4,0,0,4,481,71,267,80,13,4,4,0,5,11,454,55,247,166,19,11,5,0,4,7,512,63,300,301,83,41,23,3,5,7,840,67,165,287,160,120,40,5,11,5,858,58,131,208,220,304,95,17,31,18,1076,46,76,147,158,246,147,31,38,14,897
20804,13,33,43,29,49,42,8,7,4,228,12,28,61,37,96,64,12,11,4,314,13,19,36,30,137,106,24,15,11,385,4,10,16,18,92,87,16,19,6,272,5,3,7,11,41,71,11,31,0,175,3,5,3,7,17,36,19,20,3,117,4,4,7,3,19,53,15,38,0,136,0,0,3,0,3,3,5,3,0,24,4,3,0,0,0,4,4,7,0,21,0,5,0,0,0,3,0,0,4,17,110,230,273,145,500,491,127,160,33,2070,9,12,0,3,0,0,0,0,0,21,49,130,4,0,0,0,0,0,0,184,59,181,17,0,0,0,0,0,3,267,31,160,43,4,3,4,0,0,0,252,32,140,86,14,5,0,3,0,3,293,43,164,157,31,16,4,5,6,5,435,50,99,145,73,57,14,0,10,4,460,29,56,106,73,114,35,8,13,10,448,22,40,45,63,113,63,15,15,3,379
20901,36,56,116,69,135,120,24,33,11,604,36,64,93,90,248,219,52,46,15,852,29,38,77,86,325,338,66,81,14,1059,23,28,29,46,201,244,65,70,6,717,10,16,18,25,128,251,48,70,4,566,4,7,8,13,59,159,35,69,3,365,13,8,8,16,61,204,75,96,6,489,0,0,0,5,9,23,12,22,4,80,0,0,0,4,0,13,9,19,0,47,4,9,0,0,18,17,0,4,26,74,236,486,570,412,1308,1700,412,557,105,5776,14,12,3,0,0,5,0,0,5,34,87,209,14,0,0,3,0,0,0,312,69,266,31,3,0,0,0,0,4,377,48,256,73,8,6,3,0,0,5,396,43,248,127,16,12,9,0,0,6,460,65,230,266,69,35,19,4,6,10,700,52,155,295,167,110,43,9,19,4,857,57,121,228,211,243,115,19,27,10,1026,39,65,116,154,237,202,31,40,4,892
20902,34,40,83,42,94,71,13,11,8,399,15,29,65,59,203,148,20,20,12,578,27,28,44,44,219,203,32,41,6,644,17,21,34,27,155,181,30,49,8,522,12,14,18,18,105,140,43,57,5,405,5,7,5,11,63,90,30,41,3,249,9,5,4,7,80,125,44,62,0,334,0,0,0,0,6,7,7,16,0,46,0,4,0,0,6,9,3,12,0,35,0,3,0,4,11,17,0,7,24,63,171,333,415,278,1028,1076,233,352,73,3966,9,7,3,4,0,0,0,4,0,18,43,93,0,0,0,0,0,0,0,142,31,158,12,0,5,0,0,0,3,217,35,196,48,3,0,0,0,0,5,299,21,178,103,13,7,8,0,0,9,339,42,198,200,44,24,14,4,9,8,538,43,122,241,128,89,45,8,13,6,700,33,77,196,113,211,83,7,25,13,756,32,42,115,134,249,103,18,28,8,717
20903,21,36,52,25,53,62,8,19,3,280,14,29,37,28,86,84,19,18,4,326,17,21,26,32,87,124,23,33,4,365,8,18,19,10,67,112,22,30,5,294,10,0,14,14,40,107,15,47,9,260,0,4,3,17,29,64,8,19,0,154,0,8,3,4,29,65,14,53,0,179,0,0,0,5,0,9,3,15,0,26,3,0,3,3,0,11,0,10,0,30,0,0,3,4,4,6,0,5,9,33,125,266,250,182,449,740,131,259,41,2435,5,7,0,0,0,0,0,0,0,13,74,168,0,0,0,0,0,0,0,245,38,142,7,4,0,0,0,0,3,195,27,130,16,6,4,0,0,0,3,185,28,101,45,8,5,6,0,0,5,191,38,79,118,24,11,8,0,4,6,287,22,69,110,61,36,12,0,4,6,311,33,38,75,65,94,33,3,6,0,350,11,34,40,39,82,39,5,10,3,264
20904,44,99,151,109,293,202,39,38,24,1012,43,95,158,120,483,416,54,82,30,1472,49,80,119,109,599,602,129,121,33,1830,26,40,57,48,380,479,112,152,18,1312,13,33,40,33,255,420,116,141,13,1058,18,10,17,18,97,246,68,126,12,608,16,9,17,15,96,300,98,221,10,781,4,4,4,0,14,26,11,42,3,114,4,5,4,5,4,27,12,64,0,122,5,7,9,8,24,31,3,18,39,141,345,800,932,586,2495,2984,672,1082,203,10103,19,20,7,0,3,0,0,0,0,59,82,249,3,7,0,0,0,0,6,345,70,320,36,5,3,0,0,0,4,443,59,292,100,13,5,8,4,4,3,494,44,255,225,25,10,6,0,4,8,584,74,310,387,112,51,29,8,16,22,1007,69,195,367,302,204,53,6,10,14,1220,65,126,281,306,510,127,24,39,17,1500,56,78,149,192,385,163,34,50,7,1114
21001,8,38,60,46,164,133,25,28,3,510,19,34,64,62,291,268,38,50,11,831,20,38,42,38,381,377,80,94,15,1088,20,20,29,39,275,328,60,71,6,841,12,11,11,25,215,306,86,90,4,756,9,8,5,12,114,193,66,101,6,513,24,8,14,17,137,292,97,155,5,737,4,0,0,0,11,22,20,50,0,112,8,4,0,7,6,19,3,48,0,97,3,0,3,0,11,26,5,5,27,84,165,321,344,301,1762,2120,489,720,97,6326,11,9,0,0,0,0,0,0,0,24,45,118,8,0,0,0,0,3,0,178,25,130,19,3,0,0,0,0,0,183,24,112,36,3,0,0,0,0,3,186,24,106,70,15,3,0,0,3,8,231,26,120,154,31,20,14,0,3,11,372,30,79,135,78,62,30,6,9,4,434,29,60,110,91,128,68,12,15,10,513,19,37,57,59,116,86,37,33,3,444
