SAL_CODE_2021,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
SAL20952,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
SAL20953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20954,0,14,0,0,4,0,0,0,0,16,3,12,0,0,5,0,0,0,0,20,4,0,0,0,4,0,0,0,0,12,6,0,0,3,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,4,10,10,3,0,4,0,75,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,8,0,4,0,0,0,3,4,0,21,12,3,11,0,0,0,0,0,0,22,5,9,4,0,0,0,0,0,0,16,0,13,0,0,4,0,0,0,0,26,6,9,0,0,5,0,0,0,0,21,14,3,0,0,4,0,0,0,0,26,6,3,0,7,0,0,0,0,0,22,0,4,0,3,0,0,0,0,0,7
SAL20955,0,5,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,8,0,4,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,23,0,7,3,3,0,0,4,49,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,10,5,10,0,4,0,0,0,0,0,16,0,6,0,4,0,0,0,0,0,20
SAL20956,0,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
SAL20957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20960,0,40,0,9,5,0,0,0,0,58,4,32,0,4,4,0,0,0,0,40,14,13,0,0,29,3,0,0,0,66,3,7,0,14,9,4,0,0,0,39,5,4,0,0,3,0,0,0,0,15,0,0,5,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,35,119,10,23,47,15,3,5,3,256,5,7,0,0,0,0,0,0,0,16,0,4,0,0,0,0,3,0,0,5,7,8,29,4,0,0,5,3,0,55,12,4,37,4,0,3,0,4,0,61,0,0,3,0,0,0,0,0,0,8,0,50,7,7,7,0,0,0,0,67,4,45,0,4,4,0,4,0,6,59,45,31,0,5,31,6,0,3,0,129,3,14,5,18,10,4,0,8,0,63,5,13,0,0,3,0,0,0,0,23
SAL20961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20962,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL20963,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20964,0,6,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,4,4,0,0,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,6,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
SAL20965,5,38,0,3,0,0,0,0,0,55,5,6,0,3,0,0,0,0,0,17,21,24,0,0,9,4,0,0,0,63,7,23,0,10,4,0,0,0,0,50,0,7,0,3,0,0,0,0,0,12,0,0,4,0,7,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,49,109,9,25,32,14,0,5,4,248,0,15,0,3,3,0,0,0,0,24,0,8,4,0,3,0,0,0,0,21,6,16,14,0,0,0,0,0,0,41,3,5,8,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,7,8,49,0,3,0,0,0,3,0,70,5,13,0,3,0,0,0,0,0,17,57,43,3,0,9,14,0,3,0,134,8,34,0,19,9,0,0,0,0,78,7,14,0,4,4,3,4,0,0,33
SAL20966,10,29,0,10,6,0,0,6,5,61,3,45,0,10,3,0,0,0,0,59,9,4,4,3,23,5,0,5,3,54,3,6,0,25,8,5,0,5,0,51,5,0,0,0,5,0,0,0,0,8,6,0,8,4,4,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,11,37,102,14,51,54,13,3,13,13,310,0,5,0,0,0,0,0,0,0,14,3,0,0,0,3,0,0,0,0,15,21,11,75,0,4,3,11,9,5,144,6,4,58,0,0,0,6,8,0,87,4,6,4,0,0,0,6,8,0,25,10,35,4,10,6,0,0,6,5,68,5,47,0,9,3,0,0,0,0,68,20,15,3,3,27,12,4,5,3,91,5,13,0,27,10,5,0,7,0,67,3,0,0,0,5,0,0,3,0,14
SAL20967,0,0,0,0,5,0,0,0,0,7,0,5,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,4,3,9,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,4,0,11,4,0,6,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,0,5,0,5,0,0,5,0,0,0,0,10,0,4,0,0,0,0,0,0,0,13,4,3,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3
SAL20968,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,7,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL20969,0,0,0,6,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,5,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,8,3,4,0,7,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,19,0,6,0,6,4,0,0,0,0,15,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,5,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5
SAL20970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20972,4,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,3,0,11,4,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20973,21,244,9,42,15,4,4,5,5,342,15,85,0,25,5,7,0,0,0,137,44,48,8,12,67,12,0,11,5,205,20,74,7,43,33,9,0,7,0,196,7,30,5,12,11,10,0,4,0,75,9,0,17,17,8,3,0,4,0,57,0,0,0,0,0,4,0,0,0,3,8,3,0,0,6,4,0,0,0,20,0,0,0,0,12,0,0,0,0,14,131,546,61,165,172,56,5,34,14,1195,16,39,9,7,10,3,0,9,3,101,6,25,4,4,0,3,3,7,0,60,38,67,60,4,10,11,14,16,10,232,32,39,67,16,10,5,5,22,3,203,9,3,7,0,3,5,5,0,0,28,31,365,18,55,18,4,3,5,6,504,19,113,3,28,8,7,4,0,3,185,102,117,29,27,85,33,8,17,6,419,32,123,13,68,47,10,0,12,3,314,15,47,5,17,21,10,0,11,3,121
SAL20974,26,236,0,51,28,3,0,7,0,353,20,141,5,36,5,3,0,0,0,210,88,102,4,26,88,23,0,13,0,338,35,105,8,78,32,10,3,9,6,287,20,52,7,17,12,15,0,0,0,124,8,0,29,21,18,10,5,7,0,91,0,0,0,0,0,0,0,0,0,3,6,15,0,0,6,0,0,0,0,29,3,7,0,0,4,0,0,4,5,27,225,701,89,235,217,72,18,48,18,1619,18,47,13,4,6,3,0,0,0,97,13,26,12,4,5,5,5,0,0,67,43,77,97,11,12,11,32,18,0,304,53,62,142,7,16,7,14,35,4,330,11,12,15,4,7,0,0,6,4,60,40,313,9,62,34,9,5,11,0,482,34,205,0,46,11,3,9,5,0,302,166,189,21,37,115,48,18,30,6,622,60,163,14,100,44,15,8,13,7,420,25,89,16,19,15,18,4,6,7,209
SAL20975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20976,0,4,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,4,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,10,5,0,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,9,4,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
SAL20977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
