candidate_source_id,OBJECTID,prop_ufi,prop_pfi,prop_lga_code,prop_property_type,prop_multi_assessment,prop_status,propv_pfi,propv_base_pfi,propv_centroid_pfi,propv_graphic_type,propv_z_level,Shape__Area,Shape__Length,area_m2,perimeter_m,compactness,geometry_valid,eligible,first_exclusion,within_airport_buffer,zone_code,zone_description,lga,zone_category,zone_base_score,zone_eligible,overlay_families,hard_overlay,soft_overlay_count,overlay_penalty,area_score,compactness_score,land_compatibility_raw,jobs_per_km2,poi_access_raw,transit_access_raw,rail_access_raw,employment_score,poi_score,activity_attraction,public_transport_accessibility,rail_access_score,land_compatibility,suitability_score,candidate_id,grid_x,grid_y
PROPERTY_MP_574906,574906,482821118,213255533,341,O,Y,A,213255532,219033495,213255531,P,G,75384.4140625,1226.9026590517365,46989.31511643635,967.7370330814649,0.6305133079679495,True,True,,False,IN1Z,INDUSTRIAL 1 ZONE,MARIBYRNONG,industrial,0.85,True,['DCPO'],False,1,0.05,0.5370989188380362,0.7209963350868019,0.6895238134812095,1005.10746108323,1.7901306578387648,52.806051268786526,4.397457822317811,0.1005934529341834,0.01723818928885526,0.05891582111151933,0.0,0.5400426623904708,0.6895238134812095,0.13018054211548286,CAND_574906,622,11628
PROPERTY_MP_882010,882010,522258929,423913954,341,O,Y,A,221829397,423914081,221829396,P,G,343096.7265625,2772.817938069361,213894.37433452866,2190.4359973677133,0.5602064313011762,True,True,,False,C2Z,COMMERCIAL 2 ZONE,MARIBYRNONG,commercial,1.0,True,['DCPO'],False,1,0.05,0.9302612755901515,0.6020583164388855,0.8330798980072591,901.2149560620053,3.36244747170052,85.1660895496132,3.5472300892074897,0.08044052257072612,0.15751378268670327,0.1189771526287147,0.06242667604019698,0.4851360488048936,0.8330798980072591,0.20516330436896923,CAND_882010,622,11629
PROPERTY_MP_1937156,1937156,482824071,52501868,341,O,N,A,4016331,207324479,221263943,P,G,51245.921875,1259.5480132666773,31951.467557039177,994.5448618278753,0.40593071941739417,True,True,,False,C2Z,COMMERCIAL 2 ZONE,MARIBYRNONG,commercial,1.0,True,['DCPO'],False,1,0.05,0.4370427861800006,0.3410703680775609,0.6445282885643904,901.2149560620053,5.585895665019272,122.15480403643853,2.154049552137507,0.08044052257072612,0.286789493552935,0.18361500806183056,0.25073063442491744,0.3679516966023004,0.6445282885643904,0.29515592319624495,CAND_1937156,622,11630
PROPERTY_MP_3407544,3407544,482828344,53071824,341,O,N,A,3358419,,203688349,P,G,16448.2890625,509.8746293368837,10258.579084599027,402.66906222852174,0.7950611788340224,True,True,,False,C2Z,COMMERCIAL 2 ZONE,MARIBYRNONG,commercial,1.0,True,['DCPO'],False,1,0.05,0.14233225000041813,0.9993616765924799,0.7354234816482245,901.2149560620053,4.858394478860037,120.41492716225768,0.0,0.08044052257072612,0.2500513448556214,0.16524593371317375,0.24322921982586448,0.0,0.7354234816482245,0.3005076127712876,CAND_3407544,622,11632
PROPERTY_MP_2599287,2599287,482825571,92889,341,O,N,A,3358418,,29508410,P,G,16403.0390625,512.2985647598925,10230.599922941155,404.5857125132794,0.7853981633839201,True,True,,False,C2Z,COMMERCIAL 2 ZONE,MARIBYRNONG,commercial,1.0,True,['DCPO'],False,1,0.05,0.14162381342599936,0.983014770481907,0.7311596459769766,901.2149560620053,4.6977257891963005,109.68752161903203,0.0,0.08044052257072612,0.24132353280242513,0.1608820276865756,0.1944601429972275,0.0,0.7311596459769766,0.272198384384475,CAND_2599287,622,11633
PROPERTY_MP_2080665,2080665,608864895,433113074,341,O,N,A,433113086,,433113093,P,G,11929.2890625,452.291871594531,7431.250552619613,357.15458473163216,0.7320812929472827,True,True,,False,IN3Z,INDUSTRIAL 3 ZONE,MARIBYRNONG,industrial,0.85,True,['DCPO'],False,1,0.05,0.05869972169949361,0.8928187152610635,0.6128796092401392,1054.3063177136512,0.5130688310058474,101.14879050389953,0.0,0.10942117054247348,0.0,0.05471058527123674,0.1521347684598745,0.0,0.6128796092401392,0.19850037281643035,CAND_2080665,623,11623
PROPERTY_MP_1116793,1116793,881016795,2026446,341,O,N,A,1573126,,14559109,P,G,25277.5,781.9058912580069,15748.147123622497,616.691107495314,0.5203600602663683,True,True,,False,IN3Z,INDUSTRIAL 3 ZONE,MARIBYRNONG,industrial,0.85,True,['DCPO'],False,1,0.05,0.2535128934750212,0.5346502811815104,0.5720407936641329,1054.3063177136512,0.9778424740090461,82.01891821758218,0.0,0.10942117054247348,0.0,0.05471058527123674,0.0428098543264209,0.0,0.5720407936641329,0.13283301100954342,CAND_1116793,623,11624
PROPERTY_MP_3907642,3907642,482819275,2026165,341,O,N,A,1219289,,220432033,P,G,13878.890625,548.6906082941767,8648.74564042244,433.00181212189005,0.5796736522383811,True,True,,False,IN1Z,INDUSTRIAL 1 ZONE,MARIBYRNONG,industrial,0.85,True,['DCPO'],False,1,0.05,0.09805400231773047,0.6349909795953849,0.5582612454782788,1005.10746108323,2.6532984120752636,72.27568256830546,1.4166308928742344,0.1005934529341834,0.10183513149187384,0.10121429221302862,0.0,0.28264539667873445,0.5582612454782788,0.12129008292539567,CAND_3907642,623,11625
PROPERTY_MP_2272202,2272202,482819163,209183730,341,O,Y,A,4365549,219034305,221235821,P,G,142916.328125,1578.408128037347,89063.54603403517,1246.7404020198314,0.7200419169329036,True,True,,False,IN1Z,INDUSTRIAL 1 ZONE,MARIBYRNONG,industrial,0.85,True,['DCPO'],False,1,0.05,0.7029770199854566,0.8724517241956756,0.7688571860452831,1005.10746108323,2.8577553344424285,67.85321033668986,1.783006194133899,0.1005934529341834,0.1189260912502621,0.10975977209222275,0.0,0.327861430686366,0.7688571860452831,0.15824421596700128,CAND_2272202,623,11626
PROPERTY_MP_2158421,2158421,482818315,1101198,341,O,N,A,1401764,,13007284,P,G,12647.8046875,455.1149109395519,7883.071047725967,359.4113262756458,0.7668700673039252,True,True,,False,IN3Z,INDUSTRIAL 3 ZONE,MARIBYRNONG,industrial,0.85,True,['DCPO'],False,1,0.05,0.07400955378849255,0.9516708231818802,0.6314200942425932,1005.10746108323,2.8440866208560918,63.696959117995604,3.8065894020948843,0.1005934529341834,0.11781207455929267,0.10920276374673804,0.0,0.5029042401193371,0.6314200942425932,0.13561827044104183,CAND_2158421,623,11627
PROPERTY_MP_3407550,3407550,482821117,52531879,341,O,N,A,4107856,,34858841,P,G,32469.46875,735.1395665326035,20239.493044255065,580.1728397996243,0.7556047970078402,True,True,,False,IN3Z,INDUSTRIAL 3 ZONE,MARIBYRNONG,industrial,0.85,True,['DCPO'],False,1,0.05,0.3186010353409729,0.9326133853881347,0.6878036051822768,1005.10746108323,2.567297380253458,60.055134747956664,5.126498269810651,0.1005934529341834,0.09435844162538543,0.09747594727978441,0.0,0.580626156879314,0.6878036051822768,0.141350284989129,CAND_3407550,623,11628
PROPERTY_MP_3829712,3829712,847831803,456881790,341,O,Y,A,204343903,453831039,204343902,P,G,99795.203125,1261.932235403601,62216.93807300381,996.5223087932006,0.7873076058288515,True,True,,False,C1Z,COMMERCIAL 1 ZONE,MARIBYRNONG,commercial,1.0,True,"['BFO', 'DCPO']",False,2,0.1,0.6099185049841325,0.9862449708817734,0.7990408689664764,901.2149560620053,5.2218283370786915,116.54083596156731,3.3574754925643373,0.08044052257072612,0.2689416824798396,0.17469110252528286,0.22613259349237524,0.47148212377280385,0.7990408689664764,0.3044834897939991,CAND_3829712,623,11629
PROPERTY_MP_2050931,2050931,858314271,457560283,341,O,Y,A,4636051,457560342,41658134,P,G,32227.640625,758.8337833095629,20094.47899276476,599.1885223560228,0.7033308107225021,True,True,,False,C2Z,COMMERCIAL 2 ZONE,MARIBYRNONG,commercial,1.0,True,['DCPO'],False,1,0.05,0.31673571947452994,0.8441815754376755,0.7402293237280514,901.2149560620053,6.9268315761969,138.87652053179426,1.8847861874591723,0.08044052257072612,0.3449539507083811,0.2126972366395536,0.3178548953945853,0.33936716122189864,0.7402293237280514,0.35565330571889714,CAND_2050931,623,11630
PROPERTY_MP_3440782,3440782,482829691,52665425,341,O,Y,A,4149393,219032967,203725786,P,G,40794.7265625,820.3137857492668,25441.26154058681,647.6155482542771,0.7622790301250294,True,True,,False,C1Z,COMMERCIAL 1 ZONE,MARIBYRNONG,commercial,1.0,True,"['DCPO', 'EAO']",False,2,0.1,0.3779371773453545,0.9439041737233239,0.7304603377671697,901.2149560620053,5.399553317446365,132.34705120464628,0.0,0.08044052257072612,0.27778119841565696,0.17911086049319153,0.2926513027302123,0.0,0.7304603377671697,0.3304827375083841,CAND_3440782,623,11632
PROPERTY_MP_3424376,3424376,482825624,1735266,341,O,N,A,3357908,,29507821,P,G,10176.34375,446.67259702789005,6346.8482717538345,353.0579714455563,0.6398467038637491,True,True,,False,C2Z,COMMERCIAL 2 ZONE,MARIBYRNONG,commercial,1.0,True,['DCPO'],False,1,0.05,0.017785910524767714,0.7367856243815664,0.6386428837265834,901.2149560620053,5.223047544173177,115.65528117802343,0.0,0.08044052257072612,0.2690031782314491,0.17472185040108762,0.22214548690270955,0.0,0.6386428837265834,0.27612822063740367,CAND_3424376,623,11633
PROPERTY_MP_3548382,3548382,296437573,213290200,349,O,Y,A,2814886,219045440,216699309,P,G,20340.2578125,627.1884973259553,12689.982011388125,495.12119815293966,0.6505007913070293,True,True,,False,B1Z,COMMERCIAL 1 ZONE,MOONEE VALLEY,commercial,1.0,True,['DCPO'],False,1,0.05,0.19750559345925445,0.7548091252264596,0.6880786796714286,292.66696593163806,5.178728102428332,61.50162190108091,0.0,0.0,0.26675996550345055,0.13337998275172527,0.0,0.0,0.6880786796714286,0.15205734896470702,CAND_3548382,623,11635
PROPERTY_MP_3236738,3236738,891494001,460532807,349,O,Y,A,4434555,219042492,203740974,P,G,45015.890625,1000.9086159215551,28098.237932660413,790.6589033160808,0.5648207176862643,True,True,,False,B1Z,COMMERCIAL 1 ZONE,MOONEE VALLEY,commercial,1.0,True,['DCPO'],False,1,0.05,0.4037055504020431,0.6098642965383515,0.7033924617350986,442.0276265223821,5.472955489194589,111.51743112364112,0.0,0.0,0.28136058511548506,0.14068029255774253,0.20310495492592617,0.0,0.7033924617350986,0.26632628891866444,CAND_3236738,623,11639
PROPERTY_MP_981879,981879,588458866,430021036,341,O,Y,A,429964938,430021231,429964937,P,G,12703.2265625,442.6339349899394,7916.013142915989,349.4294251567296,0.8146994499566538,True,True,,False,C2Z,COMMERCIAL 2 ZONE,MARIBYRNONG,commercial,1.0,True,['DCPO'],False,1,0.05,0.0750912315826774,1.0,0.7187728078956693,1005.10746108323,4.508919367119894,91.70538716288591,1.3304742619030343,0.1005934529341834,0.23074707019332244,0.16567026156375292,0.10099259100589604,0.2710168197023448,0.7187728078956693,0.22115954556746845,CAND_981879,624,11625
PROPERTY_MP_2594382,2594382,890121191,456283596,341,O,N,A,456283611,,456283617,P,G,15580.9609375,665.0632951537074,9711.448514917744,524.7336877976907,0.44321656411824106,True,True,,False,IN3Z,INDUSTRIAL 3 ZONE,MARIBYRNONG,industrial,0.85,True,['DCPO'],False,1,0.05,0.12811516842188836,0.4041467654739548,0.5080654834739607,1005.10746108323,5.849156775356565,103.28317443813648,4.488922376138378,0.1005934529341834,0.2990910804250614,0.1998422666796224,0.16303739426380778,0.5454253424385404,0.5080654834739607,0.23035292953134232,CAND_2594382,624,11627
PROPERTY_MP_2544216,2544216,890121190,456283595,341,O,N,A,456283610,,456283616,P,G,28003.7734375,716.0375555582883,17455.164799909922,564.9111704728899,0.687342965817132,True,True,,False,IN3Z,INDUSTRIAL 3 ZONE,MARIBYRNONG,industrial,0.85,True,"['DCPO', 'HO']",False,2,0.1,0.28020890791647424,0.8171349665475157,0.5993359686159975,1005.10746108323,6.651168279820033,106.04349626630108,4.815575070580071,0.1005934529341834,0.33384505760011124,0.2172192552671473,0.1768110791329417,0.563942525779531,0.5993359686159975,0.2578615025457702,CAND_2544216,624,11628
PROPERTY_MP_1268549,1268549,482822852,53017939,341,O,Y,A,2443646,219034068,216590279,P,G,21857.6015625,703.4849431304581,13631.138068997012,555.9649884977267,0.5541752101941542,True,True,,False,MUZ,MIXED USE ZONE,MARIBYRNONG,mixed_use,0.95,True,"['DCPO', 'DDO', 'EAO']",False,3,0.15000000000000002,0.21606407303694433,0.5918553103816458,0.5269798458546475,901.2149560620053,5.234652722334908,135.00180391743004,0.0,0.08044052257072612,0.26958793096559386,0.17501422676815998,0.3030443532013086,0.0,0.5269798458546475,0.30162081692302717,CAND_1268549,624,11632
PROPERTY_MP_2548854,2548854,482822990,1716516,341,O,N,A,3810835,,221248953,P,G,11920.0625,463.5213861923902,7434.418028838625,365.81445978472726,0.6981280777990823,True,True,,False,IN3Z,INDUSTRIAL 3 ZONE,MARIBYRNONG,industrial,0.85,True,"['DCPO', 'DDO', 'SCO']",False,3,0.15000000000000002,0.05881025762506411,0.8353801213722543,0.4985475947493295,901.2149560620053,4.287966888779347,107.91042561025134,0.0,0.08044052257072612,0.21789955352897403,0.14917003804985007,0.18592693897507503,0.0,0.4985475947493295,0.22610131586064058,CAND_2548854,624,11633
PROPERTY_MP_1474701,1474701,103094888,1230641,349,O,N,A,3015938,,26970347,P,G,13545.1015625,593.8990435756375,8459.600372477718,468.75260657017003,0.48380719225323815,True,True,,False,IN3Z,INDUSTRIAL 3 ZONE,MOONEE VALLEY,industrial,0.85,True,['DCPO'],False,1,0.05,0.09231829035223355,0.47281385914862667,0.516283037375215,1333.6020930544098,2.3619646833976646,88.68430122049996,0.0,0.15283700252993446,0.07575229275713538,0.11429464764353492,0.08352542069324909,0.0,0.516283037375215,0.1633857233479438,CAND_1474701,624,11644
PROPERTY_MP_4036630,4036630,482818550,89570,341,O,N,A,1408740,,203812618,P,G,20914.921875,724.6359466813065,13035.649940889492,571.7794786979892,0.5010550281601874,True,True,,False,IN3Z,INDUSTRIAL 3 ZONE,MARIBYRNONG,industrial,0.85,True,['DCPO'],False,1,0.05,0.20447696714486424,0.5019919925829971,0.5516172399319653,1005.10746108323,8.888071167484703,131.2837347379569,5.545424202015805,0.1005934529341834,0.41433952654736544,0.2574664897407744,0.2884303889089469,0.6018132830728607,0.5516172399319653,0.3222463873391474,CAND_4036630,625,11627
PROPERTY_MP_3277204,3277204,482819413,209183720,341,O,Y,A,4145938,219033156,221273730,P,G,13416.59375,463.32241125523814,8362.680382778692,365.79276014079164,0.785389609720812,True,True,,False,IN3Z,INDUSTRIAL 3 ZONE,MARIBYRNONG,industrial,0.85,True,"['DCPO', 'HO']",False,2,0.1,0.08932936815242752,0.9830003002651871,0.5930824171044037,1005.10746108323,10.432223111616631,131.0454604361417,5.858621912262349,0.1005934529341834,0.4598819509456329,0.28023770193990816,0.28747988868627256,0.616785314994092,0.5930824171044037,0.3352720631075875,CAND_3277204,625,11628
PROPERTY_MP_1205034,1205034,482824009,20911,341,O,N,A,3357600,,29507510,P,G,14790.2109375,517.581791727774,9223.820930729778,408.6458194696472,0.6941072911001473,True,True,,False,IN3Z,INDUSTRIAL 3 ZONE,MARIBYRNONG,industrial,0.85,True,['DCPO'],False,1,0.05,0.11475229441911734,0.8285781636399572,0.6108326145147686,901.2149560620053,7.0529809351533235,148.54523390403745,0.0,0.08044052257072612,0.3499093721005035,0.21517494733561482,0.35309353929980564,0.0,0.6108326145147686,0.3542578318182979,CAND_1205034,625,11632
PROPERTY_MP_735943,735943,315712033,216066731,341,O,N,A,216066669,220443690,216066637,P,G,22515.140625,658.8195262969421,14042.449716281208,520.8245278313532,0.6505338262964492,True,True,,False,IN3Z,INDUSTRIAL 3 ZONE,MARIBYRNONG,industrial,0.85,True,['DCPO'],False,1,0.05,0.2237755770112365,0.7548650104595113,0.6196601468676869,901.2149560620053,5.482119992961989,144.31455557908387,0.0,0.08044052257072612,0.2818046304176062,0.18112257649416613,0.3379633524023973,0.0,0.6196601468676869,0.33742375713876616,CAND_735943,625,11633
PROPERTY_MP_907128,907128,885312141,460031024,341,O,Y,A,150365366,460031156,150365365,P,G,11220.1015625,429.6413356746044,6993.337469199057,339.00021965468306,0.7647058116856001,True,True,,False,IN3Z,INDUSTRIAL 3 ZONE,MARIBYRNONG,industrial,0.85,True,['DCPO'],False,1,0.05,0.042945727372578096,0.948009555788205,0.6227388207901957,1005.10746108323,12.368197370554723,160.07495298419514,8.558223577788958,0.1005934529341834,0.5089821470677914,0.30478780000098743,0.39225047112670147,0.7230992531482031,0.6227388207901957,0.40394479526139576,CAND_907128,626,11627
PROPERTY_MP_1095236,1095236,578995183,220806577,341,O,N,A,220806576,,220828878,P,G,10087.5703125,405.84740715320004,6288.196148343191,320.4593031595968,0.7694673140394599,True,True,,False,MUZ,MIXED USE ZONE,MARIBYRNONG,mixed_use,0.95,True,"['BFO', 'DCPO', 'EAO']",False,3,0.15000000000000002,0.015377811730010033,0.9560645808811219,0.567860598152783,3237.3108686604505,17.001196743899477,179.4617433408601,5.897859967602898,0.31673928973231974,0.6023725602415401,0.4595559249869299,0.4521682452311876,0.6186126589315784,0.567860598152783,0.47326902124711223,CAND_1095236,626,11628
PROPERTY_MP_3842726,3842726,482824007,1740186,341,O,N,A,3358005,,29507918,P,G,16725.5859375,513.451259628966,10430.680836752586,405.3834780389376,0.7976097092402145,True,True,,False,IN3Z,INDUSTRIAL 3 ZONE,MARIBYRNONG,industrial,0.85,True,['DCPO'],False,1,0.05,0.146647851400093,1.0,0.6616619628500232,901.2149560620053,8.59572462924012,160.0839824784991,0.0,0.08044052257072612,0.404920301300796,0.24268041193576106,0.3922800249233161,0.0,0.6616619628500232,0.39187823046504566,CAND_3842726,626,11632
PROPERTY_MP_2503435,2503435,565641535,427610765,341,O,N,A,427610815,,427610824,P,G,22351.21875,606.6488371855914,13940.885179148358,478.97899863521394,0.7636023756329042,True,True,,False,MUZ,MIXED USE ZONE,MARIBYRNONG,mixed_use,0.95,True,"['DCPO', 'DPO', 'EAO']",False,3,0.15000000000000002,0.22189259380730092,0.9461428749735479,0.6170088671952122,901.2149560620053,6.1880562286385,165.17326118586823,0.0,0.08044052257072612,0.3142487550787558,0.19734463882474096,0.40867920044573114,0.0,0.6170088671952122,0.37996709985532395,CAND_2503435,626,11633
PROPERTY_MP_1715036,1715036,297844275,152192462,341,O,N,A,152192260,207324134,152192190,P,G,10116.3359375,476.7987119462566,6310.573173813904,376.1752662085742,0.5604000908136609,True,True,,False,MUZ,MIXED USE ZONE,MARIBYRNONG,mixed_use,0.95,True,"['DCPO', 'DDO']",False,2,0.1,0.01629919157050989,0.6023859298929212,0.5296712803658578,1167.0190258653024,5.180825636772738,143.7174272261438,0.0,0.1281848691653911,0.2668664936805496,0.19752568142297033,0.33579243925822627,0.0,0.5296712803658578,0.32641703750572787,CAND_1715036,626,11634
PROPERTY_MP_1575858,1575858,505144895,422192453,341,O,N,A,422192568,422192569,422192574,P,G,14142.265625,599.9982931746189,8822.317408105699,473.3178493324564,0.49486504433820433,True,True,,False,MUZ,MIXED USE ZONE,MARIBYRNONG,mixed_use,0.95,True,"['DCPO', 'DDO']",False,2,0.1,0.10320815503279523,0.49152040792224283,0.5236821407387596,1167.0190258653024,4.70854760515491,135.19183541018688,0.0,0.1281848691653911,0.2419190779606062,0.18505197356299863,0.3037805055658886,0.0,0.5236821407387596,0.3044599535488475,CAND_1575858,626,11635
PROPERTY_MP_638773,638773,482817367,1096628,341,O,Y,A,1218356,219033027,11358160,P,G,23007.84375,629.1138578088319,14335.003067686624,496.8481552905199,0.7297267905337174,True,True,,False,C1Z,COMMERCIAL 1 ZONE,MARIBYRNONG,commercial,1.0,True,"['DCPO', 'EAO']",False,2,0.1,0.22912429129295678,0.8888356077010664,0.6794899747485058,1054.3063177136512,9.018735992350713,158.31217960256367,3.140461682170482,0.10942117054247348,0.41845975711077804,0.2639404638266258,0.38644889715488373,0.4551182049801992,0.6794899747485058,0.3979586095184606,CAND_638773,627,11624
