demand_definition,radius_m,facilities_p,status,solve_seconds,objective_covered_weight,total_demand_weight,demand_coverage_pct,population_covered,population_coverage_pct,sa1_covered,sa1_coverage_pct,reachable_demand_weight_pct,baseline_covered_weight,baseline_coverage_pct,improvement_over_baseline_pp
enhanced,1500,22,Optimal,6.221999168395996,1133.5165031736133,2636.7219314927643,42.989611063457104,729970.0,38.88169518374487,1677,38.57832988267771,92.74673329279183,278.71702378294685,10.570588443702627,32.41902261975448
enhanced,1500,23,Optimal,5.867256164550781,1164.5647786591858,2636.7219314927643,44.16714423882667,752966.0,40.10657218203986,1732,39.843570278352885,92.74673329279183,282.14696693575627,10.70067205668595,33.46647218214072
enhanced,1500,24,Optimal,10.86483383178711,1195.497516052904,2636.7219314927643,45.340295530370184,767049.0,40.85670015068608,1773,40.78674948240166,92.74673329279183,282.14696693575627,10.70067205668595,34.63962347368423
enhanced,1500,25,Optimal,8.51272201538086,1226.4797996878056,2636.7219314927643,46.51532590671938,788571.0,42.00306485573499,1815,41.752933057280885,92.74673329279183,289.6759681722346,10.986216055336419,35.52910985138296
enhanced,1500,26,Optimal,6.158020973205566,1256.7630181409277,2636.7219314927643,47.66384362075749,809801.0,43.13387624353299,1865,42.903151598803774,92.74673329279183,290.381017503668,11.01295567179018,36.65088794896731
enhanced,1500,27,Optimal,7.925153970718384,1286.7346900972443,2636.7219314927643,48.80054565969219,830696.0,44.246843928320516,1919,44.14538762364849,92.74673329279183,300.4327710465184,11.39417727209597,37.406368387596224
enhanced,1500,28,Optimal,6.088732957839966,1316.1821582679418,2636.7219314927643,49.9173668086719,854078.0,45.49228113366638,1971,45.3416149068323,92.74673329279183,300.4327710465184,11.39417727209597,38.523189536575934
enhanced,1500,29,Optimal,9.744182109832764,1344.7474558871882,2636.7219314927643,51.000730863032935,874096.0,46.55853560191604,2019,46.445824706694275,92.74673329279183,300.4327710465184,11.39417727209597,39.60655359093696
enhanced,1500,30,Optimal,3.227236747741699,1372.7507199838335,2636.7219314927643,52.06277930136755,897219.0,47.790177227919486,2071,47.64205198987808,92.74673329279183,312.9572535093115,11.86917929309795,40.193600008269605
enhanced,1500,31,Optimal,2.990419864654541,1400.355093345322,2636.7219314927643,53.109699457482016,916329.0,48.808067271293,2117,48.700253048079134,92.74673329279183,318.49057546737214,12.079035398589058,41.03066405889297
enhanced,1500,32,Optimal,1.9301691055297852,1427.6000757550867,2636.7219314927643,54.14298939542933,936485.0,49.88167227988727,2161,49.71244536461928,92.74673329279183,321.26228938668044,12.184155088542072,41.95883430688726
enhanced,1500,33,Optimal,2.8326778411865234,1454.499521779776,2636.7219314927643,55.16317456184391,960020.0,51.13525899735434,2209,50.81665516448125,92.74673329279183,405.3476244739022,15.37316543062306,39.79000913122085
enhanced,1500,34,Optimal,8.190891027450562,1480.6922550236527,2636.7219314927643,56.156557024022916,979007.0,52.146597472159826,2253,51.82884748102139,92.74673329279183,410.1409363366383,15.554956001918619,40.6016010221043
enhanced,1500,35,Optimal,3.4939181804656982,1506.1955849894234,2636.7219314927643,57.12379326009171,997224.0,53.11692206243379,2294,52.77202668507016,92.74673329279183,412.7916454814117,15.655486479293332,41.46830678079837
enhanced,1500,36,Optimal,3.400740146636963,1531.6024646588398,2636.7219314927643,58.08737153377915,1018332.0,54.241235146448865,2336,53.73821025994939,92.74673329279183,416.8424385348456,15.809116371207665,42.27825516257149
enhanced,1500,37,Optimal,6.692777872085571,1556.9081953444538,2636.7219314927643,59.04711364322819,1037655.0,55.270470589049935,2379,54.72739820565907,92.74673329279183,418.7855784386885,15.882811662343006,43.16430198088519
enhanced,1500,38,Optimal,2.7085959911346436,1581.95175917927,2636.7219314927643,59.99691284411085,1055709.0,56.23211301935163,2421,55.6935817805383,92.74673329279183,434.5940842734881,16.482363160207996,43.51454968390286
enhanced,1500,39,Optimal,2.340172052383423,1606.5246525665564,2636.7219314927643,60.928861454003695,1073952.0,57.20382249403834,2466,56.7287784679089,92.74673329279183,440.29489580977395,16.69857145537162,44.230289998632074
enhanced,1500,40,Optimal,2.3736982345581055,1630.9800332812658,2636.7219314927643,61.856353292358605,1091749.0,58.151775874567825,2507,57.67195767195767,92.74673329279183,444.8102254760099,16.86981930719495,44.98653398516365
