POW_SA2_CODE_2021,EWFT_15_TertVE_TPTP_FT,EWFT_15_TertVE_TPTP_PT,EWFT_15_TertVE_TPTP_NS,EWFT_15_TertVE_TPTP_Tot,EWFT_15_TertUni_or_OHE_FT,EWFT_15_TertUni_or_OHE_PT,EWFT_15_TertUni_or_OHE_NS,EWFT_15_TertUni_or_OHE_Tot,EWFT_15_Other_FT,EWFT_15_Other_PT,EWFT_15_Other_NS,EWFT_15_Other_Tot,EWFT_15_Not_Stated,EWFT_15_Tot,EWFT_16_TertVE_TPTP_FT,EWFT_16_TertVE_TPTP_PT,EWFT_16_TertVE_TPTP_NS,EWFT_16_TertVE_TPTP_Tot,EWFT_16_TertUni_or_OHE_FT,EWFT_16_TertUni_or_OHE_PT,EWFT_16_TertUni_or_OHE_NS,EWFT_16_TertUni_or_OHE_Tot,EWFT_16_Other_FT,EWFT_16_Other_PT,EWFT_16_Other_NS,EWFT_16_Other_Tot,EWFT_16_Not_Stated,EWFT_16_Tot,EWFT_17_TertVE_TPTP_FT,EWFT_17_TertVE_TPTP_PT,EWFT_17_TertVE_TPTP_NS,EWFT_17_TertVE_TPTP_Tot,EWFT_17_TertUni_or_OHE_FT,EWFT_17_TertUni_or_OHE_PT,EWFT_17_TertUni_or_OHE_NS,EWFT_17_TertUni_or_OHE_Tot,EWFT_17_Other_FT,EWFT_17_Other_PT,EWFT_17_Other_NS,EWFT_17_Other_Tot,EWFT_17_Not_Stated,EWFT_17_Tot,EWFT_18_TertVE_TPTP_FT,EWFT_18_TertVE_TPTP_PT,EWFT_18_TertVE_TPTP_NS,EWFT_18_TertVE_TPTP_Tot,EWFT_18_TertUni_or_OHE_FT,EWFT_18_TertUni_or_OHE_PT,EWFT_18_TertUni_or_OHE_NS,EWFT_18_TertUni_or_OHE_Tot,EWFT_18_Other_FT,EWFT_18_Other_PT,EWFT_18_Other_NS,EWFT_18_Other_Tot,EWFT_18_Not_Stated,EWFT_18_Tot,EWFT_19_TertVE_TPTP_FT,EWFT_19_TertVE_TPTP_PT,EWFT_19_TertVE_TPTP_NS,EWFT_19_TertVE_TPTP_Tot,EWFT_19_TertUni_or_OHE_FT,EWFT_19_TertUni_or_OHE_PT,EWFT_19_TertUni_or_OHE_NS,EWFT_19_TertUni_or_OHE_Tot,EWFT_19_Other_FT,EWFT_19_Other_PT,EWFT_19_Other_NS,EWFT_19_Other_Tot,EWFT_19_Not_Stated,EWFT_19_Tot,EWFT_20_24_TertVE_TPTP_FT,EWFT_20_24_TertVE_TPTP_PT,EWFT_20_24_TertVE_TPTP_NS,EWFT_20_24_TertVE_TPTP_Tot,EWFT_20_24_TertUni_or_OHE_FT,EWFT_20_24_TertUni_or_OHE_PT,EWFT_20_24_TertUni_or_OHE_NS,EWFT_20_24_TertUni_or_OHE_Tot,EWFT_20_24_Other_FT,EWFT_20_24_Other_PT,EWFT_20_24_Other_NS,EWFT_20_24_Other_Tot,EWFT_20_24_Not_Stated,EWFT_20_24_Tot,EWFT_25_29_TertVE_TPTP_FT,EWFT_25_29_TertVE_TPTP_PT,EWFT_25_29_TertVE_TPTP_NS,EWFT_25_29_TertVE_TPTP_Tot,EWFT_25_29_TertUni_or_OHE_FT,EWFT_25_29_TertUni_or_OHE_PT,EWFT_25_29_TertUni_or_OHE_NS,EWFT_25_29_TertUni_or_OHE_Tot,EWFT_25_29_Other_FT,EWFT_25_29_Other_PT,EWFT_25_29_Other_NS,EWFT_25_29_Other_Tot,EWFT_25_29_Not_Stated,EWFT_25_29_Tot,EWFT_30ov_TertVE_TPTP_FT,EWFT_30ov_TertVE_TPTP_PT,EWFT_30ov_TertVE_TPTP_NS,EWFT_30ov_TertVE_TPTP_Tot,EWFT_30ov_TertUni_or_OHE_FT,EWFT_30ov_TertUni_or_OHE_PT,EWFT_30ov_TertUni_or_OHE_NS,EWFT_30ov_TertUni_or_OHE_Tot,EWFT_30ov_Other_FT,EWFT_30ov_Other_PT,EWFT_30ov_Other_NS,EWFT_30ov_Other_Tot,EWFT_30ov_Not_Stated,EWFT_30ov_Tot,EWFT_Tot_TertVE_TPTP_FT,EWFT_Tot_TertVE_TPTP_PT,EWFT_Tot_TertVE_TPTP_NS,EWFT_Tot_TertVE_TPTP_Tot,EWFT_Tot_TertUni_or_OHE_FT,EWFT_Tot_TertUni_or_OHE_PT,EWFT_Tot_TertUni_or_OHE_NS,EWFT_Tot_TertUni_or_OHE_Tot,EWFT_Tot_Other_FT,EWFT_Tot_Other_PT,EWFT_Tot_Other_NS,EWFT_Tot_Other_Tot,EWFT_Tot_Not_Stated,EWFT_Tot_Tot,EWPT_15_TertVE_TPTP_FT,EWPT_15_TertVE_TPTP_PT,EWPT_15_TertVE_TPTP_NS,EWPT_15_TertVE_TPTP_Tot,EWPT_15_TertUni_or_OHE_FT,EWPT_15_TertUni_or_OHE_PT,EWPT_15_TertUni_or_OHE_NS,EWPT_15_TertUni_or_OHE_Tot,EWPT_15_Other_FT,EWPT_15_Other_PT,EWPT_15_Other_NS,EWPT_15_Other_Tot,EWPT_15_Not_Stated,EWPT_15_Tot,EWPT_16_TertVE_TPTP_FT,EWPT_16_TertVE_TPTP_PT,EWPT_16_TertVE_TPTP_NS,EWPT_16_TertVE_TPTP_Tot,EWPT_16_TertUni_or_OHE_FT,EWPT_16_TertUni_or_OHE_PT,EWPT_16_TertUni_or_OHE_NS,EWPT_16_TertUni_or_OHE_Tot,EWPT_16_Other_FT,EWPT_16_Other_PT,EWPT_16_Other_NS,EWPT_16_Other_Tot,EWPT_16_Not_Stated,EWPT_16_Tot,EWPT_17_TertVE_TPTP_FT,EWPT_17_TertVE_TPTP_PT,EWPT_17_TertVE_TPTP_NS,EWPT_17_TertVE_TPTP_Tot,EWPT_17_TertUni_or_OHE_FT,EWPT_17_TertUni_or_OHE_PT,EWPT_17_TertUni_or_OHE_NS,EWPT_17_TertUni_or_OHE_Tot,EWPT_17_Other_FT,EWPT_17_Other_PT,EWPT_17_Other_NS,EWPT_17_Other_Tot,EWPT_17_Not_Stated,EWPT_17_Tot,EWPT_18_TertVE_TPTP_FT,EWPT_18_TertVE_TPTP_PT,EWPT_18_TertVE_TPTP_NS,EWPT_18_TertVE_TPTP_Tot,EWPT_18_TertUni_or_OHE_FT,EWPT_18_TertUni_or_OHE_PT,EWPT_18_TertUni_or_OHE_NS,EWPT_18_TertUni_or_OHE_Tot,EWPT_18_Other_FT,EWPT_18_Other_PT,EWPT_18_Other_NS,EWPT_18_Other_Tot,EWPT_18_Not_Stated,EWPT_18_Tot,EWPT_19_TertVE_TPTP_FT,EWPT_19_TertVE_TPTP_PT,EWPT_19_TertVE_TPTP_NS,EWPT_19_TertVE_TPTP_Tot,EWPT_19_TertUni_or_OHE_FT,EWPT_19_TertUni_or_OHE_PT,EWPT_19_TertUni_or_OHE_NS,EWPT_19_TertUni_or_OHE_Tot,EWPT_19_Other_FT,EWPT_19_Other_PT,EWPT_19_Other_NS,EWPT_19_Other_Tot,EWPT_19_Not_Stated,EWPT_19_Tot,EWPT_20_24_TertVE_TPTP_FT,EWPT_20_24_TertVE_TPTP_PT,EWPT_20_24_TertVE_TPTP_NS,EWPT_20_24_TertVE_TPTP_Tot
206011498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,6,8,0,11,0,0,0,0,0,17,0,3,0,4,3,8,0,12,0,0,0,0,0,20,3,5,0,15,0,25,0,28,0,3,0,3,0,40,8,15,0,28,15,31,0,48,0,3,0,4,0,79,0,0,0,0,0,0,0,0,12,0,0,12,0,13,0,0,0,0,0,0,0,0,18,0,0,18,0,18,0,0,0,0,0,0,0,0,22,0,0,22,0,29,0,0,0,0,3,0,0,3,4,0,0,4,0,17,3,0,0,3,22,0,0,22,0,0,0,0,0,22,10,5,0,14
206021110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,9,0,12,0,13,0,0,0,0,0,0,0,0,0,13,18,25,0,34,15,4,0,18,0,3,0,3,0,62,12,17,0,29,11,6,0,21,0,3,0,3,0,56,6,41,0,48,9,31,0,38,0,12,0,11,6,91,34,98,0,129,30,46,0,75,3,15,0,21,6,230,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,0,0,0,0,0,25,0,0,25,0,25,0,0,0,0,0,0,0,0,23,0,0,23,0,23,0,0,0,0,17,0,0,21,11,0,0,11,0,38,3,0,0,5,38,5,0,42,0,0,0,0,0,47,11,16,0,26
206021112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,13,0,24,6,0,0,10,0,0,0,4,0,38,5,15,0,17,10,8,0,18,0,0,0,0,0,37,3,26,0,35,12,40,0,55,3,18,0,21,5,120,14,64,0,79,30,60,0,90,5,18,0,25,8,208,0,0,0,0,0,0,0,0,17,0,0,17,0,17,0,0,0,0,0,0,0,0,19,0,0,19,0,19,0,0,0,0,0,0,0,0,45,0,0,45,0,44,0,0,0,0,9,0,0,10,12,0,0,12,0,27,6,0,0,3,35,5,0,37,0,0,0,3,0,42,16,12,0,23
206021499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,7,4,8,0,12,6,6,0,4,0,0,0,0,0,20,4,12,0,17,5,13,0,17,0,0,0,5,0,37,5,43,0,53,3,36,0,37,9,7,0,14,4,109,19,69,0,89,12,51,0,62,11,13,0,18,3,177,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,26,0,0,26,0,26,0,0,0,0,0,0,0,0,29,0,0,29,0,29,0,5,0,5,19,0,0,19,10,0,0,10,0,38,0,0,0,0,27,0,0,30,0,0,0,0,0,30,11,9,0,24
206021500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,14,9,4,0,10,0,0,0,0,0,32,0,11,0,11,5,6,0,12,0,0,0,0,0,23,4,16,0,20,10,19,0,32,0,3,0,7,0,56,9,33,0,46,23,38,0,55,0,5,0,12,0,105,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,9,0,0,13,8,0,0,8,0,20,0,3,0,6,22,0,0,28,0,0,0,0,0,29,16,12,0,26
206031113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,5,3,0,11,4,0,0,7,0,18,0,4,0,4,5,5,0,8,0,0,0,0,0,14,3,10,0,16,9,17,0,19,8,6,0,11,0,52,3,27,0,31,18,28,0,44,11,6,0,13,0,88,0,0,0,0,0,0,0,0,16,0,0,16,0,16,0,0,0,0,0,0,0,0,31,0,0,31,0,36,0,0,0,3,0,0,0,0,26,0,0,26,0,27,3,0,0,3,22,0,0,22,10,0,0,10,0,28,0,0,0,0,23,0,0,23,0,0,0,0,0,29,9,5,0,12
206031115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,6,0,0,4,0,0,0,0,3,15,0,0,0,3,3,7,0,9,0,0,0,0,0,14,4,12,0,21,5,14,0,26,3,8,0,14,5,61,8,19,0,32,16,23,0,36,3,13,0,14,7,88,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0,32,0,0,32,0,32,0,0,0,4,0,0,0,0,39,0,0,39,4,44,0,0,0,0,15,0,0,19,5,0,0,5,0,29,0,0,0,6,31,0,0,36,0,0,0,0,0,41,14,6,0,17
206031116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,4,7,14,0,20,21,15,0,37,0,0,0,0,0,62,4,10,0,14,12,25,0,35,3,5,0,9,0,57,19,36,0,47,16,71,4,89,8,18,0,26,4,167,32,64,0,93,47,107,4,161,12,30,0,37,5,296,0,0,0,0,0,0,0,0,34,0,0,34,0,34,0,0,0,0,0,0,0,0,55,0,0,55,0,55,5,0,0,5,0,0,0,0,64,0,0,64,0,67,0,5,0,7,46,0,0,47,44,0,0,44,0,95,8,3,0,13,91,0,0,97,0,0,0,0,0,106,35,21,0,56
206031501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,9,6,10,0,14,9,4,0,19,0,0,0,0,0,29,0,18,0,16,7,3,0,13,3,4,0,7,0,36,3,26,0,30,5,23,0,26,4,14,0,17,3,77,10,54,0,65,23,39,0,62,7,13,0,18,3,154,0,0,0,0,0,0,0,0,46,0,0,46,0,46,0,0,0,0,0,0,0,0,57,0,0,57,0,57,4,0,0,4,0,0,0,0,54,0,0,54,0,51,0,0,0,3,39,0,0,44,20,0,0,25,0,71,6,0,0,5,44,6,0,47,0,0,0,0,0,57,14,6,0,24
206031502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,12,0,17,9,7,0,16,0,0,0,0,0,37,4,9,0,12,10,5,0,15,0,3,0,6,3,32,3,31,0,38,5,40,0,44,4,12,0,17,0,97,14,56,0,68,26,56,0,76,3,17,0,23,3,172,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0,26,0,0,26,0,27,0,0,0,0,0,0,0,0,25,0,0,25,0,26,0,0,0,0,17,0,0,13,15,0,0,15,0,34,6,0,0,6,45,0,0,51,3,0,0,3,0,55,17,18,0,28
206041117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,5,0,0,0,0,0,9,11,16,0,29,33,36,0,63,4,4,0,8,0,103,9,23,0,37,70,70,0,136,3,14,0,19,0,197,16,94,0,113,81,273,0,352,11,49,0,55,8,530,35,147,0,187,182,385,0,563,19,64,0,84,9,843,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,17,0,0,17,0,17,0,0,0,0,0,0,0,0,27,0,0,27,0,27,5,0,0,5,48,0,0,47,8,0,0,8,0,60,10,3,0,7,86,3,0,86,4,0,0,4,0,104,53,42,0,91
206041118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,7,0,7,0,7,9,5,0,10,0,0,0,0,0,22,19,52,0,69,226,266,0,491,14,64,0,75,0,639,29,87,0,113,127,446,0,571,22,91,0,111,11,797,54,405,0,463,223,1312,7,1538,46,284,4,327,34,2361,100,561,0,663,580,2025,3,2613,71,437,3,510,41,3837,0,0,0,0,0,0,0,0,16,0,0,16,0,16,0,0,0,0,0,0,0,0,27,0,0,27,0,28,0,0,0,0,0,0,0,0,32,0,0,32,0,36,6,4,0,6,42,5,0,48,16,0,0,16,0,66,9,5,0,9,75,7,0,82,3,0,0,3,0,99,71,48,0,122
206041119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,4,0,0,8,0,0,0,0,0,8,4,22,0,30,27,54,0,82,0,8,0,8,0,122,3,17,0,19,52,143,0,194,3,13,0,14,6,227,22,110,0,136,61,380,0,437,7,70,0,78,8,659,28,151,0,188,139,580,0,720,10,98,0,108,7,1021,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,13,0,0,13,0,13,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,25,0,0,25,7,0,0,7,0,35,5,0,0,5,43,0,0,45,0,0,0,0,0,51,23,13,0,35
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,9,0,5,0,5,0,11,0,0,0,4,0,4,0,6,0,3,0,3,0,9,3,3,0,3,0,14,0,11,0,3,0,3,0,26,3,4,0,7,13,18,0,33,0,11,0,11,0,49,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,0,0,0,6,0,0,6,8,0,0,8,0,14,0,0,0,0,14,0,0,18,0,0,0,0,0,19,3,4,0,3
206041121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,24,11,3,0,20,0,0,0,0,0,44,5,16,0,18,8,15,0,23,6,4,0,13,0,48,17,40,0,58,17,44,0,61,14,11,0,21,4,142,32,67,0,101,34,62,0,99,16,21,0,36,3,238,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,16,0,0,16,0,21,0,0,0,0,10,0,0,10,7,0,0,8,0,16,0,0,0,0,16,0,0,20,0,0,0,0,0,19,11,5,0,12
206041124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,8,4,0,0,4,0,0,0,0,0,0,0,0,0,6,4,16,0,19,86,52,0,139,7,9,0,10,0,172,5,25,0,30,155,257,0,416,3,18,0,25,0,470,19,113,0,127,185,712,4,898,19,95,0,114,20,1156,32,149,0,188,433,1024,4,1460,28,112,0,143,22,1813,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,12,0,0,12,0,13,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,43,0,0,43,6,0,0,6,0,47,0,0,0,0,110,3,0,112,0,0,0,0,0,115,31,15,0,45
206041125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,3,0,0,0,0,0,5,0,3,0,3,3,0,0,3,0,0,0,0,0,8,5,19,0,26,38,29,0,68,0,3,0,3,0,99,4,30,0,36,51,166,0,216,5,19,0,25,4,284,12,88,0,100,79,383,0,461,12,49,0,69,7,635,26,147,0,171,173,576,0,759,21,79,0,98,9,1032,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,16,0,0,16,0,11,0,0,0,0,0,0,0,0,25,0,0,25,0,24,0,5,0,5,27,0,0,30,12,0,0,12,0,49,4,0,0,9,68,3,0,73,0,0,0,0,3,79,35,12,0,47
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,7,3,3,0,11,0,3,0,3,0,17,0,7,0,15,9,10,0,17,0,0,0,0,0,26,5,30,0,32,5,23,0,31,4,15,0,17,7,83,6,45,0,50,13,35,0,48,5,18,0,24,7,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,7,3,0,8,0,0,0,0,0,9,5,3,0,4
206041503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,13,6,12,0,18,8,4,0,11,0,0,0,0,0,35,34,81,0,116,232,282,0,516,15,46,0,63,4,699,35,134,0,169,165,621,6,790,26,111,0,142,6,1109,72,504,0,577,260,1747,14,2024,38,366,0,397,40,3041,147,745,0,892,676,2656,15,3344,80,525,0,605,50,4897,0,0,0,0,0,0,0,0,30,0,0,30,0,30,3,0,0,3,0,0,0,0,47,0,0,47,0,43,0,0,0,0,0,0,0,0,44,0,0,44,0,44,3,3,0,11,127,5,0,130,31,0,0,31,0,169,25,13,0,34,237,12,6,252,8,3,0,9,0,297,184,102,0,285
206041504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,6,32,0,40,91,70,0,159,5,6,0,10,0,220,15,44,0,61,72,135,0,207,10,16,0,23,4,299,22,123,0,148,101,443,3,545,11,68,0,81,6,780,44,205,0,251,257,651,3,911,21,94,0,125,12,1300,0,0,0,0,0,0,0,0,20,0,0,20,0,20,0,0,0,0,0,0,0,0,42,0,0,44,0,46,4,0,0,4,0,0,0,0,50,0,0,50,0,51,3,0,0,3,80,0,0,80,23,0,0,23,0,110,8,0,0,12,167,16,0,182,11,0,0,11,0,202,94,38,0,124
206041505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,6,0,0,0,0,0,12,5,11,0,17,6,7,0,11,0,0,0,0,0,32,40,79,0,120,301,361,0,666,23,98,0,113,0,897,42,148,0,195,236,656,4,895,32,170,0,200,3,1298,87,561,0,649,319,1733,6,2064,45,389,0,435,34,3172,181,808,0,986,867,2751,11,3632,99,653,0,752,39,5410,0,0,0,0,0,0,0,0,24,0,0,24,0,24,0,0,0,0,0,0,0,0,50,0,0,50,0,53,3,5,0,4,6,0,0,6,58,0,0,58,0,69,10,0,0,8,88,10,0,97,22,0,0,22,0,130,13,10,0,17,216,14,0,234,0,0,0,0,0,252,152,70,0,229
206041506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,0,0,0,0,9,10,19,0,36,30,22,0,52,3,3,0,3,0,97,5,33,0,39,27,43,0,65,5,16,0,16,0,117,10,89,0,101,20,138,3,160,6,39,0,49,9,321,30,154,0,178,73,208,3,286,15,60,0,72,15,551,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,16,0,0,19,4,0,0,4,0,26,0,0,0,0,28,5,0,33,0,0,0,0,0,37,39,26,0,61
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,5,0,0,0,0,0,7,0,3,0,3,0,7,0,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,5,0,4,0,4,0,0,0,0,0,13,13,23,0,39,58,56,0,117,3,20,0,20,0,183,7,38,0,48,46,117,0,159,0,25,0,25,4,234,22,124,0,147,73,280,0,352,26,81,0,114,9,626,46,198,0,247,178,454,0,634,33,127,0,162,13,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24,0,0,24,0,23,0,0,0,0,0,0,0,0,24,0,0,24,0,25,3,5,0,5,30,0,0,30,8,0,0,11,0,45,9,4,0,18,79,3,0,86,7,0,0,10,0,109,91,44,0,135
206041509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,9,0,0,0,0,3,6,0,8,0,0,0,0,0,11,6,14,0,21,44,33,0,73,0,0,0,6,0,97,8,22,0,27,20,76,0,101,0,13,0,14,0,143,11,88,0,100,40,241,0,285,6,37,0,44,6,428,28,129,0,150,119,354,0,478,7,48,0,61,10,692,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,20,0,0,20,0,20,0,0,0,0,0,0,0,0,12,0,0,12,0,11,3,0,0,3,22,0,0,21,6,0,0,6,0,34,0,3,0,9,41,3,0,50,0,0,0,0,0,58,32,14,0,47
