POW_SA2_CODE_2021,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_or_LR_15_24,F_M1_Tram_or_LR_25_34,F_M1_Tram_or_LR_35_44,F_M1_Tram_or_LR_45_54,F_M1_Tram_or_LR_55_64,F_M1_Tram_or_LR_65_74,F_M1_Tram_or_LR_75ov,F_M1_Tram_or_LR_Tot,F_M1_Taxi_or_RSS_15_24,F_M1_Taxi_or_RSS_25_34,F_M1_Taxi_or_RSS_35_44,F_M1_Taxi_or_RSS_45_54,F_M1_Taxi_or_RSS_55_64,F_M1_Taxi_or_RSS_65_74,F_M1_Taxi_or_RSS_75ov,F_M1_Taxi_or_RSS_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
206041506,0,0,0,0,0,0,0,9,9,11,6,6,3,0,0,29,34,49,39,16,14,8,0,161,10,11,6,7,3,0,0,39,0,0,0,0,0,0,0,3,3,6,4,0,0,0,0,17,18,21,9,5,3,0,0,58,93,397,455,333,171,48,8,1506,106,138,69,60,59,29,3,471,4,5,8,4,0,0,0,24,701,1831,1444,1170,794,229,37,6211,48,55,34,22,30,8,0,196,4,12,0,0,5,0,0,15,0,0,0,0,0,0,0,3,40,48,21,13,10,6,0,136,6,12,0,0,0,0,0,18,175,473,332,330,212,53,0,1567,17,39,33,21,14,7,0,134,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,13,44,20,14,12,0,0,97,3,6,6,4,5,0,0,24,49,64,48,23,18,4,0,202,351,744,494,437,297,76,9,2406,12,13,7,7,0,0,0,44
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,14,13,0,0,51,3,4,4,5,3,0,0,21,0,0,0,0,0,0,0,0,15,40,34,46,44,9,0,184,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,7,8,9,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,12,5,0,0,51,0,0,0,0,0,0,0,0
206041508,5,3,0,0,0,0,0,9,9,20,14,11,0,0,0,50,76,143,119,59,20,5,0,425,28,39,25,9,5,0,0,94,0,0,0,0,0,0,0,0,4,12,10,0,0,0,0,32,30,46,34,10,5,3,0,125,356,2307,2807,1773,821,136,17,8219,490,720,539,394,241,51,7,2451,9,21,20,9,9,0,0,68,1578,4821,4798,3102,1647,292,20,16263,161,239,139,80,46,11,5,682,11,11,9,6,3,0,0,31,0,0,0,0,0,0,0,0,109,166,60,22,7,6,0,361,4,7,0,0,0,0,0,16,197,457,416,291,123,21,0,1512,20,44,27,18,12,6,0,124,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,11,5,26,10,6,3,0,0,49,3,11,5,8,3,0,0,37,80,164,70,25,15,3,0,344,594,1131,737,443,219,42,4,3160,26,33,16,7,8,0,0,87
206041509,5,3,5,0,0,0,0,12,3,6,9,12,0,0,0,27,45,50,43,30,14,5,0,194,7,18,19,6,8,4,0,53,0,0,0,0,0,0,0,0,4,10,10,0,5,5,0,24,18,23,25,3,11,3,0,80,180,838,1037,799,445,106,10,3414,97,149,116,98,89,22,6,572,4,9,3,6,8,4,0,32,642,1805,1884,1414,951,224,24,6942,45,75,45,37,18,9,0,237,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,3,50,90,33,26,9,8,0,205,8,12,0,3,0,0,0,32,80,294,213,160,114,21,3,870,26,24,9,9,11,4,0,82,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,6,13,17,14,7,0,0,59,0,0,4,0,5,0,0,12,66,62,24,16,10,10,0,198,285,584,352,267,165,44,5,1706,13,12,6,3,3,3,0,37
206041510,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,13,13,44,29,12,13,0,0,109,4,10,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,5,10,4,3,0,0,0,29,40,292,323,231,110,32,4,1038,33,68,57,40,47,26,0,273,0,3,7,6,0,0,0,14,260,927,855,610,383,128,14,3178,14,69,33,18,21,0,0,154,0,4,5,0,0,0,0,11,0,0,0,0,0,0,0,0,12,18,3,5,4,0,0,45,0,3,0,0,0,0,0,4,60,180,142,123,86,17,0,597,7,11,13,9,7,0,0,45,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,11,0,5,0,0,0,14,0,3,0,4,0,0,0,6,21,50,20,6,12,0,0,100,117,344,220,165,124,19,0,995,4,8,5,0,0,0,0,17
206051128,4,6,5,3,0,0,0,19,16,22,14,5,3,0,0,52,46,88,58,20,9,0,0,228,18,23,25,18,0,6,0,89,0,0,0,0,0,0,0,0,7,6,3,3,4,0,0,24,21,35,26,19,6,6,0,110,187,1100,1337,916,496,170,39,4245,152,111,89,67,54,38,6,513,7,10,4,0,3,0,0,32,802,2335,2383,1625,953,335,78,8507,24,56,31,15,12,0,0,144,3,5,4,0,0,0,0,17,0,0,0,0,0,0,0,0,61,106,27,14,8,0,0,221,5,5,0,5,0,0,0,18,178,479,362,324,206,45,6,1601,36,49,21,10,14,5,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,13,14,8,5,3,0,51,10,10,13,6,0,0,0,39,55,66,38,40,24,15,0,244,379,802,510,427,269,66,8,2466,6,4,4,6,0,0,0,23
206051129,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,7,6,9,3,0,3,0,0,24,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,10,17,65,76,130,78,44,5,425,32,41,23,19,13,3,0,130,7,0,6,0,0,0,0,8,150,290,254,266,155,66,9,1192,0,6,0,3,0,0,0,13,7,4,3,0,3,0,0,12,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,51,119,90,94,55,15,3,429,12,4,13,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,3,0,0,20,0,0,0,0,0,0,0,6,34,22,20,20,3,0,0,100,113,167,135,124,71,18,4,628,3,0,0,0,0,3,0,5
206051130,4,5,0,0,0,0,0,7,5,4,0,0,0,0,0,17,19,20,7,7,0,0,0,61,3,11,3,0,0,0,0,15,0,0,0,0,0,0,0,5,4,0,6,0,0,0,0,7,4,10,8,0,0,0,0,24,37,116,156,164,136,68,19,698,64,62,44,35,21,15,0,247,0,4,0,3,0,0,0,11,299,515,481,406,314,132,30,2177,9,14,3,0,5,0,0,31,8,20,0,0,3,0,0,37,0,0,0,0,0,0,0,0,10,20,7,0,0,0,0,44,0,3,0,0,0,0,0,11,83,182,142,141,94,13,0,658,22,19,9,3,7,0,0,57,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,15,4,4,4,0,0,0,25,0,6,0,4,0,0,0,10,35,28,16,29,21,6,0,137,186,296,184,190,134,21,0,1007,6,6,7,0,0,0,0,15
206051134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,21,7,4,0,0,0,55,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,5,0,0,0,0,0,10,27,102,140,112,72,29,5,488,70,41,44,24,19,8,0,199,3,4,0,0,0,0,0,9,262,505,414,284,231,90,21,1811,16,19,14,3,0,0,0,52,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,14,4,0,0,0,0,30,0,0,0,0,0,0,0,0,76,142,117,99,69,28,4,533,29,8,4,6,10,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,0,15,0,4,0,0,3,3,0,6,31,33,19,13,16,4,0,116,155,237,160,125,96,38,11,816,0,0,0,0,0,0,0,8
206051511,13,17,10,5,3,0,0,48,18,43,30,25,9,0,0,124,78,145,96,80,40,3,0,445,17,22,14,9,12,0,0,72,0,6,3,0,0,0,0,5,5,37,21,6,3,0,0,68,22,52,35,17,13,0,0,150,173,1318,1817,1372,612,109,12,5404,184,295,243,189,162,66,0,1136,13,16,28,7,6,0,4,71,1730,5700,5695,4505,2708,618,47,21017,20,55,24,14,3,0,0,112,10,30,11,4,0,0,0,59,0,0,0,0,0,0,0,4,15,36,7,6,6,0,0,75,5,8,4,0,0,0,0,14,335,971,779,662,403,83,6,3233,45,61,51,30,35,6,0,233,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,14,14,37,14,6,5,3,0,85,4,6,14,9,9,0,0,39,12,31,10,14,8,0,0,77,470,1241,912,745,468,93,6,3928,24,39,11,6,7,0,0,85
206051512,0,6,5,0,0,0,0,15,6,36,10,11,8,3,0,81,57,156,70,58,17,8,0,366,29,41,28,15,11,3,0,125,0,0,0,0,0,0,0,4,9,13,5,3,0,0,0,24,38,49,29,22,13,3,0,158,235,1546,1631,1075,478,121,25,5118,164,183,139,81,74,35,6,687,6,12,10,3,4,5,0,37,1010,3589,3122,2088,1152,339,62,11362,61,122,54,25,18,7,0,288,0,14,6,0,6,0,0,22,0,0,0,0,0,0,0,0,101,172,36,25,10,8,0,354,5,3,3,0,0,0,0,20,240,702,497,380,230,68,6,2129,44,64,34,19,36,4,0,212,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,14,13,44,24,13,9,0,0,99,3,11,5,4,5,4,0,25,45,112,60,42,33,7,3,306,521,1251,716,514,342,97,12,3462,8,16,10,6,5,0,0,43
206051513,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,9,10,11,9,4,5,0,0,45,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,8,6,3,7,0,0,0,20,47,271,315,226,125,53,3,1032,41,52,43,29,29,18,5,219,0,3,0,4,0,0,0,10,243,745,686,527,344,141,29,2709,11,21,4,8,5,0,0,55,0,5,5,0,0,0,0,14,0,0,0,0,0,0,0,0,30,26,8,3,5,0,0,82,0,8,0,0,0,0,0,11,71,215,168,191,136,46,6,834,9,15,5,6,14,4,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,5,0,0,25,0,6,0,5,0,0,0,14,14,55,29,12,17,6,0,128,139,357,231,241,180,57,6,1215,0,4,0,3,0,0,0,12
206051514,0,3,0,0,0,0,0,10,8,14,3,5,0,0,0,45,25,57,21,18,4,0,0,125,17,16,10,0,0,0,0,46,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,17,17,22,8,6,0,0,0,58,69,470,645,451,251,71,21,1977,146,123,107,51,37,16,0,477,0,6,5,5,8,0,0,28,519,1223,1226,851,521,160,30,4526,21,36,24,9,7,0,0,101,8,4,7,0,3,0,0,26,0,0,0,0,0,0,0,0,56,66,24,9,3,0,0,160,4,6,0,0,0,0,0,7,101,236,227,192,156,46,4,951,37,30,21,8,4,0,3,105,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,5,13,12,9,0,0,0,41,7,5,6,4,0,0,0,25,35,90,32,23,35,4,0,219,261,490,352,255,215,61,8,1644,3,6,9,0,0,0,0,23
206061135,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,14,16,8,14,4,3,0,0,49,0,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,4,0,0,0,0,13,25,170,177,169,115,57,20,732,76,57,31,33,42,23,7,260,0,3,0,0,4,0,0,7,314,655,576,471,385,185,42,2631,23,71,24,13,10,3,0,141,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,22,31,14,7,6,0,0,89,0,0,0,0,0,0,0,3,228,305,269,326,184,70,7,1391,42,31,8,13,15,5,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,0,16,0,6,3,0,0,0,0,14,47,24,14,25,18,3,5,147,370,483,343,389,244,81,15,1921,7,12,8,0,0,0,0,26
206061136,0,0,0,0,0,0,0,7,9,15,8,3,0,0,0,36,48,57,23,11,10,4,0,151,15,22,6,0,0,0,0,41,0,0,0,0,0,0,0,0,6,9,4,3,0,0,0,23,20,33,9,8,0,0,0,70,67,431,421,282,142,51,12,1414,203,222,103,59,46,25,3,673,0,4,3,5,0,0,0,14,816,1715,1198,800,477,190,40,5230,80,108,40,13,20,11,0,265,4,4,4,5,0,0,0,20,0,0,0,0,0,0,0,0,53,83,25,7,15,6,0,187,5,15,9,0,0,0,0,28,236,534,370,337,241,65,4,1793,57,27,20,20,25,6,0,148,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,6,28,18,9,3,0,0,66,5,12,3,0,0,0,0,17,92,125,62,49,33,9,0,365,543,930,554,432,338,94,4,2894,4,12,7,5,6,0,0,36
206061138,0,0,0,5,0,0,0,3,0,6,0,0,3,0,0,10,9,5,6,4,4,0,0,33,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,5,0,0,0,7,0,0,9,28,98,125,128,147,102,48,672,54,43,32,17,31,12,7,205,0,5,4,0,5,0,0,15,267,484,456,341,371,205,84,2209,6,16,10,4,3,3,0,44,4,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,21,7,8,3,4,0,46,0,0,0,0,0,0,0,4,100,172,149,204,211,69,5,912,25,17,12,3,7,12,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,7,0,3,8,0,3,0,0,14,18,29,13,11,14,3,0,84,155,267,192,232,245,94,12,1198,0,3,3,0,0,0,0,7
206061515,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,16,26,51,26,8,10,5,0,123,0,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9,5,11,3,0,0,0,0,24,75,433,349,223,172,46,15,1311,74,79,40,25,18,12,8,255,0,5,4,0,3,0,0,16,399,1128,796,543,383,127,35,3411,55,83,44,29,7,3,0,216,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,36,5,4,3,0,0,64,0,3,0,0,4,0,0,14,110,267,176,178,117,28,4,888,12,25,16,9,6,4,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,17,0,5,4,0,8,0,0,15,41,80,22,22,11,4,0,182,239,508,276,251,162,47,4,1476,4,15,11,5,0,0,0,29
206061516,0,0,0,0,0,0,0,4,0,6,3,0,4,0,0,14,34,31,28,5,9,0,0,107,9,14,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,12,9,21,3,0,0,0,0,31,65,324,273,172,109,41,11,982,114,114,57,17,20,8,4,338,0,0,4,3,0,3,0,9,472,1024,727,460,305,113,25,3130,58,86,25,17,3,8,0,194,4,5,3,3,0,0,0,14,0,0,0,0,0,0,0,0,29,41,16,0,9,0,0,93,0,8,0,0,0,0,0,10,118,285,156,153,85,16,3,824,31,15,8,6,8,3,0,75,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,7,15,9,6,0,0,0,28,0,8,6,0,0,0,0,16,70,94,43,20,6,9,0,235,312,552,271,210,119,35,4,1496,16,4,0,0,0,0,0,25
206071139,6,7,4,0,0,0,0,17,5,12,6,3,3,0,0,42,38,67,35,22,14,4,0,178,5,9,11,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,8,14,11,6,0,0,0,42,75,512,719,447,210,72,10,2040,114,134,102,60,68,19,6,494,5,10,6,0,4,0,0,28,589,1633,1547,1082,703,207,25,5795,36,69,43,23,15,0,0,192,19,14,3,5,3,0,0,37,0,0,0,0,0,0,0,0,20,31,12,6,3,0,0,69,0,13,0,0,0,0,0,12,125,328,263,244,171,43,3,1179,24,25,23,12,15,3,0,103,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,4,27,24,18,9,0,0,81,0,4,9,0,4,0,0,15,27,61,22,20,13,0,0,139,261,569,390,324,221,58,0,1831,9,5,7,4,4,0,0,30
206071140,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,7,3,3,0,0,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,3,3,0,0,0,0,0,8,23,69,79,73,58,43,12,359,42,26,8,10,14,3,0,93,0,8,0,5,0,0,0,7,204,278,220,196,139,67,18,1132,4,0,0,0,0,0,0,6,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,11,5,10,0,4,0,0,25,0,0,0,0,0,0,0,0,57,90,69,73,56,22,0,363,3,5,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,5,3,0,0,21,0,4,0,0,0,0,0,9,19,23,8,10,16,0,0,79,106,141,90,96,77,22,0,532,0,0,0,0,0,0,0,4
206071141,13,5,0,0,3,0,0,23,12,19,11,6,5,0,0,47,56,79,44,19,21,3,0,219,13,18,16,4,3,0,0,47,0,3,0,0,0,0,0,3,8,12,11,4,0,0,0,33,21,35,25,8,3,0,0,87,116,905,876,421,179,48,13,2560,138,226,137,84,57,28,9,678,3,9,8,7,0,0,0,23,755,2413,1987,1109,654,214,38,7169,34,94,37,18,15,3,0,213,11,28,4,0,3,0,0,51,0,0,0,0,0,0,0,0,53,71,20,9,5,0,0,172,6,7,5,0,0,0,0,12,177,509,375,320,207,58,3,1653,41,40,31,21,15,5,0,160,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,13,24,69,32,15,0,0,0,148,3,8,8,7,5,0,0,19,28,99,62,28,15,3,0,235,379,930,579,428,274,68,3,2671,3,12,12,0,5,0,0,34
206071142,9,11,0,3,4,4,0,25,11,28,12,9,8,0,0,57,47,80,42,28,28,9,3,241,20,21,11,9,0,0,0,59,0,5,0,0,0,0,0,3,8,16,6,0,0,0,0,27,31,41,12,10,5,0,0,91,80,536,502,250,164,52,12,1607,178,275,148,84,64,31,8,784,8,6,13,0,6,0,0,28,726,2051,1482,939,673,229,39,6130,73,173,129,72,83,20,0,549,30,13,10,7,6,3,0,66,0,0,0,0,0,0,0,0,106,204,82,44,35,16,0,487,7,17,5,3,0,0,0,35,229,743,601,559,363,92,3,2584,50,78,29,43,34,16,0,248,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,28,115,62,34,29,0,0,267,0,9,3,3,6,4,0,28,103,190,84,54,43,17,0,500,623,1547,1005,824,598,169,10,4779,0,15,8,3,5,0,0,34
206071143,5,3,0,0,0,0,0,10,8,3,4,5,0,0,0,16,18,13,8,3,0,0,0,42,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,16,145,104,106,71,39,16,508,67,73,29,19,14,8,4,218,4,0,0,0,0,0,0,8,266,570,430,360,262,99,39,2022,10,19,10,5,3,0,0,51,9,5,3,0,0,0,0,14,0,0,0,0,0,0,0,0,30,21,16,6,6,0,0,71,0,0,0,0,0,0,0,6,69,155,125,118,94,16,0,581,25,15,3,3,9,0,0,65,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,16,35,12,17,5,4,0,84,0,0,6,0,0,0,0,11,37,28,15,14,26,6,0,127,211,280,191,165,134,22,5,1006,3,0,4,0,0,0,0,8
206071145,5,0,0,0,0,0,0,5,0,0,5,4,0,0,0,9,6,3,10,5,7,0,0,29,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,6,24,94,120,102,75,41,10,466,52,27,31,19,26,15,4,173,0,0,3,3,0,3,0,11,219,526,458,354,299,118,30,1993,13,30,8,3,4,0,0,63,3,4,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,3,77,231,176,173,118,33,4,809,15,5,10,8,4,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,12,4,4,0,0,40,0,0,3,3,3,0,0,12,21,11,7,12,11,4,0,70,141,304,216,213,148,42,4,1066,0,5,0,0,0,0,0,11
206071517,3,0,0,0,0,0,0,10,9,19,18,3,0,5,0,58,73,133,98,39,8,6,0,353,22,26,5,6,0,0,0,67,0,0,0,0,0,0,0,0,20,32,9,6,5,0,0,68,35,60,17,10,5,0,0,132,340,2614,2709,1459,519,128,16,7789,245,294,186,122,88,39,5,978,3,23,8,11,3,4,4,64,1288,4924,4403,2648,1193,348,45,14848,108,208,104,40,23,13,0,491,9,14,9,3,0,0,0,32,0,0,0,0,0,0,0,3,64,106,20,8,16,0,0,214,5,33,14,4,7,0,0,63,297,827,524,412,252,65,9,2374,50,64,32,22,21,12,0,203,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,11,53,20,19,0,0,0,104,0,13,10,11,3,0,0,46,76,162,75,51,30,4,0,399,620,1483,808,566,351,94,15,3933,11,23,9,3,4,3,0,49
206071518,10,6,6,0,4,0,0,20,12,18,9,12,3,0,0,46,54,97,64,40,29,3,0,287,11,27,13,12,6,0,0,57,0,0,0,0,0,0,0,0,3,8,0,0,4,0,0,15,15,33,12,6,4,4,0,80,95,585,645,448,242,58,7,2084,185,172,115,93,61,30,8,660,3,12,3,5,6,4,0,36,917,2051,1759,1252,823,263,36,7112,99,183,108,81,51,18,0,534,0,10,3,4,3,0,0,19,0,0,0,0,0,0,0,0,83,112,29,30,10,9,3,277,0,9,3,4,0,3,0,21,311,750,549,494,342,95,13,2548,88,54,30,30,33,17,0,255,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,6,15,30,17,13,7,5,0,86,3,13,11,4,4,0,0,32,62,127,67,52,58,15,4,385,661,1284,811,715,511,156,21,4158,8,15,6,4,7,0,0,52
