POW_SA2_CODE_2021,FTS_NNI_Mng,FTS_NNI_Pro,FTS_NNI_TecTW,FTS_NNI_CoPSW,FTS_NNI_ClAW,FTS_NNI_SWks,FTS_NNI_MaOpDv,FTS_NNI_Lab,FTS_NNI_IDNS,FTS_NNI_Tot,FTS_1_149_Mng,FTS_1_149_Pro,FTS_1_149_TecTW,FTS_1_149_CoPSW,FTS_1_149_ClAW,FTS_1_149_SWks,FTS_1_149_MaOpDv,FTS_1_149_Lab,FTS_1_149_IDNS,FTS_1_149_Tot,FTS_150_299_Mng,FTS_150_299_Pro,FTS_150_299_TecTW,FTS_150_299_CoPSW,FTS_150_299_ClAW,FTS_150_299_SWks,FTS_150_299_MaOpDv,FTS_150_299_Lab,FTS_150_299_IDNS,FTS_150_299_Tot,FTS_300_399_Mng,FTS_300_399_Pro,FTS_300_399_TecTW,FTS_300_399_CoPSW,FTS_300_399_ClAW,FTS_300_399_SWks,FTS_300_399_MaOpDv,FTS_300_399_Lab,FTS_300_399_IDNS,FTS_300_399_Tot,FTS_400_499_Mng,FTS_400_499_Pro,FTS_400_499_TecTW,FTS_400_499_CoPSW,FTS_400_499_ClAW,FTS_400_499_SWks,FTS_400_499_MaOpDv,FTS_400_499_Lab,FTS_400_499_IDNS,FTS_400_499_Tot,FTS_500_649_Mng,FTS_500_649_Pro,FTS_500_649_TecTW,FTS_500_649_CoPSW,FTS_500_649_ClAW,FTS_500_649_SWks,FTS_500_649_MaOpDv,FTS_500_649_Lab,FTS_500_649_IDNS,FTS_500_649_Tot,FTS_650_799_Mng,FTS_650_799_Pro,FTS_650_799_TecTW,FTS_650_799_CoPSW,FTS_650_799_ClAW,FTS_650_799_SWks,FTS_650_799_MaOpDv,FTS_650_799_Lab,FTS_650_799_IDNS,FTS_650_799_Tot,FTS_800_999_Mng,FTS_800_999_Pro,FTS_800_999_TecTW,FTS_800_999_CoPSW,FTS_800_999_ClAW,FTS_800_999_SWks,FTS_800_999_MaOpDv,FTS_800_999_Lab,FTS_800_999_IDNS,FTS_800_999_Tot,FTS_1000_1249_Mng,FTS_1000_1249_Pro,FTS_1000_1249_TecTW,FTS_1000_1249_CoPSW,FTS_1000_1249_ClAW,FTS_1000_1249_SWks,FTS_1000_1249_MaOpDv,FTS_1000_1249_Lab,FTS_1000_1249_IDNS,FTS_1000_1249_Tot,FTS_1250_1499_Mng,FTS_1250_1499_Pro,FTS_1250_1499_TecTW,FTS_1250_1499_CoPSW,FTS_1250_1499_ClAW,FTS_1250_1499_SWks,FTS_1250_1499_MaOpDv,FTS_1250_1499_Lab,FTS_1250_1499_IDNS,FTS_1250_1499_Tot,FTS_1500_1749_Mng,FTS_1500_1749_Pro,FTS_1500_1749_TecTW,FTS_1500_1749_CoPSW,FTS_1500_1749_ClAW,FTS_1500_1749_SWks,FTS_1500_1749_MaOpDv,FTS_1500_1749_Lab,FTS_1500_1749_IDNS,FTS_1500_1749_Tot,FTS_1750_1999_Mng,FTS_1750_1999_Pro,FTS_1750_1999_TecTW,FTS_1750_1999_CoPSW,FTS_1750_1999_ClAW,FTS_1750_1999_SWks,FTS_1750_1999_MaOpDv,FTS_1750_1999_Lab,FTS_1750_1999_IDNS,FTS_1750_1999_Tot,FTS_2000_2999_Mng,FTS_2000_2999_Pro,FTS_2000_2999_TecTW,FTS_2000_2999_CoPSW,FTS_2000_2999_ClAW,FTS_2000_2999_SWks,FTS_2000_2999_MaOpDv,FTS_2000_2999_Lab,FTS_2000_2999_IDNS,FTS_2000_2999_Tot,FTS_3000_3499_Mng,FTS_3000_3499_Pro,FTS_3000_3499_TecTW,FTS_3000_3499_CoPSW,FTS_3000_3499_ClAW,FTS_3000_3499_SWks,FTS_3000_3499_MaOpDv,FTS_3000_3499_Lab,FTS_3000_3499_IDNS,FTS_3000_3499_Tot,FTS_3500mo_Mng,FTS_3500mo_Pro,FTS_3500mo_TecTW,FTS_3500mo_CoPSW,FTS_3500mo_ClAW,FTS_3500mo_SWks,FTS_3500mo_MaOpDv,FTS_3500mo_Lab,FTS_3500mo_IDNS,FTS_3500mo_Tot,FTS_PINS_Mng,FTS_PINS_Pro,FTS_PINS_TecTW,FTS_PINS_CoPSW,FTS_PINS_ClAW,FTS_PINS_SWks,FTS_PINS_MaOpDv,FTS_PINS_Lab,FTS_PINS_IDNS,FTS_PINS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_IDNS,FTS_Tot_Tot,PTS_NNI_Mng,PTS_NNI_Pro,PTS_NNI_TecTW,PTS_NNI_CoPSW,PTS_NNI_ClAW,PTS_NNI_SWks,PTS_NNI_MaOpDv,PTS_NNI_Lab,PTS_NNI_IDNS,PTS_NNI_Tot,PTS_1_149_Mng,PTS_1_149_Pro,PTS_1_149_TecTW,PTS_1_149_CoPSW,PTS_1_149_ClAW,PTS_1_149_SWks,PTS_1_149_MaOpDv,PTS_1_149_Lab,PTS_1_149_IDNS,PTS_1_149_Tot,PTS_150_299_Mng,PTS_150_299_Pro,PTS_150_299_TecTW,PTS_150_299_CoPSW,PTS_150_299_ClAW,PTS_150_299_SWks,PTS_150_299_MaOpDv,PTS_150_299_Lab,PTS_150_299_IDNS,PTS_150_299_Tot
206031113,0,0,0,0,0,3,0,0,0,6,0,7,0,20,5,41,4,12,0,89,0,8,0,23,6,26,0,5,0,67,0,0,0,18,4,13,0,0,0,38,0,0,6,17,6,10,0,3,0,39,0,0,0,12,3,10,3,0,0,31,0,0,5,9,0,4,0,0,0,26,0,0,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,19,98,22,109,12,23,3,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
206031115,0,0,0,0,0,0,0,0,0,0,0,3,0,20,5,40,0,32,0,96,0,5,0,18,3,26,4,17,0,71,3,0,0,8,3,7,0,8,0,35,0,3,3,8,3,7,5,7,0,34,0,0,0,6,0,9,0,8,0,21,0,5,3,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,10,65,16,92,9,80,4,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,6
206031116,0,0,0,4,0,0,0,0,3,12,0,6,9,32,9,132,5,43,0,230,0,6,0,40,12,86,4,30,0,186,4,5,4,28,10,42,0,16,0,107,4,5,9,21,6,24,0,20,0,79,3,0,3,22,11,16,0,10,0,72,0,3,3,16,12,12,0,10,0,58,0,0,4,8,3,0,0,4,0,23,0,0,0,7,0,3,0,0,0,13,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,13,26,37,181,68,327,12,130,7,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,3,5,9,0,0,0,15
206031501,0,0,0,3,0,6,0,0,3,14,0,8,0,36,3,77,6,57,0,187,0,4,0,26,3,36,0,23,0,100,0,0,0,12,3,24,0,3,0,48,4,6,0,21,4,11,0,5,0,42,0,3,5,11,6,9,0,6,0,38,0,5,3,8,6,0,0,3,0,18,0,0,0,5,0,0,0,0,0,11,3,0,0,0,3,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,10,31,9,121,32,157,4,103,6,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,10
206031502,0,0,0,0,0,0,0,0,0,7,0,6,0,45,3,41,0,8,0,112,0,11,0,18,5,23,3,4,0,75,0,7,4,24,7,10,0,7,0,57,0,4,5,11,7,6,0,5,0,37,0,8,8,12,9,0,4,3,0,36,0,0,0,7,4,0,0,0,0,16,0,5,7,9,3,5,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,10,40,27,132,31,91,14,30,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7
206041117,0,5,0,4,0,0,0,3,0,12,3,20,0,39,13,46,0,17,3,144,4,32,0,71,25,35,0,27,5,206,0,33,11,66,18,30,0,15,0,182,6,23,13,57,22,22,0,8,0,153,9,31,13,59,20,26,0,21,3,176,3,14,5,34,11,10,0,10,0,96,4,9,3,24,3,4,0,3,0,51,4,0,0,12,8,0,0,5,0,35,0,0,6,0,0,3,0,0,0,13,0,6,0,0,3,0,0,0,0,14,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,6,38,181,62,372,129,182,12,111,16,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,7,3,4,0,4,0,17
206041118,0,3,0,13,0,10,0,4,0,40,6,10,0,81,17,75,0,33,21,243,0,17,8,62,27,75,0,26,5,225,8,17,0,60,24,51,0,13,6,186,5,30,9,33,39,33,0,37,5,184,8,40,7,25,46,33,0,34,3,199,8,29,5,23,58,18,4,16,4,164,5,29,9,15,48,9,0,13,0,128,0,51,0,8,43,0,3,0,0,112,4,19,0,9,16,0,0,0,0,54,0,15,0,4,7,0,0,0,0,30,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,6,4,0,0,11,24,46,268,46,337,331,318,18,182,66,1607,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,9,0,5,0,25
206041119,0,0,0,6,0,3,0,4,0,15,8,3,0,76,8,34,0,18,9,149,0,13,3,70,15,24,0,16,9,151,3,7,0,56,22,6,0,12,0,104,0,3,4,37,20,5,0,7,9,87,6,5,3,25,32,0,0,12,0,83,7,7,0,20,13,3,0,4,0,62,4,9,7,10,14,4,0,0,0,51,0,4,0,7,10,0,0,0,0,17,0,3,0,3,6,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,11,29,65,25,315,144,72,6,73,33,751,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,11,0,0,0,3,5,4,0,0,0,12
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,8,0,29,0,0,0,3,0,17,0,8,0,28,0,0,0,5,7,4,0,0,0,19,0,0,0,0,0,5,0,0,0,11,0,0,0,3,0,4,0,3,0,14,0,0,0,5,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,31,10,37,0,32,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041121,0,0,0,0,0,0,0,0,0,6,0,5,0,14,4,10,0,12,0,39,4,0,0,12,8,11,0,7,0,41,3,0,0,11,5,4,4,6,0,33,0,7,3,10,3,10,0,4,0,40,4,3,0,6,0,0,0,8,0,28,0,4,0,6,0,0,3,9,0,22,0,0,0,0,0,0,0,6,0,9,0,6,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,16,53,21,40,15,49,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
206041124,0,8,0,0,0,0,0,4,0,10,13,50,10,41,37,14,0,49,5,210,3,73,9,44,33,11,0,45,3,223,3,58,13,29,29,6,0,10,4,155,3,42,6,40,39,5,0,11,4,142,0,62,8,29,41,8,4,14,0,173,0,59,7,19,24,0,0,6,0,124,0,33,6,15,12,0,0,7,0,76,0,20,4,12,15,0,0,0,0,52,0,13,5,4,3,0,0,0,0,24,0,4,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,33,425,70,233,233,51,4,154,22,1227,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,9,0,6,0,9,3,4,0,0,0,21
206041125,0,0,0,3,0,0,0,0,0,4,0,7,6,63,10,26,0,15,0,124,0,17,3,39,8,21,0,11,0,106,0,12,5,33,12,20,0,12,0,84,0,9,4,34,19,8,0,16,4,83,4,23,7,31,21,0,0,16,0,101,4,12,3,18,14,0,0,16,0,77,0,7,5,18,10,0,0,7,0,47,4,7,4,11,13,0,0,4,0,32,0,0,0,8,0,0,0,0,0,12,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,13,14,99,29,264,118,71,3,92,14,702,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,9
206041127,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,3,0,0,0,4,0,0,9,0,3,15,0,3,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,3,7,4,24,5,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,0,7,0,18,3,12,0,9,8,53,0,19,4,96,19,156,3,65,20,378,6,44,10,174,37,244,3,64,13,603,12,34,14,168,45,209,11,61,4,548,4,46,27,151,50,160,13,56,9,506,9,54,28,149,69,160,4,62,15,552,12,40,46,73,46,77,6,27,0,325,17,50,17,32,51,42,9,18,3,227,7,48,15,22,38,16,0,5,4,161,3,20,5,9,18,5,0,0,3,66,0,11,0,8,8,3,0,0,0,33,8,3,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,3,0,8,0,3,6,24,77,383,167,908,385,1091,47,373,79,3512,0,0,5,0,0,0,0,0,0,5,0,0,0,3,3,3,0,7,0,22,0,0,0,4,0,13,0,3,0,35
206041504,0,8,0,5,4,8,0,0,0,34,4,19,7,50,14,115,0,53,3,267,5,22,17,82,25,159,0,56,5,369,6,24,5,61,38,113,5,24,6,280,7,16,11,49,28,95,0,39,3,260,7,22,20,55,38,93,0,41,3,280,9,15,19,25,44,26,3,24,0,163,6,10,0,23,16,12,0,13,3,84,0,9,4,9,17,6,0,8,3,69,0,7,0,6,5,0,0,0,0,17,0,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,14,45,154,89,362,245,636,15,261,32,1851,0,0,0,0,0,0,0,6,0,3,0,0,0,4,0,4,0,0,0,9,0,4,0,9,4,6,0,4,0,27
206041505,0,13,3,8,8,6,0,8,8,44,5,44,5,68,51,72,6,62,9,321,7,57,12,94,113,60,9,45,14,416,4,62,16,72,144,49,6,37,8,408,7,59,22,65,166,33,3,64,9,427,10,84,22,64,169,46,6,77,4,488,9,85,12,45,124,25,0,37,8,340,3,73,23,27,102,9,0,13,5,264,9,46,14,10,71,3,0,9,3,171,5,22,5,4,38,0,0,0,6,76,3,9,0,0,10,3,0,0,0,29,0,5,0,0,5,0,0,0,0,10,0,0,0,0,5,0,0,0,0,12,0,3,0,0,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,3,0,0,3,8,0,0,0,0,11,26,62,570,143,478,1018,322,38,347,84,3057,0,0,0,0,0,0,0,0,0,3,0,0,0,8,6,6,4,0,0,12,0,5,0,10,6,0,0,0,0,24
206041506,0,6,0,5,0,0,3,0,0,6,3,16,4,27,9,13,0,11,5,84,5,10,6,26,12,21,5,8,0,87,3,20,6,20,17,16,6,11,0,90,0,8,7,24,8,9,0,9,3,67,3,11,5,28,7,11,0,11,0,82,3,4,9,14,4,4,3,3,0,51,3,8,9,9,6,7,0,3,0,43,0,3,3,3,11,0,0,0,3,22,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,98,48,144,71,78,20,60,14,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,0,0,0,13
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,0,0,0,5,0,13,0,4,0,17,4,14,0,50,7,49,0,16,0,140,5,11,0,54,8,76,0,21,5,191,0,12,8,49,11,65,0,29,0,186,0,15,10,57,13,51,0,30,3,177,6,14,9,89,15,40,0,47,3,221,0,14,9,60,13,22,3,23,0,140,3,13,16,56,12,11,0,17,0,121,6,6,4,17,6,3,0,5,0,54,0,4,6,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,4,11,21,107,63,444,89,340,8,186,20,1280,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,3,0,3,0,14
206041509,0,0,0,4,3,0,0,0,0,13,0,14,0,8,0,17,0,19,0,58,4,15,4,26,11,21,0,9,0,92,0,10,0,12,14,11,0,11,0,56,0,14,6,7,15,8,0,9,3,57,0,7,8,12,16,19,0,9,0,76,5,4,0,13,14,7,0,6,0,55,0,11,0,4,23,3,0,0,0,40,8,0,0,0,13,0,0,0,0,22,0,0,3,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,84,19,83,120,83,8,65,7,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,4
206041510,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,25,0,10,0,3,4,6,0,0,0,20,0,5,0,4,3,3,0,5,0,23,0,0,0,5,0,4,0,0,0,22,0,0,0,3,6,0,0,8,0,25,0,5,3,3,13,0,0,0,0,25,0,5,0,5,3,0,0,3,0,19,0,0,5,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,28,8,30,42,27,0,22,4,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051128,0,0,0,3,5,0,0,0,0,15,0,13,0,51,13,31,0,15,0,121,0,10,8,64,26,19,0,7,0,127,4,11,10,37,22,18,0,6,0,98,0,9,4,29,12,9,0,9,0,79,3,10,3,30,25,9,0,7,0,98,0,11,9,7,22,3,0,0,0,46,4,6,6,12,13,3,0,4,0,48,0,3,6,0,10,0,0,0,0,20,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,13,14,82,37,234,150,96,6,61,7,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7
206051129,0,0,0,0,0,0,0,0,0,4,0,3,0,26,3,22,0,9,0,63,0,0,3,22,0,15,0,4,0,45,0,0,0,3,0,9,0,0,0,17,0,0,4,7,0,4,0,0,0,14,0,0,0,8,0,10,0,0,0,21,0,0,5,7,0,0,3,3,0,16,0,0,0,10,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,8,86,7,59,3,23,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
206051130,0,0,0,0,0,0,0,0,0,3,0,3,0,33,7,25,3,17,0,86,0,0,3,25,3,15,0,7,0,61,0,0,8,16,5,17,0,3,0,51,3,0,7,14,0,7,0,5,0,45,0,3,3,25,6,11,0,3,0,51,3,0,0,7,4,4,0,5,0,22,5,0,0,4,0,3,0,0,0,17,0,3,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,23,128,24,86,9,43,6,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,6,0,0,0,0,0,3
206051134,0,0,0,0,0,0,0,0,0,4,0,7,3,28,0,22,3,10,0,69,0,4,6,16,7,19,3,5,0,60,0,3,3,24,4,9,0,8,0,49,4,0,8,10,5,13,0,3,0,44,0,3,6,6,0,12,3,9,0,41,0,0,11,6,0,3,3,4,0,31,0,3,3,0,3,3,0,3,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,30,99,23,83,12,43,4,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051511,0,0,0,8,0,0,0,5,5,13,0,3,0,14,12,35,10,20,0,102,0,17,12,19,16,18,20,15,3,120,0,10,5,10,16,14,21,10,0,86,3,8,14,10,17,15,32,14,3,111,3,18,5,14,22,19,38,28,3,151,6,19,14,4,9,15,17,10,3,91,8,25,10,6,11,4,28,7,4,103,4,14,4,3,11,0,10,4,0,58,5,3,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,37,113,69,89,117,127,178,115,20,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,4,0,0,5,6,0,0,17
206051512,0,0,0,0,0,4,0,0,3,12,0,9,0,26,11,29,0,18,5,92,0,14,5,23,23,48,0,17,3,132,0,22,6,40,22,32,0,9,4,131,3,11,6,36,21,25,0,10,5,122,4,15,7,45,22,29,0,15,4,139,8,9,14,26,16,10,0,9,0,92,0,15,6,9,18,5,0,4,0,57,0,14,0,4,12,3,0,3,3,43,0,3,5,0,0,0,0,0,0,15,0,3,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,20,111,52,218,150,183,9,101,30,867,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,3,4,0,9,0,0,0,0,0,0,0,0,0,5
