POW_SA2_CODE_2021,HNFA_15_19_EWFT,HNFA_15_19_EWPT,HNFA_15_19_EAFW,HNFA_15_19_EHW_NS,HNFA_15_19_Tot,HNFA_20_24_EWFT,HNFA_20_24_EWPT,HNFA_20_24_EAFW,HNFA_20_24_EHW_NS,HNFA_20_24_Tot,HNFA_25_29_EWFT,HNFA_25_29_EWPT,HNFA_25_29_EAFW,HNFA_25_29_EHW_NS,HNFA_25_29_Tot,HNFA_30_34_EWFT,HNFA_30_34_EWPT,HNFA_30_34_EAFW,HNFA_30_34_EHW_NS,HNFA_30_34_Tot,HNFA_35_39_EWFT,HNFA_35_39_EWPT,HNFA_35_39_EAFW,HNFA_35_39_EHW_NS,HNFA_35_39_Tot,HNFA_40_44_EWFT,HNFA_40_44_EWPT,HNFA_40_44_EAFW,HNFA_40_44_EHW_NS,HNFA_40_44_Tot,HNFA_45_49_EWFT,HNFA_45_49_EWPT,HNFA_45_49_EAFW,HNFA_45_49_EHW_NS,HNFA_45_49_Tot,HNFA_50_54_EWFT,HNFA_50_54_EWPT,HNFA_50_54_EAFW,HNFA_50_54_EHW_NS,HNFA_50_54_Tot,HNFA_55_59_EWFT,HNFA_55_59_EWPT,HNFA_55_59_EAFW,HNFA_55_59_EHW_NS,HNFA_55_59_Tot,HNFA_60_64_EWFT,HNFA_60_64_EWPT,HNFA_60_64_EAFW,HNFA_60_64_EHW_NS,HNFA_60_64_Tot,HNFA_65_69_EWFT,HNFA_65_69_EWPT,HNFA_65_69_EAFW,HNFA_65_69_EHW_NS,HNFA_65_69_Tot,HNFA_70_74_EWFT,HNFA_70_74_EWPT,HNFA_70_74_EAFW,HNFA_70_74_EHW_NS,HNFA_70_74_Tot,HNFA_75ov_EWFT,HNFA_75ov_EWPT,HNFA_75ov_EAFW,HNFA_75ov_EHW_NS,HNFA_75ov_Tot,HNFA_Tot_EWFT,HNFA_Tot_EWPT,HNFA_Tot_EAFW,HNFA_Tot_EHW_NS,HNFA_Tot_Tot,DNHNFA_15_19_EWFT,DNHNFA_15_19_EWPT,DNHNFA_15_19_EAFW,DNHNFA_15_19_EHW_NS,DNHNFA_15_19_Tot,DNHNFA_20_24_EWFT,DNHNFA_20_24_EWPT,DNHNFA_20_24_EAFW,DNHNFA_20_24_EHW_NS,DNHNFA_20_24_Tot,DNHNFA_25_29_EWFT,DNHNFA_25_29_EWPT,DNHNFA_25_29_EAFW,DNHNFA_25_29_EHW_NS,DNHNFA_25_29_Tot,DNHNFA_30_34_EWFT,DNHNFA_30_34_EWPT,DNHNFA_30_34_EAFW,DNHNFA_30_34_EHW_NS,DNHNFA_30_34_Tot,DNHNFA_35_39_EWFT,DNHNFA_35_39_EWPT,DNHNFA_35_39_EAFW,DNHNFA_35_39_EHW_NS,DNHNFA_35_39_Tot,DNHNFA_40_44_EWFT,DNHNFA_40_44_EWPT,DNHNFA_40_44_EAFW,DNHNFA_40_44_EHW_NS,DNHNFA_40_44_Tot,DNHNFA_45_49_EWFT,DNHNFA_45_49_EWPT,DNHNFA_45_49_EAFW,DNHNFA_45_49_EHW_NS,DNHNFA_45_49_Tot,DNHNFA_50_54_EWFT,DNHNFA_50_54_EWPT,DNHNFA_50_54_EAFW,DNHNFA_50_54_EHW_NS,DNHNFA_50_54_Tot,DNHNFA_55_59_EWFT,DNHNFA_55_59_EWPT,DNHNFA_55_59_EAFW,DNHNFA_55_59_EHW_NS,DNHNFA_55_59_Tot,DNHNFA_60_64_EWFT,DNHNFA_60_64_EWPT,DNHNFA_60_64_EAFW,DNHNFA_60_64_EHW_NS,DNHNFA_60_64_Tot,DNHNFA_65_69_EWFT,DNHNFA_65_69_EWPT,DNHNFA_65_69_EAFW,DNHNFA_65_69_EHW_NS,DNHNFA_65_69_Tot,DNHNFA_70_74_EWFT,DNHNFA_70_74_EWPT,DNHNFA_70_74_EAFW,DNHNFA_70_74_EHW_NS,DNHNFA_70_74_Tot,DNHNFA_75ov_EWFT,DNHNFA_75ov_EWPT,DNHNFA_75ov_EAFW,DNHNFA_75ov_EHW_NS,DNHNFA_75ov_Tot,DNHNFA_Tot_EWFT,DNHNFA_Tot_EWPT,DNHNFA_Tot_EAFW,DNHNFA_Tot_EHW_NS,DNHNFA_Tot_Tot,NFANS_15_19_EWFT,NFANS_15_19_EWPT,NFANS_15_19_EAFW,NFANS_15_19_EHW_NS,NFANS_15_19_Tot,NFANS_20_24_EWFT,NFANS_20_24_EWPT,NFANS_20_24_EAFW,NFANS_20_24_EHW_NS,NFANS_20_24_Tot,NFANS_25_29_EWFT,NFANS_25_29_EWPT,NFANS_25_29_EAFW,NFANS_25_29_EHW_NS,NFANS_25_29_Tot,NFANS_30_34_EWFT,NFANS_30_34_EWPT,NFANS_30_34_EAFW,NFANS_30_34_EHW_NS,NFANS_30_34_Tot,NFANS_35_39_EWFT,NFANS_35_39_EWPT,NFANS_35_39_EAFW,NFANS_35_39_EHW_NS,NFANS_35_39_Tot,NFANS_40_44_EWFT,NFANS_40_44_EWPT,NFANS_40_44_EAFW,NFANS_40_44_EHW_NS,NFANS_40_44_Tot,NFANS_45_49_EWFT,NFANS_45_49_EWPT,NFANS_45_49_EAFW,NFANS_45_49_EHW_NS,NFANS_45_49_Tot,NFANS_50_54_EWFT,NFANS_50_54_EWPT,NFANS_50_54_EAFW,NFANS_50_54_EHW_NS,NFANS_50_54_Tot,NFANS_55_59_EWFT,NFANS_55_59_EWPT,NFANS_55_59_EAFW,NFANS_55_59_EHW_NS,NFANS_55_59_Tot,NFANS_60_64_EWFT,NFANS_60_64_EWPT,NFANS_60_64_EAFW,NFANS_60_64_EHW_NS,NFANS_60_64_Tot,NFANS_65_69_EWFT,NFANS_65_69_EWPT,NFANS_65_69_EAFW,NFANS_65_69_EHW_NS,NFANS_65_69_Tot,NFANS_70_74_EWFT,NFANS_70_74_EWPT,NFANS_70_74_EAFW,NFANS_70_74_EHW_NS,NFANS_70_74_Tot
206011495,0,3,0,0,3,0,0,0,0,6,0,3,0,0,6,0,0,0,0,0,4,6,0,0,12,0,0,3,0,4,0,10,0,0,14,0,9,0,0,4,3,0,0,0,5,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,4,4,0,5,10,17,47,9,3,72,14,105,9,0,126,157,270,35,15,480,369,283,32,7,700,370,242,38,11,652,307,188,30,17,540,248,136,16,11,405,243,134,9,0,392,221,115,14,6,354,214,111,11,7,341,153,95,7,4,253,69,56,3,5,125,24,32,4,0,56,3,12,0,0,21,2393,1775,210,79,4450,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,3,3,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
206011496,3,3,0,0,7,4,13,0,0,10,4,9,0,0,12,4,4,0,0,13,4,0,0,0,6,4,6,4,0,9,4,8,0,0,15,0,11,0,0,13,3,17,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,18,70,14,0,112,27,327,42,7,402,233,644,88,18,989,572,565,74,20,1229,601,396,60,15,1077,528,350,37,14,936,476,245,21,8,757,426,255,25,9,709,435,208,26,0,675,359,180,22,3,568,215,138,19,3,374,81,101,10,0,197,43,47,7,0,94,10,20,4,0,34,4007,3481,445,104,8035,0,0,0,0,0,5,4,0,0,9,4,5,0,0,5,4,4,0,0,10,0,6,0,0,6,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,6,0,0,0,0,0
206011497,0,6,0,0,6,0,5,0,0,4,0,0,3,0,8,4,6,0,0,13,0,7,0,0,14,6,10,0,0,13,4,4,0,0,7,0,0,0,0,10,0,0,0,0,0,0,4,3,0,9,0,3,0,0,3,0,7,0,0,7,0,3,0,0,3,19,53,13,0,87,13,206,26,3,245,178,363,33,22,596,383,296,19,24,721,433,245,52,18,741,413,279,46,12,749,365,254,15,11,647,359,244,21,5,632,335,240,30,9,617,259,225,20,5,506,170,156,18,4,351,64,76,11,3,157,17,30,3,0,52,11,23,0,5,31,2989,2644,303,119,6054,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,0,0,3,6,3,0,0,3,3,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206011498,0,3,0,0,6,0,0,0,0,3,0,0,0,0,5,0,4,0,0,3,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0,0,24,3,94,5,0,104,56,111,13,5,187,140,72,6,7,227,148,102,21,3,276,124,121,12,5,261,136,109,11,4,253,126,109,10,0,242,133,88,4,0,231,117,91,11,6,228,72,73,9,0,153,24,45,9,0,81,9,21,0,0,29,0,6,0,0,6,1099,1049,105,33,2287,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206021110,0,0,0,0,0,3,0,0,0,5,0,0,0,0,4,3,0,0,0,4,0,7,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,5,0,3,0,0,6,0,0,0,0,7,0,3,0,0,6,0,0,0,0,0,14,25,4,0,44,34,162,29,0,221,176,288,32,4,493,349,167,17,15,544,377,158,37,10,581,369,145,29,11,550,304,115,7,10,436,294,137,9,4,444,313,124,9,3,452,256,111,5,8,383,175,104,12,4,291,74,68,4,0,143,19,36,3,0,60,0,13,0,0,19,2733,1632,196,57,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
206021112,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,4,0,0,0,5,0,3,0,0,0,0,0,0,0,9,5,3,0,0,4,0,3,0,0,8,0,3,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,28,6,0,49,21,168,15,0,197,153,255,39,16,455,344,273,24,15,658,437,235,30,8,717,342,231,34,14,613,362,199,15,8,588,318,221,9,8,557,328,207,18,8,561,271,183,11,5,469,195,139,14,3,355,84,107,13,0,203,22,33,3,4,65,15,20,0,0,35,2887,2271,229,84,5476,0,0,0,0,0,4,0,0,0,7,6,0,0,0,8,3,3,0,0,3,0,3,0,0,3,0,5,0,0,6,0,5,0,0,0,6,0,0,0,6,4,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
206021499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,3,0,0,0,8,0,5,0,0,3,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,18,6,0,34,10,138,18,5,177,94,218,31,8,358,241,178,31,6,451,313,169,33,7,520,233,161,19,7,417,204,145,14,0,358,235,129,18,3,378,205,155,18,6,382,153,122,15,3,291,89,107,16,0,213,43,60,5,0,108,7,33,0,0,44,7,8,0,0,15,1834,1622,211,49,3718,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,7,0,0,0,5,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,3,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206021500,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,3,4,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,9,19,4,0,28,8,89,24,5,122,105,235,27,6,377,236,195,24,12,471,281,163,18,10,470,173,151,20,3,353,182,110,17,3,312,176,128,8,6,323,195,113,7,5,323,125,77,10,4,215,85,87,7,0,182,34,49,5,0,92,15,24,0,0,45,5,7,0,0,13,1619,1432,175,50,3273,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206031113,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,4,0,5,0,0,5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,0,0,33,6,144,22,0,174,80,211,22,6,311,158,132,12,5,302,183,126,24,10,338,147,109,12,3,281,135,118,8,3,267,176,104,11,4,293,139,87,13,4,241,104,82,8,0,192,66,82,13,3,161,35,55,10,0,97,9,23,0,0,32,6,7,0,0,16,1237,1285,148,35,2707,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
206031115,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,5,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,8,11,3,0,29,12,171,20,0,196,85,183,8,6,283,172,104,14,11,298,223,115,22,12,366,233,116,21,4,375,159,90,11,7,272,192,100,5,0,298,167,79,11,4,258,147,85,9,5,246,91,62,6,6,165,43,37,6,0,83,13,22,0,0,38,7,5,0,0,8,1542,1169,131,49,2894,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
206031116,0,4,0,0,4,0,3,0,0,3,3,4,0,0,6,4,5,0,0,5,3,4,0,0,3,5,7,5,0,10,8,3,0,0,12,0,3,0,0,5,0,4,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,28,36,8,0,71,25,396,40,3,465,262,561,60,21,894,526,351,50,23,944,565,301,71,19,954,516,271,62,14,862,502,275,31,12,824,505,281,39,14,829,515,258,33,10,818,435,210,39,5,685,222,179,25,3,431,90,109,22,5,223,31,49,9,5,88,6,16,4,6,28,4182,3263,470,127,8045,0,4,0,0,4,0,5,0,0,14,9,3,0,0,11,3,0,0,0,3,0,0,0,0,0,4,0,0,0,9,4,0,0,0,5,3,0,0,0,3,0,3,0,0,5,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0
206031501,0,4,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,3,0,0,0,3,0,5,0,0,5,0,9,0,0,5,5,29,6,4,37,18,297,38,0,351,130,222,11,11,372,223,118,19,9,366,220,118,20,13,368,198,137,22,8,365,210,127,9,9,354,216,147,18,8,382,244,169,14,9,437,192,131,8,0,339,105,99,12,0,222,43,77,3,0,119,13,30,0,0,46,4,9,0,0,17,1822,1685,183,66,3754,0,0,0,0,0,0,0,0,0,5,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,6,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
206031502,0,5,0,0,5,0,0,0,0,0,0,3,0,0,8,0,0,0,0,6,3,0,0,0,4,4,0,0,0,4,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,3,0,27,16,164,34,0,213,136,260,33,3,439,276,147,29,11,463,303,168,29,7,506,224,139,22,11,392,225,143,18,6,390,249,148,9,3,410,238,129,10,0,380,191,99,14,5,312,114,104,23,0,242,61,82,7,0,146,18,30,10,0,56,5,12,0,0,18,2056,1630,225,56,3964,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,3,0,0,4,0,0,0,0,5,3,0,0,0,3,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
206041117,0,0,0,0,0,0,4,0,0,7,6,9,4,0,22,9,21,4,0,31,0,9,4,0,10,6,12,0,0,17,11,7,0,0,18,4,4,3,6,10,9,5,0,0,11,3,11,0,0,16,0,5,0,0,6,0,10,0,0,10,0,4,4,0,5,43,95,24,8,166,23,239,55,11,322,412,1050,127,30,1621,1370,862,103,45,2374,1703,772,162,45,2677,1566,660,136,28,2391,1296,585,57,19,1960,1132,456,40,15,1642,1023,400,30,12,1465,853,348,44,13,1256,531,298,45,9,876,197,188,19,0,403,78,99,5,3,186,16,39,0,0,54,10186,5993,813,230,17223,0,3,0,0,3,0,8,0,0,8,3,4,0,0,8,7,3,0,0,8,4,3,0,0,8,10,4,0,0,9,5,4,0,0,16,6,0,0,0,8,8,4,0,0,7,0,9,0,0,10,3,3,0,0,6,0,0,0,0,0
206041118,0,4,4,0,9,4,5,3,0,14,14,17,5,0,38,30,15,5,0,48,32,15,3,0,54,40,17,5,0,61,39,5,4,0,54,22,5,13,0,43,24,4,8,0,35,11,5,4,0,26,5,3,0,6,17,4,8,0,0,14,0,0,0,4,7,234,103,56,14,406,81,279,179,29,574,3339,1354,291,101,5089,8848,1197,386,177,10611,11537,1504,831,200,14076,13366,1838,864,171,16244,10834,1441,371,95,12737,8099,916,218,66,9295,6263,658,224,50,7191,4103,504,218,34,4860,2045,446,158,32,2682,577,228,89,12,900,123,90,22,9,246,24,29,9,6,67,69230,10495,3857,987,84582,0,0,0,0,4,26,5,0,4,33,37,0,0,3,45,49,13,3,8,73,55,14,3,5,86,53,10,0,4,72,53,0,3,0,60,31,0,0,3,38,26,3,0,0,31,9,3,6,0,15,0,4,0,0,10,0,0,0,0,0
206041119,0,6,0,0,4,0,7,0,0,9,7,4,3,0,10,15,4,0,0,14,9,3,0,0,12,9,7,0,0,19,10,9,3,0,22,8,4,8,0,24,12,5,0,0,19,6,4,8,0,13,6,3,5,0,9,0,0,0,0,0,0,0,0,0,3,82,48,29,3,166,29,139,125,3,300,540,561,236,28,1364,1785,552,137,51,2531,2164,572,190,38,2961,1981,750,198,31,2957,1767,570,96,18,2459,1612,420,56,16,2110,1391,355,62,15,1822,1131,343,92,10,1570,733,400,102,8,1242,269,229,74,7,580,75,115,35,0,234,22,54,22,3,108,13512,5063,1429,229,20230,0,0,7,0,7,3,6,0,0,9,7,0,0,0,7,9,5,0,3,21,5,0,0,0,10,8,3,0,0,15,7,8,0,0,16,5,4,0,0,5,10,3,0,0,14,0,4,0,0,9,3,0,0,0,3,5,0,0,0,3
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,13,5,53,10,0,69,60,76,11,3,152,102,31,5,6,139,111,31,5,5,152,108,49,3,4,170,94,31,10,0,138,85,22,3,4,117,70,26,5,0,100,76,21,9,0,110,29,28,5,0,66,9,10,5,0,27,0,12,5,0,20,0,3,3,0,12,759,389,91,16,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041121,0,0,0,0,3,0,8,0,0,3,0,0,0,0,0,5,0,0,0,3,5,0,0,0,3,4,0,0,0,8,0,5,0,0,5,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,16,9,0,37,6,80,5,0,94,185,218,29,9,446,405,195,32,11,644,449,201,25,9,689,462,175,17,6,662,409,146,16,15,585,316,115,7,8,447,299,111,12,11,432,226,111,15,4,356,163,88,10,0,269,54,38,7,0,102,11,21,6,0,38,4,14,0,0,17,3003,1514,182,78,4778,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,6,0,0,0,3,4,0,0,0,4,4,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
206041124,0,3,0,0,3,3,9,0,0,13,9,11,4,0,22,14,12,5,0,29,9,10,4,0,25,3,10,6,0,22,9,12,0,0,17,9,10,0,0,19,9,16,6,0,32,3,5,3,0,14,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,73,103,31,7,209,24,207,20,14,272,765,1368,138,53,2326,2795,1455,224,70,4545,3252,1479,475,73,5278,2796,1518,379,46,4739,2425,1240,144,30,3844,2164,931,98,28,3215,1793,819,78,20,2719,1510,675,89,26,2292,986,616,94,14,1711,357,317,70,13,755,98,122,23,0,248,20,43,8,3,70,18977,10796,1854,392,32016,0,0,0,0,0,3,4,0,0,14,6,6,0,0,15,19,0,6,0,23,12,9,0,0,16,10,12,0,4,20,12,5,0,4,17,10,8,0,0,17,14,0,0,0,13,8,9,0,0,14,4,0,0,0,3,0,0,0,0,0
206041125,0,0,0,0,0,0,10,6,0,16,4,12,0,0,12,7,0,5,0,16,4,9,4,0,11,3,9,0,0,13,11,4,5,0,16,11,4,3,0,15,7,0,0,0,3,0,4,0,0,8,5,5,0,0,5,0,0,0,0,0,0,3,0,0,5,48,57,22,0,126,34,196,44,5,267,579,715,93,33,1420,2035,746,134,43,2959,2334,712,234,38,3313,2054,690,214,40,2998,1652,510,78,25,2266,1382,417,53,21,1870,1150,376,50,14,1587,856,280,48,9,1189,558,285,51,10,901,222,183,29,3,442,56,94,7,0,160,25,51,9,4,86,12938,5254,1028,240,19460,0,0,0,0,0,0,0,0,0,5,14,5,0,0,16,10,4,0,0,15,6,4,0,0,13,7,9,0,0,17,10,0,3,0,13,8,0,0,0,10,4,5,0,0,8,9,4,0,0,10,0,0,0,0,0,0,0,0,0,3
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,7,7,3,36,13,19,4,4,35,118,62,6,7,194,311,82,13,14,417,430,77,11,21,538,484,68,20,22,598,374,82,13,5,476,415,67,25,4,508,411,61,24,7,507,397,56,21,10,479,230,52,23,9,307,98,14,11,3,124,29,9,4,0,42,5,3,3,3,15,3310,663,173,97,4251,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0
206041503,0,8,0,0,10,15,20,9,0,37,35,25,11,0,70,36,20,9,0,68,59,23,9,3,93,52,22,13,0,87,44,18,8,0,66,29,17,3,0,50,34,10,13,4,58,16,16,4,0,38,11,8,8,3,26,8,8,0,0,14,0,6,0,7,14,332,184,100,18,634,113,677,251,39,1084,3417,3195,722,170,7509,10482,2706,675,224,14075,12660,2541,1101,227,16531,13406,2647,979,194,17235,11520,2131,486,119,14256,9328,1481,249,97,11158,7340,1149,222,86,8794,5028,1014,234,57,6335,2823,885,198,30,3943,968,518,115,20,1620,254,263,39,11,568,52,114,23,30,218,77392,19325,5296,1303,103316,4,4,0,0,10,7,19,3,3,36,54,19,5,9,84,46,12,6,9,76,59,6,0,10,76,54,16,3,3,80,46,6,4,0,59,39,6,0,6,52,30,7,0,0,39,17,13,4,0,30,4,5,0,0,8,0,3,0,4,10
206041504,0,6,0,0,6,7,8,3,0,15,10,6,3,0,19,8,11,0,0,19,11,4,3,0,16,10,6,0,0,18,13,6,0,0,22,9,5,0,0,18,10,12,0,0,20,3,3,0,0,12,9,0,0,0,7,6,3,0,0,7,0,0,0,0,0,85,72,18,3,177,17,472,112,15,613,840,1622,275,61,2805,2562,1182,193,52,3991,3019,891,252,68,4223,2944,845,200,48,4033,2540,635,89,29,3298,1942,503,51,30,2527,1620,385,40,18,2068,1192,314,64,14,1579,685,276,55,8,1022,227,150,26,0,415,69,92,7,0,171,11,20,5,5,41,17673,7387,1380,354,26790,0,0,0,0,0,3,3,0,0,15,12,6,0,4,27,13,8,0,6,27,14,3,6,0,20,16,0,0,0,18,8,4,0,0,12,7,0,0,0,9,7,0,0,0,10,8,4,0,0,12,0,3,0,0,7,0,0,0,0,3
206041505,6,3,0,0,8,18,18,7,0,47,43,30,10,0,87,40,29,12,0,80,39,29,7,4,79,43,19,6,0,73,43,21,11,0,79,32,12,8,3,56,33,14,8,0,56,10,18,5,0,29,14,16,8,4,36,3,6,0,0,5,8,9,5,4,23,330,218,91,19,659,108,581,105,37,823,4429,2831,386,148,7791,12887,2435,535,258,16107,14496,2591,1015,246,18344,14702,2810,887,192,18595,11945,2199,392,125,14667,9595,1582,214,97,11491,7668,1307,225,72,9275,5319,1095,213,73,6696,3033,952,220,37,4243,1126,636,105,20,1887,335,333,31,24,720,89,166,19,21,295,85729,19514,4348,1344,110937,0,4,0,5,9,22,12,3,5,44,56,13,3,7,79,51,11,4,8,75,64,5,5,9,85,58,15,0,0,76,45,4,0,3,53,45,7,4,6,59,22,11,0,0,40,20,9,3,0,34,5,0,0,0,15,7,0,0,4,5
206041506,0,0,0,0,0,0,7,0,0,15,5,9,0,0,12,4,3,0,0,9,4,3,0,0,6,11,3,0,0,16,3,8,0,0,13,3,0,0,0,5,0,5,0,0,9,5,8,0,0,9,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,44,47,9,3,105,40,97,19,6,165,445,591,71,18,1126,1067,464,56,29,1621,1243,457,101,36,1827,1023,340,72,12,1445,896,339,30,13,1269,829,245,32,15,1114,749,252,28,12,1050,594,198,35,7,834,364,157,19,5,552,121,127,17,4,267,48,54,12,0,112,15,27,0,3,44,7433,3343,481,164,11422,3,0,0,0,6,4,3,0,0,6,3,0,0,5,13,6,0,0,3,12,10,4,0,0,8,3,0,0,4,9,8,0,0,0,8,3,0,0,0,3,4,0,0,0,6,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,9,5,0,0,18,14,18,0,0,36,24,17,0,0,43,25,5,0,0,34,33,11,0,0,49,32,8,0,0,45,33,10,0,0,40,34,6,0,0,40,16,3,0,0,24,5,3,0,0,6,0,4,0,0,3,0,0,0,0,0,218,104,12,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
