POW_SA2_CODE_2021,OIDNS_400_499_H_0,OIDNS_400_499_H_1_19,OIDNS_400_499_H_20_29,OIDNS_400_499_H_30_34,OIDNS_400_499_H_35_39,OIDNS_400_499_H_40_44,OIDNS_400_499_H_45_49,OIDNS_400_499_H_50ov,OIDNS_400_499_H_NS,OIDNS_400_499_H_Tot,OIDNS_500_649_H_0,OIDNS_500_649_H_1_19,OIDNS_500_649_H_20_29,OIDNS_500_649_H_30_34,OIDNS_500_649_H_35_39,OIDNS_500_649_H_40_44,OIDNS_500_649_H_45_49,OIDNS_500_649_H_50ov,OIDNS_500_649_H_NS,OIDNS_500_649_H_Tot,OIDNS_650_799_H_0,OIDNS_650_799_H_1_19,OIDNS_650_799_H_20_29,OIDNS_650_799_H_30_34,OIDNS_650_799_H_35_39,OIDNS_650_799_H_40_44,OIDNS_650_799_H_45_49,OIDNS_650_799_H_50ov,OIDNS_650_799_H_NS,OIDNS_650_799_H_Tot,OIDNS_800_999_H_0,OIDNS_800_999_H_1_19,OIDNS_800_999_H_20_29,OIDNS_800_999_H_30_34,OIDNS_800_999_H_35_39,OIDNS_800_999_H_40_44,OIDNS_800_999_H_45_49,OIDNS_800_999_H_50ov,OIDNS_800_999_H_NS,OIDNS_800_999_H_Tot,OIDNS_1000_1249_H_0,OIDNS_1000_1249_H_1_19,OIDNS_1000_1249_H_20_29,OIDNS_1000_1249_H_30_34,OIDNS_1000_1249_H_35_39,OIDNS_1000_1249_H_40_44,OIDNS_1000_1249_H_45_49,OIDNS_1000_1249_H_50ov,OIDNS_1000_1249_H_NS,OIDNS_1000_1249_H_Tot,OIDNS_1250_1499_H_0,OIDNS_1250_1499_H_1_19,OIDNS_1250_1499_H_20_29,OIDNS_1250_1499_H_30_34,OIDNS_1250_1499_H_35_39,OIDNS_1250_1499_H_40_44,OIDNS_1250_1499_H_45_49,OIDNS_1250_1499_H_50ov,OIDNS_1250_1499_H_NS,OIDNS_1250_1499_H_Tot,OIDNS_1500_1749_H_0,OIDNS_1500_1749_H_1_19,OIDNS_1500_1749_H_20_29,OIDNS_1500_1749_H_30_34,OIDNS_1500_1749_H_35_39,OIDNS_1500_1749_H_40_44,OIDNS_1500_1749_H_45_49,OIDNS_1500_1749_H_50ov,OIDNS_1500_1749_H_NS,OIDNS_1500_1749_H_Tot,OIDNS_1750_1999_H_0,OIDNS_1750_1999_H_1_19,OIDNS_1750_1999_H_20_29,OIDNS_1750_1999_H_30_34,OIDNS_1750_1999_H_35_39,OIDNS_1750_1999_H_40_44,OIDNS_1750_1999_H_45_49,OIDNS_1750_1999_H_50ov,OIDNS_1750_1999_H_NS,OIDNS_1750_1999_H_Tot,OIDNS_2000_2999_H_0,OIDNS_2000_2999_H_1_19,OIDNS_2000_2999_H_20_29,OIDNS_2000_2999_H_30_34,OIDNS_2000_2999_H_35_39,OIDNS_2000_2999_H_40_44,OIDNS_2000_2999_H_45_49,OIDNS_2000_2999_H_50ov,OIDNS_2000_2999_H_NS,OIDNS_2000_2999_H_Tot,OIDNS_3000_3499_H_0,OIDNS_3000_3499_H_1_19,OIDNS_3000_3499_H_20_29,OIDNS_3000_3499_H_30_34,OIDNS_3000_3499_H_35_39,OIDNS_3000_3499_H_40_44,OIDNS_3000_3499_H_45_49,OIDNS_3000_3499_H_50ov,OIDNS_3000_3499_H_NS,OIDNS_3000_3499_H_Tot,OIDNS_3500mo_H_0,OIDNS_3500mo_H_1_19,OIDNS_3500mo_H_20_29,OIDNS_3500mo_H_30_34,OIDNS_3500mo_H_35_39,OIDNS_3500mo_H_40_44,OIDNS_3500mo_H_45_49,OIDNS_3500mo_H_50ov,OIDNS_3500mo_H_NS,OIDNS_3500mo_H_Tot,OIDNS_PINS_H_0,OIDNS_PINS_H_1_19,OIDNS_PINS_H_20_29,OIDNS_PINS_H_30_34,OIDNS_PINS_H_35_39,OIDNS_PINS_H_40_44,OIDNS_PINS_H_45_49,OIDNS_PINS_H_50ov,OIDNS_PINS_H_NS,OIDNS_PINS_H_Tot,OIDNS_Tot_H_0,OIDNS_Tot_H_1_19,OIDNS_Tot_H_20_29,OIDNS_Tot_H_30_34,OIDNS_Tot_H_35_39,OIDNS_Tot_H_40_44,OIDNS_Tot_H_45_49,OIDNS_Tot_H_50ov,OIDNS_Tot_H_NS,OIDNS_Tot_H_Tot,Tot_NNI_H_0,Tot_NNI_H_1_19,Tot_NNI_H_20_29,Tot_NNI_H_30_34,Tot_NNI_H_35_39,Tot_NNI_H_40_44,Tot_NNI_H_45_49,Tot_NNI_H_50ov,Tot_NNI_H_NS,Tot_NNI_H_Tot,Tot_1_149_H_0,Tot_1_149_H_1_19,Tot_1_149_H_20_29,Tot_1_149_H_30_34,Tot_1_149_H_35_39,Tot_1_149_H_40_44,Tot_1_149_H_45_49,Tot_1_149_H_50ov,Tot_1_149_H_NS,Tot_1_149_H_Tot,Tot_150_299_H_0,Tot_150_299_H_1_19,Tot_150_299_H_20_29,Tot_150_299_H_30_34,Tot_150_299_H_35_39,Tot_150_299_H_40_44,Tot_150_299_H_45_49,Tot_150_299_H_50ov,Tot_150_299_H_NS,Tot_150_299_H_Tot,Tot_300_399_H_0,Tot_300_399_H_1_19,Tot_300_399_H_20_29,Tot_300_399_H_30_34,Tot_300_399_H_35_39,Tot_300_399_H_40_44,Tot_300_399_H_45_49,Tot_300_399_H_50ov,Tot_300_399_H_NS,Tot_300_399_H_Tot,Tot_400_499_H_0,Tot_400_499_H_1_19,Tot_400_499_H_20_29,Tot_400_499_H_30_34,Tot_400_499_H_35_39,Tot_400_499_H_40_44,Tot_400_499_H_45_49,Tot_400_499_H_50ov,Tot_400_499_H_NS,Tot_400_499_H_Tot,Tot_500_649_H_0,Tot_500_649_H_1_19,Tot_500_649_H_20_29,Tot_500_649_H_30_34,Tot_500_649_H_35_39,Tot_500_649_H_40_44,Tot_500_649_H_45_49,Tot_500_649_H_50ov,Tot_500_649_H_NS,Tot_500_649_H_Tot,Tot_650_799_H_0,Tot_650_799_H_1_19,Tot_650_799_H_20_29,Tot_650_799_H_30_34,Tot_650_799_H_35_39,Tot_650_799_H_40_44,Tot_650_799_H_45_49,Tot_650_799_H_50ov,Tot_650_799_H_NS,Tot_650_799_H_Tot
206041505,8,13,6,8,9,0,0,0,21,60,11,16,17,3,10,0,0,0,28,88,3,17,24,11,24,5,0,3,31,123,9,7,23,7,50,19,0,8,48,173,13,11,19,16,104,47,7,8,32,251,13,3,11,9,81,57,13,4,31,213,6,3,4,4,56,60,11,11,12,172,6,9,5,4,43,53,10,14,12,142,6,0,0,10,59,102,26,34,27,267,0,0,3,7,23,25,4,12,6,78,0,5,0,4,4,37,9,63,12,152,13,5,3,0,22,32,4,9,166,255,108,119,132,87,495,448,82,174,503,2147,66,69,36,11,35,36,7,36,56,356,110,347,34,7,13,11,4,16,18,556,148,570,95,15,23,21,3,9,32,919,142,682,242,31,34,36,4,17,40,1228,172,713,534,83,48,61,14,19,58,1697,232,848,1130,182,175,123,16,41,78,2829,284,723,1214,440,770,338,32,58,88,3948
206041506,0,7,3,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,10,0,4,0,4,3,0,0,0,5,23,0,6,6,0,4,8,0,0,5,35,0,0,3,0,10,17,0,0,0,31,0,0,0,0,11,6,0,0,5,12,0,0,0,0,9,5,0,4,0,28,0,5,0,0,3,0,0,0,0,17,0,0,0,0,7,5,0,0,0,11,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,11,0,9,0,0,0,0,0,4,0,0,22,39,9,19,28,16,47,47,9,26,58,259,15,15,6,0,9,6,0,9,4,61,22,100,4,4,4,0,0,3,4,147,36,136,18,6,6,6,0,0,0,211,28,166,55,16,9,6,4,12,8,298,24,154,108,17,20,18,7,3,14,362,38,178,243,65,42,33,6,9,5,623,47,126,217,108,144,85,10,23,19,787
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,9,0,12,4,0,0,0,0,0,0,16,0,6,14,0,4,0,0,0,0,28
206041508,0,5,3,0,0,3,0,0,10,16,0,6,4,0,3,0,0,0,3,23,4,0,9,0,7,0,0,0,8,30,0,3,9,3,14,5,0,0,11,49,3,6,9,5,18,15,4,0,14,69,3,0,4,0,19,12,0,4,9,50,14,3,0,0,24,18,4,6,8,74,4,0,0,0,4,15,6,3,5,40,5,0,3,0,9,11,3,14,3,47,0,0,0,0,3,6,0,0,0,11,0,3,0,3,0,16,4,13,8,42,0,5,5,0,5,5,0,0,41,62,50,38,52,22,106,101,23,44,122,544,46,16,7,4,8,8,5,6,0,95,78,98,5,0,5,7,0,0,3,198,124,193,18,5,4,4,0,0,17,368,154,210,62,15,10,7,0,3,18,474,191,223,146,23,9,10,4,5,20,631,269,317,273,60,61,26,0,7,20,1033,331,297,325,142,127,66,10,8,25,1337
206041509,3,5,4,0,0,0,0,0,0,13,0,0,7,0,0,0,0,0,3,7,4,0,6,0,5,0,0,0,5,15,0,0,3,0,8,5,0,0,4,20,0,0,3,0,12,6,0,3,3,27,0,0,3,0,12,4,3,0,0,29,0,0,0,3,3,4,0,3,0,14,0,0,0,0,3,3,0,0,3,12,0,6,0,0,7,12,0,4,0,29,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,5,0,7,3,14,0,0,0,0,0,0,5,0,15,22,18,18,16,9,53,40,11,17,55,244,17,6,8,3,4,9,0,0,12,55,28,73,8,0,0,0,0,4,3,116,27,122,15,6,8,3,0,3,3,192,30,106,41,9,7,5,3,0,6,201,29,123,70,14,10,12,0,5,7,271,46,152,152,53,26,17,0,5,12,456,38,124,143,89,96,54,6,12,10,581
206041510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,7,5,0,5,0,9,4,0,0,0,15,0,3,5,6,4,0,0,3,8,19,0,0,0,0,3,4,0,0,0,12,0,0,0,0,0,4,3,3,0,9,0,0,0,0,6,0,0,0,0,9,3,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,8,7,3,7,11,21,14,0,9,23,107,0,6,4,3,4,6,0,7,4,34,11,26,3,0,0,0,0,0,5,46,9,35,13,0,3,0,0,4,0,62,6,50,29,8,0,7,0,4,3,108,13,51,35,5,4,3,0,0,6,113,21,74,70,16,8,16,3,8,8,224,17,50,91,34,55,42,6,6,10,321
206051128,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,12,5,0,3,0,0,4,0,0,3,15,0,0,4,0,6,0,0,0,7,23,3,0,0,0,7,9,0,6,5,32,0,0,0,4,4,9,3,0,4,30,0,0,3,0,3,8,0,6,3,24,0,0,0,0,3,5,0,0,0,11,0,0,0,0,8,9,5,3,5,30,0,0,0,4,0,0,6,0,0,14,0,3,8,0,5,4,3,14,0,37,0,0,0,0,0,0,0,4,22,34,16,16,23,9,45,58,10,34,69,287,9,24,10,3,3,11,3,11,9,82,44,132,11,9,5,0,0,5,8,209,47,159,28,14,7,8,0,3,4,275,51,181,63,10,9,11,6,0,3,329,23,167,93,24,22,13,0,5,8,362,34,183,226,57,43,31,5,8,15,606,52,142,211,100,113,71,18,18,15,744
206051129,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,4,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,4,3,3,7,5,3,3,12,4,11,15,57,8,8,5,0,3,0,0,3,0,21,10,70,6,0,0,0,6,0,0,94,19,70,12,0,0,3,0,0,3,99,4,59,20,0,0,0,0,0,0,81,13,55,38,9,6,3,0,4,0,125,14,67,59,18,13,11,0,5,0,187,10,56,71,33,27,33,0,4,0,234
206051130,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,5,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,5,0,3,4,0,0,3,15,0,0,0,0,3,0,0,0,4,11,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,6,7,4,7,13,0,15,17,0,16,16,96,3,7,4,0,0,5,0,4,4,27,21,80,0,0,0,4,0,5,0,114,10,92,14,3,7,0,4,0,0,132,19,84,37,3,3,4,0,0,0,151,18,93,47,3,3,5,0,8,5,181,13,90,120,17,11,14,0,13,3,284,22,65,108,49,39,26,5,21,7,342
206051134,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,8,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12,12,8,15,5,0,9,7,0,3,17,72,0,3,3,0,0,0,0,9,0,21,18,74,3,0,3,3,0,3,0,103,15,98,11,4,3,0,0,0,4,136,17,89,24,3,0,7,0,3,4,151,10,92,56,12,12,8,0,3,0,190,16,93,95,25,13,20,3,12,3,282,20,73,84,52,44,33,5,7,0,318
206051511,3,6,9,0,0,0,0,0,9,14,3,7,5,6,0,0,0,3,12,41,0,0,6,4,6,4,0,0,8,33,10,0,13,3,28,11,6,4,12,74,0,6,0,0,43,27,8,4,12,103,4,0,4,6,10,21,3,5,4,55,0,0,0,0,21,14,0,8,7,45,0,0,0,0,15,14,0,3,0,31,0,0,0,0,9,18,6,5,5,49,0,3,0,0,0,9,0,3,0,18,0,0,0,0,4,5,0,10,0,22,0,3,7,4,6,6,0,0,45,71,24,31,46,22,129,127,24,57,137,598,15,23,6,0,4,13,6,18,21,106,25,96,9,7,0,3,3,0,12,151,40,175,50,7,10,4,0,0,11,308,35,197,65,7,12,11,0,3,9,352,50,193,198,27,29,28,0,4,10,541,53,241,375,93,74,63,9,33,25,962,68,207,372,175,276,175,28,37,32,1371
206051512,0,3,0,0,3,0,0,0,0,17,0,5,3,0,0,0,0,4,5,18,0,3,4,5,6,0,0,0,3,24,0,3,3,4,13,3,0,0,5,34,6,0,3,4,14,16,0,0,9,56,3,4,4,0,6,17,0,0,3,41,0,0,0,0,11,9,0,0,3,36,3,0,0,0,9,4,5,0,5,22,0,0,4,0,8,8,4,6,4,39,0,0,0,3,0,5,0,0,4,9,0,3,4,0,3,5,0,0,0,19,0,0,0,3,0,6,0,5,37,58,14,35,29,19,78,83,15,26,110,411,21,17,8,5,11,13,0,7,17,90,19,121,18,0,4,3,0,0,10,178,36,196,28,3,6,3,0,0,14,287,51,252,67,9,11,7,0,11,9,420,35,254,163,23,22,24,6,10,12,553,55,289,338,79,40,40,9,16,24,884,54,198,329,144,182,92,10,31,20,1056
206051513,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,13,0,0,0,0,4,0,0,0,0,11,0,0,3,6,0,9,0,0,0,9,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,3,8,3,13,12,9,24,32,8,9,14,119,5,14,0,0,3,3,0,8,0,40,9,42,3,0,0,0,0,0,0,58,8,56,13,0,0,5,0,4,0,86,12,90,16,9,4,3,0,4,0,144,22,79,54,4,9,5,0,4,0,175,18,91,92,22,14,9,5,4,5,265,16,68,115,67,51,31,8,9,10,370
206051514,0,5,0,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,3,10,0,5,6,0,0,0,0,0,0,17,0,0,0,6,5,0,0,0,4,10,0,0,0,0,8,0,0,0,8,26,0,0,0,0,10,4,0,0,0,17,0,0,0,0,5,3,0,0,0,12,0,0,0,0,0,7,0,0,0,10,0,0,0,0,3,9,3,0,0,18,0,0,0,0,0,4,3,0,0,5,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,3,0,0,14,23,9,18,17,13,36,29,8,13,33,168,10,0,5,4,5,5,0,7,3,36,31,102,9,0,0,0,0,0,0,143,50,123,20,5,7,0,0,5,0,205,42,135,49,11,5,4,4,3,3,259,33,146,76,14,10,6,0,3,7,298,63,183,178,47,27,11,0,13,7,532,55,135,205,85,80,42,13,12,4,634
206061135,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,6,0,6,0,14,0,0,0,0,4,3,0,0,11,16,7,13,8,3,17,15,0,9,27,102,9,14,10,4,0,3,3,3,5,49,26,89,0,0,0,0,0,0,0,125,22,155,27,0,0,5,0,0,3,212,29,196,41,7,10,3,0,0,3,287,27,156,83,12,3,7,8,4,3,305,40,162,170,33,17,19,0,3,9,446,47,120,163,67,77,32,9,9,8,527
206061136,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,11,0,0,3,0,4,0,0,0,0,16,0,0,0,3,8,3,0,0,3,22,0,0,3,0,8,3,0,0,0,20,0,0,0,4,0,3,0,0,4,19,0,0,0,0,6,3,0,0,0,12,0,0,0,0,4,5,0,4,0,12,0,4,0,0,3,6,0,3,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5,23,0,0,0,0,3,6,0,0,14,23,9,15,17,14,30,42,3,20,47,201,19,12,6,3,0,12,0,5,6,68,40,193,4,0,0,3,0,3,0,248,33,191,32,8,0,0,0,5,0,277,41,246,71,7,3,6,0,3,7,391,55,238,122,16,16,12,0,9,3,472,75,263,286,55,40,26,8,25,14,804,68,195,266,147,138,82,15,33,8,956
206061138,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,0,0,5,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,6,0,4,0,0,0,3,0,0,3,15,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,5,0,9,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,4,3,0,0,0,0,8,7,22,0,0,0,0,0,0,0,0,4,8,8,11,18,12,5,20,0,17,19,108,0,11,7,4,0,3,0,7,0,36,18,84,0,0,0,0,0,0,0,106,21,95,7,8,0,0,0,0,5,134,25,92,23,9,8,3,0,0,0,160,16,92,57,4,0,6,0,0,3,178,17,113,91,21,15,15,0,5,0,288,19,62,133,47,39,29,5,8,3,343
206061515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,7,0,0,3,17,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,4,0,3,5,18,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,4,0,0,3,7,0,0,0,0,0,5,0,4,0,13,0,0,0,0,0,3,0,0,0,5,0,0,0,0,4,5,0,9,4,22,0,0,0,0,0,3,0,0,7,15,9,10,8,6,19,33,5,23,35,148,5,8,7,3,0,9,3,4,0,36,21,66,7,0,0,0,0,3,5,99,14,112,19,0,0,3,0,0,0,139,9,116,33,5,10,10,0,3,9,185,21,108,64,5,7,11,0,4,4,217,31,115,137,44,25,21,0,12,7,379,31,102,128,68,69,25,0,9,11,439
206061516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,16,4,4,0,0,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,3,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,11,14,8,14,8,3,11,21,9,10,30,116,7,5,9,0,6,10,0,4,4,45,19,120,9,0,0,0,0,0,0,151,22,150,25,4,0,6,0,0,5,211,26,135,48,5,6,3,0,3,5,231,41,130,84,15,14,8,4,3,4,307,47,139,176,29,18,19,3,9,6,442,44,109,152,58,67,63,4,16,4,524
206071139,0,4,0,0,0,0,0,0,5,6,0,0,0,0,0,5,0,0,0,7,0,3,4,0,0,0,0,0,4,12,4,6,0,0,5,6,0,0,3,27,0,0,0,7,7,5,0,0,0,14,0,0,0,0,9,7,0,0,4,18,0,0,0,0,6,5,0,0,0,19,0,0,0,0,3,4,0,0,0,13,0,0,0,0,5,7,3,4,3,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,8,0,4,0,0,0,0,0,3,17,26,10,16,13,10,34,38,3,24,48,198,3,11,0,0,6,7,0,3,0,33,14,100,0,0,0,0,0,0,5,130,30,101,8,5,9,3,0,0,8,161,21,137,32,7,6,5,0,0,9,221,28,135,89,14,14,7,0,5,13,297,39,176,184,54,34,27,3,8,3,525,48,142,207,112,121,61,8,19,15,735
206071140,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,8,6,0,6,8,0,5,9,46,0,3,0,0,0,0,0,3,0,13,8,39,0,0,0,0,0,0,0,46,8,58,0,0,0,0,0,4,0,71,7,60,11,7,0,0,0,3,0,90,6,59,36,6,3,5,0,9,0,125,12,60,41,8,10,12,3,3,3,150,7,42,53,30,23,15,6,5,0,185
206071141,0,0,0,4,0,0,0,0,0,3,0,5,0,4,0,3,0,0,3,22,5,3,0,5,3,0,0,0,0,11,0,4,0,4,12,0,0,0,0,21,0,0,0,0,8,0,0,5,0,16,0,0,0,0,4,5,0,0,0,21,0,0,0,0,3,3,0,4,5,20,0,0,0,0,13,5,0,0,5,21,0,0,0,0,4,10,6,5,4,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,12,0,0,0,3,0,0,0,0,22,29,15,25,8,15,47,43,3,22,48,225,15,13,4,0,6,8,0,3,11,56,34,120,5,0,5,0,3,3,0,167,46,158,26,8,6,6,0,0,6,256,38,177,41,8,11,5,4,4,9,307,50,178,106,11,21,25,3,12,8,414,75,231,258,68,49,43,13,20,17,758,85,198,263,129,131,90,9,30,12,936
206071142,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,11,0,4,9,3,6,0,0,0,8,28,0,3,0,4,7,8,0,0,5,27,3,0,0,0,10,8,0,0,4,23,0,0,3,0,5,5,0,3,0,17,0,0,0,0,0,8,0,3,0,11,0,4,0,0,0,3,0,4,4,19,0,0,0,0,8,9,0,5,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,10,0,0,0,0,3,0,0,3,27,38,13,25,18,17,37,42,4,16,66,239,5,12,11,0,5,4,0,8,4,60,28,118,6,5,4,5,0,0,0,168,42,213,27,0,3,7,0,0,6,299,53,211,56,8,3,7,0,0,10,366,66,260,120,17,11,19,0,12,8,509,81,343,282,57,36,34,10,12,19,873,101,293,388,158,163,87,13,34,13,1246
206071143,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,10,0,4,0,7,3,5,5,8,26,62,10,11,0,0,0,0,0,0,3,33,18,144,3,0,0,0,0,3,0,163,16,114,5,5,0,0,0,4,3,144,4,101,22,0,5,0,0,11,0,147,12,116,51,8,3,3,3,5,6,215,23,111,101,30,11,12,0,5,0,295,20,81,122,48,56,24,7,12,0,378
206071145,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,6,0,0,0,13,0,0,0,0,5,0,0,3,3,10,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,4,5,6,9,7,6,7,12,0,10,24,80,0,0,4,0,0,3,0,5,0,14,19,66,0,0,0,0,0,0,0,87,8,68,13,0,0,0,0,0,0,95,10,69,20,3,0,0,0,0,6,116,0,70,33,3,5,3,0,5,0,121,18,101,88,22,16,12,12,3,0,273,20,75,89,54,49,38,3,9,6,353
206071517,0,3,4,0,0,0,0,0,5,9,0,0,4,0,0,0,0,0,7,13,0,5,4,0,0,0,0,0,3,12,0,4,5,0,6,4,0,0,12,38,0,0,9,7,29,9,5,9,14,70,3,0,0,0,18,6,0,0,3,49,0,0,3,3,15,13,0,4,6,51,0,0,0,0,6,9,0,6,0,24,5,0,0,0,12,20,0,9,6,55,0,0,0,0,0,6,4,0,5,14,0,0,0,0,3,6,0,16,0,35,0,0,0,0,6,6,0,5,38,53,17,36,29,14,103,91,15,52,125,476,21,17,11,5,12,15,4,10,20,109,59,167,7,0,0,7,3,8,5,260,68,264,45,4,5,13,0,4,7,419,58,252,96,9,8,11,0,9,15,458,54,245,158,29,12,19,0,7,10,531,97,315,323,69,39,29,6,13,21,917,98,224,341,151,184,95,18,34,23,1158
