POW_SA2_CODE_2021,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000_3499_Mng,CL_nfd_3000_3499_Pro,CL_nfd_3000_3499_TecTW,CL_nfd_3000_3499_CoPSW,CL_nfd_3000_3499_ClAW,CL_nfd_3000_3499_SWks,CL_nfd_3000_3499_MaOpDv,CL_nfd_3000_3499_Lab,CL_nfd_3000_3499_IDNS,CL_nfd_3000_3499_Tot,CL_nfd_3500mo_Mng,CL_nfd_3500mo_Pro,CL_nfd_3500mo_TecTW,CL_nfd_3500mo_CoPSW,CL_nfd_3500mo_ClAW,CL_nfd_3500mo_SWks,CL_nfd_3500mo_MaOpDv,CL_nfd_3500mo_Lab,CL_nfd_3500mo_IDNS,CL_nfd_3500mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot
210021232,0,0,0,4,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,8,3,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,10,20,15,10,9,5,0,79,0,5,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,6,6,0,0,3,6,8,3,5,4,0,27,0,0,3,9,0,6,0,0,0,29,3,0,13,17,5,0,3,3,0,42,4,3,23,29,15,4,0,8,0,91,6,4,41,39,17,6,8,8,0,122,7,0,47,41,24,4,9,13,0,138,13,0,80,12,22,10,7,3,0,147
210021233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,3,3,5,0,3,0,0,0,18,0,0,3,0,0,4,0,0,0,13,0,0,6,3,0,0,0,3,0,15,3,5,12,0,6,0,0,0,0,24
210021234,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,0,0,3,0,0,0,0,0,0,3,0,0,4,5,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,5,0,9,0,0,3,0,0,0,0,0,0,7,0,3,10,0,0,0,0,0,0,16,0,0,10,3,3,0,0,0,0,27,3,0,17,0,5,0,0,6,0,26,0,0,25,0,4,0,3,0,0,34
210021235,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,6,0,4,5,0,37,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,9,0,0,0,7,0,4,0,8,0,22,0,0,7,5,0,5,0,3,0,28,3,0,4,6,7,0,0,0,0,20,4,0,8,3,4,0,3,4,0,30,3,0,18,9,8,6,0,10,0,54,4,0,31,12,4,6,3,12,0,68,11,6,21,9,13,10,3,12,4,84
210031236,0,0,0,0,3,4,0,0,0,12,0,0,0,5,3,0,0,4,0,14,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,14,14,17,14,8,15,0,81,0,0,0,0,0,0,0,4,0,13,0,3,4,0,0,6,0,0,0,13,0,5,5,4,0,0,0,4,0,16,0,0,5,7,5,5,0,8,0,30,0,0,14,5,0,4,0,4,0,33,0,0,30,14,5,4,4,17,0,75,4,5,38,12,10,5,14,16,0,97,7,4,67,23,14,7,16,18,0,156,21,10,104,9,13,13,23,22,0,212
210031237,0,0,0,4,4,4,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,10,10,5,5,8,0,53,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,14,0,5,7,0,5,0,0,0,0,17,0,0,4,4,0,0,0,0,0,15,0,0,7,12,3,0,9,5,0,34,0,4,16,11,9,0,0,3,0,39,0,3,19,14,4,5,4,0,0,47,0,9,28,3,5,0,3,5,0,56
210031439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
210031440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,8,0,0,6,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,4,0,0,0,10,0,0,9,3,0,4,0,4,0,22,0,0,6,0,0,0,3,3,0,12,0,0,9,8,3,0,4,4,0,33,0,0,18,16,0,0,0,5,0,39
210031535,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,19,6,0,3,9,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,12,0,0,4,0,0,0,0,0,0,6,0,0,4,3,4,0,0,0,0,15,0,0,7,18,0,0,0,3,0,37,3,4,13,29,6,6,0,5,0,62,3,4,15,28,6,0,8,4,0,70,5,7,23,18,6,0,3,0,0,66
210031536,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,4,6,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,4,0,13,0,0,6,0,5,0,0,4,0,12,0,0,5,7,3,0,0,0,0,18,3,0,6,19,0,0,0,3,0,34,6,4,8,16,0,4,0,0,0,39,4,4,7,30,5,3,0,0,0,48
210031537,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,11,3,0,7,10,0,5,0,0,0,25,0,0,16,4,0,0,0,0,0,18
210031538,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,11,9,0,0,5,0,39,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,7,0,0,3,0,0,3,0,0,0,6,0,0,4,10,5,0,0,0,0,20,4,0,5,9,4,0,0,5,0,32,4,3,4,20,0,0,4,5,5,45,5,0,12,18,3,0,4,3,0,50,7,0,23,11,8,0,5,4,0,59
210041240,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,3,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,9,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,5,4,3,0,0,0,0,17,3,0,3,3,0,0,0,0,0,16,3,0,7,11,5,0,0,3,0,22,0,0,7,25,3,0,0,6,0,51,0,0,18,16,10,0,0,10,0,62,8,0,25,13,12,0,0,6,3,64
210041539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,3,6,3,4,5,0,14,0,0,3,0,0,0,0,0,0,8,0,0,7,6,0,0,0,0,0,11,0,0,10,0,0,0,5,3,0,15
210041540,0,4,3,5,3,0,3,3,0,27,3,0,5,0,3,6,0,6,0,22,0,0,0,0,0,4,4,0,0,11,0,0,0,4,5,5,0,0,0,11,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,11,20,21,30,9,12,0,130,0,0,3,3,3,0,0,0,0,17,0,0,8,8,0,6,0,0,0,23,0,0,7,11,0,14,0,5,0,38,0,6,11,17,11,12,0,9,0,58,0,0,11,23,3,14,8,3,0,67,14,0,27,26,9,20,9,13,0,126,10,3,33,37,13,27,3,12,9,153,20,5,73,43,19,19,12,17,3,212,25,16,103,23,33,20,18,13,0,251
210041541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,5,0,0,3,4,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,7,4,0,5,10,3,0,0,3,0,27,0,0,8,17,0,0,0,0,0,29,0,3,16,18,5,0,3,4,0,47,0,0,9,7,3,0,7,3,0,33
210051242,0,0,0,4,8,0,0,5,0,22,4,5,0,11,4,3,7,3,0,36,0,0,0,0,7,0,0,3,0,22,4,4,3,3,7,6,5,0,0,22,3,3,0,3,7,0,0,0,0,21,0,0,4,10,0,0,0,0,0,15,6,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,18,15,50,35,16,15,16,0,191,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,4,0,13,0,0,4,11,4,7,0,3,0,32,4,0,4,18,3,6,4,5,0,47,0,5,3,12,5,13,6,11,0,54,3,0,15,34,10,10,5,14,6,90,4,0,16,69,12,16,5,36,5,159,7,7,35,51,30,13,38,41,0,229,16,23,49,69,47,9,34,29,4,285
210051243,0,0,0,11,11,8,7,11,0,55,6,0,11,6,16,6,25,10,0,81,5,3,18,5,13,4,20,16,6,93,9,0,11,0,12,4,9,5,0,46,12,0,8,0,7,4,5,9,0,45,7,0,3,0,0,0,5,0,0,26,12,7,3,0,7,8,4,6,0,40,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,6,69,12,68,36,81,37,89,72,13,459,0,0,15,0,3,0,4,3,4,27,0,0,4,0,6,5,0,3,0,18,7,0,11,11,6,12,7,12,3,56,6,0,23,7,8,10,11,16,0,77,11,7,46,17,14,11,11,20,0,126,9,4,71,23,21,14,25,29,9,202,22,3,122,34,45,21,58,74,6,374,42,11,284,28,70,30,168,123,17,770,72,17,443,20,106,40,186,136,17,1037
210051245,0,0,0,0,0,0,0,0,0,5,4,3,0,3,4,0,0,0,0,13,0,0,0,4,10,3,0,0,0,19,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,8,6,22,18,12,7,3,6,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,3,0,4,6,0,4,0,0,0,15,0,0,10,5,0,3,0,0,0,31,0,4,9,9,0,3,3,4,0,29,3,0,6,12,0,4,3,4,0,48,0,0,14,18,9,10,5,9,0,64,8,6,17,17,12,0,12,9,0,86,12,3,28,14,24,9,21,17,4,123
210051246,0,0,0,4,0,0,0,0,0,8,0,0,0,5,3,0,0,3,0,15,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,12,5,3,0,9,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,0,0,9,4,0,0,0,4,0,25,4,0,8,8,4,0,0,3,0,22,3,0,13,11,5,0,0,0,0,34,4,0,21,13,9,0,11,0,0,53,9,0,15,17,7,0,3,4,6,56,5,0,49,10,13,5,6,5,4,95
210051247,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,10,0,0,0,8,4,0,0,0,0,12,0,0,0,12,0,0,0,0,0,14,3,0,4,10,0,0,0,4,0,24,0,0,5,5,0,0,0,0,0,19,0,0,4,12,0,0,0,0,0,19
210051248,0,3,0,10,3,5,0,0,0,22,0,0,0,15,12,10,13,10,3,61,3,0,5,19,21,4,10,3,3,72,4,0,3,9,8,7,14,3,0,48,7,4,9,7,12,0,5,0,0,37,3,0,3,3,4,0,0,0,0,20,9,3,0,3,5,0,5,0,0,25,6,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,7,38,13,16,74,67,37,54,24,11,339,0,0,3,0,0,0,6,0,0,12,0,0,3,0,0,0,0,0,0,8,0,0,0,6,0,7,7,4,0,26,0,0,3,7,11,9,9,0,0,35,0,0,0,12,9,5,12,8,0,51,0,0,6,36,20,14,18,5,0,109,9,4,13,36,22,23,45,24,4,182,13,13,37,90,69,29,77,25,9,357,21,22,71,81,102,26,120,22,22,483
210051250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,8,0,0,13,0,0,5,0,5,0,0,0,0,16,4,0,0,0,5,0,0,0,0,12,0,0,0,0,3,0,4,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,0,26,5,12,8,0,77,0,0,8,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,5,3,6,0,0,6,0,15,0,0,7,3,0,5,0,0,0,11,0,3,3,4,3,0,0,8,0,23,0,3,13,7,9,3,3,8,0,47,7,0,22,4,12,3,6,11,0,72,11,3,43,0,18,8,24,18,4,124,19,6,70,7,20,8,19,7,4,162
210051441,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,4,8,4,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,5,0,0,7,0,0,3,0,0,0,0,3,0,6,0,0,0,5,0,0,0,0,0,8,0,0,4,4,4,3,0,0,0,22,0,0,9,7,5,0,0,5,0,25,0,0,7,4,3,8,6,3,0,28,0,0,7,5,5,4,0,4,0,19
210051442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,5,0,0,0,9,4,4,0,0,0,16,0,0,0,6,0,0,0,6,0,11,0,0,7,8,3,5,0,6,0,30,0,5,0,12,0,6,3,4,0,39,3,0,4,10,0,3,0,3,0,30,4,0,5,0,9,6,3,3,0,28
210051443,0,0,0,3,0,0,0,0,0,16,0,0,0,0,5,0,0,0,0,13,0,0,3,3,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,7,0,0,4,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,13,21,14,5,8,13,3,83,0,0,3,0,0,0,0,0,0,6,0,0,4,0,0,0,0,4,0,3,0,0,4,0,0,0,0,5,0,13,0,0,5,5,3,0,6,3,0,22,0,0,7,9,4,0,4,6,0,26,3,3,10,7,3,0,4,0,4,42,3,0,39,18,12,0,3,9,3,87,3,3,50,31,11,3,12,22,4,130,19,7,71,31,15,3,12,17,5,167
