POW_SA2_CODE_2021,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE,M_Vietnam_OM_UIE,M_Vietnam_CFW,M_Vietnam_ES_NS,M_Vietnam_Tot,M_Elsewhere_E,M_Elsewhere_OM_IE,M_Elsewhere_OM_UIE,M_Elsewhere_CFW,M_Elsewhere_ES_NS,M_Elsewhere_Tot,M_COB_NS_E,M_COB_NS_OM_IE,M_COB_NS_OM_UIE,M_COB_NS_CFW,M_COB_NS_ES_NS,M_COB_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_Australia_E,F_Australia_OM_IE,F_Australia_OM_UIE,F_Australia_CFW,F_Australia_ES_NS,F_Australia_Tot,F_Afghanistan_E,F_Afghanistan_OM_IE,F_Afghanistan_OM_UIE,F_Afghanistan_CFW,F_Afghanistan_ES_NS,F_Afghanistan_Tot,F_Bangladesh_E,F_Bangladesh_OM_IE,F_Bangladesh_OM_UIE,F_Bangladesh_CFW,F_Bangladesh_ES_NS,F_Bangladesh_Tot,F_Canada_E,F_Canada_OM_IE,F_Canada_OM_UIE,F_Canada_CFW,F_Canada_ES_NS,F_Canada_Tot,F_China_E,F_China_OM_IE,F_China_OM_UIE,F_China_CFW,F_China_ES_NS,F_China_Tot,F_Croatia_E,F_Croatia_OM_IE,F_Croatia_OM_UIE,F_Croatia_CFW,F_Croatia_ES_NS,F_Croatia_Tot,F_Egypt_E,F_Egypt_OM_IE,F_Egypt_OM_UIE,F_Egypt_CFW,F_Egypt_ES_NS,F_Egypt_Tot,F_Fiji_E,F_Fiji_OM_IE,F_Fiji_OM_UIE,F_Fiji_CFW,F_Fiji_ES_NS,F_Fiji_Tot,F_Germany_E,F_Germany_OM_IE,F_Germany_OM_UIE,F_Germany_CFW,F_Germany_ES_NS,F_Germany_Tot,F_Greece_E,F_Greece_OM_IE,F_Greece_OM_UIE,F_Greece_CFW,F_Greece_ES_NS,F_Greece_Tot,F_HongKong_E,F_HongKong_OM_IE,F_HongKong_OM_UIE,F_HongKong_CFW,F_HongKong_ES_NS,F_HongKong_Tot,F_India_E,F_India_OM_IE,F_India_OM_UIE,F_India_CFW,F_India_ES_NS,F_India_Tot,F_Indonesia_E,F_Indonesia_OM_IE,F_Indonesia_OM_UIE,F_Indonesia_CFW,F_Indonesia_ES_NS,F_Indonesia_Tot,F_Iran_E,F_Iran_OM_IE,F_Iran_OM_UIE,F_Iran_CFW,F_Iran_ES_NS,F_Iran_Tot,F_Iraq_E,F_Iraq_OM_IE,F_Iraq_OM_UIE,F_Iraq_CFW,F_Iraq_ES_NS,F_Iraq_Tot,F_Ireland_E,F_Ireland_OM_IE,F_Ireland_OM_UIE,F_Ireland_CFW,F_Ireland_ES_NS,F_Ireland_Tot,F_Italy_E,F_Italy_OM_IE,F_Italy_OM_UIE,F_Italy_CFW,F_Italy_ES_NS,F_Italy_Tot,F_Japan_E,F_Japan_OM_IE,F_Japan_OM_UIE,F_Japan_CFW,F_Japan_ES_NS,F_Japan_Tot,F_KoreaSouth_E,F_KoreaSouth_OM_IE,F_KoreaSouth_OM_UIE,F_KoreaSouth_CFW,F_KoreaSouth_ES_NS,F_KoreaSouth_Tot,F_Lebanon_E,F_Lebanon_OM_IE,F_Lebanon_OM_UIE,F_Lebanon_CFW,F_Lebanon_ES_NS,F_Lebanon_Tot,F_Malaysia_E,F_Malaysia_OM_IE,F_Malaysia_OM_UIE,F_Malaysia_CFW,F_Malaysia_ES_NS,F_Malaysia_Tot,F_Nepal_E,F_Nepal_OM_IE,F_Nepal_OM_UIE,F_Nepal_CFW,F_Nepal_ES_NS,F_Nepal_Tot,F_Netherlands_E,F_Netherlands_OM_IE,F_Netherlands_OM_UIE,F_Netherlands_CFW,F_Netherlands_ES_NS,F_Netherlands_Tot,F_NZ_E,F_NZ_OM_IE,F_NZ_OM_UIE,F_NZ_CFW,F_NZ_ES_NS,F_NZ_Tot,F_Pakistan_E,F_Pakistan_OM_IE,F_Pakistan_OM_UIE,F_Pakistan_CFW,F_Pakistan_ES_NS,F_Pakistan_Tot,F_Philippines_E,F_Philippines_OM_IE,F_Philippines_OM_UIE,F_Philippines_CFW,F_Philippines_ES_NS,F_Philippines_Tot,F_Poland_E,F_Poland_OM_IE,F_Poland_OM_UIE,F_Poland_CFW,F_Poland_ES_NS,F_Poland_Tot,F_Singapore_E,F_Singapore_OM_IE,F_Singapore_OM_UIE,F_Singapore_CFW,F_Singapore_ES_NS,F_Singapore_Tot,F_SthAfrica_E,F_SthAfrica_OM_IE,F_SthAfrica_OM_UIE,F_SthAfrica_CFW
206041506,3,0,0,30,82,10,7,0,0,98,393,43,48,4,4,489,18,0,0,0,3,22,5213,564,360,50,23,6211,2976,124,130,15,8,3256,0,0,0,0,0,0,9,0,0,0,0,12,25,0,0,0,0,28,173,23,10,12,0,220,7,0,0,0,0,7,6,0,0,0,0,6,14,0,0,0,0,14,20,0,0,0,0,20,5,0,0,0,0,5,37,0,0,0,0,39,256,5,9,0,0,268,36,4,0,0,0,40,9,0,0,0,0,12,13,0,0,0,0,11,17,0,0,0,0,17,17,0,4,0,0,22,25,0,0,0,0,29,24,9,8,0,0,43,6,0,0,0,0,12,64,4,5,0,0,83,26,0,0,0,0,21,9,0,0,0,0,9,123,3,7,3,0,132,15,0,0,0,0,15,84,0,0,0,0,88,11,4,4,0,0,20,29,0,0,0,0,28,35,0,0,0
206041507,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,15,3,0,0,0,0,3,182,0,0,0,0,184,120,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,0,0,0,105,280,3,4,0,0,287,990,16,17,0,8,1027,23,0,0,0,3,29,15588,356,235,38,48,16263,6291,52,72,12,17,6450,10,0,0,0,0,10,31,0,0,0,0,31,48,0,0,0,0,48,720,12,12,4,3,750,18,0,0,0,0,23,17,0,0,0,0,23,36,0,0,0,0,35,46,0,0,0,0,46,24,0,0,3,0,26,130,0,0,0,0,136,882,6,3,0,0,893,160,0,0,0,0,165,48,0,3,0,0,52,16,0,0,0,0,16,85,4,0,0,0,84,48,0,0,0,0,54,66,0,0,0,0,71,92,0,3,0,0,94,9,0,0,0,0,9,289,6,3,0,0,299,119,0,0,0,0,116,13,0,0,0,0,12,353,0,5,0,0,367,29,0,0,0,0,30,431,0,0,0,0,433,44,0,0,0,0,46,92,0,0,0,0,91,102,0,0,0
206041509,5,0,0,54,57,0,0,0,0,58,356,22,35,0,3,415,12,0,0,0,0,16,6431,265,193,36,15,6942,3234,50,72,12,3,3374,0,0,0,0,0,0,12,0,0,0,0,16,14,0,0,0,0,14,154,8,12,5,0,177,5,0,0,0,0,8,8,0,0,0,0,8,15,0,0,0,0,15,22,0,0,0,0,25,11,0,0,0,0,11,32,5,0,0,0,33,326,4,0,0,0,334,49,0,4,0,0,55,17,0,0,0,0,18,6,0,0,0,0,9,34,0,0,0,0,34,19,0,0,0,0,20,14,0,0,0,0,21,29,0,3,0,0,38,5,0,0,0,0,6,77,0,0,0,0,82,33,0,0,0,0,33,6,0,0,0,0,6,145,0,9,0,0,156,12,0,0,0,0,10,83,0,3,0,0,84,12,0,0,0,0,12,35,0,6,0,0,34,43,0,0,0
206041510,0,0,0,23,39,4,0,0,0,40,193,22,17,0,0,228,0,0,0,0,0,3,2728,273,141,20,10,3178,1287,41,52,6,0,1399,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,86,16,7,11,0,120,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,9,13,0,0,0,0,12,6,0,0,0,0,6,17,0,4,0,0,21,123,0,3,3,0,123,17,0,0,0,0,21,9,0,3,0,0,10,0,0,0,0,0,0,13,0,0,0,0,16,10,4,0,0,0,12,16,0,3,0,0,20,16,0,0,0,0,19,3,0,0,0,0,3,46,3,0,0,0,41,8,0,0,0,0,8,3,0,0,0,0,7,63,0,0,0,0,62,5,0,0,0,0,5,56,0,0,0,0,54,4,0,0,0,0,4,15,0,0,0,0,15,20,0,0,0
206051128,3,0,0,61,61,0,3,0,0,72,450,77,34,0,0,561,16,0,0,0,0,12,7061,953,369,90,40,8507,3983,230,214,36,13,4477,8,0,0,0,0,8,15,0,0,0,0,15,22,0,0,0,0,29,360,34,9,9,4,423,9,3,0,0,0,10,11,0,0,0,0,11,14,0,0,0,0,12,42,0,3,0,0,40,26,8,0,0,0,34,44,3,3,0,0,51,354,9,0,4,0,372,61,5,0,0,0,63,33,0,0,0,0,31,3,0,0,0,0,3,49,3,0,0,0,46,22,0,6,0,0,32,38,0,5,0,0,38,36,3,0,0,0,37,3,0,0,0,0,4,127,3,3,0,0,136,29,0,0,0,0,29,7,0,0,0,0,7,183,10,10,0,0,200,12,0,0,0,0,12,141,0,0,0,0,141,25,0,0,0,0,31,47,0,0,0,0,47,51,4,0,0
206051129,4,0,0,4,4,0,0,0,0,4,50,21,22,8,0,99,3,0,0,0,0,0,673,271,214,23,4,1192,652,123,192,20,6,992,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,14,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,5,9,0,0,0,0,10,3,0,0,0,0,4,27,0,0,0,0,30,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,15,5,0,0,0,0,9,7,0,0,0,0,13,5,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,23,0,6,0,0,33,0,0,0,0,0,0,8,0,0,0,0,8,9,0,0,0,0,4,3,0,0,0,0,5,10,0,0,0
206051130,0,0,0,21,22,7,3,0,0,33,84,24,17,0,0,131,0,0,0,0,0,3,1531,405,188,35,15,2177,1069,147,131,25,0,1374,0,0,0,0,0,0,7,0,0,0,0,7,6,3,0,0,0,13,49,7,9,0,0,64,7,0,0,0,0,10,0,4,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,12,0,4,0,4,0,7,7,0,0,0,0,7,76,0,0,0,0,78,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,11,0,0,0,0,13,6,0,0,0,0,6,13,0,0,0,0,13,3,0,0,0,0,4,32,0,0,0,0,39,8,0,0,0,0,14,4,0,0,0,0,8,53,8,7,0,0,70,0,0,0,0,0,4,19,0,0,0,0,23,3,0,3,0,0,7,3,0,0,0,0,5,12,6,0,0
206051134,0,0,0,26,4,3,0,0,0,12,127,39,32,3,3,202,6,0,0,0,0,4,1235,303,236,22,14,1811,765,88,136,12,3,1003,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9,33,8,7,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,7,0,0,0,0,7,4,0,0,0,0,4,66,3,0,0,0,76,11,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,6,0,6,0,0,8,8,0,0,0,0,14,8,0,4,0,0,10,0,0,0,0,0,0,8,0,0,0,0,12,9,0,0,0,0,9,0,0,0,0,0,0,35,4,9,0,0,44,6,0,0,0,0,9,15,0,0,0,0,21,10,0,0,0,0,11,3,0,0,0,0,3,20,3,5,0
206051511,6,0,0,101,292,8,9,4,0,316,1369,70,66,4,12,1529,48,0,0,0,6,60,18995,1159,688,64,111,21017,5132,159,66,36,19,5417,3,0,0,0,0,7,16,0,0,0,0,16,33,0,0,0,0,33,277,18,8,6,4,313,14,0,0,0,0,14,9,0,0,0,0,9,34,0,0,0,0,34,44,5,0,0,0,46,25,0,0,0,0,27,54,4,0,0,0,55,529,12,9,0,0,550,73,0,3,0,0,76,31,0,0,0,0,34,13,0,0,0,0,13,47,4,0,0,0,50,33,0,0,0,0,38,35,0,0,0,0,35,36,0,0,0,0,34,9,0,0,0,0,9,149,4,10,0,0,162,18,0,0,0,0,18,7,0,0,0,0,7,261,8,6,0,0,274,30,0,0,3,0,34,231,4,0,0,0,233,29,0,3,0,0,36,44,0,4,0,0,43,73,0,0,0
206051512,0,0,0,85,96,9,9,0,5,121,680,68,33,4,4,797,15,10,6,0,3,33,9677,1132,440,67,46,11362,5160,284,190,40,11,5684,7,0,0,0,0,7,26,0,0,0,0,26,34,0,4,0,0,40,380,23,11,8,0,425,13,0,0,0,0,18,13,0,0,0,0,18,23,5,0,0,0,30,37,3,0,0,0,47,19,4,0,0,0,25,70,0,0,0,0,70,546,4,9,6,0,560,94,4,0,0,0,97,38,0,0,0,0,41,8,4,0,0,0,10,50,0,0,0,3,58,31,0,9,0,0,36,47,5,0,0,0,53,45,5,0,0,0,51,12,0,4,0,0,16,159,3,6,3,0,175,91,0,0,0,0,94,14,0,3,0,0,18,265,9,3,0,0,272,9,0,0,0,0,14,200,0,3,4,0,207,24,0,0,0,0,25,48,0,0,0,0,50,80,0,0,0
206051513,9,0,0,31,21,0,4,0,0,23,185,27,27,0,0,244,3,0,0,0,0,7,2049,391,241,23,17,2709,1479,97,131,17,5,1722,4,0,0,0,0,4,6,0,0,0,0,6,11,0,0,0,0,12,54,0,0,5,0,60,3,0,0,0,0,5,3,0,0,0,0,5,6,0,0,0,0,6,15,0,4,0,0,16,12,0,0,0,0,12,9,0,0,0,0,9,118,0,3,0,0,119,9,0,0,0,0,9,3,0,0,0,0,9,0,0,0,0,0,0,43,0,0,0,0,43,9,0,0,0,0,16,4,0,3,0,0,14,11,0,0,0,0,12,9,0,0,0,0,9,37,0,0,0,0,44,24,0,0,0,0,24,6,0,0,0,0,9,68,0,14,0,0,81,3,0,0,0,0,6,41,3,0,0,0,44,18,0,0,0,0,24,5,0,0,0,0,8,39,0,0,0
206051514,3,0,0,42,30,6,0,0,0,39,285,28,29,5,0,350,10,0,0,0,0,14,3772,421,296,33,11,4526,2315,116,128,14,5,2576,4,0,0,0,0,4,3,0,0,0,0,3,24,0,4,0,0,26,152,12,6,10,0,185,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,14,20,3,0,0,0,19,13,0,0,0,0,12,23,0,3,0,0,33,263,8,3,3,0,278,40,0,0,0,0,43,11,0,0,0,0,12,3,0,0,0,0,3,39,0,0,0,0,40,14,0,3,0,0,21,19,0,0,0,0,21,12,0,5,0,0,16,0,0,0,0,0,9,62,0,6,0,0,69,64,0,0,0,0,63,12,0,0,0,0,12,113,3,10,0,0,123,13,0,0,0,0,13,82,0,7,0,0,87,12,0,0,0,0,13,31,0,6,0,0,38,55,4,0,0
206061135,3,3,0,10,30,7,0,0,0,36,140,25,16,5,3,192,0,0,0,0,0,4,1955,362,241,50,12,2631,2143,158,155,24,12,2489,3,0,0,0,0,3,9,0,0,0,0,9,10,0,0,0,0,13,92,24,9,9,0,131,3,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,7,14,0,4,0,0,13,18,0,0,0,0,15,155,3,7,0,0,168,24,0,0,0,0,26,10,5,5,0,0,14,0,0,0,0,0,0,16,0,0,0,0,10,24,0,0,0,0,24,19,0,0,0,0,20,16,0,0,0,0,11,0,0,0,0,0,0,57,4,0,0,0,61,14,0,0,0,0,14,5,0,0,0,0,5,78,5,8,0,0,87,8,0,0,0,0,8,48,0,0,0,0,49,17,0,0,0,0,16,7,0,0,0,0,12,32,5,0,0
206061136,4,0,0,44,47,14,6,4,0,65,263,43,27,5,3,337,7,3,0,0,0,19,3949,762,433,67,24,5230,3073,263,269,45,11,3656,3,0,0,0,0,6,4,0,0,0,0,4,23,4,3,0,0,27,152,18,9,11,0,193,0,3,0,0,0,5,10,0,3,0,0,7,13,3,0,0,0,18,18,0,0,0,0,23,21,0,3,0,0,27,29,0,4,0,0,29,187,7,5,0,0,206,36,7,0,0,0,40,14,4,0,0,0,20,3,0,0,0,0,3,46,0,0,0,0,47,28,0,3,0,0,27,25,0,0,0,0,25,44,5,0,0,0,45,7,0,0,0,0,11,69,3,0,0,0,81,51,0,0,0,0,51,9,0,0,0,0,9,174,12,18,0,0,199,13,0,0,0,0,14,119,0,0,0,0,124,14,3,0,0,0,17,24,5,0,0,0,26,56,5,4,0
206061138,0,0,0,15,3,0,0,0,0,5,98,22,27,4,3,157,0,4,0,0,0,11,1405,449,271,63,17,2209,1345,161,127,34,9,1680,0,0,0,0,0,5,4,0,0,0,0,4,5,0,5,0,0,10,70,29,6,7,0,117,3,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,5,11,0,0,0,0,8,8,3,3,0,0,11,10,7,0,0,0,12,68,0,0,4,0,73,16,0,0,0,3,23,7,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,8,15,0,3,0,0,22,13,0,0,0,0,12,9,0,0,0,0,11,0,0,0,0,0,0,17,3,11,0,0,26,14,0,0,0,0,14,4,0,0,0,0,3,41,4,5,4,0,47,7,0,0,0,0,7,18,0,0,0,0,18,6,7,0,0,0,13,8,0,0,0,0,11,17,6,0,0
206061515,9,0,0,22,28,4,0,0,0,34,162,29,20,3,7,222,10,0,0,0,0,14,2683,443,214,48,14,3411,1676,95,113,17,9,1911,7,0,0,0,0,7,7,0,0,0,0,7,11,0,0,0,0,13,142,20,9,9,0,183,6,0,0,0,0,4,8,0,0,0,0,9,9,0,0,0,0,6,17,0,0,0,0,17,10,0,0,0,0,10,21,0,0,0,0,26,180,8,0,0,0,188,41,0,0,0,0,42,12,0,0,0,0,14,6,0,0,0,0,6,26,0,0,0,4,30,18,0,3,0,0,19,13,0,5,0,0,15,22,0,0,0,0,28,3,0,0,0,0,8,73,4,0,0,0,74,18,0,0,0,0,18,0,0,0,0,0,4,77,4,4,0,0,84,5,0,0,0,0,5,48,0,0,0,0,49,8,5,4,0,0,13,23,0,0,0,0,24,29,4,3,0
206061516,3,0,0,21,39,8,5,0,0,49,212,38,21,3,0,283,4,0,0,0,0,10,2352,469,244,46,20,3130,1676,119,100,19,3,1918,0,0,0,0,0,0,5,0,0,0,0,5,11,3,0,0,0,13,115,24,6,9,3,163,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,13,16,0,0,0,0,17,7,3,0,0,0,7,20,0,0,0,0,22,101,5,3,0,0,111,29,0,0,0,0,33,13,0,0,0,0,15,0,0,0,0,0,0,23,0,0,0,0,23,16,0,0,0,0,19,16,0,4,0,0,23,20,0,0,0,0,24,3,0,0,0,0,0,36,6,5,0,0,47,12,0,0,0,0,12,4,0,0,0,0,4,79,11,6,0,0,100,8,0,0,0,0,8,41,0,0,0,0,42,3,0,0,0,0,3,15,0,0,0,0,15,25,0,6,0
206071139,0,0,0,43,75,9,7,0,0,96,306,15,16,0,0,343,12,5,0,0,0,14,5059,430,250,37,17,5795,2695,117,112,15,10,2946,0,0,0,0,0,0,14,0,0,0,0,14,23,0,0,0,0,26,143,4,14,3,0,167,6,0,0,0,0,7,6,0,0,0,0,6,10,0,0,0,0,11,23,3,0,0,0,26,13,0,0,0,0,16,41,0,0,0,0,43,199,4,0,0,0,208,44,0,0,0,0,45,17,0,0,0,0,25,0,0,0,0,0,0,26,0,0,0,0,26,17,0,0,0,0,24,17,0,0,0,0,20,20,0,0,0,0,23,7,0,0,0,0,7,81,3,0,0,0,88,24,0,0,0,0,24,8,0,0,0,0,8,146,7,10,0,0,156,4,0,0,0,0,4,100,0,0,0,0,101,5,0,0,0,0,8,26,0,0,0,0,26,33,0,0,0
206071140,0,0,0,12,5,3,6,0,0,11,23,6,15,3,3,45,5,0,0,0,0,5,752,170,183,14,10,1132,638,66,139,10,3,847,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,13,0,8,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,3,0,0,0,3,3,0,0,0,0,7,26,0,5,0,0,32,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,16,4,0,5,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,15,0,9,0,0,22,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,8,8,0,0,0,0,8,3,0,0,0
206071141,6,0,0,64,55,3,4,4,0,68,427,30,21,5,3,485,12,4,0,0,0,17,5954,746,369,60,36,7169,3667,208,180,17,13,4087,8,0,0,0,0,8,7,0,0,0,0,9,45,0,3,0,0,48,205,20,3,0,0,230,7,0,0,0,0,10,8,0,0,0,0,8,14,0,0,0,0,16,27,4,3,0,0,38,22,0,0,0,0,22,38,0,6,0,0,47,230,0,0,0,0,235,50,0,0,0,0,53,34,0,0,0,0,34,3,0,0,0,0,6,36,0,0,0,0,31,23,0,3,0,0,26,32,4,0,0,0,39,35,0,0,0,0,38,8,0,0,0,0,8,101,0,4,0,0,111,46,0,0,0,0,45,16,0,0,0,0,16,175,13,5,0,0,198,12,0,0,0,0,12,108,0,0,0,0,110,11,0,0,0,0,18,41,0,4,0,0,46,49,0,3,0
206071142,4,0,0,61,58,5,10,0,0,76,362,25,33,4,4,429,17,0,0,0,3,22,5028,636,387,45,34,6130,5677,183,233,23,16,6140,5,0,0,0,0,5,9,0,0,0,0,9,38,0,3,0,0,45,186,9,3,7,0,215,15,0,0,0,0,15,13,0,0,0,0,13,16,0,0,0,0,19,30,3,0,0,0,36,25,3,0,0,0,36,42,0,5,0,0,44,272,3,4,0,8,287,57,5,0,0,0,62,21,0,0,0,0,24,17,0,0,0,0,15,59,0,0,0,0,66,39,6,0,0,0,43,48,0,6,0,0,53,48,0,0,0,0,49,3,0,0,0,0,10,150,6,6,0,0,168,63,0,0,0,0,63,16,0,0,0,0,17,251,3,8,0,0,265,22,0,0,0,0,19,202,0,0,0,0,204,22,0,0,0,0,25,47,0,0,0,0,47,51,0,0,0
206071143,0,0,0,17,26,0,0,0,0,29,103,16,14,0,0,133,3,0,0,0,0,5,1439,283,266,26,14,2022,1050,105,215,16,10,1390,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,31,4,0,0,0,33,0,0,0,0,0,0,5,0,0,0,0,4,4,0,0,0,0,4,10,0,5,0,0,16,6,0,0,0,0,7,6,0,4,0,0,10,51,0,0,0,0,57,10,0,0,0,0,10,9,4,0,0,0,12,0,0,0,0,0,0,6,0,0,0,0,3,20,0,5,0,0,27,6,0,5,0,0,12,4,0,0,0,0,3,5,0,0,0,0,3,20,0,0,0,0,20,50,0,0,0,0,54,3,0,0,0,0,8,41,8,13,0,0,57,3,0,0,0,0,4,24,0,0,0,0,24,3,0,3,0,0,9,4,3,0,0,0,8,9,0,3,0
206071145,4,0,0,11,16,0,0,0,0,19,107,5,10,0,0,123,6,0,0,0,0,6,1590,186,197,13,9,1993,1231,66,131,15,0,1443,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,40,0,0,0,0,43,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,13,6,0,0,0,0,6,8,0,0,0,0,8,69,0,0,0,0,72,8,0,0,0,0,8,3,0,0,0,0,3,4,0,0,0,0,4,12,0,0,0,0,12,14,4,0,0,0,16,5,0,5,0,0,11,6,0,0,0,0,13,3,0,0,0,0,3,18,4,0,0,0,26,28,0,0,0,0,28,0,0,0,0,0,0,55,0,10,0,0,58,0,0,0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0
206071517,3,0,0,120,126,9,8,0,0,147,755,57,33,10,3,848,25,3,5,0,0,32,12957,1286,484,63,56,14848,8032,319,262,49,25,8683,3,0,0,0,0,3,19,0,0,0,0,19,61,0,3,0,0,63,384,24,12,0,0,422,15,0,5,0,0,18,10,0,0,0,0,13,20,0,0,0,0,26,48,3,5,0,0,60,47,0,0,0,0,51,82,5,0,0,0,88,674,10,0,0,3,685,105,0,3,0,0,103,48,4,4,0,0,47,13,0,0,0,0,8,69,0,0,0,0,70,52,0,0,6,0,57,46,0,4,0,0,53,70,0,0,0,0,71,9,0,0,0,0,9,196,4,0,0,0,204,41,0,0,0,0,44,18,0,0,0,0,20,437,9,7,5,0,458,19,0,0,0,0,18,170,0,4,0,0,172,28,3,3,0,0,30,77,0,0,0,0,77,115,5,0,0
206071518,4,0,0,59,132,20,20,7,4,177,368,23,19,5,0,416,17,0,3,0,0,21,6070,581,377,47,33,7112,4780,135,164,23,9,5111,17,0,0,0,0,17,10,0,0,0,0,10,23,0,0,0,0,28,291,17,9,4,0,318,12,0,6,0,0,12,11,0,0,0,0,11,11,0,0,0,0,11,23,0,0,0,0,23,25,0,0,0,0,26,62,5,4,0,0,69,351,0,0,0,0,354,62,3,0,0,0,59,27,4,0,5,0,36,6,0,0,0,0,6,86,3,0,0,0,89,16,0,0,0,0,16,27,0,0,0,0,33,45,0,0,0,0,45,9,0,0,0,0,9,135,6,4,0,0,148,34,0,0,0,0,36,14,0,0,0,0,14,191,4,13,0,0,209,15,0,0,0,0,20,265,0,0,0,3,270,16,0,0,0,0,14,56,3,0,3,0,61,49,0,0,0
207011146,0,0,0,5,7,0,0,0,0,12,16,4,0,0,0,29,4,0,0,0,0,3,609,205,114,21,0,951,784,57,87,7,0,936,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,46,10,5,7,0,67,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,4,0,0,0,0,4,5,0,0,0,0,8,6,0,0,0,0,0,56,3,4,0,0,58,5,0,0,0,0,3,3,3,0,0,0,8,0,0,0,0,0,0,4,5,0,0,0,4,11,0,0,0,0,11,13,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,20,0,0,0,0,22,12,0,0,0,0,12,0,0,0,0,0,0,26,3,3,4,0,33,0,0,0,0,0,0,15,0,3,0,0,21,0,0,0,0,0,0,12,0,0,0,0,9,0,0,0,0
207011147,0,0,0,11,18,7,9,4,0,33,44,13,11,0,0,64,3,0,5,0,0,7,1464,445,245,66,16,2242,1351,115,101,22,5,1586,0,0,0,0,0,0,5,0,0,0,0,5,9,0,5,0,0,7,209,82,26,37,5,352,4,0,0,0,0,4,3,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,6,9,0,0,0,0,9,29,4,0,0,0,36,77,8,8,3,0,88,19,0,0,0,0,24,14,5,4,0,0,15,0,0,0,0,0,0,4,0,0,0,0,4,14,0,0,0,0,14,14,0,5,0,0,19,23,5,0,0,0,33,0,0,6,0,0,5,65,6,9,3,0,86,37,0,0,0,0,37,0,0,0,0,0,0,36,4,3,0,0,43,0,0,0,0,0,0,26,0,0,0,0,22,0,0,0,0,0,0,8,0,4,0,0,17,21,0,3,0
