POW_SA2_CODE_2021,M_M1_Train_15_24,M_M1_Train_25_34,M_M1_Train_35_44,M_M1_Train_45_54,M_M1_Train_55_64,M_M1_Train_65_74,M_M1_Train_75ov,M_M1_Train_Tot,M_M1_Bus_15_24,M_M1_Bus_25_34,M_M1_Bus_35_44,M_M1_Bus_45_54,M_M1_Bus_55_64,M_M1_Bus_65_74,M_M1_Bus_75ov,M_M1_Bus_Tot,M_M1_Ferry_15_24,M_M1_Ferry_25_34,M_M1_Ferry_35_44,M_M1_Ferry_45_54,M_M1_Ferry_55_64,M_M1_Ferry_65_74,M_M1_Ferry_75ov,M_M1_Ferry_Tot,M_M1_Tram_or_LR_15_24,M_M1_Tram_or_LR_25_34,M_M1_Tram_or_LR_35_44,M_M1_Tram_or_LR_45_54,M_M1_Tram_or_LR_55_64,M_M1_Tram_or_LR_65_74,M_M1_Tram_or_LR_75ov,M_M1_Tram_or_LR_Tot,M_M1_Taxi_or_RSS_15_24,M_M1_Taxi_or_RSS_25_34,M_M1_Taxi_or_RSS_35_44,M_M1_Taxi_or_RSS_45_54,M_M1_Taxi_or_RSS_55_64,M_M1_Taxi_or_RSS_65_74,M_M1_Taxi_or_RSS_75ov,M_M1_Taxi_or_RSS_Tot,M_M1_CarAsDriv_15_24,M_M1_CarAsDriv_25_34,M_M1_CarAsDriv_35_44,M_M1_CarAsDriv_45_54,M_M1_CarAsDriv_55_64,M_M1_CarAsDriv_65_74,M_M1_CarAsDriv_75ov,M_M1_CarAsDriv_Tot,M_M1_CarAsPas_15_24,M_M1_CarAsPas_25_34,M_M1_CarAsPas_35_44,M_M1_CarAsPas_45_54,M_M1_CarAsPas_55_64,M_M1_CarAsPas_65_74,M_M1_CarAsPas_75ov,M_M1_CarAsPas_Tot,M_M1_Truck_15_24,M_M1_Truck_25_34,M_M1_Truck_35_44,M_M1_Truck_45_54,M_M1_Truck_55_64,M_M1_Truck_65_74,M_M1_Truck_75ov,M_M1_Truck_Tot,M_M1_MBikeScoot_15_24,M_M1_MBikeScoot_25_34,M_M1_MBikeScoot_35_44,M_M1_MBikeScoot_45_54,M_M1_MBikeScoot_55_64,M_M1_MBikeScoot_65_74,M_M1_MBikeScoot_75ov,M_M1_MBikeScoot_Tot,M_M1_Bicycle_15_24,M_M1_Bicycle_25_34,M_M1_Bicycle_35_44,M_M1_Bicycle_45_54,M_M1_Bicycle_55_64,M_M1_Bicycle_65_74,M_M1_Bicycle_75ov,M_M1_Bicycle_Tot,M_M1_Other_15_24,M_M1_Other_25_34,M_M1_Other_35_44,M_M1_Other_45_54,M_M1_Other_55_64,M_M1_Other_65_74,M_M1_Other_75ov,M_M1_Other_Tot,M_M1_WlkOnly_15_24,M_M1_WlkOnly_25_34,M_M1_WlkOnly_35_44,M_M1_WlkOnly_45_54,M_M1_WlkOnly_55_64,M_M1_WlkOnly_65_74,M_M1_WlkOnly_75ov,M_M1_WlkOnly_Tot,M_M1_Tot_M1_15_24,M_M1_Tot_M1_25_34,M_M1_Tot_M1_35_44,M_M1_Tot_M1_45_54,M_M1_Tot_M1_55_64,M_M1_Tot_M1_65_74,M_M1_Tot_M1_75ov,M_M1_Tot_M1_Tot,M_M2_TrnBus_15_24,M_M2_TrnBus_25_34,M_M2_TrnBus_35_44,M_M2_TrnBus_45_54,M_M2_TrnBus_55_64,M_M2_TrnBus_65_74,M_M2_TrnBus_75ov,M_M2_TrnBus_Tot,M_M2_TrnFer_15_24,M_M2_TrnFer_25_34,M_M2_TrnFer_35_44,M_M2_TrnFer_45_54,M_M2_TrnFer_55_64,M_M2_TrnFer_65_74,M_M2_TrnFer_75ov,M_M2_TrnFer_Tot,M_M2_TrnTrm_or_LR_15_24,M_M2_TrnTrm_or_LR_25_34,M_M2_TrnTrm_or_LR_35_44,M_M2_TrnTrm_or_LR_45_54,M_M2_TrnTrm_or_LR_55_64,M_M2_TrnTrm_or_LR_65_74,M_M2_TrnTrm_or_LR_75ov,M_M2_TrnTrm_or_LR_Tot,M_M2_TrnCarAsDriv_15_24,M_M2_TrnCarAsDriv_25_34,M_M2_TrnCarAsDriv_35_44,M_M2_TrnCarAsDriv_45_54,M_M2_TrnCarAsDriv_55_64,M_M2_TrnCarAsDriv_65_74,M_M2_TrnCarAsDriv_75ov,M_M2_TrnCarAsDriv_Tot,M_M2_TrnCarAsPas_15_24,M_M2_TrnCarAsPas_25_34,M_M2_TrnCarAsPas_35_44,M_M2_TrnCarAsPas_45_54,M_M2_TrnCarAsPas_55_64,M_M2_TrnCarAsPas_65_74,M_M2_TrnCarAsPas_75ov,M_M2_TrnCarAsPas_Tot,M_M2_TrnOth_15_24,M_M2_TrnOth_25_34,M_M2_TrnOth_35_44,M_M2_TrnOth_45_54,M_M2_TrnOth_55_64,M_M2_TrnOth_65_74,M_M2_TrnOth_75ov,M_M2_TrnOth_Tot,M_M2_Train_and_Tot_15_24,M_M2_Train_and_Tot_25_34,M_M2_Train_and_Tot_35_44,M_M2_Train_and_Tot_45_54,M_M2_Train_and_Tot_55_64,M_M2_Train_and_Tot_65_74,M_M2_Train_and_Tot_75ov,M_M2_Train_and_Tot_Tot,M_M2_BusFer_15_24,M_M2_BusFer_25_34,M_M2_BusFer_35_44,M_M2_BusFer_45_54,M_M2_BusFer_55_64,M_M2_BusFer_65_74,M_M2_BusFer_75ov,M_M2_BusFer_Tot,M_M2_BusTrm_or_LR_15_24,M_M2_BusTrm_or_LR_25_34,M_M2_BusTrm_or_LR_35_44,M_M2_BusTrm_or_LR_45_54,M_M2_BusTrm_or_LR_55_64,M_M2_BusTrm_or_LR_65_74,M_M2_BusTrm_or_LR_75ov,M_M2_BusTrm_or_LR_Tot,M_M2_BusCarAsDriv_15_24,M_M2_BusCarAsDriv_25_34,M_M2_BusCarAsDriv_35_44,M_M2_BusCarAsDriv_45_54,M_M2_BusCarAsDriv_55_64,M_M2_BusCarAsDriv_65_74,M_M2_BusCarAsDriv_75ov,M_M2_BusCarAsDriv_Tot,M_M2_BusCarAsPas_15_24,M_M2_BusCarAsPas_25_34,M_M2_BusCarAsPas_35_44,M_M2_BusCarAsPas_45_54,M_M2_BusCarAsPas_55_64,M_M2_BusCarAsPas_65_74,M_M2_BusCarAsPas_75ov,M_M2_BusCarAsPas_Tot,M_M2_BusOth_15_24,M_M2_BusOth_25_34,M_M2_BusOth_35_44,M_M2_BusOth_45_54,M_M2_BusOth_55_64,M_M2_BusOth_65_74,M_M2_BusOth_75ov,M_M2_BusOth_Tot
206041503,456,1101,915,603,342,86,5,3522,37,49,42,31,23,4,3,192,0,9,3,0,3,0,0,15,344,706,293,125,79,40,0,1594,13,23,21,4,5,3,0,68,314,1182,1269,1020,647,196,28,4660,70,71,25,24,25,5,4,218,0,4,3,3,4,0,0,22,13,81,45,38,30,0,0,206,39,194,188,125,71,12,0,633,14,45,56,24,24,10,0,174,247,492,241,119,97,28,10,1229,1553,3962,3107,2120,1349,382,53,12519,45,78,78,39,30,0,0,274,0,0,0,0,0,0,0,0,36,75,54,20,24,0,0,212,70,204,178,104,63,19,0,637,20,16,12,5,0,3,0,67,11,37,23,9,5,4,0,89,193,408,348,178,129,28,0,1279,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,25,5,8,3,4,6,0,0,22,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,8
206041504,211,376,276,177,108,25,0,1173,20,24,15,6,16,5,0,77,0,0,5,0,0,0,0,5,122,169,65,35,21,7,0,415,4,3,0,0,0,0,0,11,130,497,491,339,235,79,4,1775,29,28,7,3,3,4,0,73,0,3,3,3,0,4,0,17,4,27,18,13,5,0,0,59,40,86,51,46,24,3,0,240,3,17,9,12,10,0,0,53,162,241,78,33,19,6,3,543,720,1465,1015,668,437,127,7,4445,29,27,20,16,6,0,0,103,0,0,0,0,0,0,0,0,15,18,0,8,0,0,0,45,37,71,76,24,20,3,0,229,10,3,11,5,3,0,0,29,5,7,15,4,0,0,0,39,104,131,120,52,38,11,0,446,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041505,552,1495,1268,836,506,155,10,4821,28,76,65,53,28,11,0,271,0,0,5,0,0,0,0,10,217,531,273,139,106,47,10,1312,11,29,26,10,4,5,3,92,351,1444,1666,1298,950,296,39,6049,63,81,37,30,20,16,8,250,5,3,3,4,4,0,0,17,13,66,58,60,35,6,0,241,40,243,228,158,98,17,0,786,14,42,70,38,19,3,5,192,168,531,276,163,105,37,4,1287,1474,4547,3971,2786,1879,590,70,15319,73,101,114,57,36,14,0,393,0,0,0,0,0,0,0,0,25,80,61,18,11,0,0,208,97,270,321,190,95,21,0,995,16,18,18,7,3,3,0,72,14,43,34,25,9,10,0,129,226,515,549,296,158,48,5,1797,0,0,0,0,0,0,0,0,7,8,3,8,0,0,0,30,0,8,9,3,5,0,0,26,0,4,0,0,0,0,0,5,0,4,0,0,3,0,0,9
206041506,52,87,56,46,19,10,0,266,3,8,4,3,0,0,0,23,0,0,0,0,0,0,0,0,22,30,10,8,7,3,0,78,0,8,0,0,0,0,0,13,270,932,706,633,459,121,19,3143,32,23,13,9,3,0,0,79,0,5,0,5,0,0,0,23,3,18,12,7,7,0,0,48,17,67,36,24,13,0,0,163,0,3,0,3,0,0,0,14,38,52,33,11,18,4,0,158,447,1223,879,754,540,141,23,4009,13,5,5,6,6,3,0,33,0,0,0,0,0,0,0,0,3,10,4,3,0,0,0,29,9,14,19,0,3,0,0,49,3,0,0,0,0,0,0,6,0,6,4,0,0,0,0,7,30,35,28,11,11,5,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041507,0,3,4,5,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,5,12,18,12,21,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,8,10,23,25,24,22,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,157,241,210,113,65,17,0,809,0,5,4,5,3,0,0,28,0,0,0,0,0,0,0,0,82,160,57,26,16,3,0,341,0,6,9,0,0,0,0,20,249,851,857,619,403,64,9,3046,17,19,12,10,11,0,0,60,0,0,0,0,0,0,0,4,11,19,18,13,5,0,0,59,14,66,30,34,17,0,0,156,3,19,9,15,4,4,0,50,74,191,81,39,24,5,0,417,614,1586,1290,864,556,92,9,4996,28,31,22,11,5,0,0,97,0,0,0,0,0,0,0,0,14,24,12,3,4,4,0,56,17,51,59,29,6,0,0,161,3,0,0,3,0,0,0,13,6,10,10,3,0,0,0,36,64,115,104,48,21,5,0,361,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041509,57,101,73,51,46,10,0,340,3,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,50,76,30,24,22,12,0,208,0,7,8,0,0,5,0,23,122,399,432,328,261,58,7,1599,16,10,4,7,3,0,0,38,0,0,0,0,0,0,0,0,3,17,11,13,7,0,0,53,13,51,43,33,21,0,0,158,0,11,8,3,7,0,0,28,41,84,53,23,21,3,0,222,304,743,658,482,397,89,11,2680,9,12,6,0,6,0,0,37,0,0,0,0,0,0,0,0,19,15,13,8,0,0,0,51,4,11,9,8,3,3,0,47,0,0,0,0,0,0,0,5,0,6,5,0,3,0,0,14,33,42,36,20,11,5,0,156,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041510,29,89,58,49,21,10,0,260,4,9,0,6,0,0,0,18,0,0,0,0,0,0,0,5,9,10,6,4,0,0,0,30,0,0,0,4,0,0,0,4,100,301,314,220,158,46,8,1142,11,14,9,0,0,0,0,35,0,3,0,5,0,0,0,8,0,14,8,6,8,0,0,37,3,22,22,13,4,4,0,73,0,4,0,0,5,0,0,17,11,48,19,11,8,3,0,107,171,517,435,319,210,65,4,1722,8,7,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,3,20,18,9,10,0,0,56,0,0,0,0,0,0,0,5,0,3,0,0,7,0,0,8,10,36,24,11,11,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051128,40,73,44,29,11,3,0,202,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,54,117,48,12,9,10,0,253,9,3,0,0,3,0,0,17,205,646,657,474,304,92,17,2395,25,20,5,11,4,0,0,63,0,3,0,0,3,0,0,10,5,9,5,5,0,0,0,29,15,54,25,23,16,4,0,140,6,13,14,7,3,4,0,45,32,51,65,37,30,16,3,242,394,996,871,601,383,118,35,3399,3,6,5,0,0,0,0,14,0,0,0,0,0,0,0,0,18,43,19,10,3,0,0,95,0,20,10,5,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,65,38,17,6,0,0,157,0,0,0,0,0,0,0,0,4,4,5,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051129,0,0,0,4,0,0,0,9,5,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,46,133,119,98,53,16,4,455,3,3,5,0,0,0,0,15,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,4,10,9,5,3,4,0,0,28,4,3,6,3,0,0,0,7,20,13,10,11,3,0,0,55,91,175,143,114,65,16,4,603,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051130,8,16,6,3,0,0,0,37,7,10,3,0,0,0,0,22,0,0,3,0,0,0,0,3,15,12,0,0,3,0,0,30,0,0,0,0,0,0,0,6,88,210,222,173,118,35,6,852,11,10,0,3,0,0,0,26,0,0,0,5,0,0,0,12,4,10,0,0,0,0,0,15,11,18,6,3,3,0,0,45,3,0,4,0,6,0,0,16,22,23,11,10,12,9,0,87,174,300,266,204,152,45,15,1149,3,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,11,9,4,0,0,0,0,18,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,15,5,0,0,0,0,35,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051134,22,22,6,3,6,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,0,0,0,24,0,4,0,0,0,0,0,3,67,236,163,114,110,48,12,753,12,4,3,3,5,0,0,32,0,0,0,0,0,0,0,9,7,11,6,0,0,0,0,26,11,6,6,5,3,0,0,40,0,0,0,5,0,0,0,10,26,34,19,12,9,3,5,102,146,331,226,143,140,55,15,1058,0,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,20,0,4,3,5,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,10,20,7,8,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051511,42,85,56,38,27,8,0,253,26,34,14,4,10,0,0,87,0,0,0,0,0,0,0,8,12,48,20,8,3,0,0,96,3,28,15,0,5,0,0,58,962,3325,3101,2603,1727,382,30,12137,108,58,46,24,14,11,0,254,7,48,37,20,17,11,0,145,26,49,42,25,13,0,0,156,49,146,89,69,29,4,0,385,18,33,55,37,22,11,0,178,11,31,35,21,11,10,0,118,1265,3904,3504,2848,1884,433,34,13874,30,33,33,25,17,3,0,144,0,0,0,0,0,0,0,0,6,16,7,0,7,0,0,26,8,23,17,19,4,0,0,67,0,0,0,0,0,0,0,0,3,7,6,4,0,0,0,22,51,82,59,45,27,3,0,264,0,0,0,0,0,0,0,0,7,16,7,9,3,0,0,36,0,0,4,4,0,0,0,11,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,4
206051512,60,114,85,32,29,9,0,325,7,9,3,5,0,0,0,19,0,0,0,0,0,0,0,10,65,139,50,20,20,8,0,290,3,6,5,0,0,0,0,14,283,1092,933,679,441,137,17,3591,30,34,12,8,5,0,0,94,0,5,7,3,0,0,0,20,0,26,11,9,5,0,0,57,19,69,46,37,18,3,0,191,4,12,10,10,8,0,0,39,56,136,83,38,39,15,8,367,531,1648,1246,844,557,176,25,5016,6,14,11,4,5,0,0,34,0,0,0,0,0,0,0,0,26,63,21,17,0,3,0,135,11,24,17,11,6,0,0,73,7,3,0,3,0,0,0,4,0,7,3,10,4,0,0,18,46,111,52,42,13,8,0,265,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051513,10,21,16,11,0,0,0,58,0,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,14,28,4,3,8,0,0,56,0,0,0,0,0,0,0,5,88,278,253,197,133,56,17,1029,4,6,5,7,0,0,0,22,0,0,3,0,0,0,0,10,6,4,3,0,9,0,0,28,10,19,12,16,5,0,0,58,0,9,3,0,0,0,0,16,14,34,16,13,16,9,0,106,134,400,317,267,184,62,18,1389,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,3,3,0,0,0,19,5,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,6,9,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051514,26,22,13,10,5,0,0,77,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,35,59,17,17,8,0,0,147,5,3,0,0,0,0,0,7,119,345,348,233,156,62,10,1272,22,6,0,3,8,0,0,43,0,0,0,7,0,0,0,11,3,5,0,3,4,0,0,19,12,21,19,12,10,0,0,81,0,0,3,7,0,0,0,17,33,70,40,25,25,11,0,205,255,547,448,321,221,72,11,1874,0,4,4,0,0,0,0,10,0,0,0,0,0,0,0,0,12,27,8,6,0,0,0,54,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,18,37,16,10,3,0,0,74,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206061135,22,29,11,0,9,4,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,6,7,0,0,0,41,0,0,0,0,0,0,0,0,115,330,301,238,196,93,17,1290,11,10,3,0,0,0,0,29,0,0,0,0,0,0,0,4,0,8,6,0,3,0,0,22,0,6,7,3,0,0,0,23,0,5,0,0,4,0,0,19,18,16,19,9,13,0,0,71,190,407,349,270,226,99,17,1561,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,3,4,0,0,0,0,11,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,14,8,8,4,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206061136,76,88,43,27,9,4,0,241,5,3,0,0,0,0,0,13,0,0,0,0,0,0,0,3,49,60,12,4,7,0,0,133,7,6,4,3,0,0,0,16,235,616,472,330,200,88,17,1954,32,19,5,6,5,0,0,76,0,0,0,0,0,0,0,6,4,16,16,5,5,0,0,49,15,52,19,18,9,0,0,121,0,5,4,6,0,0,0,19,59,108,51,40,34,7,3,296,489,975,634,440,270,109,17,2932,10,9,3,3,0,0,0,27,0,0,0,0,0,0,0,0,19,20,4,3,0,0,0,44,5,10,0,3,0,0,0,23,0,5,0,0,0,0,0,3,3,5,5,0,0,0,0,10,33,41,14,6,3,4,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206061138,13,18,13,12,9,0,0,60,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,9,17,8,0,0,0,0,34,0,0,0,0,3,0,0,6,115,256,251,156,160,71,19,1024,14,6,5,4,0,0,0,35,0,3,0,0,3,0,0,8,5,0,0,4,0,0,0,9,0,7,8,3,4,3,0,28,0,3,0,4,3,0,0,9,6,15,16,3,9,9,4,61,162,331,292,185,195,87,28,1278,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,12,0,3,0,0,0,0,0,5,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,3,4,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206061515,46,79,32,25,11,5,0,196,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,10,26,12,0,3,3,0,59,0,6,3,0,0,0,0,12,117,326,275,214,147,39,15,1143,13,14,4,3,3,0,0,34,0,0,0,3,0,0,0,6,0,4,0,0,5,0,0,9,8,24,14,7,0,0,0,57,0,3,0,0,0,0,0,9,25,55,30,22,13,14,0,160,230,546,377,283,184,56,18,1687,5,7,9,0,0,0,0,23,0,0,0,0,0,0,0,0,9,17,10,0,4,0,0,34,0,8,12,5,5,5,0,29,3,7,0,0,0,0,0,4,3,8,0,0,0,0,0,10,22,37,23,8,6,5,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206061516,48,58,36,16,4,3,0,172,3,8,3,6,0,0,0,19,0,6,0,0,0,0,0,6,28,30,4,0,4,0,0,61,0,5,0,0,0,0,0,10,101,313,246,195,145,48,11,1061,29,9,6,7,0,0,0,53,0,0,0,3,0,0,0,12,0,10,8,0,0,0,0,23,9,16,18,7,4,0,0,58,0,8,5,3,0,0,0,12,28,70,47,21,9,3,0,184,250,541,372,260,170,63,13,1666,9,9,5,0,0,0,0,24,0,0,0,0,0,0,0,0,14,8,5,0,0,0,0,24,3,8,7,5,0,0,0,23,4,0,0,0,0,0,0,6,0,0,5,3,0,0,0,4,33,23,16,7,4,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206071139,50,76,42,27,25,3,0,225,8,18,4,3,0,0,0,34,0,0,0,0,0,0,0,0,20,22,10,5,0,0,0,60,0,3,0,0,0,0,0,5,190,631,516,445,335,94,10,2231,23,16,0,4,8,0,0,53,0,3,0,3,10,0,0,14,3,16,3,3,4,0,0,36,28,62,46,31,13,0,0,177,4,4,3,5,6,0,0,21,25,58,39,17,22,5,0,162,355,902,680,542,413,116,16,3029,3,10,9,4,3,0,0,29,0,0,0,0,0,0,0,0,7,21,9,8,4,0,0,49,3,7,6,3,3,0,0,22,0,0,0,0,0,0,0,4,6,5,0,0,0,0,0,9,22,46,23,14,9,0,0,115,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206071140,3,8,0,0,0,0,0,10,4,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,10,5,0,0,0,0,13,0,5,0,0,0,0,0,5,98,124,100,87,52,17,4,483,5,4,0,4,0,0,0,11,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,11,14,3,11,0,3,0,47,0,0,3,0,0,0,0,7,4,6,16,13,7,5,3,52,128,175,126,116,72,23,5,642,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206071141,46,94,42,32,23,6,0,243,13,17,9,5,3,0,0,45,0,0,0,0,0,0,0,0,35,68,32,9,6,0,0,149,4,7,9,4,0,0,0,24,241,714,612,436,317,105,22,2445,23,19,8,10,8,9,0,78,0,3,5,5,0,0,0,11,4,24,13,9,8,0,0,58,25,118,89,37,16,0,0,282,0,10,9,3,0,5,0,28,22,105,83,38,16,6,0,269,424,1175,907,580,396,136,21,3633,8,10,8,0,0,0,0,28,0,0,0,0,0,0,0,0,14,24,9,3,5,3,0,60,7,23,6,5,3,0,0,42,3,0,0,0,0,0,0,9,0,0,6,0,0,0,0,11,33,53,31,14,8,3,0,152,0,0,0,0,0,0,0,0,7,5,4,0,0,0,0,15,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206071142,51,79,69,47,45,15,0,303,8,13,10,7,9,0,0,42,0,0,0,0,0,0,0,0,64,114,40,14,16,4,0,258,3,10,3,0,0,0,0,20,131,545,443,371,269,83,14,1855,21,20,11,8,4,4,0,65,0,6,3,0,0,0,0,14,4,18,11,4,5,3,0,53,46,153,83,48,26,10,0,368,0,3,10,7,4,0,0,30,55,165,82,49,32,15,6,405,393,1131,758,564,412,134,14,3407,3,3,3,0,3,3,0,18,0,0,0,0,0,0,0,0,18,17,12,7,9,0,0,62,5,10,20,12,8,0,0,60,0,0,0,0,5,0,0,7,0,3,0,0,0,0,0,8,29,39,31,23,25,9,3,155,0,0,0,0,0,0,0,0,5,11,0,0,4,0,0,24,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206071143,15,10,0,0,0,0,0,36,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,17,17,12,0,0,0,0,44,5,0,0,0,0,0,0,5,61,228,213,188,153,36,9,898,11,0,7,5,0,0,0,27,0,0,4,0,0,0,0,4,3,5,0,0,0,0,0,12,21,33,22,13,6,0,0,100,0,3,6,5,0,0,0,12,22,35,20,12,10,3,0,104,162,333,280,232,181,47,16,1245,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,6,0,0,0,0,19,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
