POW_SA2_CODE_2021,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000_3499_Mng,CIII_IV_3000_3499_Pro,CIII_IV_3000_3499_TecTW,CIII_IV_3000_3499_CoPSW,CIII_IV_3000_3499_ClAW,CIII_IV_3000_3499_SWks,CIII_IV_3000_3499_MaOpDv,CIII_IV_3000_3499_Lab,CIII_IV_3000_3499_IDNS,CIII_IV_3000_3499_Tot,CIII_IV_3500mo_Mng,CIII_IV_3500mo_Pro,CIII_IV_3500mo_TecTW,CIII_IV_3500mo_CoPSW,CIII_IV_3500mo_ClAW,CIII_IV_3500mo_SWks,CIII_IV_3500mo_MaOpDv,CIII_IV_3500mo_Lab,CIII_IV_3500mo_IDNS,CIII_IV_3500mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
205031093,31,10,99,13,21,4,19,19,5,216,34,7,70,14,11,5,13,13,0,159,24,9,38,3,13,7,7,6,3,108,22,3,53,9,5,3,10,14,0,123,7,0,8,0,4,0,0,4,0,22,13,0,6,5,0,3,0,0,0,24,6,0,10,0,0,6,3,4,5,23,270,77,715,317,184,186,119,228,40,2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,3,5,0,0,3,0,0,0,6,0,13,0,0,3,4,5,7,0,7,0,22,6,0,4,0,4,9,4,0,0,26,7,5,0,3,0,0,0,5,0,20,0,0,0,0,3,0,0,3,0,7,5,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
205041094,5,6,48,8,5,6,17,14,0,97,3,4,61,0,6,0,21,15,0,117,5,6,54,0,0,0,23,21,0,113,11,5,194,3,8,0,49,25,9,317,9,3,89,0,3,0,23,8,4,134,18,5,132,0,7,0,37,5,8,203,0,0,8,0,0,0,0,5,5,28,87,39,708,63,59,27,192,152,34,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
205041095,11,8,69,22,22,4,13,9,5,163,15,12,64,11,18,5,7,3,0,137,10,4,38,8,3,0,8,9,4,89,20,8,97,13,9,0,19,18,3,188,3,0,30,0,0,0,20,11,0,71,15,0,42,0,0,0,6,0,0,63,0,0,9,0,0,0,3,0,14,31,138,67,642,391,208,69,120,123,39,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,5,0,0,0,0,13,0,0,0,4,0,0,0,6,0,13,0,0,0,3,5,0,0,0,0,14,0,0,0,4,0,0,0,4,0,7,3,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,3,3,0,0,0,0,7
205041096,33,25,117,40,62,12,53,30,10,381,21,26,102,24,26,0,38,29,3,286,25,12,90,15,13,0,53,37,0,238,52,10,178,17,10,6,69,51,6,400,10,3,39,5,6,0,4,6,4,78,4,4,20,0,4,0,0,0,0,39,0,0,9,4,0,0,0,3,8,25,241,134,947,484,410,137,373,285,51,3058,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,9,0,0,0,4,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,4,0,0,0,19,0,0,3,0,5,6,0,6,0,19,0,4,4,0,9,7,7,0,0,26,5,3,3,3,8,0,0,0,0,22,6,3,4,0,3,5,3,0,0,19,0,3,4,0,6,0,0,0,0,14,4,0,3,0,0,0,0,0,0,7
205041098,5,0,12,0,0,0,0,0,0,21,5,0,0,0,4,0,0,0,0,10,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,8,65,17,11,0,13,23,6,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205041493,30,8,113,29,44,14,20,24,4,278,35,13,85,8,29,7,12,17,3,210,18,0,51,8,10,3,10,4,3,108,31,6,83,7,10,6,17,5,0,157,6,0,12,0,0,3,10,0,0,33,4,4,15,4,0,4,9,0,0,49,0,0,12,0,0,0,0,0,6,22,219,79,733,280,319,239,159,178,22,2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,3,0,14,0,0,0,0,4,6,0,0,0,13,0,0,0,0,4,5,0,3,0,16,6,4,0,8,3,7,0,0,0,23,0,0,0,3,6,0,0,4,0,15,3,0,0,0,6,0,0,0,0,17,3,0,0,0,7,0,0,0,0,9,3,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
205041494,5,12,38,14,30,5,10,6,0,118,10,8,34,14,13,3,19,5,0,113,7,11,22,10,10,0,25,3,3,89,27,7,53,11,3,0,21,7,0,119,3,0,8,3,0,0,0,0,0,17,6,0,0,0,0,4,0,0,0,10,0,0,8,0,0,0,4,0,0,12,85,62,302,208,208,31,100,87,20,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,12,0,0,0,0,8,0,0,0,0,12,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051100,4,4,23,14,4,0,6,3,3,69,9,12,46,20,7,0,6,0,4,97,8,3,28,8,0,3,6,3,0,57,19,16,80,3,0,0,6,13,0,141,0,5,22,0,0,0,0,0,0,41,13,3,63,0,0,0,10,0,3,88,0,0,0,0,0,0,0,0,4,6,89,52,317,69,37,9,54,46,16,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051101,17,0,53,11,7,6,27,11,4,136,19,4,46,8,7,4,16,14,6,110,21,3,25,6,0,0,8,7,0,66,20,0,27,4,5,0,11,4,0,68,4,0,0,0,0,0,0,0,0,6,9,0,5,0,0,0,4,0,0,16,10,0,5,0,3,0,0,5,0,22,213,18,391,144,78,56,143,151,21,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,8,0,13,3,0,0,6,3,0,0,0,0,13,0,0,0,0,0,0,0,5,0,10,0,6,0,4,0,0,0,3,0,9,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0
205051102,7,3,19,31,4,0,11,3,6,82,17,4,7,27,0,0,3,4,0,66,9,0,6,12,0,0,0,0,0,38,10,0,7,5,0,0,4,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,118,8,96,124,23,10,36,64,11,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051103,17,11,107,15,34,18,13,19,10,234,19,17,78,18,11,4,8,13,0,168,15,4,55,0,11,0,0,6,5,106,24,8,66,8,9,0,12,11,4,139,4,0,17,0,0,0,9,5,4,41,14,5,25,0,6,4,6,0,4,52,0,0,9,0,0,0,3,4,3,14,172,96,715,354,236,135,93,197,37,2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,13,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,5,0,3,0,16,0,0,0,6,0,0,0,0,0,17,0,0,4,0,6,3,0,4,0,16,0,0,0,0,10,3,4,3,0,17,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,4,0,0,0,4
205051104,13,4,20,7,4,4,13,3,0,58,15,0,8,0,0,0,9,9,0,36,7,0,4,4,0,0,0,0,0,13,6,0,8,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,6,0,3,117,19,133,75,25,31,42,66,5,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
206011106,3,3,28,4,0,0,8,0,0,50,5,3,7,0,0,0,0,0,0,26,5,5,14,0,0,0,0,4,0,31,0,5,22,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,3,11,0,0,4,0,0,0,0,0,0,5,43,36,174,48,20,20,15,26,3,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206011107,0,7,12,0,3,0,0,0,0,32,0,3,12,0,0,4,0,0,0,25,0,0,11,0,0,0,0,0,0,15,9,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,5,25,12,89,56,15,10,8,18,7,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206011109,0,0,12,0,3,0,0,3,0,21,4,0,8,0,3,0,0,0,0,14,0,0,11,0,0,0,0,0,0,11,0,0,6,0,0,0,0,4,0,8,0,0,0,0,0,0,0,3,0,8,4,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,23,12,60,52,19,10,7,19,4,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206011495,7,8,35,9,14,5,7,0,0,75,11,5,20,5,7,0,0,0,0,58,0,0,8,0,4,0,6,3,0,32,4,7,24,8,4,0,4,0,0,49,3,4,6,0,3,0,0,0,0,10,0,0,5,0,0,0,4,0,0,7,0,0,0,0,4,0,0,0,0,10,48,36,198,95,62,29,44,47,13,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
206011496,20,3,53,17,12,8,3,9,0,137,12,13,43,5,4,6,0,7,3,94,10,6,21,11,9,0,3,3,0,63,20,8,41,18,3,9,3,8,0,107,0,0,5,0,0,0,0,0,0,11,5,0,4,0,3,4,0,0,0,22,4,0,8,0,0,0,0,0,0,18,126,59,361,211,79,82,41,89,15,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,8,0,0,3,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
206011497,15,9,27,14,17,5,0,0,0,80,6,6,22,5,6,0,0,0,0,54,3,0,22,3,9,0,4,5,0,48,11,5,20,0,0,0,6,5,0,52,0,0,11,0,0,0,0,0,0,12,4,0,6,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,4,15,64,40,241,184,97,59,22,51,11,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,15,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
206011498,3,4,13,0,14,0,0,5,0,37,0,7,8,5,0,0,0,4,0,19,9,6,9,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,29,16,99,62,38,4,8,24,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206021110,12,9,46,6,5,3,6,9,6,97,18,0,66,0,5,0,6,0,0,94,8,4,44,3,0,0,0,6,0,67,24,6,85,0,7,4,3,0,0,138,9,0,21,0,11,0,0,0,0,34,14,0,8,0,3,0,0,0,0,29,0,0,3,0,0,0,0,0,0,5,109,30,449,62,82,45,30,42,6,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
206021112,17,6,49,15,10,0,4,0,0,95,7,6,41,3,7,0,0,10,0,75,10,0,27,0,8,0,5,4,0,51,17,3,33,0,0,0,0,0,0,59,3,0,3,0,0,0,0,0,0,11,3,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,10,84,40,319,166,61,21,28,50,9,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,3,3,3,0,0,0,9,4,3,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206021499,13,0,21,9,8,0,0,5,0,59,0,8,21,6,3,4,0,3,0,42,3,4,16,3,0,0,0,0,0,33,5,0,16,6,0,3,0,0,4,28,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,11,49,25,178,112,35,30,4,21,12,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
206021500,3,3,23,4,4,6,3,0,0,45,4,7,15,0,0,0,0,0,0,28,0,4,13,0,0,0,0,0,0,17,9,4,15,0,0,3,0,0,0,32,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,5,36,31,148,63,25,27,9,19,6,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
206031113,8,0,19,6,3,4,0,0,0,41,10,3,22,0,0,5,0,0,0,34,6,0,10,0,0,0,0,0,0,22,3,3,14,0,0,6,0,0,0,26,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,47,24,136,81,24,30,16,17,4,374,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206031115,4,0,10,8,5,0,7,0,0,42,0,0,6,7,4,0,8,0,0,28,3,0,6,0,6,0,4,0,0,18,4,0,14,0,0,3,3,0,0,29,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,3,8,35,13,78,73,38,15,31,39,11,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
