POW_SA2_CODE_2021,TaTW_650_799_H_0,TaTW_650_799_H_1_19,TaTW_650_799_H_20_29,TaTW_650_799_H_30_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40_44,TaTW_650_799_H_45_49,TaTW_650_799_H_50ov,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_19,TaTW_800_999_H_20_29,TaTW_800_999_H_30_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40_44,TaTW_800_999_H_45_49,TaTW_800_999_H_50ov,TaTW_800_999_H_NS,TaTW_800_999_H_Tot,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_19,TaTW_1000_1249_H_20_29,TaTW_1000_1249_H_30_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40_44,TaTW_1000_1249_H_45_49,TaTW_1000_1249_H_50ov,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_19,TaTW_1250_1499_H_20_29,TaTW_1250_1499_H_30_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40_44,TaTW_1250_1499_H_45_49,TaTW_1250_1499_H_50ov,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_19,TaTW_1500_1749_H_20_29,TaTW_1500_1749_H_30_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40_44,TaTW_1500_1749_H_45_49,TaTW_1500_1749_H_50ov,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_19,TaTW_1750_1999_H_20_29,TaTW_1750_1999_H_30_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40_44,TaTW_1750_1999_H_45_49,TaTW_1750_1999_H_50ov,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_19,TaTW_2000_2999_H_20_29,TaTW_2000_2999_H_30_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40_44,TaTW_2000_2999_H_45_49,TaTW_2000_2999_H_50ov,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000_3499_H_0,TaTW_3000_3499_H_1_19,TaTW_3000_3499_H_20_29,TaTW_3000_3499_H_30_34,TaTW_3000_3499_H_35_39,TaTW_3000_3499_H_40_44,TaTW_3000_3499_H_45_49,TaTW_3000_3499_H_50ov,TaTW_3000_3499_H_NS,TaTW_3000_3499_H_Tot,TaTW_3500mo_H_0,TaTW_3500mo_H_1_19,TaTW_3500mo_H_20_29,TaTW_3500mo_H_30_34,TaTW_3500mo_H_35_39,TaTW_3500mo_H_40_44,TaTW_3500mo_H_45_49,TaTW_3500mo_H_50ov,TaTW_3500mo_H_NS,TaTW_3500mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_19,TaTW_PINS_H_20_29,TaTW_PINS_H_30_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40_44,TaTW_PINS_H_45_49,TaTW_PINS_H_50ov,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_19,TaTW_Tot_H_20_29,TaTW_Tot_H_30_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40_44,TaTW_Tot_H_45_49,TaTW_Tot_H_50ov,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_19,CoPSW_NNI_H_20_29,CoPSW_NNI_H_30_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40_44,CoPSW_NNI_H_45_49,CoPSW_NNI_H_50ov,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_19,CoPSW_1_149_H_20_29,CoPSW_1_149_H_30_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40_44,CoPSW_1_149_H_45_49,CoPSW_1_149_H_50ov,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_19,CoPSW_150_299_H_20_29,CoPSW_150_299_H_30_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40_44,CoPSW_150_299_H_45_49,CoPSW_150_299_H_50ov,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_19,CoPSW_300_399_H_20_29,CoPSW_300_399_H_30_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40_44,CoPSW_300_399_H_45_49,CoPSW_300_399_H_50ov,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_19,CoPSW_400_499_H_20_29,CoPSW_400_499_H_30_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40_44,CoPSW_400_499_H_45_49,CoPSW_400_499_H_50ov,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_19,CoPSW_500_649_H_20_29,CoPSW_500_649_H_30_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40_44,CoPSW_500_649_H_45_49,CoPSW_500_649_H_50ov,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_19,CoPSW_650_799_H_20_29,CoPSW_650_799_H_30_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40_44,CoPSW_650_799_H_45_49,CoPSW_650_799_H_50ov,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_19,CoPSW_800_999_H_20_29,CoPSW_800_999_H_30_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40_44,CoPSW_800_999_H_45_49,CoPSW_800_999_H_50ov,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_19,CoPSW_1000_1249_H_20_29,CoPSW_1000_1249_H_30_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40_44,CoPSW_1000_1249_H_45_49,CoPSW_1000_1249_H_50ov,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot
205041096,0,14,7,15,32,22,4,5,6,108,3,12,18,11,67,70,13,15,3,205,3,5,7,4,73,88,10,16,0,210,6,4,0,3,47,55,16,25,0,160,3,0,5,3,30,61,13,25,0,149,8,4,0,4,33,41,10,21,0,120,4,5,3,6,70,71,25,38,3,223,3,0,0,6,11,3,13,15,0,42,0,0,0,0,4,3,9,3,0,19,0,5,0,0,3,4,0,0,4,16,49,105,86,68,394,459,106,174,27,1469,0,0,4,0,0,0,0,0,4,4,4,18,0,0,0,0,0,0,0,22,6,22,3,0,0,0,0,0,0,41,3,28,12,4,0,0,0,0,0,52,11,56,24,6,5,0,0,3,0,102,12,34,52,15,4,5,0,0,0,132,14,27,68,42,33,8,5,0,3,201,5,20,56,38,50,15,3,13,8,202,14,15,25,34,64,33,8,9,5,202
205041098,0,0,0,0,5,0,4,0,0,15,0,0,3,0,5,3,0,0,0,12,0,4,0,0,3,5,0,0,0,13,0,0,0,0,3,5,3,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,6,19,9,4,21,31,6,13,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,4,4,0,0,0,0,3,0,9,0,0,3,4,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,13,0,0,0,0,3,3,0,0,0,6
205041493,7,7,23,14,43,36,3,10,0,140,7,5,15,12,57,43,8,11,4,149,10,8,5,10,70,78,20,28,5,227,0,0,0,8,39,61,15,18,0,142,6,0,0,0,14,47,13,22,0,105,5,0,0,0,10,25,13,18,3,65,3,0,0,3,21,36,6,27,0,96,0,0,0,0,7,3,3,3,0,14,5,0,0,0,8,12,3,7,0,29,0,0,0,0,0,5,0,0,11,17,56,53,88,56,303,379,91,147,26,1190,6,5,0,0,0,0,0,0,0,7,13,39,5,0,0,0,0,0,0,59,9,32,7,0,0,0,0,0,0,52,11,42,5,4,0,0,0,0,0,57,9,37,23,3,0,0,0,0,0,72,16,42,52,7,7,0,0,3,0,127,20,27,49,25,21,7,0,7,0,153,10,19,35,26,43,9,5,5,5,146,6,10,9,22,36,17,6,4,4,105
205041494,0,4,8,7,9,13,0,0,3,47,6,3,9,10,25,20,5,4,0,78,0,5,0,4,27,31,5,5,0,83,0,5,3,4,23,19,3,4,0,60,3,0,0,0,13,21,0,8,0,53,0,0,0,0,10,16,5,3,0,27,0,0,0,4,15,27,7,15,0,63,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,22,42,34,35,142,160,35,41,11,528,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,16,3,19,4,0,0,0,0,0,0,24,3,18,3,0,0,0,0,0,0,25,0,15,15,0,0,0,0,0,0,35,7,28,24,9,9,6,0,0,0,76,8,17,37,30,12,6,0,0,0,115,8,10,12,32,17,8,0,6,0,97,3,9,19,26,26,21,4,4,0,120
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
205051100,0,0,0,3,3,7,0,0,0,13,0,0,0,0,9,7,0,0,0,25,0,0,0,0,9,4,0,0,0,21,0,0,0,3,15,7,4,6,0,35,0,0,0,0,20,23,3,9,0,59,0,0,0,0,10,12,3,3,0,35,4,0,5,0,33,28,15,22,0,105,0,0,0,0,16,3,3,14,0,35,15,0,0,0,10,5,10,56,0,97,0,0,0,0,0,4,0,0,0,4,22,28,16,12,129,100,38,113,12,468,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,9,0,15,3,7,0,0,0,0,0,26,0,4,9,6,7,0,0,0,0,20,3,0,0,0,12,4,0,0,0,21,0,0,0,0,5,3,3,10,0,26
205051101,3,3,13,9,15,24,4,8,6,76,3,0,3,5,29,33,10,10,0,88,5,0,4,4,26,40,6,15,0,95,0,0,6,0,16,31,10,22,0,73,5,0,0,0,3,31,4,8,0,58,5,0,0,0,5,13,0,8,0,23,0,0,0,0,5,6,5,8,0,31,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,6,8,29,36,49,25,118,213,48,88,7,619,0,0,0,0,0,0,0,0,0,0,17,19,0,0,0,0,0,0,0,37,6,15,0,0,0,0,0,4,0,27,5,20,3,0,0,0,0,0,0,26,11,30,13,0,0,0,0,0,0,56,11,22,25,8,0,5,0,0,0,67,8,18,29,23,8,0,0,0,0,79,0,12,12,11,12,6,0,3,0,50,6,5,10,12,9,8,4,0,0,44
205051102,3,0,0,0,0,3,0,0,0,18,0,3,0,0,10,8,0,6,0,24,0,0,0,0,8,10,0,6,0,23,0,0,0,0,8,8,0,3,0,21,0,0,0,0,8,3,0,4,0,15,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,18,6,6,32,51,5,27,0,152,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,3,3,8,0,0,0,0,0,0,17,3,5,6,0,0,0,0,0,0,21,0,6,7,0,12,3,0,0,0,27,6,0,0,0,5,8,0,0,0,29
205051103,6,6,16,14,39,19,5,8,0,116,6,5,10,12,38,56,8,7,0,145,8,8,3,10,53,63,14,15,5,180,0,0,8,5,34,55,17,18,0,142,0,3,4,5,30,39,15,10,0,104,7,0,0,0,23,19,5,14,0,68,11,3,0,0,14,26,6,30,3,91,6,0,0,0,0,5,5,9,0,22,7,0,0,0,0,4,0,23,0,31,0,0,0,0,0,8,0,0,3,14,65,90,84,52,263,333,81,148,19,1136,6,0,0,0,0,0,0,0,0,7,14,25,0,0,0,0,0,0,3,42,9,37,8,0,0,0,0,0,0,54,6,40,12,0,0,3,0,0,0,69,4,43,26,7,6,6,0,0,0,88,7,48,47,17,10,4,0,0,0,132,17,35,78,39,18,5,0,4,0,196,3,22,46,57,36,15,0,8,6,194,15,8,22,39,43,30,4,8,0,174
205051104,7,4,5,5,4,10,0,4,0,37,0,0,4,3,5,12,0,3,0,32,0,0,6,0,13,10,0,5,0,33,0,0,0,0,4,6,0,8,0,20,0,0,0,0,4,9,0,0,0,12,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,3,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,20,17,38,56,9,31,6,210,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,16,0,7,3,3,5,0,0,0,0,18,4,12,14,8,0,0,0,0,0,41,0,4,9,6,7,3,0,0,0,32,0,3,7,10,9,9,0,0,0,43,4,0,0,6,10,9,0,0,0,30
206011106,5,17,10,11,15,11,0,3,0,68,5,4,11,14,26,25,3,6,0,94,5,5,20,9,21,32,5,5,0,94,0,4,3,8,15,14,4,0,0,48,0,0,0,4,9,9,0,3,0,21,0,0,0,3,0,8,0,5,0,19,0,0,0,0,0,8,0,9,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,3,0,0,0,12,27,59,74,47,94,116,18,38,5,476,0,3,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,5,5,11,7,0,0,0,0,0,0,24,3,20,8,0,0,0,0,0,0,25,4,28,7,0,0,0,0,0,0,43,4,27,23,8,3,0,0,0,0,68,5,19,19,12,0,4,0,0,0,64,4,6,9,6,11,5,0,0,0,38,3,11,0,5,14,0,0,0,0,34
206011107,0,3,0,3,3,6,0,0,0,21,5,4,5,10,3,7,0,0,0,33,0,4,4,5,14,9,3,4,0,41,0,0,0,3,3,5,6,4,0,28,0,3,0,0,8,7,0,4,0,23,0,0,0,0,5,12,0,0,0,20,0,0,0,0,3,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,9,32,20,21,38,54,5,20,6,222,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,14,3,14,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,24,0,18,5,0,0,0,0,0,0,30,3,27,15,0,5,0,0,0,6,59,4,21,18,15,3,0,0,0,0,65,0,3,13,8,22,7,0,0,6,56,0,0,15,9,8,0,0,0,0,38
206011109,0,4,5,0,5,7,0,0,0,26,3,0,0,0,9,6,0,0,0,23,0,3,0,3,3,9,4,0,0,27,0,0,0,0,3,7,0,0,0,13,0,0,6,0,3,0,0,4,0,12,0,0,0,0,0,7,0,4,0,14,0,0,0,0,0,7,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,17,10,37,55,11,15,3,153,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,4,14,0,0,0,0,0,0,0,20,0,8,3,4,0,0,0,0,0,16,0,14,6,0,0,0,0,0,0,25,0,16,12,4,4,0,0,3,0,38,0,9,11,8,13,0,0,0,0,46,8,12,7,10,19,5,0,0,0,60,0,0,0,0,12,3,0,0,0,27
206011495,4,13,16,6,15,8,3,0,3,64,7,3,11,13,38,24,4,0,4,102,0,6,3,8,34,22,3,9,0,91,3,0,5,9,17,24,4,10,0,70,0,0,5,0,3,6,0,9,0,31,0,0,0,4,6,6,3,5,0,19,0,0,0,0,8,8,3,14,0,34,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,3,23,65,81,50,131,120,26,47,14,561,0,0,0,0,0,0,0,0,0,7,3,18,0,0,0,3,0,0,0,23,9,22,3,0,0,0,0,0,0,38,12,23,9,0,0,0,0,0,0,47,4,25,3,0,0,3,0,0,0,37,7,42,34,3,3,5,0,0,4,102,9,18,19,16,15,4,0,0,0,80,6,13,23,10,26,12,0,0,0,96,0,8,8,11,29,16,7,4,0,73
206011496,5,20,27,25,26,19,3,4,0,133,7,18,24,22,68,38,6,3,0,182,6,11,17,14,76,55,10,8,0,200,6,5,8,12,28,41,13,9,0,119,0,5,5,4,29,26,6,15,0,88,0,4,3,4,16,18,0,6,0,45,3,0,0,6,13,19,11,15,0,58,0,0,0,0,0,6,0,3,0,6,0,0,0,0,0,0,7,9,0,11,0,0,0,0,4,7,0,0,0,14,48,121,126,93,269,234,50,85,0,1032,0,7,0,0,0,4,0,0,0,10,14,32,0,0,0,0,0,0,0,45,16,50,0,5,0,0,0,0,0,68,21,58,17,3,0,0,0,0,0,96,26,53,26,11,4,3,0,0,0,117,28,81,49,10,0,8,0,0,3,184,25,60,56,35,21,7,0,0,0,196,16,35,38,33,38,21,4,3,4,184,9,22,27,22,35,29,4,4,0,144
206011497,4,16,11,4,12,13,6,7,0,71,7,13,15,11,31,19,6,4,0,104,5,5,5,0,31,35,3,11,0,94,5,0,5,0,20,21,9,7,0,70,3,3,0,0,21,20,4,3,4,54,0,0,4,3,12,17,4,3,0,46,3,0,0,0,8,17,11,15,0,49,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,4,0,8,0,0,4,0,0,3,0,0,5,16,27,100,83,43,148,152,34,62,13,663,0,3,3,0,0,0,0,0,0,9,18,23,0,0,0,0,0,0,0,40,11,47,0,0,4,0,0,0,4,58,7,37,14,0,0,0,0,0,0,64,3,40,24,4,4,0,4,0,0,76,13,52,37,13,0,3,0,0,3,124,6,36,78,16,16,4,0,0,3,158,8,15,49,29,42,12,3,3,4,168,7,9,23,23,37,19,0,7,5,137
206011498,3,0,3,11,4,4,0,0,0,30,3,0,3,5,5,10,0,5,0,37,0,3,7,3,11,16,3,0,0,45,0,0,0,0,3,8,8,6,5,32,3,4,0,0,6,10,5,0,0,20,0,0,0,0,4,3,0,5,0,18,0,0,0,0,0,3,4,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,7,11,30,35,25,37,67,12,26,6,252,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,14,0,18,0,0,0,0,0,0,0,21,3,6,3,0,0,0,0,0,0,10,3,15,10,4,6,0,0,0,0,44,4,6,24,16,4,0,0,0,0,50,3,12,17,17,15,5,0,5,0,70,0,0,11,18,32,8,4,4,0,76
206021110,4,3,4,8,25,22,0,0,0,64,9,6,10,9,30,56,3,7,0,123,4,0,7,7,47,49,10,8,0,143,0,3,4,7,30,37,18,4,0,102,3,0,0,0,21,45,11,15,0,92,0,3,0,0,12,27,13,11,0,64,0,3,0,0,15,63,17,19,0,113,0,0,0,0,0,5,6,3,0,22,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,5,4,32,61,55,38,197,324,75,78,11,871,3,0,0,0,0,0,0,0,0,3,10,32,5,0,0,0,0,0,0,40,11,25,3,0,0,0,0,0,0,33,3,23,3,0,0,0,0,0,0,32,3,9,8,0,0,0,0,0,3,32,12,25,19,8,4,0,0,0,0,67,6,9,19,16,9,5,0,0,0,66,5,4,14,8,24,8,0,0,0,71,4,3,14,10,25,4,0,6,0,64
206021112,0,16,11,20,20,25,4,3,0,101,3,14,14,5,32,29,3,3,0,109,9,9,9,13,48,33,6,11,0,131,0,4,3,9,25,31,11,10,0,94,3,5,0,0,19,29,4,3,0,77,0,0,0,0,21,20,3,9,0,51,0,0,0,3,15,13,7,7,0,45,0,0,0,0,0,5,0,3,0,13,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,3,4,34,86,71,62,190,212,37,65,10,768,0,0,0,0,0,0,0,0,0,5,9,24,0,0,0,0,0,0,0,30,12,35,0,0,0,0,0,0,0,44,9,41,8,5,0,0,0,0,0,62,8,41,21,4,0,0,0,0,0,68,17,52,43,12,4,4,0,0,0,118,11,36,31,29,17,4,0,3,0,125,8,21,33,30,46,9,0,4,0,151,4,8,13,29,45,20,3,3,0,129
206021499,6,8,13,5,9,15,3,0,0,60,0,9,14,6,21,21,5,8,0,81,0,8,6,6,23,33,3,5,0,84,3,5,4,5,9,17,3,9,0,44,0,0,4,6,19,8,7,11,0,51,0,0,0,0,8,18,0,0,0,27,0,0,0,3,4,9,10,5,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,55,59,44,99,123,27,40,7,472,0,0,0,0,0,0,0,0,0,5,7,14,0,0,0,0,0,0,0,18,15,31,0,0,0,0,0,0,6,54,14,43,13,0,0,0,0,0,0,73,15,33,12,0,3,0,0,0,0,55,14,28,36,5,4,0,0,0,0,94,8,22,20,19,11,4,0,0,0,84,7,16,13,21,21,7,0,0,0,89,3,9,9,16,32,11,0,9,0,91
206021500,0,12,16,10,9,14,0,0,0,59,0,3,16,8,13,15,3,8,5,69,0,8,9,6,24,35,5,7,0,88,0,0,3,4,9,11,4,6,0,40,0,0,0,0,6,16,6,8,0,38,0,0,0,0,0,7,5,3,0,16,0,3,0,0,4,8,3,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,56,65,39,64,114,24,44,7,432,0,0,0,0,0,0,0,0,0,4,8,26,0,0,0,0,0,0,0,36,3,16,0,0,0,0,0,0,0,24,7,30,12,0,0,0,0,0,0,42,8,29,15,3,0,0,0,0,0,55,6,28,24,4,0,0,0,0,0,65,8,23,28,6,7,6,0,0,0,76,10,8,14,10,23,4,4,4,0,78,0,4,12,10,12,3,0,0,0,48
206031113,0,9,13,0,3,4,0,5,0,37,3,6,8,8,9,7,0,3,0,51,4,5,4,5,11,13,0,0,0,36,0,3,4,3,5,14,0,4,0,33,0,0,3,0,4,15,0,5,0,27,0,0,0,0,0,4,6,3,0,17,0,0,0,0,0,11,3,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,49,38,23,42,73,9,27,9,298,0,0,0,0,0,0,0,0,0,0,7,22,0,0,0,0,0,0,0,32,8,23,0,0,0,0,0,0,0,32,5,16,10,0,0,0,0,0,0,43,8,27,8,0,0,0,0,0,0,54,8,32,30,0,9,0,0,0,0,76,3,16,21,11,12,4,0,0,0,72,6,7,18,13,12,9,0,0,0,68,5,11,4,7,11,3,0,0,0,46
206031115,6,6,7,3,3,5,0,0,0,21,3,8,5,5,12,12,0,0,0,41,0,3,0,0,16,23,3,3,0,56,6,0,0,0,9,13,4,7,0,36,0,0,3,0,4,9,6,0,0,29,0,0,0,0,4,5,0,3,0,10,0,0,0,0,0,6,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,12,30,27,12,59,83,16,25,8,264,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,22,0,12,3,0,0,0,0,0,4,20,0,9,6,0,0,0,0,0,0,20,3,9,11,3,4,0,0,0,0,34,5,20,16,3,8,0,0,0,0,50,6,5,20,12,3,3,0,0,0,44,0,4,16,13,22,0,0,0,0,68,6,0,10,11,18,3,0,3,0,51
206031116,12,17,23,21,8,6,5,0,0,95,9,9,23,16,36,26,9,6,0,128,8,10,9,11,40,28,7,4,0,126,0,8,0,8,21,20,7,11,0,63,4,7,3,0,11,24,3,9,0,60,0,0,3,0,11,19,4,4,0,40,3,0,0,3,8,18,4,14,0,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,4,0,0,4,0,0,0,0,0,3,7,57,98,112,64,150,153,39,56,6,731,0,5,0,0,0,3,0,0,0,13,18,28,0,0,0,0,0,0,0,40,16,58,16,0,0,0,0,0,0,89,19,46,12,3,0,0,0,0,0,86,10,52,23,0,4,0,0,0,7,99,19,49,42,10,12,0,0,4,0,141,18,44,67,31,22,7,0,6,5,192,11,22,45,36,56,18,0,5,0,196,17,16,23,32,38,25,0,8,0,155
206031501,6,3,7,9,13,6,0,4,0,49,0,0,14,3,22,16,0,4,0,63,3,9,9,0,24,21,0,12,0,78,0,4,5,4,18,16,9,8,0,61,0,0,0,3,7,17,7,12,0,49,0,0,0,0,7,10,3,3,0,29,0,0,0,0,6,6,0,9,0,26,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,7,21,33,53,22,102,113,22,56,14,438,3,6,0,0,0,0,0,0,0,9,14,26,0,0,0,0,0,0,0,41,10,36,5,0,0,0,0,0,0,52,7,25,19,0,0,0,0,0,0,55,7,28,19,3,0,3,0,0,0,65,5,28,35,5,3,0,0,0,0,80,8,14,34,21,10,9,0,0,0,97,12,5,23,27,43,11,3,4,4,130,6,4,11,13,27,7,0,0,5,72
206031502,0,3,7,5,21,7,0,4,0,47,4,14,14,7,17,22,4,7,3,87,6,3,14,9,19,20,0,6,0,84,0,3,5,0,11,20,6,4,0,40,3,0,0,4,14,16,3,9,0,41,3,0,0,0,6,8,0,0,0,21,0,4,0,0,0,20,0,8,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,7,0,3,0,0,0,0,0,0,0,8,22,57,74,33,87,118,16,37,8,456,4,3,0,0,0,0,0,0,0,5,24,31,0,0,0,0,0,0,0,52,11,25,4,0,0,0,0,0,0,40,8,31,8,0,4,0,0,0,0,50,7,19,18,0,0,0,0,0,0,55,4,16,32,6,4,0,0,0,0,65,3,20,25,15,17,10,0,0,0,90,0,14,19,13,23,10,0,3,0,85,4,6,12,14,26,12,5,5,0,81
