POW_SA2_CODE_2021,TaTW_1500_1749_A_45_54,TaTW_1500_1749_A_55_64,TaTW_1500_1749_A_65_74,TaTW_1500_1749_A_75ov,TaTW_1500_1749_Tot,TaTW_1750_1999_A_15_19,TaTW_1750_1999_A_20_24,TaTW_1750_1999_A_25_34,TaTW_1750_1999_A_35_44,TaTW_1750_1999_A_45_54,TaTW_1750_1999_A_55_64,TaTW_1750_1999_A_65_74,TaTW_1750_1999_A_75ov,TaTW_1750_1999_Tot,TaTW_2000_2999_A_15_19,TaTW_2000_2999_A_20_24,TaTW_2000_2999_A_25_34,TaTW_2000_2999_A_35_44,TaTW_2000_2999_A_45_54,TaTW_2000_2999_A_55_64,TaTW_2000_2999_A_65_74,TaTW_2000_2999_A_75ov,TaTW_2000_2999_Tot,TaTW_3000_3499_A_15_19,TaTW_3000_3499_A_20_24,TaTW_3000_3499_A_25_34,TaTW_3000_3499_A_35_44,TaTW_3000_3499_A_45_54,TaTW_3000_3499_A_55_64,TaTW_3000_3499_A_65_74,TaTW_3000_3499_A_75ov,TaTW_3000_3499_Tot,TaTW_3500mo_A_15_19,TaTW_3500mo_A_20_24,TaTW_3500mo_A_25_34,TaTW_3500mo_A_35_44,TaTW_3500mo_A_45_54,TaTW_3500mo_A_55_64,TaTW_3500mo_A_65_74,TaTW_3500mo_A_75ov,TaTW_3500mo_Tot,TaTW_PINS_A_15_19,TaTW_PINS_A_20_24,TaTW_PINS_A_25_34,TaTW_PINS_A_35_44,TaTW_PINS_A_45_54,TaTW_PINS_A_55_64,TaTW_PINS_A_65_74,TaTW_PINS_A_75ov,TaTW_PINS_Tot,TaTW_Tot_A_15_19,TaTW_Tot_A_20_24,TaTW_Tot_A_25_34,TaTW_Tot_A_35_44,TaTW_Tot_A_45_54,TaTW_Tot_A_55_64,TaTW_Tot_A_65_74,TaTW_Tot_A_75ov,TaTW_Tot_Tot,CoPSW_NNI_A_15_19,CoPSW_NNI_A_20_24,CoPSW_NNI_A_25_34,CoPSW_NNI_A_35_44,CoPSW_NNI_A_45_54,CoPSW_NNI_A_55_64,CoPSW_NNI_A_65_74,CoPSW_NNI_A_75ov,CoPSW_NNI_Tot,CoPSW_1_149_A_15_19,CoPSW_1_149_A_20_24,CoPSW_1_149_A_25_34,CoPSW_1_149_A_35_44,CoPSW_1_149_A_45_54,CoPSW_1_149_A_55_64,CoPSW_1_149_A_65_74,CoPSW_1_149_A_75ov,CoPSW_1_149_Tot,CoPSW_150_299_A_15_19,CoPSW_150_299_A_20_24,CoPSW_150_299_A_25_34,CoPSW_150_299_A_35_44,CoPSW_150_299_A_45_54,CoPSW_150_299_A_55_64,CoPSW_150_299_A_65_74,CoPSW_150_299_A_75ov,CoPSW_150_299_Tot,CoPSW_300_399_A_15_19,CoPSW_300_399_A_20_24,CoPSW_300_399_A_25_34,CoPSW_300_399_A_35_44,CoPSW_300_399_A_45_54,CoPSW_300_399_A_55_64,CoPSW_300_399_A_65_74,CoPSW_300_399_A_75ov,CoPSW_300_399_Tot,CoPSW_400_499_A_15_19,CoPSW_400_499_A_20_24,CoPSW_400_499_A_25_34,CoPSW_400_499_A_35_44,CoPSW_400_499_A_45_54,CoPSW_400_499_A_55_64,CoPSW_400_499_A_65_74,CoPSW_400_499_A_75ov,CoPSW_400_499_Tot,CoPSW_500_649_A_15_19,CoPSW_500_649_A_20_24,CoPSW_500_649_A_25_34,CoPSW_500_649_A_35_44,CoPSW_500_649_A_45_54,CoPSW_500_649_A_55_64,CoPSW_500_649_A_65_74,CoPSW_500_649_A_75ov,CoPSW_500_649_Tot,CoPSW_650_799_A_15_19,CoPSW_650_799_A_20_24,CoPSW_650_799_A_25_34,CoPSW_650_799_A_35_44,CoPSW_650_799_A_45_54,CoPSW_650_799_A_55_64,CoPSW_650_799_A_65_74,CoPSW_650_799_A_75ov,CoPSW_650_799_Tot,CoPSW_800_999_A_15_19,CoPSW_800_999_A_20_24,CoPSW_800_999_A_25_34,CoPSW_800_999_A_35_44,CoPSW_800_999_A_45_54,CoPSW_800_999_A_55_64,CoPSW_800_999_A_65_74,CoPSW_800_999_A_75ov,CoPSW_800_999_Tot,CoPSW_1000_1249_A_15_19,CoPSW_1000_1249_A_20_24,CoPSW_1000_1249_A_25_34,CoPSW_1000_1249_A_35_44,CoPSW_1000_1249_A_45_54,CoPSW_1000_1249_A_55_64,CoPSW_1000_1249_A_65_74,CoPSW_1000_1249_A_75ov,CoPSW_1000_1249_Tot,CoPSW_1250_1499_A_15_19,CoPSW_1250_1499_A_20_24,CoPSW_1250_1499_A_25_34,CoPSW_1250_1499_A_35_44,CoPSW_1250_1499_A_45_54,CoPSW_1250_1499_A_55_64,CoPSW_1250_1499_A_65_74,CoPSW_1250_1499_A_75ov,CoPSW_1250_1499_Tot,CoPSW_1500_1749_A_15_19,CoPSW_1500_1749_A_20_24,CoPSW_1500_1749_A_25_34,CoPSW_1500_1749_A_35_44,CoPSW_1500_1749_A_45_54,CoPSW_1500_1749_A_55_64,CoPSW_1500_1749_A_65_74,CoPSW_1500_1749_A_75ov,CoPSW_1500_1749_Tot,CoPSW_1750_1999_A_15_19,CoPSW_1750_1999_A_20_24,CoPSW_1750_1999_A_25_34,CoPSW_1750_1999_A_35_44,CoPSW_1750_1999_A_45_54,CoPSW_1750_1999_A_55_64,CoPSW_1750_1999_A_65_74,CoPSW_1750_1999_A_75ov,CoPSW_1750_1999_Tot,CoPSW_2000_2999_A_15_19,CoPSW_2000_2999_A_20_24,CoPSW_2000_2999_A_25_34,CoPSW_2000_2999_A_35_44,CoPSW_2000_2999_A_45_54,CoPSW_2000_2999_A_55_64,CoPSW_2000_2999_A_65_74,CoPSW_2000_2999_A_75ov,CoPSW_2000_2999_Tot,CoPSW_3000_3499_A_15_19,CoPSW_3000_3499_A_20_24,CoPSW_3000_3499_A_25_34,CoPSW_3000_3499_A_35_44,CoPSW_3000_3499_A_45_54,CoPSW_3000_3499_A_55_64,CoPSW_3000_3499_A_65_74,CoPSW_3000_3499_A_75ov,CoPSW_3000_3499_Tot,CoPSW_3500mo_A_15_19,CoPSW_3500mo_A_20_24,CoPSW_3500mo_A_25_34,CoPSW_3500mo_A_35_44,CoPSW_3500mo_A_45_54,CoPSW_3500mo_A_55_64,CoPSW_3500mo_A_65_74,CoPSW_3500mo_A_75ov,CoPSW_3500mo_Tot,CoPSW_PINS_A_15_19,CoPSW_PINS_A_20_24,CoPSW_PINS_A_25_34,CoPSW_PINS_A_35_44,CoPSW_PINS_A_45_54,CoPSW_PINS_A_55_64
206041125,17,22,4,0,112,0,0,18,19,15,5,0,0,63,0,3,22,36,25,20,0,0,111,0,0,3,13,12,5,0,0,27,0,0,5,22,12,7,0,0,43,0,0,0,6,0,0,0,0,10,21,97,329,242,171,133,20,6,1014,0,3,0,0,0,0,0,0,9,50,21,0,0,3,5,0,0,77,20,26,11,3,6,3,3,3,82,13,27,16,4,6,6,6,0,68,6,39,18,5,3,14,3,0,92,6,31,28,17,16,13,5,0,129,3,39,57,23,28,19,6,0,175,4,33,76,40,37,34,8,0,236,3,17,78,63,32,31,8,0,243,0,5,35,16,25,21,5,0,106,0,8,19,17,16,4,0,0,66,0,6,14,10,5,3,0,0,26,0,0,4,4,9,5,0,0,31,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,5,0,0,5
206041127,8,10,0,0,48,0,0,14,14,10,14,0,0,46,0,0,24,33,37,32,6,0,130,0,0,14,20,18,16,0,0,68,0,0,16,30,27,12,3,0,84,0,0,0,0,0,0,0,0,4,9,29,129,139,108,102,13,0,521,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,9,0,0,10,3,0,7,0,0,12,0,0,7,7,3,8,0,0,20,0,5,8,10,0,5,0,0,19,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,92,70,8,0,528,0,8,115,153,102,66,12,0,452,0,4,160,288,201,112,15,0,785,0,0,32,77,37,25,3,0,179,0,3,21,55,68,20,5,0,170,0,4,11,9,3,4,0,0,28,62,472,1726,1359,860,538,102,8,5111,13,6,13,5,7,0,3,0,39,55,62,14,3,0,0,0,0,132,66,132,35,13,3,3,0,0,264,65,159,105,28,19,12,5,0,390,36,174,139,33,15,13,4,0,409,41,236,237,55,28,26,3,0,632,21,192,287,94,38,31,8,0,668,14,124,311,108,67,49,12,0,681,4,68,286,105,60,34,9,0,576,0,40,154,112,69,38,9,0,426,0,29,122,111,79,45,5,0,393,0,12,77,59,40,36,3,0,228,0,9,86,74,103,58,8,0,329,0,0,4,17,7,7,0,0,34,0,4,4,7,14,10,5,0,45,3,8,9,4,0,3
206041504,34,19,4,0,196,0,3,25,35,27,17,5,0,119,0,3,62,76,43,24,0,0,211,0,3,17,19,10,3,0,0,56,0,0,12,28,20,10,0,0,72,0,4,0,0,0,0,0,0,11,26,175,534,444,257,142,28,0,1611,0,9,3,5,0,4,0,0,16,29,26,4,0,3,0,0,0,59,26,78,26,7,3,0,0,0,146,24,66,33,7,5,3,0,0,139,5,60,56,8,3,3,4,0,142,13,79,82,20,5,8,6,0,210,11,45,88,21,8,8,0,0,188,4,53,90,37,22,8,0,0,207,0,29,60,32,14,4,3,0,140,0,5,37,21,15,7,0,0,82,0,11,33,26,20,18,0,0,102,0,5,20,15,7,5,0,0,50,0,0,23,20,18,7,0,0,77,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0
206041505,91,58,13,0,554,0,10,121,149,112,60,13,0,460,0,11,224,351,202,121,19,0,931,0,0,54,74,48,37,0,0,220,0,4,29,79,64,58,4,0,230,0,7,14,12,6,0,4,0,44,65,413,1533,1396,771,492,92,6,4764,0,4,7,9,5,0,0,0,28,42,41,8,4,3,3,0,0,97,44,74,35,13,5,4,5,0,182,14,86,57,25,10,6,6,0,213,18,84,83,32,16,12,4,0,245,4,124,142,55,34,18,5,0,386,7,128,204,73,40,26,8,3,489,4,87,199,111,66,42,9,0,516,3,53,205,131,76,45,10,0,520,0,25,130,83,55,38,9,0,335,4,13,87,66,73,30,8,0,282,0,7,58,45,51,23,0,0,184,0,8,65,132,142,64,0,0,406,0,3,11,20,26,9,0,0,68,0,0,3,15,15,11,3,0,49,0,8,5,7,5,0
206041506,24,18,0,3,152,0,6,52,20,27,12,3,0,117,0,10,62,51,40,15,0,0,178,0,0,17,9,13,9,0,0,47,0,0,21,19,13,5,0,0,55,0,5,5,0,0,5,0,0,15,24,166,590,330,255,142,32,6,1539,0,0,5,0,0,0,0,0,0,18,11,0,3,0,0,0,0,34,6,28,7,3,0,0,3,0,44,3,20,14,4,3,3,0,0,51,4,35,25,3,6,3,0,0,72,8,45,31,17,10,3,0,0,118,4,22,48,21,15,6,4,0,115,0,11,43,21,22,7,6,0,119,3,12,59,20,16,16,0,0,124,0,11,43,21,14,14,0,0,96,4,0,20,18,9,3,0,0,65,0,0,14,13,8,10,0,0,45,0,3,19,21,17,8,0,0,75,0,0,0,5,0,0,0,0,15,0,4,15,3,3,0,0,0,29,0,0,5,3,0,5
206041507,0,0,0,0,6,0,0,0,0,0,4,0,0,4,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,11,10,14,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,13,0,0,3,0,0,3,0,0,12,0,0,6,0,0,0,0,0,9,0,0,3,4,0,0,0,0,10,0,0,8,3,5,8,0,0,18,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,38,26,3,0,239,0,0,39,70,51,26,6,0,187,0,0,62,86,60,53,9,0,272,0,0,7,20,22,14,0,0,60,0,0,13,20,23,3,0,0,66,0,0,7,4,5,0,0,0,23,29,165,668,586,306,207,50,0,2011,0,4,3,5,3,0,0,0,24,28,22,9,3,3,0,0,0,64,30,41,24,5,5,0,0,0,113,22,69,37,21,6,3,3,0,161,18,89,58,21,4,8,0,0,199,22,122,114,46,18,13,0,0,336,9,145,208,77,32,31,5,0,502,0,153,227,119,61,36,5,0,611,0,70,273,198,110,42,14,0,709,0,31,192,149,96,51,12,0,524,0,9,131,167,153,70,12,0,554,0,9,48,42,61,25,0,0,182,0,10,56,57,68,39,6,0,224,0,3,0,8,5,0,4,0,20,0,0,0,3,0,5,0,0,15,0,0,6,0,4,0
206041509,29,20,6,0,127,0,0,20,32,42,30,0,0,115,0,0,27,35,42,27,3,0,142,0,0,6,8,0,4,0,0,21,0,0,9,9,5,0,0,0,29,0,0,5,4,0,4,0,0,8,13,79,291,224,178,122,20,0,923,0,4,5,0,0,0,0,0,7,3,3,0,6,0,0,0,0,12,8,21,4,7,0,0,0,0,39,0,18,10,4,0,4,0,0,38,0,11,15,4,0,0,0,0,34,5,19,28,7,3,3,0,0,66,0,23,36,15,12,8,4,0,85,0,14,31,15,16,10,4,0,83,0,6,32,21,14,11,4,0,92,0,12,35,22,14,11,3,0,94,0,3,7,19,5,3,0,0,36,0,0,3,8,10,10,0,0,33,0,0,15,21,19,7,4,0,66,0,0,0,6,0,0,0,0,11,0,0,0,0,0,5,0,0,4,0,0,3,0,0,0
206041510,15,5,0,0,88,0,3,20,19,16,3,0,0,56,0,9,29,32,29,11,0,0,108,0,0,3,3,4,5,3,0,12,0,0,0,12,9,0,0,0,14,0,0,5,0,0,0,0,0,6,12,60,210,208,102,51,17,0,655,0,0,0,3,0,0,0,0,6,4,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,15,3,5,7,5,0,0,0,0,25,0,10,0,4,4,0,0,0,20,0,10,12,5,3,0,0,0,33,0,10,14,7,4,4,4,0,36,0,8,8,10,0,7,0,0,40,0,6,40,16,6,14,0,0,79,0,4,20,23,15,8,3,0,74,0,0,29,18,20,16,0,0,87,0,5,24,10,12,14,8,0,67,0,0,24,19,27,12,6,0,81,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
206051128,24,9,4,0,130,0,4,40,27,23,8,4,0,107,0,0,42,56,37,19,0,0,156,0,0,7,14,9,10,0,0,38,0,0,0,22,15,9,0,0,50,0,0,0,3,0,0,0,0,10,22,116,375,302,186,104,29,0,1137,9,0,4,0,0,0,0,0,6,42,11,0,6,3,0,0,0,62,28,54,15,0,4,6,0,0,99,15,28,9,4,9,5,0,0,71,7,32,23,13,8,0,3,0,87,4,49,39,20,11,8,0,0,131,8,20,50,29,14,13,3,0,139,0,22,75,30,19,12,3,0,162,0,17,54,28,23,12,4,0,137,0,21,33,26,15,4,4,0,104,0,5,19,24,9,3,0,0,70,0,0,4,9,3,7,3,0,28,0,0,10,14,12,7,0,0,41,0,0,0,0,3,3,0,0,6,0,0,4,5,4,0,0,0,9,0,3,4,3,0,0
206051129,6,0,0,0,34,0,0,3,6,10,5,0,0,22,0,0,15,5,8,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,34,137,88,53,31,9,0,358,0,0,0,0,0,0,0,0,3,22,0,0,3,0,0,0,0,26,11,10,9,5,3,0,4,0,41,3,8,8,0,3,9,0,0,23,3,8,12,10,7,0,0,0,40,0,11,18,11,7,4,0,0,54,0,14,16,10,12,3,0,0,60,3,14,17,15,10,4,0,0,70,0,8,13,14,8,0,0,0,43,0,0,4,7,3,4,0,0,16,0,0,0,4,4,3,0,0,13,0,0,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0
206051130,7,4,4,0,44,0,0,11,13,9,0,0,0,30,0,0,12,15,5,9,0,0,47,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,62,161,109,72,47,13,4,474,0,0,0,0,0,0,0,0,0,27,7,0,0,0,0,0,0,35,12,17,0,0,3,0,0,0,38,10,13,7,3,4,0,0,0,31,3,16,16,6,0,6,3,0,54,9,30,33,13,10,3,0,0,94,0,20,34,11,4,13,0,0,90,0,25,36,26,17,10,3,0,111,0,10,44,16,16,16,0,0,97,0,0,17,8,13,3,0,0,43,0,0,12,7,10,3,0,0,30,0,0,4,6,4,0,0,0,12,0,0,5,11,3,0,0,0,21,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051134,9,0,3,0,40,0,0,6,6,9,0,0,0,20,0,0,12,3,8,7,0,0,25,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,12,47,142,97,57,49,13,4,424,0,0,0,0,0,0,0,0,0,20,7,0,0,0,0,0,0,36,7,13,5,5,5,6,0,0,37,6,16,14,6,0,3,0,0,49,5,13,6,5,5,0,0,0,40,0,13,13,7,3,4,5,0,50,0,20,24,16,8,0,0,0,66,0,11,34,11,7,3,4,0,73,0,0,16,12,15,9,0,0,60,0,3,17,17,3,3,0,0,43,0,0,19,10,4,4,0,0,45,0,0,16,4,4,4,0,0,30,0,0,9,9,16,3,0,0,31,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
206051511,136,84,14,0,647,0,27,159,178,126,90,17,0,596,0,19,284,282,220,150,13,0,973,0,0,46,53,45,21,3,0,158,0,0,16,34,34,15,0,0,102,4,8,5,14,5,6,3,0,46,85,417,1440,1156,909,572,104,3,4686,4,6,0,0,0,0,0,0,7,12,5,0,0,0,0,0,0,13,8,14,7,5,0,0,0,0,42,9,9,4,0,3,5,0,0,33,4,14,9,3,0,7,0,0,39,8,17,20,10,8,0,0,0,60,0,15,15,13,8,8,3,0,58,0,16,30,21,15,12,0,3,93,0,21,41,36,27,17,4,0,146,0,3,31,21,17,7,4,0,91,0,5,9,17,13,10,0,0,62,0,0,9,11,7,5,0,0,31,0,0,26,27,23,10,3,0,89,0,0,0,8,0,3,0,0,8,0,0,0,5,4,4,5,0,18,0,0,0,0,4,0
206051512,38,18,0,0,167,0,9,35,41,28,13,0,0,130,0,0,65,80,44,27,0,0,236,0,0,18,18,9,7,0,0,51,0,0,5,21,14,12,0,0,48,0,0,7,6,0,3,0,0,15,15,171,585,403,257,143,22,5,1599,0,0,0,0,0,0,5,0,7,15,17,3,0,0,3,0,0,35,14,20,13,3,3,0,0,0,58,18,39,17,9,5,3,3,0,93,10,45,27,7,8,7,7,0,111,12,48,66,20,13,15,0,0,174,6,47,68,34,15,8,0,0,174,0,38,113,46,35,17,0,0,250,4,23,109,54,31,17,4,0,244,0,8,73,37,19,16,3,0,154,0,6,46,29,9,8,0,0,102,0,5,25,14,11,5,0,0,56,0,0,15,27,17,13,0,0,72,0,0,3,3,0,0,0,0,9,0,0,0,7,0,0,0,0,14,0,4,5,0,0,3
206051513,11,4,4,0,50,0,0,13,9,7,0,0,0,33,0,0,10,24,10,7,0,0,54,0,0,0,0,0,0,0,0,6,0,0,0,5,3,0,0,0,5,0,0,0,0,0,0,0,0,0,7,33,178,120,77,48,14,6,490,0,0,0,0,3,0,0,0,10,9,5,0,0,0,0,0,0,17,4,12,7,3,4,0,0,0,33,9,13,7,0,3,3,0,0,40,0,13,17,8,0,3,5,0,51,0,11,20,8,3,0,6,0,53,3,20,36,17,18,6,0,0,97,0,12,36,19,7,4,4,0,87,0,0,40,23,12,13,3,0,97,0,3,21,14,9,11,0,0,58,0,0,8,3,4,8,0,0,24,0,0,6,5,7,0,0,0,23,0,0,12,0,11,3,0,0,30,0,0,0,0,3,0,0,0,4,0,0,3,3,0,0,0,0,7,0,4,0,0,0,0
206051514,7,3,0,0,72,0,0,16,12,10,4,0,0,46,0,0,16,25,17,4,0,0,71,0,0,0,0,0,6,0,0,13,0,0,3,5,8,4,0,0,17,0,0,4,0,0,0,0,0,5,12,92,284,201,105,67,10,0,770,0,0,6,0,0,0,0,0,7,28,5,0,5,0,0,0,0,37,24,23,9,8,3,0,0,0,67,9,20,12,9,3,6,4,0,60,7,31,17,10,4,13,0,0,82,17,38,43,19,3,11,5,0,133,7,47,65,30,18,23,11,0,209,9,40,89,23,39,19,6,0,221,0,11,55,37,25,22,13,0,166,0,8,30,20,13,6,6,0,80,0,3,10,11,15,8,0,0,44,0,0,3,0,4,0,0,0,15,0,3,6,4,8,4,0,0,27,0,3,0,4,0,0,0,0,8,0,5,8,0,0,0,0,0,17,0,0,5,4,0,0
206061135,11,9,5,0,50,0,0,10,5,15,6,3,0,41,0,0,14,14,21,8,0,0,54,0,0,0,0,3,0,0,0,5,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,4,15,71,185,132,109,82,28,5,625,3,0,0,0,0,0,0,0,4,21,6,3,0,0,0,0,0,31,22,20,6,5,5,0,0,0,57,17,30,12,16,6,0,0,0,83,3,26,27,8,7,0,5,0,78,3,33,39,16,11,5,5,0,106,0,20,44,21,15,14,0,4,117,0,12,42,30,26,18,0,0,123,0,7,55,21,17,10,5,0,122,0,6,22,12,15,3,0,0,58,0,8,8,7,14,9,3,0,44,0,0,3,8,5,4,0,0,18,0,0,5,4,3,8,0,0,16,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0
206061136,19,8,3,0,102,0,0,14,14,11,5,0,0,54,0,0,17,18,12,6,0,0,51,0,0,4,4,3,3,0,0,10,0,0,5,10,0,3,0,0,13,0,5,4,0,0,0,0,0,19,23,181,468,268,159,90,25,4,1215,0,5,4,0,0,0,0,0,10,38,13,5,0,0,0,0,0,56,25,26,12,5,3,5,4,0,77,23,50,26,10,6,8,0,0,120,9,73,33,7,9,9,3,0,137,12,86,79,17,10,6,0,0,217,11,81,94,25,15,11,0,0,234,0,44,99,42,18,17,6,0,228,0,8,106,50,23,14,5,0,209,0,7,50,26,13,12,4,0,114,0,7,45,16,10,4,0,0,82,0,0,37,25,9,0,0,0,72,0,0,27,42,16,19,0,0,113,0,0,0,0,9,0,0,0,12,0,0,3,5,3,0,0,0,11,0,0,3,0,0,0
206061138,9,4,0,0,55,0,0,10,10,4,6,3,0,41,0,3,14,17,15,8,4,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,3,65,170,141,94,77,19,6,578,0,0,0,0,0,0,0,0,3,21,4,3,0,0,0,0,0,31,23,11,3,0,5,0,0,0,43,5,19,5,5,0,5,0,0,47,5,13,12,3,3,0,0,0,45,7,13,9,8,10,3,3,0,53,0,13,24,9,4,11,5,0,58,0,15,21,11,20,9,5,0,74,0,13,19,16,12,11,4,0,81,0,4,8,10,5,13,0,0,42,0,0,9,7,14,3,0,0,31,0,0,0,4,4,0,0,0,7,0,0,0,9,0,0,0,0,14,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
206061515,10,3,0,0,57,0,3,11,13,8,3,0,0,39,0,5,21,14,19,6,0,0,62,0,0,0,5,0,3,0,0,6,0,0,0,3,3,0,0,0,10,0,0,3,0,0,0,0,0,6,7,75,215,143,70,53,14,0,570,0,0,0,0,0,0,0,0,4,11,9,4,3,0,3,0,0,32,4,16,5,4,0,0,0,0,29,9,16,8,11,3,8,0,0,47,0,21,13,11,4,8,3,0,55,0,26,32,22,5,10,0,0,92,0,18,40,24,14,9,5,0,109,0,13,45,22,15,7,0,0,103,0,7,43,23,11,8,0,0,89,0,8,18,10,0,7,3,0,48,0,3,11,5,0,0,0,0,22,0,0,0,3,0,0,0,0,5,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,15,0,0,0,0,0,0
206061516,11,6,3,0,54,0,0,4,3,0,0,0,0,19,0,0,9,13,12,4,0,0,44,0,0,0,0,0,0,0,0,6,0,0,4,3,6,0,0,0,11,0,0,3,0,0,0,0,0,7,12,62,260,139,87,61,11,0,641,0,0,0,0,0,0,0,0,4,16,6,0,0,0,0,0,0,23,15,23,7,0,4,0,0,0,50,7,13,18,6,0,0,0,0,48,7,35,13,4,6,4,0,0,66,7,35,37,11,8,8,0,0,103,4,23,51,6,5,10,0,0,107,0,10,46,9,5,12,0,0,85,0,9,47,15,9,7,0,0,87,0,0,11,14,3,4,0,0,34,0,0,6,8,3,3,0,0,18,0,6,9,6,6,0,0,0,19,0,0,0,7,4,5,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0
206071139,10,15,3,0,104,0,0,19,25,14,9,4,0,73,0,6,33,42,24,31,5,0,134,0,0,6,8,11,3,0,0,25,0,0,0,6,0,3,0,0,19,0,3,4,0,3,0,0,0,12,25,102,360,242,152,123,34,4,1050,0,3,0,0,0,0,0,0,6,19,4,0,0,3,0,0,0,32,13,15,7,0,0,0,0,0,37,3,16,19,8,0,0,0,0,47,8,20,13,0,0,0,0,0,41,4,27,41,12,10,3,0,0,98,0,27,43,14,0,7,3,0,99,0,21,36,25,3,7,0,0,97,0,5,31,20,12,5,4,0,73,0,3,26,22,12,5,0,0,69,0,0,12,7,10,10,0,0,39,0,4,10,5,0,0,0,0,19,0,0,11,7,6,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0
206071140,7,5,0,0,32,0,0,9,8,6,5,0,0,26,0,0,0,5,4,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,80,104,56,32,37,0,4,332,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,16,3,18,5,0,0,0,0,0,21,0,11,8,0,0,0,0,0,25,0,16,9,3,0,0,0,0,35,0,23,12,3,3,3,0,0,47,0,17,26,4,6,0,0,0,52,0,6,15,6,0,0,0,0,32,0,6,14,16,8,3,0,0,40,0,4,5,3,6,0,0,0,18,0,0,8,0,0,0,0,0,9,0,6,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,18,0,0,0,0,0,0
206071141,22,13,3,0,150,0,3,32,50,28,10,3,0,132,0,3,52,49,25,11,7,0,150,0,0,5,6,7,0,0,0,13,0,0,6,4,0,0,0,0,19,0,0,3,0,0,3,0,0,12,26,199,543,366,193,111,38,3,1485,3,0,3,0,0,0,0,0,8,16,3,4,6,0,0,4,0,34,11,18,21,10,7,4,0,0,59,5,24,22,12,4,3,6,0,66,4,29,31,16,12,0,3,0,97,4,40,53,20,6,5,0,0,132,5,39,58,26,13,11,4,0,156,0,23,67,21,22,13,4,0,154,0,12,62,27,27,12,0,0,147,0,5,32,28,7,7,4,0,78,0,0,17,18,4,5,0,0,45,0,0,6,5,0,4,0,0,13,0,0,3,9,6,0,3,0,24,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
