POW_SA2_CODE_2021,NG_NNI_Mng,NG_NNI_Pro,NG_NNI_TecTW,NG_NNI_CoPSW,NG_NNI_ClAW,NG_NNI_SWks,NG_NNI_MaOpDv,NG_NNI_Lab,NG_NNI_IDNS,NG_NNI_Tot,NG_1_149_Mng,NG_1_149_Pro,NG_1_149_TecTW,NG_1_149_CoPSW,NG_1_149_ClAW,NG_1_149_SWks,NG_1_149_MaOpDv,NG_1_149_Lab,NG_1_149_IDNS,NG_1_149_Tot,NG_150_299_Mng,NG_150_299_Pro,NG_150_299_TecTW,NG_150_299_CoPSW,NG_150_299_ClAW,NG_150_299_SWks,NG_150_299_MaOpDv,NG_150_299_Lab,NG_150_299_IDNS,NG_150_299_Tot,NG_300_399_Mng,NG_300_399_Pro,NG_300_399_TecTW,NG_300_399_CoPSW,NG_300_399_ClAW,NG_300_399_SWks,NG_300_399_MaOpDv,NG_300_399_Lab,NG_300_399_IDNS,NG_300_399_Tot,NG_400_499_Mng,NG_400_499_Pro,NG_400_499_TecTW,NG_400_499_CoPSW,NG_400_499_ClAW,NG_400_499_SWks,NG_400_499_MaOpDv,NG_400_499_Lab,NG_400_499_IDNS,NG_400_499_Tot,NG_500_649_Mng,NG_500_649_Pro,NG_500_649_TecTW,NG_500_649_CoPSW,NG_500_649_ClAW,NG_500_649_SWks,NG_500_649_MaOpDv,NG_500_649_Lab,NG_500_649_IDNS,NG_500_649_Tot,NG_650_799_Mng,NG_650_799_Pro,NG_650_799_TecTW,NG_650_799_CoPSW,NG_650_799_ClAW,NG_650_799_SWks,NG_650_799_MaOpDv,NG_650_799_Lab,NG_650_799_IDNS,NG_650_799_Tot,NG_800_999_Mng,NG_800_999_Pro,NG_800_999_TecTW,NG_800_999_CoPSW,NG_800_999_ClAW,NG_800_999_SWks,NG_800_999_MaOpDv,NG_800_999_Lab,NG_800_999_IDNS,NG_800_999_Tot,NG_1000_1249_Mng,NG_1000_1249_Pro,NG_1000_1249_TecTW,NG_1000_1249_CoPSW,NG_1000_1249_ClAW,NG_1000_1249_SWks,NG_1000_1249_MaOpDv,NG_1000_1249_Lab,NG_1000_1249_IDNS,NG_1000_1249_Tot,NG_1250_1499_Mng,NG_1250_1499_Pro,NG_1250_1499_TecTW,NG_1250_1499_CoPSW,NG_1250_1499_ClAW,NG_1250_1499_SWks,NG_1250_1499_MaOpDv,NG_1250_1499_Lab,NG_1250_1499_IDNS,NG_1250_1499_Tot,NG_1500_1749_Mng,NG_1500_1749_Pro,NG_1500_1749_TecTW,NG_1500_1749_CoPSW,NG_1500_1749_ClAW,NG_1500_1749_SWks,NG_1500_1749_MaOpDv,NG_1500_1749_Lab,NG_1500_1749_IDNS,NG_1500_1749_Tot,NG_1750_1999_Mng,NG_1750_1999_Pro,NG_1750_1999_TecTW,NG_1750_1999_CoPSW,NG_1750_1999_ClAW,NG_1750_1999_SWks,NG_1750_1999_MaOpDv,NG_1750_1999_Lab,NG_1750_1999_IDNS,NG_1750_1999_Tot,NG_2000_2999_Mng,NG_2000_2999_Pro,NG_2000_2999_TecTW,NG_2000_2999_CoPSW,NG_2000_2999_ClAW,NG_2000_2999_SWks,NG_2000_2999_MaOpDv,NG_2000_2999_Lab,NG_2000_2999_IDNS,NG_2000_2999_Tot,NG_3000_3499_Mng,NG_3000_3499_Pro,NG_3000_3499_TecTW,NG_3000_3499_CoPSW,NG_3000_3499_ClAW,NG_3000_3499_SWks,NG_3000_3499_MaOpDv,NG_3000_3499_Lab,NG_3000_3499_IDNS,NG_3000_3499_Tot,NG_3500mo_Mng,NG_3500mo_Pro,NG_3500mo_TecTW,NG_3500mo_CoPSW,NG_3500mo_ClAW,NG_3500mo_SWks,NG_3500mo_MaOpDv,NG_3500mo_Lab,NG_3500mo_IDNS,NG_3500mo_Tot,NG_PINS_Mng,NG_PINS_Pro,NG_PINS_TecTW,NG_PINS_CoPSW,NG_PINS_ClAW,NG_PINS_SWks,NG_PINS_MaOpDv,NG_PINS_Lab,NG_PINS_IDNS,NG_PINS_Tot,NG_Tot_Mng,NG_Tot_Pro,NG_Tot_TecTW,NG_Tot_CoPSW,NG_Tot_ClAW,NG_Tot_SWks,NG_Tot_MaOpDv,NG_Tot_Lab,NG_Tot_IDNS,NG_Tot_Tot,SG_NNI_Mng,SG_NNI_Pro,SG_NNI_TecTW,SG_NNI_CoPSW,SG_NNI_ClAW,SG_NNI_SWks,SG_NNI_MaOpDv,SG_NNI_Lab,SG_NNI_IDNS,SG_NNI_Tot,SG_1_149_Mng,SG_1_149_Pro,SG_1_149_TecTW,SG_1_149_CoPSW,SG_1_149_ClAW,SG_1_149_SWks,SG_1_149_MaOpDv,SG_1_149_Lab,SG_1_149_IDNS,SG_1_149_Tot,SG_150_299_Mng,SG_150_299_Pro,SG_150_299_TecTW,SG_150_299_CoPSW,SG_150_299_ClAW,SG_150_299_SWks,SG_150_299_MaOpDv,SG_150_299_Lab,SG_150_299_IDNS,SG_150_299_Tot
206041117,0,3,0,4,0,0,0,0,0,13,0,18,0,3,3,0,0,0,0,34,0,36,3,4,3,0,0,0,0,47,3,41,3,3,8,0,0,0,0,64,0,43,9,6,10,0,0,3,0,69,4,95,6,14,7,0,0,5,0,136,0,95,0,10,25,0,0,0,5,138,11,128,13,9,22,0,0,0,0,170,14,160,18,13,63,0,0,0,0,273,29,174,34,11,76,3,0,5,4,324,59,273,37,4,123,0,0,0,3,502,69,425,20,3,88,0,0,0,5,604,219,750,18,5,46,4,0,0,10,1055,52,154,0,0,3,0,0,0,0,210,90,287,0,0,4,0,0,0,0,384,0,0,0,0,4,0,0,0,0,13,544,2700,153,89,482,8,4,19,29,4038,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,4,0,3,0,0,0,0,0,8
206041118,0,0,0,0,3,0,0,0,0,8,0,4,0,0,11,0,0,0,0,17,0,4,0,0,8,0,0,0,0,17,3,4,0,0,8,0,0,0,0,17,0,0,0,0,13,0,0,0,0,15,0,8,0,6,19,6,0,0,0,40,0,20,0,0,48,0,0,0,0,79,9,47,4,0,96,0,0,0,7,167,14,130,9,8,202,0,0,0,11,366,24,291,19,4,313,4,0,0,17,682,73,484,46,11,389,4,0,0,13,1031,129,454,36,9,229,3,0,0,14,875,605,1106,83,14,361,6,0,0,31,2206,206,262,14,3,52,0,0,0,7,546,373,240,9,0,43,0,0,0,4,671,3,7,0,0,11,0,0,0,6,23,1445,3080,225,54,1816,22,3,5,114,6758,0,3,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5
206041119,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0,0,4,0,3,0,0,4,0,0,0,0,9,0,14,4,0,0,0,0,0,0,16,0,15,6,0,7,0,0,0,0,28,0,21,0,0,9,3,0,0,0,36,0,26,3,0,16,0,0,0,0,47,8,42,5,0,11,4,0,0,0,68,5,38,3,0,11,0,0,0,0,59,27,53,0,0,5,0,0,0,0,84,10,11,0,0,0,0,0,0,0,26,14,16,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,64,251,18,5,63,8,0,3,6,423,0,0,0,4,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
206041121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,10,0,6,0,0,0,0,16,0,4,0,0,9,0,0,0,0,16,0,4,4,0,0,0,0,0,0,12,0,13,9,0,5,0,0,0,0,24,3,3,0,0,0,0,0,0,0,6,6,4,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,16,37,24,0,24,0,0,3,0,102,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041124,0,9,0,0,3,0,0,0,0,14,4,53,3,14,14,0,0,0,0,88,0,120,8,15,14,3,0,0,0,163,0,104,17,6,30,0,0,0,0,159,7,83,11,12,28,0,0,0,4,141,4,282,10,18,27,0,0,3,0,347,3,254,11,13,37,0,0,4,3,322,9,243,18,13,34,0,0,0,0,319,14,257,28,12,79,0,0,0,3,395,31,301,46,14,131,0,3,3,3,531,70,435,52,19,163,3,0,0,8,752,110,686,32,11,115,0,0,0,3,959,253,1131,18,3,85,0,0,0,8,1494,85,231,0,5,7,0,0,0,4,329,144,457,0,3,9,0,0,0,0,606,0,15,0,0,0,0,0,0,0,22,737,4672,247,157,770,10,4,15,40,6651,0,13,0,8,0,0,0,0,0,25,0,7,0,5,3,0,0,0,0,19,0,19,5,16,17,0,0,7,0,68
206041125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,8,0,6,0,0,10,0,0,0,0,13,0,15,0,0,12,0,0,0,0,26,0,11,0,0,3,0,0,0,0,14,0,23,0,0,4,0,0,0,0,30,0,28,0,4,10,0,0,0,0,49,5,37,0,0,9,0,0,0,0,57,10,70,0,0,15,0,0,0,0,93,17,77,0,0,3,0,0,0,0,105,29,112,4,0,13,0,0,0,0,157,4,29,0,0,0,0,0,0,0,37,14,30,0,0,0,0,0,0,0,42,0,4,0,0,0,0,0,0,0,4,80,441,11,9,88,5,0,0,0,640,0,9,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,14,0,14,3,3,8,0,0,0,0,34
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,9,0,0,0,3,10,0,0,0,0,10,0,0,0,0,10,0,0,0,0,13,0,0,0,0,11,0,0,0,0,10,0,0,0,0,11,0,3,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,38,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,3,3,0,0,10,0,0,0,0,16,0,0,0,0,6,0,0,0,0,8,4,11,0,0,3,0,0,0,0,16,0,7,0,0,5,0,0,0,0,22,4,9,0,0,8,0,0,0,0,28,8,21,0,0,45,20,0,0,4,89,5,37,0,5,58,13,6,0,4,127,13,75,5,4,151,33,6,0,13,296,43,179,14,9,353,53,0,3,12,672,75,312,20,12,459,25,4,0,38,954,128,558,16,17,509,22,0,0,39,1293,208,631,24,19,400,19,0,0,35,1341,952,1519,75,21,413,37,0,0,57,3073,354,342,12,0,64,10,0,0,7,798,537,324,4,0,66,8,0,0,10,947,4,9,0,0,10,0,0,0,5,33,2339,4036,180,95,2561,241,14,4,225,9704,0,12,0,0,6,0,0,0,0,16,0,4,0,0,3,0,0,0,0,14,0,10,0,0,4,0,0,0,0,20
206041504,0,3,0,0,0,0,0,0,0,5,0,19,0,0,3,0,0,0,0,21,0,32,0,3,3,0,0,0,0,52,3,43,0,3,17,0,0,0,0,73,0,32,0,7,7,0,0,0,4,57,4,91,4,5,30,0,0,0,0,128,11,133,6,5,26,3,0,0,0,180,9,135,7,0,51,11,0,0,9,222,20,186,10,8,119,10,0,0,0,349,33,207,26,9,206,16,0,0,11,501,75,392,49,7,285,13,0,3,4,819,84,466,22,12,138,0,0,0,11,732,370,962,23,10,98,6,0,0,6,1477,70,167,0,0,14,5,0,0,0,259,148,194,5,0,13,0,0,0,3,366,4,6,0,0,4,0,0,0,0,17,827,3069,153,72,1024,69,0,8,52,5269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3
206041505,0,6,0,0,5,0,0,0,0,7,0,3,0,0,0,0,0,0,0,8,0,10,0,0,9,0,0,0,0,19,0,14,0,0,11,0,0,0,0,31,0,15,0,4,22,0,0,0,3,40,0,13,3,3,29,4,0,0,0,58,3,24,7,3,73,4,0,0,0,112,7,58,11,6,116,0,0,0,0,207,31,113,17,19,243,8,0,0,16,437,50,216,12,30,410,4,0,0,11,734,83,323,14,55,291,4,0,0,21,787,103,286,12,68,147,0,0,0,11,623,388,597,14,200,140,0,0,0,10,1355,80,102,5,21,18,0,0,0,4,237,127,216,0,12,16,0,0,0,5,375,0,5,0,0,3,0,0,0,5,9,888,1990,87,421,1533,25,9,3,93,5044,0,4,0,0,3,0,0,0,0,10,0,6,0,0,0,0,0,0,0,9,0,4,0,0,4,0,0,0,0,9
206041506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,15,0,3,0,0,12,3,0,0,0,13,0,0,0,0,20,0,0,0,0,22,0,7,0,0,29,3,0,0,0,40,0,9,0,0,18,0,0,0,0,32,4,12,0,0,8,0,0,0,0,29,3,15,0,0,5,0,0,0,0,28,11,21,0,0,3,0,0,0,0,31,4,4,0,0,0,0,0,0,0,5,10,8,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,28,82,9,0,110,8,3,0,4,241,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,0,10,0,15,0,0,3,0,0,0,0,13,0,6,0,0,0,0,0,0,0,10,0,30,4,0,4,0,0,0,0,33,0,12,0,0,0,0,0,0,0,18,15,31,0,0,0,0,0,0,0,46,3,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,34,106,3,0,11,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,3,0,0,0,0,0,3,9
206041509,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,4,7,0,0,5,0,0,0,0,14,0,8,0,3,4,0,0,0,0,12,0,9,0,0,4,0,0,0,0,17,0,15,0,0,3,0,0,4,0,27,3,24,4,4,9,0,0,0,0,47,6,43,10,5,18,0,0,0,5,80,7,72,9,6,44,0,0,4,0,145,22,128,17,7,101,0,0,0,8,290,46,173,32,5,77,0,0,0,0,337,73,166,43,11,69,0,0,0,0,367,272,320,40,16,85,0,0,0,7,750,58,45,0,0,13,0,0,0,0,117,48,41,0,0,7,0,0,0,0,104,0,4,0,0,0,0,0,0,0,6,550,1055,168,57,447,5,5,12,23,2318,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
206041510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,4,6,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,6,3,4,0,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
206051128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,4,0,6,0,0,0,0,0,9,0,6,0,3,5,0,0,0,0,11,0,11,0,4,0,3,4,0,0,26,0,11,0,14,9,0,0,0,0,37,8,11,0,0,7,0,4,0,0,27,4,10,5,0,0,0,0,0,0,30,3,19,3,3,8,0,0,0,0,35,3,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,24,76,14,37,32,4,6,4,4,201,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,3,0,11,3,0,0,0,0,19
206051129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,5,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,0,0,7,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,0,0,0,3,0,0,0,7,0,11,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,16,0,3,11,9,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
206051134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,8,0,0,0,0,10,0,4,0,0,8,0,0,0,0,17,0,0,0,0,12,0,0,0,0,10,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,0,5,34,3,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
206051511,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,5,3,0,0,0,0,12,0,4,0,0,3,0,0,0,0,15,0,10,0,3,6,0,3,0,0,27,0,12,4,0,25,0,0,0,0,47,0,28,4,4,37,0,0,0,0,72,3,42,3,3,38,5,0,0,0,97,9,81,12,0,25,0,0,0,0,132,13,100,16,0,22,4,0,0,0,151,78,207,16,3,11,0,0,0,0,316,24,31,0,0,0,0,0,0,0,58,18,11,0,0,3,0,0,0,0,41,0,5,0,0,0,0,0,0,0,6,146,542,56,21,180,6,13,0,6,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
206051512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,4,0,0,7,0,0,0,0,16,0,7,0,4,9,0,0,0,0,28,4,10,0,3,22,3,0,0,0,39,3,9,0,0,10,0,0,0,0,22,4,13,0,0,9,0,0,0,0,24,9,10,0,0,6,0,0,0,0,21,12,24,0,0,3,0,0,0,0,39,3,3,0,0,0,0,0,0,0,7,5,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,32,86,5,12,68,3,0,0,7,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
206051513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,3,0,3,0,0,4,0,0,0,4,17,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,20,0,3,22,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0,4,0,0,3,0,0,0,0,9,0,8,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,11,0,9,0,0,7,0,0,0,0,21,0,17,0,3,3,0,0,0,0,28,3,15,0,0,4,0,0,0,0,22,3,13,0,0,0,0,0,0,0,21,8,22,0,0,4,0,0,0,4,35,0,7,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,25,113,0,3,33,4,0,0,8,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
206061135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,3,3,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7
206061136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,13,0,8,0,0,10,0,0,0,0,18,0,3,0,0,8,5,0,0,0,16,0,8,0,0,6,0,0,0,0,18,5,6,0,0,4,0,0,0,0,15,4,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,44,0,9,33,9,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
206061138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,4,0,3,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
206061515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,5,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,7
